symbol,entry_ts,r,funding,year,tf,cb,ap,hb,am,exit_ts,overlap,date
CRVUSDT,1729670400000,0.6576672125454668,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
CRVUSDT,1730592000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1731024000000,True,2024-11-03
CRVUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,False,2025-09-15
CRVUSDT,1765728000000,0.8656174518060867,0.0001,2025,8h,15,20,15,2.0,1766160000000,True,2025-12-14
CRVUSDT,1767168000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1767600000000,True,2025-12-31
CRVUSDT,1769673600000,1.261310804669095,0.0001,2026,8h,15,20,15,2.0,1770105600000,False,2026-01-29
CRVUSDT,1770278400000,0.0924612392624536,0.0001,2026,8h,15,20,15,2.0,1770710400000,True,2026-02-05
CRVUSDT,1771430400000,1.0120525143144576,0.0001,2026,8h,15,20,15,2.0,1771862400000,True,2026-02-18
CRVUSDT,1772870400000,-1.0,0.0001,2026,8h,15,20,15,2.0,1773302400000,True,2026-03-07
CRVUSDT,1773446400000,-1.0,0.0001,2026,8h,15,20,15,2.0,1773878400000,True,2026-03-14
CRVUSDT,1774108800000,0.3554014727518887,0.0001,2026,8h,15,20,15,2.0,1774540800000,True,2026-03-21
CRVUSDT,1774627200000,-1.0,0.0001,2026,8h,15,20,15,2.0,1775059200000,True,2026-03-27
CRVUSDT,1780387200000,0.8007058634472841,0.0001,2026,8h,15,20,15,2.0,1780819200000,True,2026-06-02
CTSIUSDT,1644595200000,-0.1760145327300241,0.0001,2022,8h,15,20,15,2.0,1645027200000,True,2022-02-11
CTSIUSDT,1645315200000,1.1090858991365262,0.0001,2022,8h,15,20,15,2.0,1645747200000,True,2022-02-20
CTSIUSDT,1646553600000,0.9062595263759378,0.0001,2022,8h,15,20,15,2.0,1646985600000,True,2022-03-06
CTSIUSDT,1650211200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1650643200000,True,2022-04-17
CTSIUSDT,1650844800000,0.594145774164212,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
CTSIUSDT,1651334400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1651766400000,True,2022-04-30
CTSIUSDT,1651939200000,2.8528554458608912,0.0001,2022,8h,15,20,15,2.0,1652371200000,True,2022-05-07
CTSIUSDT,1658707200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659139200000,True,2022-07-25
CTSIUSDT,1660723200000,1.5590420226016506,0.0001,2022,8h,15,20,15,2.0,1661155200000,True,2022-08-17
CTSIUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
CTSIUSDT,1667404800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1667836800000,True,2022-11-02
CTSIUSDT,1672185600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1672617600000,True,2022-12-28
CTSIUSDT,1692115200000,2.5341895712677864,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
CTSIUSDT,1695456000000,-0.3903627632956841,0.0001,2023,8h,15,20,15,2.0,1695888000000,True,2023-09-23
CTSIUSDT,1720051200000,0.8462978851416866,0.0001,2024,8h,15,20,15,2.0,1720483200000,True,2024-07-04
CTSIUSDT,1721750400000,0.4297500227043183,0.0001,2024,8h,15,20,15,2.0,1722182400000,False,2024-07-23
CTSIUSDT,1722470400000,2.1925044516864136,0.0001,2024,8h,15,20,15,2.0,1722902400000,True,2024-08-01
CTSIUSDT,1723795200000,-1.0,0.0001,2024,8h,15,20,15,2.0,1724227200000,True,2024-08-16
CTSIUSDT,1724745600000,0.8742646539531186,0.0001,2024,8h,15,20,15,2.0,1725177600000,False,2024-08-27
CTSIUSDT,1726473600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1726905600000,True,2024-09-16
CTSIUSDT,1727683200000,1.4171082632393164,0.0001,2024,8h,15,20,15,2.0,1728115200000,False,2024-09-30
CTSIUSDT,1743120000000,0.6136041149063693,0.0001,2025,8h,15,20,15,2.0,1743552000000,True,2025-03-28
CTSIUSDT,1743609600000,1.7905694693174743,0.0001,2025,8h,15,20,15,2.0,1744041600000,True,2025-04-02
CTSIUSDT,1746374400000,-1.0,0.0001,2025,8h,15,20,15,2.0,1746806400000,True,2025-05-04
CTSIUSDT,1749744000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1750176000000,True,2025-06-12
CTSIUSDT,1750435200000,-0.0789008922264411,0.0001,2025,8h,15,20,15,2.0,1750867200000,False,2025-06-20
CTSIUSDT,1761811200000,0.8262569486031132,0.0001,2025,8h,15,20,15,2.0,1762243200000,True,2025-10-30
CTSIUSDT,1765526400000,0.4686642403112296,0.0001,2025,8h,15,20,15,2.0,1765958400000,True,2025-12-12
CTSIUSDT,1765987200000,0.1355666437762758,0.0001,2025,8h,15,20,15,2.0,1766419200000,True,2025-12-17
CTSIUSDT,1768780800000,0.3623584925004121,0.0001,2026,8h,15,20,15,2.0,1769212800000,True,2026-01-19
CTSIUSDT,1769356800000,0.9121952822184788,0.0001,2026,8h,15,20,15,2.0,1769788800000,True,2026-01-25
CTSIUSDT,1769846400000,-1.0,0.0001,2026,8h,15,20,15,2.0,1770278400000,True,2026-01-31
CTSIUSDT,1774771200000,-1.0,0.0001,2026,8h,15,20,15,2.0,1775203200000,True,2026-03-29
CTSIUSDT,1779811200000,0.2062517738730264,0.0001,2026,8h,15,20,15,2.0,1780243200000,True,2026-05-26
DASHUSDT,1593273600000,0.1731510144304557,0.0001,2020,8h,15,20,15,2.0,1593705600000,True,2020-06-27
DASHUSDT,1594857600000,0.0781343649359787,0.0001,2020,8h,15,20,15,2.0,1595289600000,False,2020-07-16
DASHUSDT,1601596800000,0.1200727789124212,0.0001,2020,8h,15,20,15,2.0,1602028800000,True,2020-10-02
DASHUSDT,1626451200000,-1.0,0.0001,2021,8h,15,20,15,2.0,1626883200000,True,2021-07-16
DASHUSDT,1635321600000,-1.0,0.00046514,2021,8h,15,20,15,2.0,1635753600000,False,2021-10-27
DASHUSDT,1639987200000,-1.0,0.0001,2021,8h,15,20,15,2.0,1640419200000,True,2021-12-20
DASHUSDT,1640707200000,-0.4195254964338462,0.0001,2021,8h,15,20,15,2.0,1641139200000,True,2021-12-28
DASHUSDT,1641398400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1641830400000,True,2022-01-05
DASHUSDT,1642492800000,2.743456185960009,0.0001,2022,8h,15,20,15,2.0,1642924800000,True,2022-01-18
DASHUSDT,1644624000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1645056000000,True,2022-02-12
DASHUSDT,1650844800000,0.2459071594312894,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
DASHUSDT,1654848000000,3.442831766925269,0.0001,2022,8h,15,20,15,2.0,1655280000000,True,2022-06-10
DASHUSDT,1657555200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1657987200000,True,2022-07-11
DASHUSDT,1658764800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659196800000,True,2022-07-25
DASHUSDT,1660838400000,0.578251216321834,0.0001,2022,8h,15,20,15,2.0,1661270400000,True,2022-08-18
DASHUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
DASHUSDT,1663084800000,0.156949608492093,0.0001,2022,8h,15,20,15,2.0,1663516800000,True,2022-09-13
DASHUSDT,1664726400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1665158400000,True,2022-10-02
DASHUSDT,1665619200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1666051200000,True,2022-10-13
DASHUSDT,1672358400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1672790400000,True,2022-12-30
DASHUSDT,1685577600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1686009600000,True,2023-06-01
DASHUSDT,1685952000000,4.380771884413752,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
DASHUSDT,1690848000000,0.0830922239714288,0.0001,2023,8h,15,20,15,2.0,1691280000000,True,2023-08-01
DASHUSDT,1692057600000,4.451961058736702,0.0001,2023,8h,15,20,15,2.0,1692489600000,True,2023-08-15
DASHUSDT,1693584000000,-0.1664215027558003,0.0001,2023,8h,15,20,15,2.0,1694016000000,True,2023-09-01
DASHUSDT,1696838400000,0.3092374233817102,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
DASHUSDT,1717776000000,0.6639227420667101,0.0001,2024,8h,15,20,15,2.0,1718208000000,True,2024-06-07
DASHUSDT,1724688000000,1.0981090486675793,0.0001,2024,8h,15,20,15,2.0,1725120000000,False,2024-08-26
DASHUSDT,1727712000000,0.4642979564595745,0.0001,2024,8h,15,20,15,2.0,1728144000000,False,2024-09-30
DASHUSDT,1729584000000,1.2240714549869536,0.0001,2024,8h,15,20,15,2.0,1730016000000,True,2024-10-22
DASHUSDT,1730620800000,-1.0,0.0001,2024,8h,15,20,15,2.0,1731052800000,True,2024-11-03
DASHUSDT,1749715200000,0.847012077450666,0.0001,2025,8h,15,20,15,2.0,1750147200000,True,2025-06-12
DOGEUSDT,1640707200000,-0.063800920486901,0.0001,2021,8h,15,20,15,2.0,1641139200000,True,2021-12-28
DOGEUSDT,1641398400000,1.397520348505208,0.0001,2022,8h,15,20,15,2.0,1641830400000,True,2022-01-05
DOGEUSDT,1645113600000,0.7310142138652067,0.0001,2022,8h,15,20,15,2.0,1645545600000,True,2022-02-17
DOGEUSDT,1650787200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1651219200000,True,2022-04-24
DOGEUSDT,1658707200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659139200000,True,2022-07-25
DOGEUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
DOGEUSDT,1684915200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685347200000,False,2023-05-24
DOGEUSDT,1685952000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
DOGEUSDT,1686355200000,-0.0456276362801788,0.0001,2023,8h,15,20,15,2.0,1686787200000,True,2023-06-10
DOGEUSDT,1692115200000,1.9879689071084752,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
DOGEUSDT,1769673600000,1.144305644968619,0.0001,2026,8h,15,20,15,2.0,1770105600000,True,2026-01-29
DOTUSDT,1644595200000,-0.1385383737591479,0.0001,2022,8h,15,20,15,2.0,1645027200000,True,2022-02-11
DOTUSDT,1670371200000,0.3449077164402703,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
DOTUSDT,1685577600000,0.8428755257114896,0.0001,2023,8h,15,20,15,2.0,1686009600000,True,2023-06-01
DOTUSDT,1727683200000,1.3123032360319051,0.0001,2024,8h,15,20,15,2.0,1728115200000,True,2024-09-30
DOTUSDT,1728489600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1728921600000,True,2024-10-09
DOTUSDT,1729670400000,0.1737902698769244,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
DOTUSDT,1730390400000,0.4301118103747625,0.0001,2024,8h,15,20,15,2.0,1730822400000,True,2024-10-31
DOTUSDT,1750320000000,0.512079012897801,0.0001,2025,8h,15,20,15,2.0,1750752000000,True,2025-06-19
DOTUSDT,1774598400000,-0.1159347325886515,0.0001,2026,8h,15,20,15,2.0,1775030400000,True,2026-03-27
DOTUSDT,1779494400000,-1.0,0.0001,2026,8h,15,20,15,2.0,1779926400000,False,2026-05-23
DUSKUSDT,1650816000000,1.5486597042874164,0.0001,2022,8h,15,20,15,2.0,1651248000000,True,2022-04-24
DUSKUSDT,1651334400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1651766400000,True,2022-04-30
DUSKUSDT,1651939200000,2.75730450222981,0.0001,2022,8h,15,20,15,2.0,1652371200000,True,2022-05-07
DUSKUSDT,1654848000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1655280000000,True,2022-06-10
DUSKUSDT,1657555200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1657987200000,True,2022-07-11
DUSKUSDT,1658764800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659196800000,False,2022-07-25
DUSKUSDT,1663056000000,0.110794604771753,0.0001,2022,8h,15,20,15,2.0,1663488000000,True,2022-09-13
DUSKUSDT,1663516800000,0.1579919360464483,0.0001,2022,8h,15,20,15,2.0,1663948800000,True,2022-09-18
DUSKUSDT,1665417600000,0.3157083920629441,0.0001,2022,8h,15,20,15,2.0,1665849600000,True,2022-10-10
DUSKUSDT,1666195200000,-0.4196600725546606,0.0001,2022,8h,15,20,15,2.0,1666627200000,True,2022-10-19
DUSKUSDT,1670371200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
DUSKUSDT,1671206400000,-0.1487318868290878,0.0001,2022,8h,15,20,15,2.0,1671638400000,True,2022-12-16
DUSKUSDT,1691568000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1692000000000,False,2023-08-09
DUSKUSDT,1722470400000,2.3019317381308118,0.0001,2024,8h,15,20,15,2.0,1722902400000,True,2024-08-01
DUSKUSDT,1723737600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1724169600000,True,2024-08-15
DUSKUSDT,1724774400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1725206400000,True,2024-08-27
DUSKUSDT,1727568000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1728000000000,False,2024-09-29
DUSKUSDT,1727712000000,1.4551720213563046,0.0001,2024,8h,15,20,15,2.0,1728144000000,False,2024-09-30
DUSKUSDT,1729584000000,1.6328577175481966,0.0001,2024,8h,15,20,15,2.0,1730016000000,True,2024-10-22
DUSKUSDT,1730592000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1731024000000,True,2024-11-03
DUSKUSDT,1739836800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1740268800000,True,2025-02-18
DUSKUSDT,1741507200000,0.6002814981539195,0.0001,2025,8h,15,20,15,2.0,1741939200000,True,2025-03-09
DUSKUSDT,1743004800000,1.908720643205668,0.0001,2025,8h,15,20,15,2.0,1743436800000,True,2025-03-26
DUSKUSDT,1743609600000,0.8804539003166945,0.0001,2025,8h,15,20,15,2.0,1744041600000,True,2025-04-02
DUSKUSDT,1744761600000,-1.0,0.0001,2025,8h,15,20,15,2.0,1745193600000,True,2025-04-16
DUSKUSDT,1746259200000,0.1278593578692704,0.0001,2025,8h,15,20,15,2.0,1746691200000,True,2025-05-03
DUSKUSDT,1749139200000,-0.6635048824978426,0.0001,2025,8h,15,20,15,2.0,1749571200000,True,2025-06-05
DUSKUSDT,1749686400000,0.8429068868165236,0.0001,2025,8h,15,20,15,2.0,1750118400000,True,2025-06-12
DUSKUSDT,1750579200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1751011200000,True,2025-06-22
DUSKUSDT,1751644800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1752076800000,True,2025-07-04
DUSKUSDT,1755244800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1755676800000,False,2025-08-15
DUSKUSDT,1756742400000,-0.0899773441402917,0.0001,2025,8h,15,20,15,2.0,1757174400000,True,2025-09-01
DUSKUSDT,1757894400000,0.5584310424711053,0.0001,2025,8h,15,20,15,2.0,1758326400000,True,2025-09-15
DUSKUSDT,1758499200000,0.2277136263841601,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
DYDXUSDT,1639958400000,-1.0,0.0001,2021,8h,15,20,15,2.0,1640390400000,True,2021-12-20
DYDXUSDT,1640880000000,-0.0895623716955733,0.0001,2021,8h,15,20,15,2.0,1641312000000,True,2021-12-30
DYDXUSDT,1641398400000,1.3341262588446952,0.0001,2022,8h,15,20,15,2.0,1641830400000,True,2022-01-05
DYDXUSDT,1642550400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1642982400000,True,2022-01-19
DYDXUSDT,1645660800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1646092800000,True,2022-02-24
DYDXUSDT,1646582400000,0.2311294004609806,0.0001,2022,8h,15,20,15,2.0,1647014400000,True,2022-03-06
DYDXUSDT,1647187200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1647619200000,True,2022-03-13
DYDXUSDT,1650844800000,0.3329728168361698,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
DYDXUSDT,1651334400000,0.2510495083199934,0.0001,2022,8h,15,20,15,2.0,1651766400000,True,2022-04-30
DYDXUSDT,1657555200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1657987200000,False,2022-07-11
DYDXUSDT,1660492800000,2.7805002973911708,0.0001,2022,8h,15,20,15,2.0,1660924800000,True,2022-08-14
DYDXUSDT,1663084800000,0.3467983629931663,0.0001,2022,8h,15,20,15,2.0,1663516800000,True,2022-09-13
DYDXUSDT,1664697600000,-0.1401045058911703,0.0001,2022,8h,15,20,15,2.0,1665129600000,True,2022-10-02
DYDXUSDT,1691020800000,-1.0,0.0001,2023,8h,15,20,15,2.0,1691452800000,False,2023-08-03
DYDXUSDT,1692172800000,1.1292424330471025,0.0001,2023,8h,15,20,15,2.0,1692604800000,True,2023-08-16
DYDXUSDT,1696521600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1696953600000,False,2023-10-05
DYDXUSDT,1717776000000,0.6241662451457121,0.00022182,2024,8h,15,20,15,2.0,1718208000000,True,2024-06-07
DYDXUSDT,1719993600000,0.1526797746228446,0.0001,2024,8h,15,20,15,2.0,1720425600000,True,2024-07-03
DYDXUSDT,1721721600000,0.2716058169300607,0.0001,2024,8h,15,20,15,2.0,1722153600000,True,2024-07-23
DYDXUSDT,1722441600000,2.656664293830755,0.0001,2024,8h,15,20,15,2.0,1722873600000,True,2024-07-31
DYDXUSDT,1725004800000,0.4391822502862566,0.0001,2024,8h,15,20,15,2.0,1725436800000,True,2024-08-30
DYDXUSDT,1726646400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1727078400000,True,2024-09-18
DYDXUSDT,1743264000000,0.7093131773485699,0.0001,2025,8h,15,20,15,2.0,1743696000000,True,2025-03-29
DYDXUSDT,1743955200000,-0.3050199448756825,0.0001,2025,8h,15,20,15,2.0,1744387200000,True,2025-04-06
DYDXUSDT,1746288000000,0.0896034496128859,0.0001,2025,8h,15,20,15,2.0,1746720000000,True,2025-05-03
DYDXUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,True,2025-09-15
DYDXUSDT,1761811200000,1.041107641029786,0.0001,2025,8h,15,20,15,2.0,1762243200000,True,2025-10-30
DYDXUSDT,1764518400000,0.2861603408786733,0.0001,2025,8h,15,20,15,2.0,1764950400000,True,2025-11-30
DYDXUSDT,1765094400000,0.6984885057620064,0.0001,2025,8h,15,20,15,2.0,1765526400000,True,2025-12-07
DYDXUSDT,1765728000000,0.989480472837617,0.0001,2025,8h,15,20,15,2.0,1766160000000,True,2025-12-14
DYDXUSDT,1768550400000,1.0116362484055916,0.0001,2026,8h,15,20,15,2.0,1768982400000,True,2026-01-16
DYDXUSDT,1769356800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1769788800000,True,2026-01-25
DYDXUSDT,1770278400000,0.6115442280905187,0.0001,2026,8h,15,20,15,2.0,1770710400000,True,2026-02-05
DYDXUSDT,1771430400000,1.1673971404208912,0.0001,2026,8h,15,20,15,2.0,1771862400000,True,2026-02-18
DYDXUSDT,1772841600000,-0.3973671639957491,0.0001,2026,8h,15,20,15,2.0,1773273600000,True,2026-03-07
DYDXUSDT,1774108800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1774540800000,True,2026-03-21
DYMUSDT,1760112000000,-0.5074536752920561,0.00015849,2025,8h,15,20,15,2.0,1760544000000,True,2025-10-10
EDUUSDT,1692115200000,3.1076552998727687,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
EDUUSDT,1696838400000,0.1927917266604601,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
EDUUSDT,1729814400000,0.4759708907582792,0.0001,2024,8h,15,20,15,2.0,1730246400000,True,2024-10-25
EDUUSDT,1730592000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1731024000000,True,2024-11-03
EDUUSDT,1736236800000,0.4120847692194741,0.0001,2025,8h,15,20,15,2.0,1736668800000,True,2025-01-07
EDUUSDT,1738454400000,3.5869986137153926,0.0001,2025,8h,15,20,15,2.0,1738886400000,True,2025-02-02
EDUUSDT,1740412800000,0.3396811177175065,0.0001,2025,8h,15,20,15,2.0,1740844800000,True,2025-02-24
EDUUSDT,1741017600000,0.8412029228356672,0.0001,2025,8h,15,20,15,2.0,1741449600000,True,2025-03-03
EDUUSDT,1742544000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1742976000000,True,2025-03-21
EDUUSDT,1743206400000,1.85282978971182,0.0001,2025,8h,15,20,15,2.0,1743638400000,True,2025-03-29
EDUUSDT,1748563200000,-0.3785339127779293,0.0001,2025,8h,15,20,15,2.0,1748995200000,True,2025-05-30
EDUUSDT,1750176000000,1.2915913633926706,0.0001,2025,8h,15,20,15,2.0,1750608000000,True,2025-06-17
EDUUSDT,1751385600000,-1.0,0.0001,2025,8h,15,20,15,2.0,1751817600000,True,2025-07-01
EDUUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,True,2025-09-15
EDUUSDT,1773331200000,1.4250663665777543,0.0001,2026,8h,15,20,15,2.0,1773763200000,True,2026-03-12
EDUUSDT,1774137600000,1.316037931793975,0.0001,2026,8h,15,20,15,2.0,1774569600000,True,2026-03-22
EDUUSDT,1774598400000,1.1252891500586073,0.0001,2026,8h,15,20,15,2.0,1775030400000,True,2026-03-27
EDUUSDT,1775088000000,1.4227942962890914,0.0001,2026,8h,15,20,15,2.0,1775520000000,True,2026-04-02
EDUUSDT,1776556800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1776988800000,False,2026-04-19
EDUUSDT,1778659200000,0.6673420572606469,0.0001,2026,8h,15,20,15,2.0,1779091200000,True,2026-05-13
EDUUSDT,1779926400000,-1.0,0.0001,2026,8h,15,20,15,2.0,1780358400000,True,2026-05-28
EDUUSDT,1780502400000,3.064946752436877,0.0001,2026,8h,15,20,15,2.0,1780934400000,True,2026-06-03
EGLDUSDT,1650240000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1650672000000,True,2022-04-18
EGLDUSDT,1650816000000,1.251871865562012,0.0001,2022,8h,15,20,15,2.0,1651248000000,True,2022-04-24
EGLDUSDT,1651334400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1651766400000,True,2022-04-30
EGLDUSDT,1653552000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1653984000000,True,2022-05-26
EGLDUSDT,1654732800000,2.945713133828563,0.0001,2022,8h,15,20,15,2.0,1655164800000,True,2022-06-09
EGLDUSDT,1658332800000,0.4695803504823858,0.0001,2022,8h,15,20,15,2.0,1658764800000,True,2022-07-20
EGLDUSDT,1658793600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659225600000,True,2022-07-26
EGLDUSDT,1660723200000,0.9556516881538536,0.0001,2022,8h,15,20,15,2.0,1661155200000,True,2022-08-17
EGLDUSDT,1661529600000,-0.3597118272869203,0.0001,2022,8h,15,20,15,2.0,1661961600000,True,2022-08-26
EGLDUSDT,1662220800000,-0.0959353215030417,0.0001,2022,8h,15,20,15,2.0,1662652800000,True,2022-09-03
EGLDUSDT,1663056000000,-0.4799329068449109,0.0001,2022,8h,15,20,15,2.0,1663488000000,True,2022-09-13
EGLDUSDT,1663516800000,0.0743422613901982,0.0001,2022,8h,15,20,15,2.0,1663948800000,True,2022-09-18
EGLDUSDT,1665619200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1666051200000,False,2022-10-13
EGLDUSDT,1671206400000,1.5906383797038723,0.0001,2022,8h,15,20,15,2.0,1671638400000,True,2022-12-16
EGLDUSDT,1680998400000,-1.0,0.0001,2023,8h,15,20,15,2.0,1681430400000,True,2023-04-09
EGLDUSDT,1685952000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
EGLDUSDT,1686355200000,-0.0795303509003076,0.0001,2023,8h,15,20,15,2.0,1686787200000,True,2023-06-10
EGLDUSDT,1692115200000,1.3939217257411092,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
EGLDUSDT,1696838400000,-0.622032677751338,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
EGLDUSDT,1717776000000,0.2168022432753052,0.00011573,2024,8h,15,20,15,2.0,1718208000000,True,2024-06-07
EGLDUSDT,1722470400000,2.0211993813740228,0.0001,2024,8h,15,20,15,2.0,1722902400000,True,2024-08-01
EGLDUSDT,1727712000000,1.1301111816982616,0.0001,2024,8h,15,20,15,2.0,1728144000000,False,2024-09-30
EGLDUSDT,1728489600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1728921600000,True,2024-10-09
EGLDUSDT,1729123200000,-1.0,0.0001,2024,8h,15,20,15,2.0,1729555200000,False,2024-10-17
EGLDUSDT,1729670400000,1.0178660185171724,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
EGLDUSDT,1730419200000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730851200000,True,2024-11-01
EGLDUSDT,1743120000000,0.7376037626642132,0.0001,2025,8h,15,20,15,2.0,1743552000000,True,2025-03-28
EGLDUSDT,1743609600000,1.6934310456772188,0.0001,2025,8h,15,20,15,2.0,1744041600000,True,2025-04-02
EGLDUSDT,1746432000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1746864000000,True,2025-05-05
EGLDUSDT,1758499200000,0.0187636068225128,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
EGLDUSDT,1761811200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762243200000,False,2025-10-30
EGLDUSDT,1762156800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762588800000,False,2025-11-03
EGLDUSDT,1763683200000,-0.5869184854261439,0.0001,2025,8h,15,20,15,2.0,1764115200000,False,2025-11-21
EGLDUSDT,1765785600000,0.4128584577015001,0.0001,2025,8h,15,20,15,2.0,1766217600000,True,2025-12-15
EGLDUSDT,1766534400000,0.1026289132816112,0.0001,2025,8h,15,20,15,2.0,1766966400000,True,2025-12-24
EGLDUSDT,1766995200000,-0.391178413778566,0.0001,2025,8h,15,20,15,2.0,1767427200000,True,2025-12-29
EGLDUSDT,1769299200000,1.244316350637152,0.0001,2026,8h,15,20,15,2.0,1769731200000,True,2026-01-25
EGLDUSDT,1770307200000,-1.0,0.0001,2026,8h,15,20,15,2.0,1770739200000,False,2026-02-05
EGLDUSDT,1771430400000,0.3892091088252935,0.0001,2026,8h,15,20,15,2.0,1771862400000,True,2026-02-18
EGLDUSDT,1774598400000,-0.0405623513648346,0.0001,2026,8h,15,20,15,2.0,1775030400000,True,2026-03-27
EGLDUSDT,1779811200000,1.1178109474687048,0.0001,2026,8h,15,20,15,2.0,1780243200000,True,2026-05-26
EGLDUSDT,1780387200000,1.3769358806164516,0.0001,2026,8h,15,20,15,2.0,1780819200000,True,2026-06-02
ENJUSDT,1650844800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
ENJUSDT,1650988800000,1.276362806454546,0.0001,2022,8h,15,20,15,2.0,1651420800000,True,2022-04-26
ENJUSDT,1652054400000,2.066413557866396,0.0001,2022,8h,15,20,15,2.0,1652486400000,True,2022-05-09
ENJUSDT,1654848000000,3.048897927941673,0.0001,2022,8h,15,20,15,2.0,1655280000000,True,2022-06-10
