symbol,entry_ts,r,funding,year,tf,ob_thresh,hold_bars,atr_mult
HOTUSDT,1746921600000,0.8082591569760869,0.0001,2025,1d,70,15,3.0
HOTUSDT,1752883200000,-1.0,0.0001,2025,1d,70,15,3.0
HOTUSDT,1753056000000,0.9352163356602169,0.0001,2025,1d,70,15,3.0
ICPUSDT,1698105600000,-1.0,0.0001,2023,1d,70,15,3.0
ICPUSDT,1753056000000,0.8307279571080861,0.0001,2025,1d,70,15,3.0
ICXUSDT,1628208000000,-1.0,0.0001,2021,1d,70,15,3.0
ICXUSDT,1648598400000,0.9345056840526028,0.0001,2022,1d,70,15,3.0
ICXUSDT,1673568000000,-1.0,0.0001,2023,1d,70,15,3.0
ICXUSDT,1674518400000,-0.3711169077310695,0.0001,2023,1d,70,15,3.0
IDUSDT,1753056000000,1.1849324421578622,0.0001,2025,1d,70,15,3.0
IMXUSDT,1673481600000,-1.0,0.0001,2023,1d,70,15,3.0
IMXUSDT,1674172800000,-1.0,0.0001,2023,1d,70,15,3.0
INJUSDT,1746748800000,-1.0,0.0001,2025,1d,70,15,3.0
IOSTUSDT,1673568000000,-1.0,0.0001,2023,1d,70,15,3.0
IOSTUSDT,1674345600000,-1.0,0.0001,2023,1d,70,15,3.0
IOSTUSDT,1675814400000,-1.0,0.0001,2023,1d,70,15,3.0
IOSTUSDT,1778371200000,1.1110038792299501,0.0001,2026,1d,70,15,3.0
IOTAUSDT,1673654400000,-1.0,0.0001,2023,1d,70,15,3.0
IOTAUSDT,1674777600000,0.3418512144435613,0.0001,2023,1d,70,15,3.0
IOTAUSDT,1731283200000,-1.0,0.00011646,2024,1d,70,15,3.0
IOTXUSDT,1667606400000,1.8964314134984963,0.0001,2022,1d,70,15,3.0
IOTXUSDT,1673222400000,-1.0,0.0001,2023,1d,70,15,3.0
IOTXUSDT,1673395200000,-1.0,0.0001,2023,1d,70,15,3.0
IOTXUSDT,1673740800000,-0.21952284499292565,0.0001,2023,1d,70,15,3.0
IOTXUSDT,1696118400000,-0.2596302335512326,0.0001,2023,1d,70,15,3.0
IOTXUSDT,1778457600000,1.3399497273566348,0.0001,2026,1d,70,15,3.0
JASMYUSDT,1698451200000,-1.0,0.0001,2023,1d,70,15,3.0
JASMYUSDT,1752624000000,-1.0,0.0001,2025,1d,70,15,3.0
JASMYUSDT,1767657600000,1.3782473526845838,0.0001,2026,1d,70,15,3.0
JASMYUSDT,1778198400000,-1.0,0.0001,2026,1d,70,15,3.0
1000FLOKIUSDT,1745539200000,-1.0,0.0001,2025,1d,70,20,2.0
1000FLOKIUSDT,1767571200000,1.9368770302719451,0.0001,2026,1d,70,20,2.0
1000FLOKIUSDT,1778371200000,2.510820457576935,0.0001,2026,1d,70,20,2.0
1000PEPEUSDT,1767312000000,-1.0,0.0001,2026,1d,70,20,2.0
1000PEPEUSDT,1767571200000,2.0925845508292213,0.0001,2026,1d,70,20,2.0
1000SHIBUSDT,1667001600000,2.0609188091599706,0.0001,2022,1d,70,20,2.0
1000SHIBUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
1000SHIBUSDT,1752624000000,-1.0,0.0001,2025,1d,70,20,2.0
1000XECUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
1000XECUSDT,1674518400000,-1.0,0.0001,2023,1d,70,20,2.0
1000XECUSDT,1745539200000,0.02963763407053853,0.0001,2025,1d,70,20,2.0
1000XECUSDT,1752883200000,1.1486465878567043,0.0001,2025,1d,70,20,2.0
1000XECUSDT,1778371200000,1.976872307500003,0.0001,2026,1d,70,20,2.0
1INCHUSDT,1648944000000,1.7475122295015257,0.0001,2022,1d,70,20,2.0
1INCHUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
1INCHUSDT,1674432000000,-1.0,0.0001,2023,1d,70,20,2.0
1INCHUSDT,1698624000000,-1.0,0.0001,2023,1d,70,20,2.0
1INCHUSDT,1746835200000,0.38260818072147473,0.0001,2025,1d,70,20,2.0
AAVEUSDT,1673481600000,-1.0,0.0001,2023,1d,70,20,2.0
AAVEUSDT,1673740800000,-1.0,0.00024836,2023,1d,70,20,2.0
AAVEUSDT,1687651200000,-1.0,0.0001,2023,1d,70,20,2.0
AAVEUSDT,1695168000000,-1.0,0.0001,2023,1d,70,20,2.0
ACEUSDT,1733184000000,2.248870440648906,0.00015377,2024,1d,70,20,2.0
ACHUSDT,1768780800000,2.17807082700246,0.0001,2026,1d,70,20,2.0
ADAUSDT,1648252800000,1.5295872534284165,0.0001,2022,1d,70,20,2.0
ADAUSDT,1673308800000,-1.0,0.0001,2023,1d,70,20,2.0
ADAUSDT,1673740800000,-1.0,0.0001,2023,1d,70,20,2.0
ADAUSDT,1674777600000,-0.6719714529518175,0.0001,2023,1d,70,20,2.0
ADAUSDT,1698105600000,-1.0,0.0001,2023,1d,70,20,2.0
AGLDUSDT,1753056000000,1.4555494867923238,0.0001,2025,1d,70,20,2.0
ALGOUSDT,1667520000000,3.6239897886375334,0.0001,2022,1d,70,20,2.0
ALGOUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
ALGOUSDT,1698624000000,-1.0,0.0001,2023,1d,70,20,2.0
ALGOUSDT,1699228800000,-1.0,0.0001,2023,1d,70,20,2.0
ALICEUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
ALICEUSDT,1674432000000,-1.0,0.0001,2023,1d,70,20,2.0
ALICEUSDT,1674950400000,-1.0,0.0001,2023,1d,70,20,2.0
ALICEUSDT,1698451200000,-1.0,0.0001,2023,1d,70,20,2.0
ALTUSDT,1733011200000,-1.0,0.00015077,2024,1d,70,20,2.0
ANKRUSDT,1660435200000,1.649274557040218,0.0001,2022,1d,70,20,2.0
ANKRUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
ANKRUSDT,1673740800000,-1.0,0.0001,2023,1d,70,20,2.0
ANKRUSDT,1674518400000,-1.0,0.00022926,2023,1d,70,20,2.0
ANKRUSDT,1726876800000,1.3074486776551295,0.0001,2024,1d,70,20,2.0
ANKRUSDT,1745625600000,0.5908069378782527,0.0001,2025,1d,70,20,2.0
ANKRUSDT,1752537600000,-1.0,0.0001,2025,1d,70,20,2.0
ANKRUSDT,1753142400000,1.1895699516281353,0.0001,2025,1d,70,20,2.0
APEUSDT,1698192000000,-1.0,0.0001,2023,1d,70,20,2.0
APEUSDT,1699228800000,-1.0,0.0001,2023,1d,70,20,2.0
APEUSDT,1708041600000,-1.0,0.00061814,2024,1d,70,20,2.0
APEUSDT,1746748800000,-1.0,0.0001,2025,1d,70,20,2.0
API3USDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
API3USDT,1674345600000,-1.0,0.0001,2023,1d,70,20,2.0
APTUSDT,1778371200000,1.6496360569516078,0.0001,2026,1d,70,20,2.0
ARBUSDT,1727395200000,1.4683425709086848,0.0001,2024,1d,70,20,2.0
ARBUSDT,1731283200000,-1.0,0.00026729,2024,1d,70,20,2.0
ARBUSDT,1746835200000,1.455466989336244,0.0001,2025,1d,70,20,2.0
ARBUSDT,1775779200000,-1.0,0.0001,2026,1d,70,20,2.0
ARBUSDT,1778198400000,2.179447249032129,0.0001,2026,1d,70,20,2.0
ARCUSDT,1762992000000,-1.0,0.00094434,2025,1d,70,20,2.0
ARKMUSDT,1746835200000,-1.0,0.0001,2025,1d,70,20,2.0
ARKMUSDT,1753056000000,0.840731735348601,0.0001,2025,1d,70,20,2.0
ARKUSDT,1726790400000,1.4357603448828973,0.0001,2024,1d,70,20,2.0
ARPAUSDT,1673481600000,-1.0,0.0001,2023,1d,70,20,2.0
ARPAUSDT,1673740800000,-1.0,0.00032798,2023,1d,70,20,2.0
ARPAUSDT,1727308800000,1.1570904329625866,0.0001,2024,1d,70,20,2.0
ARPAUSDT,1745625600000,0.9272663073431068,0.0001,2025,1d,70,20,2.0
ARPAUSDT,1753056000000,0.5519140891018661,0.0001,2025,1d,70,20,2.0
ARPAUSDT,1778457600000,-1.0,0.0001,2026,1d,70,20,2.0
ARPAUSDT,1778716800000,1.7688080429847708,0.0001,2026,1d,70,20,2.0
ARUSDT,1667520000000,2.1556485288283267,0.0001,2022,1d,70,20,2.0
ARUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
ARUSDT,1674604800000,-1.0,0.0001,2023,1d,70,20,2.0
ARUSDT,1698192000000,-1.0,0.0001,2023,1d,70,20,2.0
ARUSDT,1752537600000,-1.0,0.0001,2025,1d,70,20,2.0
ARUSDT,1753056000000,0.32742992513946156,0.0001,2025,1d,70,20,2.0
ASTRUSDT,1724457600000,1.9555605909257787,0.0001,2024,1d,70,20,2.0
ASTRUSDT,1753056000000,0.8611954283640938,0.0001,2025,1d,70,20,2.0
ASTRUSDT,1778198400000,2.61232401788713,0.0001,2026,1d,70,20,2.0
ATOMUSDT,1698624000000,-1.0,0.0001,2023,1d,70,20,2.0
ATOMUSDT,1731283200000,-1.0,0.0001,2024,1d,70,20,2.0
AVAAIUSDT,1776384000000,-1.0,0.00035756,2026,1d,70,20,2.0
AVAXUSDT,1628294400000,-1.0,0.0001,2021,1d,70,20,2.0
AVAXUSDT,1660089600000,2.182238849840948,0.0001,2022,1d,70,20,2.0
AVAXUSDT,1673395200000,-1.0,0.0001,2023,1d,70,20,2.0
AVAXUSDT,1673740800000,-1.0,0.0001,2023,1d,70,20,2.0
AVAXUSDT,1698796800000,-1.0,0.0001,2023,1d,70,20,2.0
AVAXUSDT,1746835200000,1.1927630431476322,0.0001,2025,1d,70,20,2.0
AVAXUSDT,1752624000000,-1.0,0.0001,2025,1d,70,20,2.0
AXSUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
AXSUSDT,1698451200000,-1.0,0.0001,2023,1d,70,20,2.0
AXSUSDT,1698624000000,-1.0,0.0001,2023,1d,70,20,2.0
AXSUSDT,1746835200000,-1.0,0.0001,2025,1d,70,20,2.0
AXSUSDT,1752969600000,1.111305376167281,0.0001,2025,1d,70,20,2.0
BANDUSDT,1628553600000,-1.0,0.0001,2021,1d,70,20,2.0
BANDUSDT,1648771200000,1.4792490628010786,0.0001,2022,1d,70,20,2.0
BANDUSDT,1752969600000,0.49769232881875125,0.0001,2025,1d,70,20,2.0
BATUSDT,1667520000000,2.818612970356748,0.0001,2022,1d,70,20,2.0
BATUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
BATUSDT,1674259200000,-1.0,0.0001,2023,1d,70,20,2.0
BATUSDT,1726876800000,1.7706952675593863,0.0001,2024,1d,70,20,2.0
BATUSDT,1752451200000,-1.0,0.0001,2025,1d,70,20,2.0
BCHUSDT,1647907200000,1.3147306909986272,0.0001,2022,1d,70,20,2.0
BCHUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
BELUSDT,1648684800000,1.7375539839668537,0.0001,2022,1d,70,20,2.0
BELUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
BELUSDT,1673740800000,-1.0,0.0001,2023,1d,70,20,2.0
BELUSDT,1674345600000,-1.0,0.00012253,2023,1d,70,20,2.0
BELUSDT,1674604800000,-1.0,0.00010373,2023,1d,70,20,2.0
BELUSDT,1776384000000,-1.0,0.0001,2026,1d,70,20,2.0
BICOUSDT,1745625600000,0.6686525752280271,0.0001,2025,1d,70,20,2.0
BICOUSDT,1753142400000,0.10599933484783958,0.00014394,2025,1d,70,20,2.0
BLURUSDT,1726790400000,-1.0,0.0001,2024,1d,70,20,2.0
BLURUSDT,1727308800000,-0.14942498215178657,0.0001,2024,1d,70,20,2.0
BLURUSDT,1752969600000,-1.0,0.0001,2025,1d,70,20,2.0
BLURUSDT,1753142400000,1.2855943584870497,0.0001,2025,1d,70,20,2.0
BNBUSDT,1698019200000,-1.0,0.00016356,2023,1d,70,20,2.0
BNTUSDT,1778371200000,0.7439346776693347,0.0001,2026,1d,70,20,2.0
BTCUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
BTCUSDT,1673740800000,-1.0,0.0001,2023,1d,70,20,2.0
C98USDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
C98USDT,1674604800000,-1.0,0.0001,2023,1d,70,20,2.0
C98USDT,1698192000000,-1.0,0.0001,2023,1d,70,20,2.0
CELOUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
CELOUSDT,1673913600000,-1.0,0.0001,2023,1d,70,20,2.0
CELOUSDT,1674777600000,-0.10916912137920573,0.0001,2023,1d,70,20,2.0
CELOUSDT,1698624000000,-1.0,0.0001,2023,1d,70,20,2.0
CELOUSDT,1727136000000,-1.0,0.0001,2024,1d,70,20,2.0
CELOUSDT,1746835200000,1.310171569102404,0.0001,2025,1d,70,20,2.0
CELOUSDT,1752710400000,-1.0,0.0001,2025,1d,70,20,2.0
CELOUSDT,1753056000000,0.5724454301820707,0.0001,2025,1d,70,20,2.0
CELRUSDT,1648339200000,-1.0,0.0001,2022,1d,70,20,2.0
CELRUSDT,1659312000000,-1.0,0.0001,2022,1d,70,20,2.0
CELRUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
CELRUSDT,1673740800000,-1.0,0.0001,2023,1d,70,20,2.0
CELRUSDT,1673913600000,-1.0,0.0001,2023,1d,70,20,2.0
CELRUSDT,1674691200000,-1.0,0.0001,2023,1d,70,20,2.0
CELRUSDT,1752969600000,1.283066647818557,0.0001,2025,1d,70,20,2.0
CELRUSDT,1778457600000,1.5493222845323256,0.0001,2026,1d,70,20,2.0
CFXUSDT,1746835200000,1.5289144753074797,0.0001,2025,1d,70,20,2.0
CFXUSDT,1752192000000,-1.0,0.0001,2025,1d,70,20,2.0
CHILLGUYUSDT,1767484800000,-1.0,0.0002186,2026,1d,70,20,2.0
CHRUSDT,1673481600000,-1.0,0.0001,2023,1d,70,20,2.0
CHRUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
CHRUSDT,1674432000000,-1.0,0.0001,2023,1d,70,20,2.0
CHRUSDT,1674864000000,-1.0,0.0001,2023,1d,70,20,2.0
CHRUSDT,1698278400000,-1.0,0.0001,2023,1d,70,20,2.0
CHRUSDT,1724457600000,1.5974947602949914,0.0001,2024,1d,70,20,2.0
CHRUSDT,1747008000000,2.2296592855700363,0.0001,2025,1d,70,20,2.0
CHRUSDT,1752969600000,0.7499920329632334,0.0001,2025,1d,70,20,2.0
CHRUSDT,1776384000000,-1.0,0.0001,2026,1d,70,20,2.0
CHZUSDT,1659312000000,-1.0,0.0001,2022,1d,70,20,2.0
CHZUSDT,1673740800000,-0.258490987153002,0.0001,2023,1d,70,20,2.0
CHZUSDT,1698883200000,-1.0,0.0001,2023,1d,70,20,2.0
CHZUSDT,1699315200000,0.33702812289236295,0.0001,2023,1d,70,20,2.0
CHZUSDT,1727222400000,-1.0,0.0001,2024,1d,70,20,2.0
CHZUSDT,1746835200000,1.3261163031393746,0.0001,2025,1d,70,20,2.0
CHZUSDT,1752883200000,0.6335229058055635,0.0001,2025,1d,70,20,2.0
CKBUSDT,1747008000000,2.3796739934563784,0.0001,2025,1d,70,20,2.0
COMPUSDT,1648512000000,-1.0,0.0001,2022,1d,70,20,2.0
COMPUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
COMPUSDT,1673740800000,-1.0,0.00011416,2023,1d,70,20,2.0
COTIUSDT,1648512000000,-1.0,0.0001,2022,1d,70,20,2.0
COTIUSDT,1664755200000,1.7455677905409293,0.0001,2022,1d,70,20,2.0
COTIUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
COTIUSDT,1674259200000,-1.0,0.0001,2023,1d,70,20,2.0
COTIUSDT,1698969600000,-1.0,0.00037329,2023,1d,70,20,2.0
COTIUSDT,1752969600000,1.2209320453468957,0.0001,2025,1d,70,20,2.0
CRVUSDT,1673395200000,-1.0,0.0001,2023,1d,70,20,2.0
CRVUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
CRVUSDT,1673913600000,-1.0,0.0001,2023,1d,70,20,2.0
CRVUSDT,1699056000000,-1.0,0.0001,2023,1d,70,20,2.0
CRVUSDT,1778457600000,2.192514408063285,0.0001,2026,1d,70,20,2.0
CTSIUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
CTSIUSDT,1674345600000,-1.0,0.00011819,2023,1d,70,20,2.0
CTSIUSDT,1746835200000,1.12298109814109,0.0001,2025,1d,70,20,2.0
CTSIUSDT,1752883200000,-1.0,0.0001,2025,1d,70,20,2.0
CTSIUSDT,1775088000000,-1.0,0.0001,2026,1d,70,20,2.0
CYBERUSDT,1731283200000,-1.0,0.0001985,2024,1d,70,20,2.0
DASHUSDT,1647907200000,1.1053298027166116,0.0001,2022,1d,70,20,2.0
DASHUSDT,1698624000000,-1.0,0.0001,2023,1d,70,20,2.0
DASHUSDT,1699401600000,-1.0,0.0001,2023,1d,70,20,2.0
DASHUSDT,1752796800000,-1.0,0.0001,2025,1d,70,20,2.0
DOGEUSDT,1660435200000,2.0605086639946357,0.0001,2022,1d,70,20,2.0
DOGEUSDT,1666742400000,-1.0,0.0001,2022,1d,70,20,2.0
DOGEUSDT,1698019200000,-1.0,0.0001,2023,1d,70,20,2.0
DOGEUSDT,1746748800000,-1.0,0.0001,2025,1d,70,20,2.0
DOGEUSDT,1777507200000,-1.0,0.0001,2026,1d,70,20,2.0
DOTUSDT,1628208000000,-1.0,0.0001,2021,1d,70,20,2.0
DOTUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
DOTUSDT,1698796800000,-1.0,0.0001,2023,1d,70,20,2.0
DOTUSDT,1746748800000,-1.0,0.0001,2025,1d,70,20,2.0
DOTUSDT,1752883200000,1.0790057629200545,0.0001,2025,1d,70,20,2.0
DUSKUSDT,1667520000000,3.5064294663668822,0.0001,2022,1d,70,20,2.0
DUSKUSDT,1673395200000,-1.0,0.0001,2023,1d,70,20,2.0
DUSKUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
DUSKUSDT,1674432000000,-1.0,0.0001,2023,1d,70,20,2.0
DUSKUSDT,1747094400000,2.573990056543339,0.0001,2025,1d,70,20,2.0
DUSKUSDT,1752969600000,-1.0,0.0001,2025,1d,70,20,2.0
DYDXUSDT,1667001600000,-1.0,0.0001,2022,1d,70,20,2.0
DYDXUSDT,1668384000000,1.2102761111647697,0.0001,2022,1d,70,20,2.0
DYDXUSDT,1729382400000,1.3025064175708172,0.0001,2024,1d,70,20,2.0
DYDXUSDT,1752710400000,1.4321142269952247,0.0001,2025,1d,70,20,2.0
DYDXUSDT,1776902400000,-1.0,0.0001,2026,1d,70,20,2.0
DYDXUSDT,1777248000000,-1.0,0.0001,2026,1d,70,20,2.0
EDUUSDT,1746835200000,1.203957078295342,0.0001,2025,1d,70,20,2.0
EDUUSDT,1758412800000,2.949098384995777,0.0001,2025,1d,70,20,2.0
EGLDUSDT,1648080000000,1.3734596883130366,0.0001,2022,1d,70,20,2.0
EGLDUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
EGLDUSDT,1674432000000,-0.07474415024167387,0.0001,2023,1d,70,20,2.0
EGLDUSDT,1698019200000,-1.0,0.0001,2023,1d,70,20,2.0
EGLDUSDT,1752883200000,0.9323614270753556,0.0001,2025,1d,70,20,2.0
EGLDUSDT,1778457600000,2.8181173824901515,0.0001,2026,1d,70,20,2.0
ENJUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
ENJUSDT,1673913600000,-1.0,0.0001,2023,1d,70,20,2.0
ENJUSDT,1674345600000,-1.0,0.0001,2023,1d,70,20,2.0
ENJUSDT,1674950400000,-0.1803521478858211,0.0001,2023,1d,70,20,2.0
ENJUSDT,1752969600000,1.645451357482097,0.0001,2025,1d,70,20,2.0
ENSUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
ENSUSDT,1699228800000,-1.0,0.0001,2023,1d,70,20,2.0
ENSUSDT,1778371200000,-1.0,0.0001,2026,1d,70,20,2.0
ETCUSDT,1658361600000,-1.0,0.0001,2022,1d,70,20,2.0
ETCUSDT,1673654400000,0.023325960527831827,0.0001,2023,1d,70,20,2.0
ETCUSDT,1778025600000,-1.0,0.0001,2026,1d,70,20,2.0
ETHUSDT,1673395200000,-1.0,0.0001,2023,1d,70,20,2.0
ETHWUSDT,1745712000000,-1.0,0.0002772,2025,1d,70,20,2.0
FILUSDT,1648339200000,-1.0,0.0001,2022,1d,70,20,2.0
FILUSDT,1648512000000,1.8795886709855876,0.0001,2022,1d,70,20,2.0
FILUSDT,1659139200000,-1.0,0.0001,2022,1d,70,20,2.0
FILUSDT,1659312000000,1.3723989588385985,0.0001,2022,1d,70,20,2.0
FILUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
FILUSDT,1674432000000,0.3909106369912971,0.00022802,2023,1d,70,20,2.0
FILUSDT,1698105600000,-1.0,0.0001,2023,1d,70,20,2.0
FILUSDT,1746835200000,1.3558554886670913,0.0001,2025,1d,70,20,2.0
FILUSDT,1752969600000,1.0624417686560812,0.0001,2025,1d,70,20,2.0
FILUSDT,1778025600000,-1.0,0.0001,2026,1d,70,20,2.0
FLOWUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
FLOWUSDT,1673827200000,-1.0,0.00019882,2023,1d,70,20,2.0
FLOWUSDT,1674432000000,0.7769949172958673,0.0001,2023,1d,70,20,2.0
FLOWUSDT,1698105600000,-1.0,0.0001,2023,1d,70,20,2.0
FLOWUSDT,1699228800000,-1.0,0.0001,2023,1d,70,20,2.0
FLOWUSDT,1731283200000,-1.0,0.0001,2024,1d,70,20,2.0
FLOWUSDT,1746835200000,1.525149556812127,0.0001,2025,1d,70,20,2.0
FLOWUSDT,1752537600000,-1.0,0.0001,2025,1d,70,20,2.0
FLOWUSDT,1753142400000,1.2120712027204608,0.0001,2025,1d,70,20,2.0
GALAUSDT,1673481600000,-1.0,0.0001,2023,1d,70,20,2.0
GALAUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
GALAUSDT,1698278400000,-1.0,0.0001,2023,1d,70,20,2.0
GALAUSDT,1698624000000,-1.0,0.0001,2023,1d,70,20,2.0
GALAUSDT,1727395200000,0.7734351945575397,0.0001,2024,1d,70,20,2.0
GALAUSDT,1746835200000,1.363465618329739,0.0001,2025,1d,70,20,2.0
GALAUSDT,1752883200000,1.1017375769749398,0.0001,2025,1d,70,20,2.0
GALAUSDT,1778198400000,1.9058695870059015,0.0001,2026,1d,70,20,2.0
GMTUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
GMTUSDT,1674691200000,1.371156245242097,0.0001,2023,1d,70,20,2.0
GMTUSDT,1698451200000,-1.0,0.0001,2023,1d,70,20,2.0
GMTUSDT,1698624000000,-1.0,0.0001,2023,1d,70,20,2.0
GMTUSDT,1699315200000,-1.0,0.00033697,2023,1d,70,20,2.0
GMTUSDT,1752969600000,1.5089383482275973,0.0001,2025,1d,70,20,2.0
GRIFFAINUSDT,1764979200000,1.2410072091261515,0.0001051,2025,1d,70,20,2.0
GRIFFAINUSDT,1775606400000,-1.0,0.00117199,2026,1d,70,20,2.0
GRTUSDT,1673222400000,-1.0,0.0001,2023,1d,70,20,2.0
GRTUSDT,1673740800000,-1.0,0.0001,2023,1d,70,20,2.0
GRTUSDT,1674604800000,-1.0,0.0001,2023,1d,70,20,2.0
GRTUSDT,1746835200000,1.3839917369234045,0.0001,2025,1d,70,20,2.0
GRTUSDT,1752883200000,1.1054188382636625,0.0001,2025,1d,70,20,2.0
GTCUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
GTCUSDT,1674950400000,-1.0,0.0001,2023,1d,70,20,2.0
GTCUSDT,1699228800000,-1.0,0.00022988,2023,1d,70,20,2.0
GTCUSDT,1752537600000,-1.0,0.0001,2025,1d,70,20,2.0
GTCUSDT,1753142400000,0.6000079248545098,0.0001,2025,1d,70,20,2.0
GTCUSDT,1776988800000,-1.0,0.0001,2026,1d,70,20,2.0
HBARUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
HBARUSDT,1674345600000,-1.0,0.0001,2023,1d,70,20,2.0
HFTUSDT,1746835200000,1.6364593529008165,0.0001,2025,1d,70,20,2.0
HFTUSDT,1778457600000,3.0783968993566124,0.0001,2026,1d,70,20,2.0
HIGHUSDT,1746921600000,1.7467990473507304,0.0001,2025,1d,70,20,2.0
HIGHUSDT,1752883200000,1.0301487597884982,0.0001,2025,1d,70,20,2.0
HOTUSDT,1648339200000,2.0207435541188006,0.0001,2022,1d,70,20,2.0
HOTUSDT,1659657600000,1.6286254626344479,0.0001,2022,1d,70,20,2.0
HOTUSDT,1667001600000,3.5252365759417508,0.0001,2022,1d,70,20,2.0
HOTUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
HOTUSDT,1674086400000,-1.0,0.0001,2023,1d,70,20,2.0
HOTUSDT,1697155200000,-1.0,0.0001,2023,1d,70,20,2.0
HOTUSDT,1746921600000,2.1344872103241737,0.0001,2025,1d,70,20,2.0
HOTUSDT,1752883200000,-1.0,0.0001,2025,1d,70,20,2.0
HOTUSDT,1753056000000,0.9309065829613222,0.0001,2025,1d,70,20,2.0
ICPUSDT,1698105600000,-1.0,0.0001,2023,1d,70,20,2.0
ICPUSDT,1753056000000,0.6539773279361522,0.0001,2025,1d,70,20,2.0
ICXUSDT,1628208000000,-1.0,0.0001,2021,1d,70,20,2.0
ICXUSDT,1648598400000,1.7004106145907298,0.0001,2022,1d,70,20,2.0
ICXUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
ICXUSDT,1673827200000,-1.0,0.0001,2023,1d,70,20,2.0
ICXUSDT,1674777600000,-1.0,0.0001,2023,1d,70,20,2.0
IDUSDT,1753056000000,1.1108741645229965,0.0001,2025,1d,70,20,2.0
IMXUSDT,1673481600000,-1.0,0.0001,2023,1d,70,20,2.0
IMXUSDT,1673913600000,-1.0,0.0001,2023,1d,70,20,2.0
IMXUSDT,1674432000000,-1.0,0.0001,2023,1d,70,20,2.0
INJUSDT,1746748800000,-1.0,0.0001,2025,1d,70,20,2.0
INJUSDT,1746921600000,-1.0,0.0001,2025,1d,70,20,2.0
IOSTUSDT,1673568000000,-1.0,0.0001,2023,1d,70,20,2.0
IOSTUSDT,1674172800000,-1.0,0.0001,2023,1d,70,20,2.0
IOSTUSDT,1675814400000,-1.0,0.0001,2023,1d,70,20,2.0
IOSTUSDT,1778371200000,1.9093079911269686,0.0001,2026,1d,70,20,2.0
IOTAUSDT,1673654400000,-1.0,0.0001,2023,1d,70,20,2.0
IOTAUSDT,1674432000000,-1.0,0.0001,2023,1d,70,20,2.0
IOTAUSDT,1731283200000,-1.0,0.00011646,2024,1d,70,20,2.0
IOTXUSDT,1667606400000,2.995556781799347,0.0001,2022,1d,70,20,2.0
IOTXUSDT,1673222400000,-1.0,0.0001,2023,1d,70,20,2.0
IOTXUSDT,1673395200000,-1.0,0.0001,2023,1d,70,20,2.0
IOTXUSDT,1673740800000,-1.0,0.0001,2023,1d,70,20,2.0
IOTXUSDT,1696118400000,-1.0,0.0001,2023,1d,70,20,2.0
IOTXUSDT,1778457600000,1.6718064355337467,0.0001,2026,1d,70,20,2.0
JASMYUSDT,1698451200000,-1.0,0.0001,2023,1d,70,20,2.0
JASMYUSDT,1752624000000,-1.0,0.0001,2025,1d,70,20,2.0
JASMYUSDT,1767657600000,2.2580938526467174,0.0001,2026,1d,70,20,2.0
JASMYUSDT,1778198400000,-1.0,0.0001,2026,1d,70,20,2.0
1000FLOKIUSDT,1745539200000,-1.0,0.0001,2025,1d,70,20,3.0
1000FLOKIUSDT,1767571200000,1.2912513535146304,0.0001,2026,1d,70,20,3.0
