run_date,bar_ts_ms,event,symbol,detail,close,funding,entry_price,stop,risk_amount,equity,gross_r,pnl_usdt,dd_pct,arbitrator_reject_reason
2026-07-26,1785009600000,SIGNAL_SKIPPED,JASMYUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL_SKIPPED,JTOUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,EXIT,KNCUSDT,"reason=stop_hit  bars=14  R=-1.000  pnl=$-26.43  equity=$10,039.73",-1.0,-26.4332,10039.73,-1.068,,,
2026-07-26,1785009600000,SIGNAL,KNCUSDT,cross_down ema20<ema30  close=0.1088  ema200=0.113994  funding=0.0100%  stop=0.1155,,,,,0.1088,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,KNCUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL_SKIPPED,LUMIAUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL,MAVUSDT,cross_down ema20<ema30  close=0.00893  ema200=0.00976379  funding=0.0100%  stop=0.00956143,,,,,0.00893,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,MAVUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,EXIT,MTLUSDT,"reason=time_exit_35bars  bars=35  R=0.546  pnl=$14.39  equity=$10,054.12",0.5457,14.3868,10054.12,-0.9262,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,NMRUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,EXIT,OPUSDT,"reason=time_exit_35bars  bars=35  R=0.959  pnl=$25.35  equity=$10,079.47",0.959184,25.3543,10079.47,-0.6764,,,
2026-07-26,1785009600000,EXIT,PEOPLEUSDT,"reason=time_exit_35bars  bars=35  R=0.213  pnl=$5.62  equity=$10,085.09",0.212993,5.6153,10085.09,-0.621,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,PHAUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,PORTALUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL,QTUMUSDT,cross_down ema20<ema30  close=0.6796  ema200=0.710885  funding=0.0100%  stop=0.713771,,,,,0.6796,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,QTUMUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL_SKIPPED,REZUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,EXIT,RLCUSDT,"reason=time_exit_35bars  bars=35  R=0.420  pnl=$11.07  equity=$10,096.16",0.419869,11.0694,10096.16,-0.512,,,
2026-07-26,1785009600000,EXIT,ROSEUSDT,"reason=time_exit_35bars  bars=35  R=0.891  pnl=$23.55  equity=$10,119.70",0.890838,23.5477,10119.7,-0.2799,,,
2026-07-26,1785009600000,EXIT,RSRUSDT,"reason=stop_hit  bars=12  R=-1.000  pnl=$-26.36  equity=$10,093.34",-1.0,-26.3639,10093.34,-0.5397,,,
2026-07-26,1785009600000,SIGNAL,RSRUSDT,cross_down ema20<ema30  close=0.001214  ema200=0.00126966  funding=0.0100%  stop=0.00127371,,,,,0.001214,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,RSRUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,EXIT,SFPUSDT,"reason=time_exit_35bars  bars=35  R=0.275  pnl=$7.27  equity=$10,100.61",0.275109,7.272,10100.61,-0.4681,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,SPELLUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,EXIT,SSVUSDT,"reason=stop_hit  bars=29  R=-1.000  pnl=$-26.43  equity=$10,074.18",-1.0,-26.4332,10074.18,-0.7285,,,
2026-07-26,1785009600000,EXIT,STXUSDT,"reason=time_exit_35bars  bars=35  R=3.289  pnl=$86.71  equity=$10,160.89",3.288985,86.7105,10160.89,0.0,,,
2026-07-26,1785009600000,SIGNAL,SUSHIUSDT,cross_down ema20<ema30  close=0.1623  ema200=0.167729  funding=0.0100%  stop=0.169471,,,,,0.1623,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,SUSHIUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=27  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=27  limit=501
2026-07-26,1785009600000,EXIT,VETUSDT,"reason=stop_hit  bars=9  R=-1.000  pnl=$-26.36  equity=$10,134.53",-1.0,-26.3639,10134.53,-0.2595,,,
2026-07-26,1785009600000,SIGNAL,VETUSDT,cross_down ema20<ema30  close=0.004697  ema200=0.00486564  funding=0.0100%  stop=0.00481871,,,,,0.004697,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,VETUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=27  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=27  limit=501
2026-07-26,1785009600000,SIGNAL,ZENUSDT,cross_down ema20<ema30  close=4.153  ema200=4.37205  funding=0.0100%  stop=4.266,,,,,4.153,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,ZENUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=27  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=27  limit=501
2026-07-27,1785096000000,SIGNAL_SKIPPED,AEROUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,AKTUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,ALCHUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,BELUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,CATIUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,CHRUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,CHZUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,DASHUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,DEXEUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,DRIFTUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,FETUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,JTOUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,LUMIAUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,NMRUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,PHAUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,PORTALUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,REZUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system
2026-07-27,1785096000000,SIGNAL_SKIPPED,SPELLUSDT,duplicate_cross_system
2026-07-28,1785182400000,SIGNAL_SKIPPED,AEROUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,AKTUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,ALCHUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL,ALGOUSDT,cross_down ema20<ema30  close=0.08183  ema200=0.0870155  funding=0.0100%  stop=0.0839714,0.08183,0.0001,,,,
2026-07-28,1785182400000,ENTRY,ALGOUSDT,"price=0.08185  stop=0.0839914  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.08185,0.08399142,26.6031,10134.53
2026-07-28,1785182400000,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,ASTRUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,BELUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,C98USDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,CATIUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,CELOUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,CELRUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,CHRUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,CHZUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,COMPUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,CTSIUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,DEXEUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,DOTUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,DRIFTUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,FETUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,GALAUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL,HBARUSDT,cross_down ema20<ema30  close=0.06799  ema200=0.072129  funding=0.0100%  stop=0.06976,0.06799,0.0001,,,,
2026-07-28,1785182400000,ENTRY,HBARUSDT,"price=0.068  stop=0.06977  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.068,0.06977,26.6031,10134.53
2026-07-28,1785182400000,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,JTOUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,KNCUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,LUMIAUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,MTLUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,NMRUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,OPUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,PHAUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,PORTALUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,REZUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system,,,,,,
2026-07-28,1785182400000,SIGNAL,SFPUSDT,cross_down ema20<ema30  close=0.2152  ema200=0.22559  funding=0.0100%  stop=0.221557,0.2152,0.0001,,,,
2026-07-28,1785182400000,ENTRY,SFPUSDT,"price=0.2153  stop=0.221657  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.2153,0.22165714,26.6031,10134.53
2026-07-28,1785182400000,SIGNAL_SKIPPED,SPELLUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL,1000FLOKIUSDT,cross_down ema20<ema30  close=0.02072  ema200=0.0226782  funding=0.0100%  stop=0.0217829,0.02072,0.0001,,,,
2026-07-29,1785268800000,ENTRY,1000FLOKIUSDT,"price=0.02072  stop=0.0217829  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.02072,0.02178286,26.6031,10134.53
2026-07-29,1785268800000,SIGNAL_SKIPPED,AEROUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,AKTUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,ALCHUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,ARUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,ASTRUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,BELUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,C98USDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,CATIUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,CELOUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,CELRUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,COMPUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,CTSIUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,DASHUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,DEXEUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL,DOGEUSDT,cross_down ema20<ema30  close=0.0702  ema200=0.0755442  funding=0.0100%  stop=0.07265,0.0702,0.0001,,,,
2026-07-29,1785268800000,ENTRY,DOGEUSDT,"price=0.07021  stop=0.07266  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.07021,0.07266,26.6031,10134.53
2026-07-29,1785268800000,SIGNAL_SKIPPED,DOTUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,DRIFTUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL,ENSUSDT,cross_down ema20<ema30  close=4.303  ema200=4.49966  funding=0.0100%  stop=4.49614,4.303,0.0001,,,,
2026-07-29,1785268800000,ENTRY,ENSUSDT,"price=4.302  stop=4.49514  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,4.302,4.49514286,26.6031,10134.53
2026-07-29,1785268800000,SIGNAL,ETCUSDT,cross_down ema20<ema30  close=6.706  ema200=7.05853  funding=0.0100%  stop=6.959,6.706,0.0001,,,,
2026-07-29,1785268800000,ENTRY,ETCUSDT,"price=6.706  stop=6.959  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,6.706,6.959,26.6031,10134.53
2026-07-29,1785268800000,SIGNAL_SKIPPED,FETUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,GALAUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,JASMYUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,JTOUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,KNCUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,LUMIAUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,MTLUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,NMRUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL,ONEUSDT,cross_down ema20<ema30  close=0.001233  ema200=0.001292  funding=0.0100%  stop=0.00130129,0.001233,0.0001,,,,
2026-07-29,1785268800000,ENTRY,ONEUSDT,"price=0.001233  stop=0.00130128  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.001233,0.00130128,26.6031,10134.53
2026-07-29,1785268800000,SIGNAL_SKIPPED,OPUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,PHAUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,PORTALUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,REZUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL,RSRUSDT,cross_down ema20<ema30  close=0.001209  ema200=0.00126395  funding=0.0100%  stop=0.00128057,0.001209,0.0001,,,,
2026-07-29,1785268800000,ENTRY,RSRUSDT,"price=0.00121  stop=0.00128158  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.00121,0.00128158,26.6031,10134.53
2026-07-29,1785268800000,SIGNAL_SKIPPED,SPELLUSDT,duplicate_cross_system,,,,,,
2026-07-29,1785268800000,SIGNAL,WOOUSDT,cross_down ema20<ema30  close=0.01219  ema200=0.0125676  funding=0.0100%  stop=0.0128657,0.01219,0.0001,,,,
2026-07-29,1785268800000,ENTRY,WOOUSDT,"price=0.01218  stop=0.0128557  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.01218,0.01285572,26.6031,10134.53
2026-07-29,1785268800000,SIGNAL,XVGUSDT,cross_down ema20<ema30  close=0.002067  ema200=0.00224204  funding=0.0100%  stop=0.00221957,0.002067,0.0001,,,,
2026-07-29,1785268800000,ENTRY,XVGUSDT,"price=0.002065  stop=0.00221758  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.002065,0.00221758,26.6031,10134.53
2026-07-30,1785355200000,SIGNAL_SKIPPED,AEROUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,AKTUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,ALCHUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL,APEUSDT,cross_down ema20<ema30  close=0.1408  ema200=0.145207  funding=0.0100%  stop=0.151043,0.1408,0.0001,,,,,,,
2026-07-30,1785355200000,ENTRY,APEUSDT,"price=0.1408  stop=0.151043  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.1408,0.15104286,26.6031,10134.53,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,ARUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,ASTRUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,ATOMUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,BELUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,BIGTIMEUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL,BNTUSDT,cross_down ema20<ema30  close=0.2718  ema200=0.274904  funding=0.0100%  stop=0.2824,0.2718,0.0001,,,,,,,
2026-07-30,1785355200000,ENTRY,BNTUSDT,"price=0.272  stop=0.2826  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.272,0.2826,26.6031,10134.53,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,C98USDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,CATIUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,CELOUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,CELRUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,CHZUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,COMPUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,COSUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,CTSIUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,DASHUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,DEXEUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,DOTUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,DRIFTUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL,EDUUSDT,cross_down ema20<ema30  close=0.03061  ema200=0.031426  funding=0.0100%  stop=0.0329071,0.03061,0.0001,,,,,,,
2026-07-30,1785355200000,ENTRY,EDUUSDT,"price=0.03061  stop=0.0329071  risk=$26.60  funding=0.0100%  equity=$10,134.53",,,0.03061,0.03290714,26.6031,10134.53,,,
2026-07-30,1785355200000,EXIT,EDUUSDT,"reason=stop_hit  bars=0  R=-1.000  pnl=$-26.60  equity=$10,107.92",,,,,,10107.92,-1.0,-26.6031,-0.5213
2026-07-30,1785355200000,SIGNAL_SKIPPED,FETUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,GALAUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL,HFTUSDT,cross_down ema20<ema30  close=0.00902  ema200=0.00945318  funding=0.0100%  stop=0.00991714,0.00902,0.0001,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,JASMYUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,JTOUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,KNCUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,LUMIAUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,MBOXUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,MOVEUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,MTLUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,NMRUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,OPUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,PHAUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,PORTALUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,REZUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,SCRTUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,SCRUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,SONICUSDT,duplicate_cross_system,,,,,,,,,
2026-07-30,1785355200000,SIGNAL_SKIPPED,SPELLUSDT,duplicate_cross_system,,,,,,,,,
2026-07-31,1785441600000,SIGNAL_SKIPPED,1000BONKUSDT,duplicate_cross_system,,,,,,,
2026-07-31,1785441600000,SIGNAL_SKIPPED,ALCHUSDT,duplicate_cross_system,,,,,,,
2026-07-31,1785441600000,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system,,,,,,,
2026-07-31,1785441600000,SIGNAL_SKIPPED,ARUSDT,duplicate_cross_system,,,,,,,
2026-07-31,1785441600000,SIGNAL_SKIPPED,ASTRUSDT,duplicate_cross_system,,,,,,,
2026-07-31,1785441600000,SIGNAL_SKIPPED,ATOMUSDT,duplicate_cross_system,,,,,,,
2026-07-31,1785441600000,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system,,,,,,,
2026-07-31,1785441600000,SIGNAL_SKIPPED,BIGTIMEUSDT,duplicate_cross_system,,,,,,,
