symbol,entry_ts,r,funding,year,tf,lookback_n,hold_bars,atr_mult
ICXUSDT,1760112000000,-1.0,0.0001,2025,8h,15,20,2.0
ICXUSDT,1768780800000,0.1955332105629374,0.0001,2026,8h,15,20,2.0
ICXUSDT,1769846400000,0.8005315624593222,0.0001,2026,8h,15,20,2.0
IDUSDT,1690185600000,-0.11130374885087196,0.0001,2023,8h,15,20,2.0
IDUSDT,1692115200000,2.108572444994278,0.0001,2023,8h,15,20,2.0
IDUSDT,1712937600000,0.31659824201894626,0.0002299,2024,8h,15,20,2.0
IDUSDT,1717776000000,1.4378899730631638,0.0001,2024,8h,15,20,2.0
IDUSDT,1718582400000,1.755383544370805,0.0001,2024,8h,15,20,2.0
IDUSDT,1734624000000,-1.0,0.0001,2024,8h,15,20,2.0
IDUSDT,1738512000000,0.46586039037074745,0.0001,2025,8h,15,20,2.0
IDUSDT,1760112000000,-1.0,0.0001,2025,8h,15,20,2.0
IDUSDT,1775203200000,0.5472148039724812,0.0001,2026,8h,15,20,2.0
ILVUSDT,1712937600000,0.7289210941949882,0.00010154,2024,8h,15,20,2.0
INJUSDT,1672156800000,-0.5924966309332178,0.0001,2022,8h,15,20,2.0
INJUSDT,1712937600000,-0.2651410175822227,0.00016426,2024,8h,15,20,2.0
INJUSDT,1734624000000,0.02265925982446205,0.0001,2024,8h,15,20,2.0
INJUSDT,1758499200000,0.700348759426947,0.0001,2025,8h,15,20,2.0
INJUSDT,1760112000000,0.27962355774555125,0.0001,2025,8h,15,20,2.0
IOSTUSDT,1605657600000,-1.0,0.0001,2020,8h,15,20,2.0
IOSTUSDT,1619136000000,-1.0,0.000333,2021,8h,15,20,2.0
IOSTUSDT,1621411200000,0.0453187837775073,0.0001,2021,8h,15,20,2.0
IOSTUSDT,1624262400000,0.13883203336852548,0.0001,2021,8h,15,20,2.0
IOSTUSDT,1635321600000,-1.0,0.00075901,2021,8h,15,20,2.0
IOSTUSDT,1637913600000,-1.0,0.00029573,2021,8h,15,20,2.0
IOSTUSDT,1638576000000,-0.30363584032555446,0.00014394,2021,8h,15,20,2.0
IOSTUSDT,1686355200000,-0.19934073753397225,0.0001,2023,8h,15,20,2.0
IOSTUSDT,1692288000000,-0.5510717871041884,0.0001,2023,8h,15,20,2.0
IOSTUSDT,1704268800000,0.577922599697312,0.00039436,2024,8h,15,20,2.0
IOSTUSDT,1712937600000,0.873130545920948,0.0001,2024,8h,15,20,2.0
IOSTUSDT,1717776000000,0.7063914846759063,0.0001353,2024,8h,15,20,2.0
IOSTUSDT,1720137600000,-1.0,0.0001,2024,8h,15,20,2.0
IOSTUSDT,1727769600000,0.3134822732043385,0.0001,2024,8h,15,20,2.0
IOSTUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,2.0
IOSTUSDT,1758499200000,0.5209517267314427,0.0001,2025,8h,15,20,2.0
IOSTUSDT,1760112000000,-1.0,0.0001,2025,8h,15,20,2.0
IOTAUSDT,1593273600000,-1.0,0.0001,2020,8h,15,20,2.0
IOTAUSDT,1600675200000,-1.0,0.0001,2020,8h,15,20,2.0
IOTAUSDT,1667923200000,0.4591236597679607,0.0001,2022,8h,15,20,2.0
IOTAUSDT,1686355200000,-0.44560364871291147,0.0001,2023,8h,15,20,2.0
IOTAUSDT,1692115200000,2.675344287466103,0.0001,2023,8h,15,20,2.0
IOTAUSDT,1705996800000,-1.0,0.0001,2024,8h,15,20,2.0
IOTAUSDT,1712937600000,1.1857424207454197,0.0001,2024,8h,15,20,2.0
IOTAUSDT,1718668800000,-1.0,0.0001,2024,8h,15,20,2.0
IOTAUSDT,1720137600000,-1.0,0.0001,2024,8h,15,20,2.0
IOTAUSDT,1727769600000,0.23541578672132507,0.0001,2024,8h,15,20,2.0
IOTAUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,2.0
IOTAUSDT,1738512000000,0.2769994581249363,0.0001,2025,8h,15,20,2.0
IOTAUSDT,1758499200000,0.5008927534846668,0.0001,2025,8h,15,20,2.0
IOTAUSDT,1760112000000,0.6329054292777805,0.0001,2025,8h,15,20,2.0
IOTAUSDT,1764547200000,-1.0,0.0001,2025,8h,15,20,2.0
IOTAUSDT,1765785600000,0.41147893900412585,0.0001,2025,8h,15,20,2.0
IOTAUSDT,1774137600000,0.6950787711043016,0.0001,2026,8h,15,20,2.0
IOTXUSDT,1651737600000,4.074425897319041,0.0001,2022,8h,15,20,2.0
IOTXUSDT,1681977600000,0.7178738265158249,0.0001,2023,8h,15,20,2.0
IOTXUSDT,1692288000000,-0.18081532191424565,0.0001,2023,8h,15,20,2.0
IOTXUSDT,1713024000000,-0.43551094365588733,0.0001,2024,8h,15,20,2.0
IOTXUSDT,1720137600000,-1.0,0.0001,2024,8h,15,20,2.0
IOTXUSDT,1722700800000,0.32995783034531206,0.0001,2024,8h,15,20,2.0
IOTXUSDT,1737388800000,0.5149464858710444,0.0001,2025,8h,15,20,2.0
IOTXUSDT,1738512000000,0.8995062060469398,0.0001,2025,8h,15,20,2.0
IOTXUSDT,1743984000000,-1.0,0.0001,2025,8h,15,20,2.0
IOTXUSDT,1757059200000,-1.0,0.0001,2025,8h,15,20,2.0
IOTXUSDT,1758499200000,0.17198533915982037,0.0001,2025,8h,15,20,2.0
IOTXUSDT,1759248000000,-1.0,0.0001,2025,8h,15,20,2.0
IOTXUSDT,1760112000000,0.14855855530974335,0.0001,2025,8h,15,20,2.0
IOTXUSDT,1771632000000,0.8803837216359829,0.0001,2026,8h,15,20,2.0
JASMYUSDT,1663516800000,0.5640525324505161,0.0001,2022,8h,15,20,2.0
JASMYUSDT,1665446400000,1.1579066560771891,0.0001,2022,8h,15,20,2.0
JASMYUSDT,1671206400000,-0.11132475316621249,0.0001,2022,8h,15,20,2.0
JASMYUSDT,1683705600000,0.6179004002666622,0.0001,2023,8h,15,20,2.0
JASMYUSDT,1685952000000,-1.0,0.0001,2023,8h,15,20,2.0
JASMYUSDT,1686355200000,-0.22584720479791565,0.0001,2023,8h,15,20,2.0
JASMYUSDT,1720137600000,-1.0,0.0001,2024,8h,15,20,2.0
JASMYUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,2.0
JASMYUSDT,1758499200000,0.565510978537765,0.0001,2025,8h,15,20,2.0
JASMYUSDT,1760112000000,-1.0,0.0001,2025,8h,15,20,2.0
JASMYUSDT,1780387200000,0.9599927527921341,0.0001,2026,8h,15,20,2.0
1000000MOGUSDT,1758499200000,0.7024757483503574,0.00011135,2025,8h,15,20,3.0
1000BONKUSDT,1712937600000,0.5786073734516687,0.00014938,2024,8h,15,20,3.0
1000FLOKIUSDT,1704268800000,0.5355827097770209,0.00055104,2024,8h,15,20,3.0
1000FLOKIUSDT,1712937600000,0.41211923941036394,0.0001,2024,8h,15,20,3.0
1000FLOKIUSDT,1760112000000,0.13926421784398588,0.0001,2025,8h,15,20,3.0
1000PEPEUSDT,1692892800000,0.4189469099144437,0.0001,2023,8h,15,20,3.0
1000PEPEUSDT,1704268800000,0.17984128073455496,0.00068141,2024,8h,15,20,3.0
1000PEPEUSDT,1706688000000,0.3375872114565736,0.0001,2024,8h,15,20,3.0
1000PEPEUSDT,1760112000000,0.10525790080787627,0.0001,2025,8h,15,20,3.0
1000RATSUSDT,1718668800000,-1.0,0.00010065,2024,8h,15,20,3.0
1000RATSUSDT,1734537600000,-0.01637374604502796,0.00020838,2024,8h,15,20,3.0
1000RATSUSDT,1737273600000,1.124092571124266,0.00035375,2025,8h,15,20,3.0
1000RATSUSDT,1760112000000,-1.0,0.00016973,2025,8h,15,20,3.0
1000SHIBUSDT,1631001600000,-1.0,0.00037679,2021,8h,15,20,3.0
1000SHIBUSDT,1641398400000,0.5114887199120853,0.0001,2022,8h,15,20,3.0
1000SHIBUSDT,1683360000000,0.7403957491834141,0.0001,2023,8h,15,20,3.0
1000SHIBUSDT,1685980800000,2.3088564434346495,0.0001,2023,8h,15,20,3.0
1000SHIBUSDT,1696838400000,-0.2518252924232799,0.0001,2023,8h,15,20,3.0
1000SHIBUSDT,1734624000000,-0.13427486561518326,0.0001,2024,8h,15,20,3.0
1000SHIBUSDT,1760112000000,0.148198186891076,0.0001,2025,8h,15,20,3.0
1000XECUSDT,1652112000000,0.7140914853016264,0.0001,2022,8h,15,20,3.0
1000XECUSDT,1686355200000,-0.1929715728385821,0.0001,2023,8h,15,20,3.0
1000XECUSDT,1692115200000,2.110764516314856,0.0001,2023,8h,15,20,3.0
1000XECUSDT,1717776000000,0.8065989074194435,0.0001,2024,8h,15,20,3.0
1000XECUSDT,1734624000000,-0.01918307811545002,0.0001,2024,8h,15,20,3.0
1000XECUSDT,1758499200000,0.5055552139552922,0.0001,2025,8h,15,20,3.0
1000XECUSDT,1760112000000,0.18583847445245724,0.0001,2025,8h,15,20,3.0
1000XECUSDT,1780531200000,0.9847253311091756,0.0001,2026,8h,15,20,3.0
1INCHUSDT,1621411200000,0.2783209420674692,0.0001,2021,8h,15,20,3.0
1INCHUSDT,1626422400000,0.1408940056935561,0.0001,2021,8h,15,20,3.0
1INCHUSDT,1686355200000,0.027211268482069523,0.0001,2023,8h,15,20,3.0
1INCHUSDT,1692115200000,1.7310136764260453,0.0001,2023,8h,15,20,3.0
1INCHUSDT,1712937600000,0.5934639300230685,0.00013847,2024,8h,15,20,3.0
1INCHUSDT,1722816000000,-0.3317256769187342,0.0001,2024,8h,15,20,3.0
1INCHUSDT,1738512000000,0.07397528004244865,0.0001,2025,8h,15,20,3.0
1INCHUSDT,1749772800000,0.12484627723349692,0.0001,2025,8h,15,20,3.0
1INCHUSDT,1758499200000,-0.04716609738263026,0.0001,2025,8h,15,20,3.0
1INCHUSDT,1765987200000,0.22796057815235632,0.0001,2025,8h,15,20,3.0
1INCHUSDT,1769500800000,0.2898059485117552,0.0001,2026,8h,15,20,3.0
1INCHUSDT,1780531200000,0.5033040295670633,0.0001,2026,8h,15,20,3.0
AAVEUSDT,1624348800000,-0.44104509090307276,0.0001,2021,8h,15,20,3.0
AAVEUSDT,1631001600000,0.05423604190014344,0.00063636,2021,8h,15,20,3.0
AAVEUSDT,1637913600000,-1.0,0.00028538,2021,8h,15,20,3.0
AAVEUSDT,1638576000000,0.3707253486580827,0.0001,2021,8h,15,20,3.0
AAVEUSDT,1686355200000,0.22982734230368176,0.0001,2023,8h,15,20,3.0
AAVEUSDT,1690819200000,-0.029425314518923648,0.0001,2023,8h,15,20,3.0
AAVEUSDT,1712937600000,0.6483059251319913,0.0001302,2024,8h,15,20,3.0
AAVEUSDT,1717776000000,1.0557120348915257,0.0001,2024,8h,15,20,3.0
AAVEUSDT,1720137600000,-1.0,0.0001,2024,8h,15,20,3.0
AAVEUSDT,1760112000000,0.23848648672498166,0.0001,2025,8h,15,20,3.0
AAVEUSDT,1762272000000,-1.0,0.0001,2025,8h,15,20,3.0
ACHUSDT,1686355200000,-0.2530435861972883,0.0001,2023,8h,15,20,3.0
ACHUSDT,1692115200000,1.2813951624113427,0.0001,2023,8h,15,20,3.0
ACHUSDT,1712937600000,-0.4423786620424541,0.0001,2024,8h,15,20,3.0
ACHUSDT,1717776000000,0.8359603456540801,0.00026834,2024,8h,15,20,3.0
ACHUSDT,1718668800000,-1.0,0.0001,2024,8h,15,20,3.0
ACHUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,3.0
ACHUSDT,1734624000000,-0.10502330497092191,0.0001,2024,8h,15,20,3.0
ACHUSDT,1736236800000,1.0028540104554806,0.0001,2025,8h,15,20,3.0
ACHUSDT,1758499200000,0.19845452113301823,0.0001,2025,8h,15,20,3.0
ACHUSDT,1760112000000,-0.05499079500690607,0.0001,2025,8h,15,20,3.0
ACHUSDT,1780531200000,0.6260597859021906,0.0001,2026,8h,15,20,3.0
ADAUSDT,1598371200000,-0.8261276182805467,0.00032867,2020,8h,15,20,3.0
ADAUSDT,1600675200000,-1.0,0.0001,2020,8h,15,20,3.0
ADAUSDT,1635321600000,-0.028701986416107356,0.00092131,2021,8h,15,20,3.0
ADAUSDT,1637913600000,-0.6932246008245504,0.00037625,2021,8h,15,20,3.0
ADAUSDT,1638576000000,0.22836674413726593,0.0001,2021,8h,15,20,3.0
ADAUSDT,1678377600000,-1.0,0.0001,2023,8h,15,20,3.0
ADAUSDT,1685980800000,3.1282708816020897,0.0001,2023,8h,15,20,3.0
ADAUSDT,1705996800000,-1.0,0.0001,2024,8h,15,20,3.0
ADAUSDT,1712937600000,0.5916813772556266,0.0001,2024,8h,15,20,3.0
ADAUSDT,1718668800000,0.19089589418692024,0.0001,2024,8h,15,20,3.0
ADAUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,3.0
ADAUSDT,1760112000000,0.14130512574671236,0.0001,2025,8h,15,20,3.0
ADAUSDT,1762272000000,-1.0,0.0001,2025,8h,15,20,3.0
ADAUSDT,1780531200000,1.2746970229751915,0.0001,2026,8h,15,20,3.0
AGLDUSDT,1705910400000,-0.06160975133106952,0.0001,2024,8h,15,20,3.0
AGLDUSDT,1712044800000,-1.0,0.00052626,2024,8h,15,20,3.0
AGLDUSDT,1712937600000,-0.022938667148075235,0.0001,2024,8h,15,20,3.0
AGLDUSDT,1738540800000,-0.44463260468334725,0.0001,2025,8h,15,20,3.0
AGLDUSDT,1743955200000,-1.0,0.0001,2025,8h,15,20,3.0
AGLDUSDT,1758499200000,0.5495699152382009,0.0001,2025,8h,15,20,3.0
AGLDUSDT,1760112000000,0.48786309973443115,0.0001,2025,8h,15,20,3.0
AKTUSDT,1758499200000,0.526577768695568,0.00042788,2025,8h,15,20,3.0
AKTUSDT,1760083200000,2.67430783979476,0.00024424,2025,8h,15,20,3.0
ALCHUSDT,1755792000000,2.1324659551787364,0.00016504,2025,8h,15,20,3.0
ALCHUSDT,1757577600000,-1.0,0.00012308,2025,8h,15,20,3.0
ALCHUSDT,1758441600000,0.9663772828398217,0.00017606,2025,8h,15,20,3.0
ALCHUSDT,1780531200000,0.03869355572563759,0.00010724,2026,8h,15,20,3.0
ALGOUSDT,1604016000000,-0.13455463661068653,0.0001,2020,8h,15,20,3.0
ALGOUSDT,1677801600000,1.0029237911269029,0.0001,2023,8h,15,20,3.0
ALGOUSDT,1686355200000,-0.49459488448561395,0.0001,2023,8h,15,20,3.0
ALGOUSDT,1705996800000,-0.6679225357391293,0.0001,2024,8h,15,20,3.0
ALGOUSDT,1712937600000,0.5464934046410688,0.0001,2024,8h,15,20,3.0
ALGOUSDT,1717776000000,0.8751267056897373,0.0001,2024,8h,15,20,3.0
ALGOUSDT,1718668800000,0.22570927242788683,0.0001,2024,8h,15,20,3.0
ALGOUSDT,1729872000000,0.14372617800577384,0.0001,2024,8h,15,20,3.0
ALGOUSDT,1738512000000,0.2688134939793676,0.0001,2025,8h,15,20,3.0
ALGOUSDT,1758499200000,0.32339656945240347,0.0001,2025,8h,15,20,3.0
ALGOUSDT,1760112000000,0.03630814440425532,0.0001,2025,8h,15,20,3.0
ALICEUSDT,1631001600000,0.28498035644522546,0.00023906,2021,8h,15,20,3.0
ALICEUSDT,1635321600000,-1.0,0.00061308,2021,8h,15,20,3.0
ALICEUSDT,1663776000000,0.14856302732427248,0.0001,2022,8h,15,20,3.0
ALICEUSDT,1685980800000,2.485023944212062,0.0001,2023,8h,15,20,3.0
ALICEUSDT,1712937600000,0.44932215773993006,0.00016655,2024,8h,15,20,3.0
ALICEUSDT,1722816000000,-0.5369800817483074,0.0001,2024,8h,15,20,3.0
ALICEUSDT,1734537600000,0.07619074091293793,0.0001,2024,8h,15,20,3.0
ALICEUSDT,1740441600000,-1.0,0.0001,2025,8h,15,20,3.0
ALICEUSDT,1743120000000,1.234772761126095,0.0001,2025,8h,15,20,3.0
ALICEUSDT,1743955200000,-1.0,0.0001,2025,8h,15,20,3.0
ALICEUSDT,1758499200000,0.18499474779563532,0.0001,2025,8h,15,20,3.0
ALICEUSDT,1767196800000,-1.0,0.0001,2025,8h,15,20,3.0
ALICEUSDT,1769875200000,0.3649905184880942,0.0001,2026,8h,15,20,3.0
ALTUSDT,1717776000000,1.3840822291833603,0.00013886,2024,8h,15,20,3.0
ANKRUSDT,1635321600000,-1.0,0.00047845,2021,8h,15,20,3.0
ANKRUSDT,1683360000000,1.057701274909392,0.0001,2023,8h,15,20,3.0
ANKRUSDT,1686355200000,0.024502622851098773,0.0001,2023,8h,15,20,3.0
ANKRUSDT,1692115200000,2.0937093767742256,0.0001,2023,8h,15,20,3.0
ANKRUSDT,1704268800000,0.5287266291756594,0.00022989,2024,8h,15,20,3.0
ANKRUSDT,1713024000000,-0.7724871179620014,0.0001,2024,8h,15,20,3.0
ANKRUSDT,1717776000000,0.5269163521842231,0.0001,2024,8h,15,20,3.0
ANKRUSDT,1718668800000,0.053320441214643535,0.0001,2024,8h,15,20,3.0
ANKRUSDT,1720051200000,0.1301137769025851,0.0001,2024,8h,15,20,3.0
ANKRUSDT,1729872000000,0.21463736662970592,0.0001,2024,8h,15,20,3.0
ANKRUSDT,1738512000000,0.060656899365180816,0.0001,2025,8h,15,20,3.0
ANKRUSDT,1758499200000,0.321480935324247,0.0001,2025,8h,15,20,3.0
ANKRUSDT,1760112000000,0.05484005086719226,0.0001,2025,8h,15,20,3.0
ANKRUSDT,1762272000000,-1.0,0.0001,2025,8h,15,20,3.0
APEUSDT,1685952000000,-1.0,0.0001,2023,8h,15,20,3.0
APEUSDT,1704268800000,0.701848781511455,0.00052154,2024,8h,15,20,3.0
APEUSDT,1712937600000,0.20791201252262545,0.0001,2024,8h,15,20,3.0
APEUSDT,1717776000000,0.7208134867041789,0.00028239,2024,8h,15,20,3.0
APEUSDT,1758499200000,0.3277656269806972,0.0001,2025,8h,15,20,3.0
APEUSDT,1760112000000,-0.05908591400182297,0.0001,2025,8h,15,20,3.0
API3USDT,1686355200000,-0.1759696000336976,0.0001,2023,8h,15,20,3.0
API3USDT,1712937600000,0.4538072083754978,0.00011074,2024,8h,15,20,3.0
APTUSDT,1686355200000,-0.0920887460943536,0.0001,2023,8h,15,20,3.0
APTUSDT,1705996800000,-1.0,0.0001,2024,8h,15,20,3.0
APTUSDT,1712937600000,0.14522128988877128,0.0002935,2024,8h,15,20,3.0
APTUSDT,1717776000000,0.5041803659914472,0.00025192,2024,8h,15,20,3.0
ARBUSDT,1712937600000,0.12424859021390358,0.00018351,2024,8h,15,20,3.0
ARBUSDT,1717776000000,0.39731303796037604,0.00025857,2024,8h,15,20,3.0
ARBUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,3.0
ARBUSDT,1760112000000,0.022730832955497694,0.0001,2025,8h,15,20,3.0
ARBUSDT,1770307200000,-0.18882806703406757,0.0001,2026,8h,15,20,3.0
ARCUSDT,1760112000000,0.12299281293819463,0.0002915,2025,8h,15,20,3.0
ARCUSDT,1772035200000,0.5661966862326911,0.00259535,2026,8h,15,20,3.0
ARKMUSDT,1712937600000,-0.2139442867164535,0.00026142,2024,8h,15,20,3.0
ARKMUSDT,1720137600000,-0.25667602043766446,0.0001,2024,8h,15,20,3.0
ARKMUSDT,1733760000000,-0.19633665809026607,0.00028869,2024,8h,15,20,3.0
ARKMUSDT,1736755200000,-1.0,0.0001,2025,8h,15,20,3.0
ARKMUSDT,1738512000000,0.7582046216804884,0.0001,2025,8h,15,20,3.0
ARKMUSDT,1760112000000,-0.011765169568774407,0.0001,2025,8h,15,20,3.0
ARKUSDT,1704268800000,0.9325450003581819,0.00048285,2024,8h,15,20,3.0
ARKUSDT,1710806400000,-0.6890139414883024,0.00017239,2024,8h,15,20,3.0
ARKUSDT,1712937600000,0.5963240244292007,0.0001,2024,8h,15,20,3.0
ARKUSDT,1720137600000,-0.264804635256632,0.0001,2024,8h,15,20,3.0
ARKUSDT,1738512000000,-0.2117553344130483,0.0001,2025,8h,15,20,3.0
ARPAUSDT,1649606400000,0.11241087874622686,0.0001,2022,8h,15,20,3.0
ARPAUSDT,1692288000000,-0.1903782614416231,0.0001,2023,8h,15,20,3.0
ARPAUSDT,1706688000000,0.46254779135758667,0.0001,2024,8h,15,20,3.0
ARPAUSDT,1717776000000,0.7829026423258806,0.0001,2024,8h,15,20,3.0
ARPAUSDT,1718668800000,0.3040642967203734,0.0001,2024,8h,15,20,3.0
ARPAUSDT,1719676800000,1.1678711972154419,0.0001,2024,8h,15,20,3.0
ARPAUSDT,1734537600000,-0.07745969715096963,0.0001,2024,8h,15,20,3.0
ARPAUSDT,1760112000000,-1.0,0.0001,2025,8h,15,20,3.0
ARUSDT,1642780800000,0.19504487724581435,0.0001,2022,8h,15,20,3.0
ARUSDT,1649664000000,0.3387217309707571,0.0001,2022,8h,15,20,3.0
ARUSDT,1686355200000,-0.39120874096547414,0.0001,2023,8h,15,20,3.0
ARUSDT,1707235200000,-1.0,0.0001,2024,8h,15,20,3.0
ARUSDT,1712937600000,-0.2135446919242669,0.00016635,2024,8h,15,20,3.0
ARUSDT,1718265600000,0.3748641054094231,0.0001,2024,8h,15,20,3.0
ARUSDT,1720137600000,-0.5096824142199025,0.0001,2024,8h,15,20,3.0
ARUSDT,1729872000000,0.34052901994229695,0.0001,2024,8h,15,20,3.0
ARUSDT,1738540800000,0.4224037395079631,0.0001,2025,8h,15,20,3.0
ARUSDT,1758499200000,0.48285014370064316,0.0001,2025,8h,15,20,3.0
ARUSDT,1760112000000,0.10495883305060275,0.0001,2025,8h,15,20,3.0
ASTRUSDT,1686355200000,-0.5493994149585941,0.0001,2023,8h,15,20,3.0
ASTRUSDT,1709654400000,-1.0,0.00134319,2024,8h,15,20,3.0
ASTRUSDT,1712937600000,0.4834843630995268,0.00020699,2024,8h,15,20,3.0
ASTRUSDT,1722585600000,0.5415122789919278,0.0001,2024,8h,15,20,3.0
ASTRUSDT,1729872000000,0.3130356210966262,0.0001,2024,8h,15,20,3.0
ASTRUSDT,1743955200000,-1.0,0.0001,2025,8h,15,20,3.0
ASTRUSDT,1780531200000,1.0122492818215743,0.0001,2026,8h,15,20,3.0
ATOMUSDT,1593273600000,-1.0,0.0001,2020,8h,15,20,3.0
ATOMUSDT,1636560000000,0.6924279823725332,0.00062773,2021,8h,15,20,3.0
ATOMUSDT,1637913600000,-0.23161031746396252,0.00038419,2021,8h,15,20,3.0
ATOMUSDT,1685980800000,2.6780296415387848,0.0001,2023,8h,15,20,3.0
ATOMUSDT,1692115200000,1.2982951252732,0.0001,2023,8h,15,20,3.0
ATOMUSDT,1712937600000,0.9035420628699755,0.0001,2024,8h,15,20,3.0
ATOMUSDT,1717776000000,0.8553161274835839,0.00011766,2024,8h,15,20,3.0
AUCTIONUSDT,1712937600000,-0.13735007094157864,0.00017728,2024,8h,15,20,3.0
AVAAIUSDT,1756742400000,-0.3618329956536823,0.00024119,2025,8h,15,20,3.0
AVAAIUSDT,1758499200000,0.2456872120719982,0.00034736,2025,8h,15,20,3.0
AVAAIUSDT,1760112000000,-1.0,0.00026851,2025,8h,15,20,3.0
AVAAIUSDT,1768780800000,0.19423646953561693,0.00032343,2026,8h,15,20,3.0
AVAAIUSDT,1773820800000,-0.1696842625868684,0.00014474,2026,8h,15,20,3.0
AVAXUSDT,1642780800000,0.10432904294313032,0.0001,2022,8h,15,20,3.0
AVAXUSDT,1686355200000,-0.11818830701239659,0.0001,2023,8h,15,20,3.0
AVAXUSDT,1692115200000,2.2755392967275254,0.0001,2023,8h,15,20,3.0
AVAXUSDT,1705996800000,-1.0,0.0001,2024,8h,15,20,3.0
AVAXUSDT,1712937600000,0.5796374579785245,0.00011557,2024,8h,15,20,3.0
AVAXUSDT,1717776000000,0.501968595685385,0.00024431,2024,8h,15,20,3.0
AVAXUSDT,1760112000000,0.1817102469890296,0.0001,2025,8h,15,20,3.0
AXSUSDT,1712937600000,0.6794426337162283,0.0001,2024,8h,15,20,3.0
AXSUSDT,1760112000000,0.06442413258448716,0.0001,2025,8h,15,20,3.0
AXSUSDT,1763683200000,-0.14389805227724473,0.0001,2025,8h,15,20,3.0
BANDUSDT,1621411200000,0.21746290877130264,0.0001,2021,8h,15,20,3.0
BANDUSDT,1624348800000,-0.4475378316017276,0.0001,2021,8h,15,20,3.0
BANDUSDT,1686355200000,-0.41970720913288345,0.0001,2023,8h,15,20,3.0
BANDUSDT,1692288000000,-0.41498043482311653,0.0001,2023,8h,15,20,3.0
BANDUSDT,1712937600000,0.8232022240508733,0.0001,2024,8h,15,20,3.0
BANDUSDT,1717776000000,1.0167452209092667,0.00018658,2024,8h,15,20,3.0
BANDUSDT,1718668800000,0.5314444883124635,0.0001,2024,8h,15,20,3.0
BANDUSDT,1720137600000,-1.0,0.0001,2024,8h,15,20,3.0
BANDUSDT,1722816000000,-0.5206362955546767,0.0001,2024,8h,15,20,3.0
BANDUSDT,1758499200000,0.2281535139895751,0.0001,2025,8h,15,20,3.0
BANDUSDT,1760112000000,-1.0,0.0001,2025,8h,15,20,3.0
BANDUSDT,1768780800000,0.9904822112806063,0.0001,2026,8h,15,20,3.0
BANUSDT,1773792000000,0.4667394913698237,0.00052218,2026,8h,15,20,3.0
BATUSDT,1600675200000,-0.548605559416687,0.0001,2020,8h,15,20,3.0
BATUSDT,1635321600000,-1.0,0.00069018,2021,8h,15,20,3.0
BATUSDT,1677801600000,0.6827910117646537,0.0001,2023,8h,15,20,3.0
BATUSDT,1678435200000,-1.0,0.0001,2023,8h,15,20,3.0
BATUSDT,1685980800000,1.9283811631351928,0.0001,2023,8h,15,20,3.0
BATUSDT,1692288000000,-0.35736421323381196,0.0001,2023,8h,15,20,3.0
BATUSDT,1712937600000,0.6836722457439779,0.0001,2024,8h,15,20,3.0
BATUSDT,1717776000000,0.5460863403957797,0.0001,2024,8h,15,20,3.0
BATUSDT,1718668800000,-0.06692021468792254,0.0001,2024,8h,15,20,3.0
BATUSDT,1720137600000,-1.0,0.0001,2024,8h,15,20,3.0
BATUSDT,1727798400000,-0.18389872459077913,0.0001,2024,8h,15,20,3.0
BATUSDT,1734681600000,-1.0,0.0001,2024,8h,15,20,3.0
BATUSDT,1758499200000,0.392322665975098,0.0001,2025,8h,15,20,3.0
BCHUSDT,1593273600000,-0.3342555725893073,0.0001,2020,8h,15,20,3.0
BCHUSDT,1599033600000,1.1275015951378082,0.00071156,2020,8h,15,20,3.0
BCHUSDT,1621411200000,0.16352664997024807,0.0001,2021,8h,15,20,3.0
BCHUSDT,1635321600000,-0.6068948699243032,0.00028113,2021,8h,15,20,3.0
BCHUSDT,1638576000000,0.056701822408043626,0.0001,2021,8h,15,20,3.0
BCHUSDT,1760112000000,0.5243437842296953,0.0001,2025,8h,15,20,3.0
BELUSDT,1621411200000,0.1469805911590925,0.0001,2021,8h,15,20,3.0
BELUSDT,1638576000000,0.352245432822702,0.00010777,2021,8h,15,20,3.0
BELUSDT,1652313600000,-0.30448587725031834,0.0001,2022,8h,15,20,3.0
BELUSDT,1696838400000,0.04070899486540735,0.0001,2023,8h,15,20,3.0
BELUSDT,1704268800000,0.585239523301091,0.00043924,2024,8h,15,20,3.0
BELUSDT,1718611200000,0.701275941141712,0.0001,2024,8h,15,20,3.0
BELUSDT,1727798400000,-0.1272592415119988,0.0002341,2024,8h,15,20,3.0
BELUSDT,1746288000000,-0.7055434450904094,0.0001,2025,8h,15,20,3.0
BELUSDT,1748620800000,-0.05660178940275934,0.0001,2025,8h,15,20,3.0
BELUSDT,1760112000000,-1.0,0.0001,2025,8h,15,20,3.0
BICOUSDT,1717776000000,-1.0,0.0001,2024,8h,15,20,3.0
BICOUSDT,1720137600000,-0.4958480929463654,0.0001,2024,8h,15,20,3.0
BICOUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,3.0
BICOUSDT,1738512000000,0.17526080749329404,0.0001,2025,8h,15,20,3.0
BICOUSDT,1758499200000,0.12894466608487395,0.0001,2025,8h,15,20,3.0
