run_date,event,symbol,detail
2026-06-25,SIGNAL_SKIPPED,KOMAUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,LDOUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,MBOXUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,MOVEUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,MOVRUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,ONEUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,PEOPLEUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,PROMUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,RVNUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,SOLUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,STORJUSDT,duplicate_cross_system
2026-06-25,ENTRY,SUSDT,"RSI=15.0  funding=-0.000051  price=0.02001  stop=0.0145517  risk=$19.69  equity=$10,000.00"
2026-06-25,SIGNAL_SKIPPED,SYNUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,TRXUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,VANAUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,VANRYUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,XMRUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,ZECUSDT,duplicate_cross_system
2026-06-25,SIGNAL_SKIPPED,ZEREBROUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,1000RATSUSDT,duplicate_cross_system
2026-06-26,ENTRY,1000SHIBUSDT,"RSI=18.6  funding=-0.000245  price=0.004244  stop=0.00377047  risk=$19.69  equity=$10,000.00"
2026-06-26,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,AVAAIUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,BBUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,BIGTIMEUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,BOMEUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,COSUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,COWUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,CRVUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,HFTUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,ICXUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,IOUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,KOMAUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,LDOUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,MBOXUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,MOVEUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,MOVRUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system
2026-06-26,ENTRY,NEOUSDT,"RSI=19.4  funding=-0.000095  price=1.932  stop=1.69359  risk=$19.69  equity=$10,000.00"
2026-06-26,SIGNAL_SKIPPED,ONEUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,PEOPLEUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,PROMUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,RVNUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,SOLUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,STORJUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,SYNUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,TRXUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,VANAUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,VANRYUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,XMRUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,ZECUSDT,duplicate_cross_system
2026-06-26,SIGNAL_SKIPPED,ZEREBROUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,1000RATSUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,AVAAIUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,BBUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,BIGTIMEUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,BOMEUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,COSUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,COWUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,CRVUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,HFTUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,ICXUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,IOUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,KOMAUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,LDOUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,MBOXUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,MOVEUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,MOVRUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,ONEUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,PEOPLEUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,PROMUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,RVNUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,SOLUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,STORJUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,SYNUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,TRXUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,VANAUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,VANRYUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,XMRUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,ZECUSDT,duplicate_cross_system
2026-06-27,SIGNAL_SKIPPED,ZEREBROUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,1000RATSUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,AVAAIUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,BBUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,BIGTIMEUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,BOMEUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,COSUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,COWUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,CRVUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system
2026-06-28,ENTRY,DOTUSDT,"RSI=19.2  funding=-0.000153  price=0.811  stop=0.696466  risk=$19.69  equity=$10,000.00"
2026-06-28,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,HFTUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,ICXUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,IOUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,KOMAUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,LDOUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,MBOXUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,MOVEUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,MOVRUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,ONEUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,PEOPLEUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,PROMUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,RVNUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,SOLUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,STORJUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,SYNUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,TRXUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,VANAUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,VANRYUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,XMRUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,ZECUSDT,duplicate_cross_system
2026-06-28,SIGNAL_SKIPPED,ZEREBROUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,1000RATSUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,AVAAIUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,BBUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,BIGTIMEUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,BOMEUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system
2026-06-29,ENTRY,CHZUSDT,"RSI=19.8  funding=-0.000235  price=0.01734  stop=0.0133124  risk=$19.69  equity=$10,000.00"
2026-06-29,SIGNAL_SKIPPED,COSUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,COWUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,CRVUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,HFTUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,ICXUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,IOUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,KOMAUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,LDOUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,MBOXUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,MOVEUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,MOVRUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,ONEUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,PEOPLEUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,PROMUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,RVNUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,SOLUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,STORJUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,SYNUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,TRXUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,VANAUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,VANRYUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,XMRUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,ZECUSDT,duplicate_cross_system
2026-06-29,SIGNAL_SKIPPED,ZEREBROUSDT,duplicate_cross_system
2026-06-30,EXIT,SPELLUSDT,"reason=safety_stop  bars=6  R=-1.000  pnl=$-19.69  equity=$9,980.31",-1.0,-19.6875
2026-06-30,SIGNAL_SKIPPED,1000RATSUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,AVAAIUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,BBUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,BIGTIMEUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,BOMEUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,COSUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,COWUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,CRVUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,HFTUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,ICXUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,IOUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,KOMAUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,LDOUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,MBOXUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,MOVEUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,MOVRUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,ONEUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,PEOPLEUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,PROMUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,RVNUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,SOLUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,STORJUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,SYNUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,TRXUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,VANAUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,VANRYUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,XMRUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,ZECUSDT,duplicate_cross_system,,
2026-06-30,SIGNAL_SKIPPED,ZEREBROUSDT,duplicate_cross_system,,
2026-07-01,SIGNAL_SKIPPED,1000RATSUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,AVAAIUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,BBUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,BIGTIMEUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,BOMEUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,COSUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,COWUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,CRVUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,HFTUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,ICXUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,IOUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,KOMAUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,LDOUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,MBOXUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,MOVEUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,MOVRUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,ONEUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,PEOPLEUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,PROMUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,RVNUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,SOLUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,STORJUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,SYNUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,TRXUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,VANAUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,VANRYUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,XMRUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,ZECUSDT,duplicate_cross_system
2026-07-01,SIGNAL_SKIPPED,ZEREBROUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,1000RATSUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,AVAAIUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,BBUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,BIGTIMEUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,BOMEUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,COSUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,COWUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,CRVUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,HFTUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,ICXUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,IOUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,KOMAUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,LDOUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,MBOXUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,MOVEUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,MOVRUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,ONEUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,PEOPLEUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,PROMUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,RVNUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,SOLUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,STORJUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,SYNUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,TRXUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,VANAUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,VANRYUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,XMRUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,ZECUSDT,duplicate_cross_system
2026-07-02,SIGNAL_SKIPPED,ZEREBROUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,1000RATSUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,AVAAIUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,BBUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,BIGTIMEUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,BOMEUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,COSUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,COWUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,CRVUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,HFTUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,ICXUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,IOUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,KOMAUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,LDOUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,MBOXUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,MOVEUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,MOVRUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,ONEUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,PEOPLEUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,PROMUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system
2026-07-03,SIGNAL_SKIPPED,RVNUSDT,duplicate_cross_system
