trades,total_r,avg_r,pf,max_dd_r,win_rate
293,52.34649883141512,0.17865699259868642,1.273288891734306,-32.7201672862445,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-42.7187459113684,0.24573378839590443
293,52.34649883141515,0.1786569925986865,1.273288891734306,-28.379119384020896,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-27.56683152055491,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.273288891734306,-28.729631649467887,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-37.586005713745685,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-44.91481402987782,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343055,-20.08502634171637,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-30.946716523496328,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-22.8450316823227,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-24.813502561064738,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-29.294216051048714,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-50.78388052468958,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.273288891734306,-32.743253492851,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-25.812888597117745,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.2732888917343057,-42.39291316078162,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-27.38527106818835,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-22.113539788862713,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-41.487995127410144,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-26.350172094079667,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-41.28738037244803,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-24.98233823691226,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-30.802470005818414,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-29.738219827917995,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-25.417392968943155,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-34.959063153119935,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-29.07201803341177,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-54.28874773460255,0.24573378839590443
293,52.34649883141515,0.1786569925986865,1.273288891734306,-39.793055102523425,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-28.35370825456434,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-39.79031958902605,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-41.61968725200337,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-29.06467034865841,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-29.759038636300158,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-25.390615409776437,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-39.12338945060324,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-36.18454802863296,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-32.193336893076314,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-27.81659757962415,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-37.43854856865373,0.24573378839590443
