tf,fast_ema,slow_ema,hold_bars,atr_mult,n,avg_r,total_r,win_rate,pf,y2019_n,y2019_total,y2019_avg,y2020_n,y2020_total,y2020_avg,y2021_n,y2021_total,y2021_avg,y2022_n,y2022_total,y2022_avg,y2023_n,y2023_total,y2023_avg,y2024_n,y2024_total,y2024_avg,y2025_n,y2025_total,y2025_avg,y2026_n,y2026_total,y2026_avg,y2022_positive,r2025_share,flag_2025_conc
2h,20,50,10,2.0,6447,0.04593533345892175,296.14509480966854,0.49573445013184425,1.1438750581160853,5,5.229903446494109,1.045980689298822,281,-2.7099034047155195,-0.00964378435841822,737,-1.1826488194307467,-0.0016046795378978924,836,11.010371437318241,0.013170300762342393,1305,61.796704940914935,0.04735379688958999,1522,28.221204212894992,0.018542184108340992,1363,227.64200558510532,0.16701541128767816,398,-33.862542588912845,-0.085081765298776,True,0.7686840321681171,True
4h,20,200,10,3.0,1976,0.045804006777568795,90.50871739247594,0.520748987854251,1.2356923524180727,1,-0.030769158831824663,-0.030769158831824663,90,2.4192730949355674,0.02688081216595075,247,-19.699892923637268,-0.07975665151270149,180,36.2016915559605,0.201120508644225,354,24.225806454676487,0.06843448151038556,654,27.83624041323617,0.04256305873583512,339,19.702030595391427,0.0581180843521871,111,-0.14566263925511658,-0.0013122760293253746,True,0.21768102745238185,False
4h,30,50,10,3.0,2497,0.04510733669801848,112.63301973495214,0.5182218662394874,1.2179401468063806,2,0.3201730361681839,0.16008651808409194,103,-3.6295163803681776,-0.03523802311037066,274,-27.32281543651493,-0.0997183045128282,291,56.69963751821356,0.19484411518286446,481,15.25970170849244,0.031724951576907356,649,15.465926759875744,0.02383039562384552,535,61.14995243102247,0.11429897650658406,162,-5.310039901937165,-0.03277802408603188,True,0.5429131934393702,True
6h,30,100,10,3.0,1250,0.04472815686640522,55.91019608300653,0.5352,1.2425820341356932,0,0.0,,57,-5.458550654558664,-0.09576404657120463,137,-9.571914728380003,-0.06986799071810221,131,26.42040116098054,0.20168245161053847,226,22.701617131334025,0.10044963332448684,427,34.28259118288533,0.08028709878895861,208,-9.736288799543956,-0.046809080767038255,64,-2.727659209710746,-0.04261967515173041,True,-0.17414156060352692,False
4h,30,200,30,3.0,1578,0.04461758370283521,70.40654708307396,0.5044359949302915,1.1268356076845862,1,0.9304075174201857,0.9304075174201857,73,-13.119796156542263,-0.1797232350211269,199,-17.909758042927717,-0.08999878413531516,145,23.203342117796048,0.1600230490882486,281,59.51398867508237,0.21179355400385186,534,4.563549883723777,0.008545973565025799,256,13.071551770896136,0.05106074910506303,89,0.15326131762542833,0.001722037276690206,True,0.18565818538825338,False
2h,10,50,10,3.0,8426,0.04455571154182404,375.4264254514094,0.5202943270828388,1.2033307312389285,8,2.012524039789694,0.2515655049737118,330,-8.207388345154223,-0.024870873773194618,896,24.470681665382205,0.02731102864439978,1180,29.002561376732093,0.024578441844688215,1659,36.59683223667404,0.022059573379550355,1862,55.18853198057363,0.029639383448213548,1918,242.03550187588507,0.12619160681745833,573,-5.672819378473085,-0.009900208339394565,True,0.6446949001654951,True
2h,10,200,10,2.0,6195,0.04451663523229165,275.78055526404677,0.49265536723163844,1.1384208892817897,2,0.1329335893753922,0.0664667946876961,305,-27.127867190467217,-0.08894382685399088,805,-46.30388461272212,-0.05752035355617655,672,89.0637476414532,0.1325353387521625,1344,-30.84490832130143,-0.02295008059620642,1590,142.51276277275159,0.08963066841053559,1136,180.45568513555395,0.1588518355066496,341,-32.1079137505966,-0.09415810484045924,True,0.6543452092290416,True
8h,10,100,10,3.0,1403,0.04292018434557124,60.21701863683644,0.5538132573057734,1.2174178370742113,0,0.0,,52,0.46013377002542394,0.008848726346642768,128,-13.253433245714406,-0.1035424472321438,180,35.15302842134378,0.19529460234079876,251,12.90753371558017,0.05142443711386522,403,16.19395202659142,0.04018350378806804,293,11.027084806327423,0.03763510172807994,96,-2.271280857317368,-0.02365917559705592,True,0.1831223972218021,False
1d,20,50,20,3.0,359,0.04275435977416812,15.348815158926353,0.5403899721448467,1.1633044243786672,0,0.0,,2,-2.0,-1.0,18,1.805601534028791,0.10031119633493284,41,17.070140261066562,0.4163448844162576,56,9.528920518603275,0.1701592949750585,123,-25.94358208838884,-0.2109234316129174,108,10.986166401320032,0.10172376297518548,11,3.9015685322965337,0.354688048390594,True,0.7157664150337265,True
6h,10,200,10,3.0,1782,0.04251198519259011,75.75635761319558,0.5286195286195287,1.2130717835752103,0,0.0,,83,-7.1822159288515675,-0.08653272203435623,206,-13.80720726963982,-0.06702527800796029,181,41.12870190542109,0.22723039726751984,302,17.959834272035415,0.059469649907402035,564,40.25352893331527,0.07137150520091361,358,4.580007206257193,0.01279331621859551,88,-7.176291505342009,-0.0815487671061592,True,0.060457067242359434,False
4h,10,50,10,3.0,4065,0.042068489808720654,171.00841107244946,0.5328413284132841,1.2023937887431384,2,0.4837162915666142,0.2418581457833071,140,5.647869571729442,0.040341925512353154,413,-17.43640143774674,-0.042218889679774184,587,63.50592133337947,0.1081872595117197,765,-1.969524831781352,-0.0025745422637664735,984,44.81543977242111,0.04554414611018405,873,98.31821318213986,0.11262109184666651,301,-22.35682280925894,-0.0742751588347473,True,0.5749320315039144,True
1d,10,200,10,2.0,307,0.041824750563585374,12.84019842302071,0.5244299674267101,1.1697825451314359,0,0.0,,4,-2.3535037994349794,-0.5883759498587449,43,-4.527279147867953,-0.10528556157832449,20,4.55239820368732,0.22761991018436598,58,-1.0712016504491564,-0.01846899397326132,113,6.965126386367723,0.0616382866050241,67,8.123379808848627,0.12124447475893474,2,1.1512786218691242,0.5756393109345621,True,0.6326522021875086,True
2h,30,50,10,2.0,5434,0.041648163343134884,226.31611960659495,0.49116672800883326,1.129136359932108,6,3.4851198447663716,0.5808533074610619,241,1.7623155456732378,0.007312512637648289,646,-12.955756136101707,-0.020055350055884994,704,55.42690831833301,0.07873140386126848,1095,17.831807545083812,0.01628475574893499,1323,40.17102532367216,0.030363586790379562,1090,146.1871122904211,0.13411661678020287,329,-25.592413125253106,-0.07778848974241066,True,0.6459421120534322,True
4h,10,100,10,3.0,3188,0.04154349449149506,132.44066043888625,0.5316813048933501,1.1997755059980717,2,0.049914157834480166,0.024957078917240083,126,-3.118430243537979,-0.024749446377285548,343,-32.305448616461575,-0.09418498138910081,407,82.87414863087957,0.20362198680805793,605,-33.6388717404305,-0.05560144089327356,813,22.505100421609306,0.02768155033408279,677,110.97700569593046,0.1639246760648899,215,-14.902757866937483,-0.06931515286947666,True,0.8379375739155269,True
6h,20,50,10,3.0,1803,0.039876083600859626,71.89657873234991,0.5252357182473655,1.1999207928795215,0,0.0,,73,-10.32226331986623,-0.14140086739542782,170,-18.97027690702168,-0.11158986415895107,238,46.16622809371406,0.19397574829291622,340,18.97249003291396,0.05580144127327635,448,27.416076372701404,0.06119659904620849,424,7.945406341640286,0.018739165900095014,110,0.6889181182681122,0.0062628919842555655,True,0.11051160544396316,False
6h,10,200,30,2.0,1735,0.039784975241063406,69.02693204324501,0.45129682997118153,1.082726292919055,0,0.0,,81,-35.055991302579486,-0.4327900160812282,190,-23.13744161800649,-0.12177600851582364,178,52.113029264366354,0.29276982732790086,298,57.202384478862946,0.19195431033175486,547,-17.402821156941037,-0.03181502953736935,356,40.525810243371794,0.11383654562744885,85,-5.2180378658290625,-0.06138868077445956,True,0.5871014261213664,True
2h,30,100,10,2.0,4556,0.039360309801894915,179.32557145743323,0.48485513608428443,1.1240780884074881,5,5.503926298112692,1.1007852596225383,224,-6.101227393107064,-0.027237622290656537,569,-57.07934211037722,-0.1003151882431937,499,74.10096808622772,0.14849893404053652,969,-33.30285609059308,-0.034368272539311746,1205,98.99264144451291,0.0821515696634962,817,129.6399551275851,0.15867803565187893,268,-32.42849390492782,-0.12100184292883515,True,0.7229306678013734,True
6h,20,200,10,3.0,1228,0.03835751255380231,47.10302541606924,0.5228013029315961,1.1904922762354853,0,0.0,,56,-0.30208300349966044,-0.005394339348208222,143,-0.6912238262976118,-0.00483373305103225,126,20.47736814913274,0.16251879483438683,196,25.368493841036234,0.12943109102569506,419,22.061533792271774,0.0526528252798849,232,-17.55051036178647,-0.07564875155942444,56,-2.260553174787775,-0.04036702097835313,True,-0.37259836723352163,False
6h,30,50,10,3.0,1547,0.037707721649207236,58.33384539132359,0.5332902391725921,1.1930279717504075,0,0.0,,67,-12.671228311003787,-0.18912281061199682,136,-9.09819741742929,-0.0668985104222742,197,28.69204731279442,0.14564491021723056,272,12.703140359735855,0.04670272191079358,418,24.393961872273444,0.05835876045998432,350,17.53500529803498,0.050100015137242805,107,-3.2208837230820433,-0.030101717038149938,True,0.3005974521378474,False
4h,30,100,10,2.0,2039,0.03756264009584132,76.59022315542046,0.506620892594409,1.125747364771989,1,-0.32947455098855594,-0.32947455098855594,105,-12.113358989094946,-0.11536532370566616,233,-32.87163173396547,-0.14107996452345697,202,73.5434256601725,0.3640763646543193,386,9.766498327264483,0.025301809137990888,574,33.766417217279965,0.058826510831498195,421,26.339212303894982,0.0625634496529572,117,-21.51086507914249,-0.18385354768497855,True,0.34389783994291573,False
4h,30,200,10,3.0,1613,0.03711358696520133,59.86421577486975,0.5114693118412895,1.1866090284531363,1,-0.08077548712053086,-0.08077548712053086,74,0.758996691248406,0.010256712043897378,205,-15.764197930445302,-0.07689852648997708,145,27.25502674402206,0.18796570168291077,287,13.66616881933289,0.04761731295934805,547,26.450040780716982,0.048354736345003625,263,8.205297923222721,0.031198851419097798,91,-0.626341766107473,-0.006882876550631572,True,0.1370651534813424,False
2h,20,200,10,2.0,4344,0.03680732376777746,159.8910144472253,0.481353591160221,1.114899797603695,2,-0.7907450868132677,-0.39537254340663386,225,-8.614535307073245,-0.0382868235869922,581,-60.33136750989538,-0.10384056370033629,433,81.26195715468597,0.1876719564773348,937,-37.5781038745489,-0.04010469997283767,1160,80.15062479114528,0.06909536619926317,770,119.71684466346274,0.1554764216408607,236,-13.923660383737895,-0.05899856094804193,True,0.748740290862169,True
2h,20,100,10,3.0,5348,0.03649107197727304,195.15425293445622,0.5057965594614809,1.171053643790604,5,2.5073685991134105,0.5014737198226821,248,8.213906457517552,0.03312059055450626,647,-29.795573089147652,-0.04605189040053733,649,33.3477996057629,0.05138335840641433,1137,3.4345955665147354,0.0030207524771457654,1354,91.95702829455097,0.06791508736672892,1005,109.73318388844862,0.10918724765019763,303,-24.244056388304287,-0.08001338742014616,True,0.5622894824910795,True
2h,20,50,10,3.0,6405,0.036138280510370026,231.46568666892,0.5135050741608118,1.1692618094277898,5,3.4866022976627504,0.6973204595325501,279,-2.576951370844038,-0.009236384841734903,733,-5.16900567795526,-0.007051849492435553,831,12.558352876817255,0.01511233799857672,1297,51.36162598925268,0.039600328441983565,1511,31.291528042270286,0.020709151583236458,1354,164.9381048135807,0.12181543930101972,395,-24.424570301864374,-0.061834355194593356,True,0.7125812347706729,True
8h,20,200,10,3.0,906,0.03592289793659709,32.54614553055696,0.5187637969094923,1.183076217683406,0,0.0,,35,-8.500669576365047,-0.2428762736104299,116,-15.241508204100544,-0.13139231210431504,89,17.814467065163157,0.20016255129396807,127,20.304925922346662,0.15988130647517057,307,19.237351266603177,0.06266238197590611,196,-2.6195161042774977,-0.013364878083048457,36,1.5510951611870614,0.043085976699640594,True,-0.08048621615785757,False
1d,10,200,10,3.0,305,0.03583837852335909,10.930705449624522,0.5311475409836065,1.2265541135287263,0,0.0,,4,-1.902335866289986,-0.4755839665724965,41,-1.796201198016679,-0.04380978531747998,20,2.950891533226077,0.14754457666130386,58,1.1807967224915663,0.020358564180889074,113,3.336040755329835,0.029522484560441015,67,6.393994421637628,0.09543275256175564,2,0.7675190812460828,0.3837595406230414,True,0.5849571604600567,True
2h,10,100,10,3.0,6975,0.034600347940970305,241.33742688826788,0.5168458781362008,1.1565651000996569,7,3.5093439209643242,0.5013348458520464,326,-13.304406177500049,-0.04081106189417193,811,-26.688207792511925,-0.032907777795945656,897,36.821656443308825,0.04104978421773559,1434,-5.57484256795099,-0.003887616853522308,1626,78.28415745259788,0.04814523828573056,1434,185.7316882817792,0.12952000577529932,440,-17.441962672419415,-0.03964082425549867,True,0.7695933891255397,True
2h,30,200,10,3.0,3509,0.034502776818405474,121.07024385578481,0.5069820461669992,1.1623910398964485,1,-0.13982786161333738,-0.13982786161333738,181,4.568493204627671,0.025240293948219177,463,-28.747719812355477,-0.062090107586080946,340,80.71256749699637,0.2373899044029305,759,-16.4459163204767,-0.021667873940022005,960,51.13253697107739,0.053263059344872285,625,37.797474388193216,0.060475959021109145,180,-7.807364210664343,-0.0433742456148019,True,0.31219458377581544,False
2h,30,100,10,3.0,4539,0.03394748298201198,154.08762525535238,0.4983476536682089,1.1617918357485157,5,3.6692841987417983,0.7338568397483597,224,-4.301480512720117,-0.019203038003214806,568,-32.04063574422887,-0.05640956997223393,499,62.02730370245354,0.12430321383257222,963,-13.958015658474164,-0.01449430494130235,1201,64.81155867319106,0.05396466167626233,813,92.46864263184105,0.11373756781284262,266,-18.589032035451922,-0.06988357908064632,True,0.6001042749448763,True
2h,10,200,10,3.0,6125,0.033100229638206156,202.73890653401273,0.5095510204081632,1.1519680948174966,2,0.08862239291692792,0.04431119645846396,297,-15.052987453539064,-0.050683459439525465,798,-33.99719439052268,-0.04260300048937679,668,66.11389074565865,0.09897289033781236,1321,-11.17189190273966,-0.008457147541816548,1574,94.4963723884313,0.06003581473216728,1127,126.45805053960356,0.11220767572280707,338,-24.195955785796308,-0.07158566800531452,True,0.6237483110741163,True
6h,10,200,20,3.0,1707,0.03282795168143508,56.037313520209686,0.5155243116578794,1.110083995737636,0,0.0,,75,-14.192973431098817,-0.18923964574798424,196,-17.40385687177161,-0.08879518812128372,176,39.21052080854919,0.22278705004857494,294,19.341715707266378,0.06578814866417135,541,14.031615044329666,0.025936441856431916,340,22.432119769234703,0.0659768228506903,85,-7.381827506299823,-0.08684502948588027,True,0.40030683771349296,True
4h,20,100,10,3.0,2420,0.0324126736200219,78.438670160453,0.518595041322314,1.1589815242572992,1,-1.0,-1.0,112,-7.6171225862834255,-0.0680100230918163,294,-32.0311788312252,-0.10894958786131019,281,71.76229077835609,0.2553818177165697,464,-19.628239396075564,-0.04230224007774906,625,33.84475375010831,0.0541516060001733,504,35.13369137830911,0.06970970511569267,139,-2.025524932736306,-0.014572121818246804,True,0.44791288922211636,True
2h,30,50,10,3.0,5411,0.03204968972586944,173.42087110667956,0.5102568841249306,1.1479757724967663,6,2.407755629932806,0.401292604988801,239,0.6003570071738378,0.002511954004911455,644,-4.50235446734484,-0.006991233644945403,701,36.85300634312444,0.05257204899161832,1091,18.364074923452492,0.01683233265211044,1318,38.19244532337087,0.028977576117883815,1087,97.56055338487886,0.08975211902932738,325,-16.05496703790892,-0.04939989857818129,True,0.5625652365963763,True
8h,20,200,30,3.0,875,0.031665455242465876,27.70727333715764,0.49942857142857144,1.097883973741489,0,0.0,,32,-14.748959989721463,-0.4609049996787957,111,5.110939957636757,0.046044504122853665,88,25.390726732730045,0.28853098559920504,126,8.591941534364787,0.06819001217749832,299,-2.893688578046415,-0.009677888220891022,184,-0.41959847303518094,-0.002280426483886853,35,6.675912153229122,0.19074034723511776,True,-0.015143982878765132,False
8h,20,100,30,3.0,1047,0.030688150544274206,32.130493619855095,0.5081184336198663,1.0915635601216356,0,0.0,,41,-16.962278053850927,-0.41371409887441285,108,-6.307135993025006,-0.05839940734282413,111,12.29377117515565,0.11075469527167252,185,9.921293324794062,0.05362861256645439,341,32.249350093077666,0.09457287417324829,193,-4.39564045442269,-0.022775339142086477,68,5.33113352812634,0.07839902247244618,True,-0.13680587999763552,False
6h,20,100,10,2.0,1531,0.029383805727649457,44.986606569031316,0.5068582625734814,1.0983961865177139,0,0.0,,61,-3.0769967645355347,-0.0504425699104186,149,-22.16430660496744,-0.1487537356038083,167,54.763532449475434,0.32792534400883494,273,-1.7795331033898343,-0.006518436276153239,486,28.684670375015685,0.0590219555041475,295,0.4358528985851464,0.0014774674528310048,100,-11.876612681152144,-0.11876612681152145,True,0.009688503575310493,False
8h,30,200,10,2.0,717,0.02754139624165807,19.747181105268837,0.4909344490934449,1.092817274063519,0,0.0,,33,-5.530594075531531,-0.16759375986459185,84,-0.4884291805068898,-0.005814633101272498,64,20.658674877552265,0.32279179496175414,98,6.066591596382712,0.061903995881456245,246,5.298859993843917,0.02154008127578828,163,-5.383938058708049,-0.03303029483869969,29,-0.8739840477635915,-0.030137380957365224,True,-0.27264337274303596,False
2h,20,200,10,3.0,4317,0.02667021774051309,115.13532998579501,0.4947880472550382,1.123808485603435,2,-0.8604967245421785,-0.43024836227108926,225,-6.0049051334948835,-0.02668846725997726,579,-42.18074843011004,-0.07285103355804844,433,51.676805521347674,0.1193459711809415,929,-35.98300120551795,-0.03873304758398057,1147,67.65346849322273,0.05898297165930491,767,93.31457010927002,0.12166176024676666,235,-12.480362644380369,-0.053107926146299445,True,0.8104772889501671,True
6h,20,200,30,2.0,1219,0.02642345032105519,32.21018594136628,0.44298605414273995,1.0549374517065981,0,0.0,,54,-20.292144485127253,-0.3757804534282825,144,-14.154596027050616,-0.09829580574340706,125,32.36255529792956,0.25890044238343646,195,50.28105369059634,0.2578515573876735,415,-13.52607994393613,-0.03259296372032802,233,-3.179287381345636,-0.013645010220367536,53,0.7186847903000126,0.013560090383019106,True,-0.09870440944156743,False
4h,30,100,10,3.0,2034,0.026016046296401273,52.91663816688019,0.5176991150442478,1.1291898811820316,1,-0.21964970065903683,-0.21964970065903683,105,-9.217736849581392,-0.08778796999601327,233,-25.316050449121256,-0.10865257703485517,202,48.71033719542785,0.24114028314568242,386,2.0524217532196065,0.005317154801087063,572,37.183057301994324,0.06500534493355652,419,13.265859057852527,0.03166076147458837,116,-13.541600142252427,-0.11673793226079679,True,0.2506935345366564,False
8h,20,200,20,3.0,885,0.025786810252289537,22.82132707327624,0.511864406779661,1.095945129265844,0,0.0,,35,-15.721325592677763,-0.44918073121936464,111,-6.1186534591559525,-0.055123004136540116,89,18.7775572908474,0.21098378978480226,126,14.850673247993749,0.11786248609518848,302,-12.408782144254326,-0.04108868259686863,186,18.4054609104259,0.09895409091626829,36,5.036396820097226,0.13989991166936738,True,0.8065026565426462,True
8h,20,100,30,2.0,1085,0.023874614342565728,25.903956561683813,0.4433179723502304,1.050697501760277,0,0.0,,41,-23.59385606669293,-0.5754599040656811,110,0.7614525469139812,0.006922295881036193,115,12.507780439756047,0.10876330817179171,190,25.592320663582832,0.1346964245451728,352,25.423612414000523,0.0722261716306833,206,-16.480858090892433,-0.08000416548976909,71,1.6935046550157935,0.023852178239659065,True,-0.6362293749083225,False
8h,30,100,30,3.0,887,0.021833602002008318,19.36640497578138,0.5095828635851184,1.065377958009526,0,0.0,,33,-10.148195699171234,-0.3075210817930677,92,-0.32237431883985934,-0.0035040686830419493,80,11.026197187060381,0.13782746483825475,151,22.254354768879217,0.14737983290648488,301,23.19751554072237,0.07706815794259923,181,-34.0406578583604,-0.18806993291911822,49,7.3995653554909,0.15101153786716123,True,-1.7577169278929092,False
6h,30,200,30,2.0,994,0.02136867315797322,21.24046111902538,0.43661971830985913,1.044065046330536,0,0.0,,44,-19.646650549105136,-0.4465147852069349,125,-1.6366786176394084,-0.013093428941115266,84,25.13845694328161,0.2992673445628763,159,46.192719292919136,0.2905202471252776,355,-16.569486170770453,-0.046674608931747755,189,-14.453000493224845,-0.07647090208055474,38,2.2151007135644774,0.05829212404117046,True,-0.6804466443658839,False
6h,30,200,30,3.0,971,0.020634330781453852,20.03593518879169,0.5025746652935118,1.0596516221848937,0,0.0,,44,-16.555981401783658,-0.3762723045859922,122,0.23939072504106718,0.0019622190577136653,84,16.351276153834366,0.19465804945040913,156,27.781368350949727,0.17808569455737006,345,1.661612002569134,0.004816266674113432,182,-12.560153234960744,-0.06901183096132277,38,3.1184225931418,0.0820637524511,True,-0.6268813068424689,False
6h,20,100,10,3.0,1519,0.020525250297036748,31.17785520119882,0.5194206714944042,1.1008881055438418,0,0.0,,61,0.011189140849581357,0.00018342853851772715,149,-18.684668856236513,-0.1254004621223927,167,35.39189114332028,0.21192749187616933,272,-5.920209657200131,-0.02176547668088283,483,24.024766692265093,0.04974071778936872,287,7.0358720584045455,0.02451523365297751,100,-10.680985320204037,-0.10680985320204037,True,0.225668892648331,False
6h,20,200,20,2.0,1221,0.019935628282555094,24.341402132999768,0.4701064701064701,1.0477680388340347,0,0.0,,54,-12.936418480185118,-0.2395633051886133,144,-16.752992432557214,-0.11634022522609176,125,34.68221868545936,0.2774577494836749,195,40.829943750772564,0.2093843269270388,416,-0.4638555847429737,-0.001115037463324456,233,-11.749955747153919,-0.050428994622978195,54,-9.26753805859294,-0.17162107515912853,True,-0.4827148281332751,False
6h,20,100,20,3.0,1480,0.019277348859769228,28.530476312458457,0.504054054054054,1.0655815502646622,0,0.0,,59,-3.08141372367453,-0.05222735124872085,146,-18.89703030254033,-0.12943171440096116,164,35.15552244952737,0.2143629417654108,267,-3.1051397631763273,-0.011629736940735309,475,12.469537439666876,0.02625165776771974,273,25.46498277167197,0.0932783251709596,96,-19.47598255901657,-0.20287481832308926,True,0.8925537201968173,True
6h,20,200,30,3.0,1190,0.01856405033866297,22.091219903008934,0.5092436974789916,1.0535075827569857,0,0.0,,54,-16.58227833155766,-0.3070792283621789,141,-12.015599547221932,-0.08521701806540377,123,24.970476030078594,0.2030120002445414,193,33.3065536293212,0.1725728167322342,405,-14.55144062886675,-0.03592948303423889,223,1.752363619702975,0.007858132823780157,51,5.211145131552522,0.1021793163049514,True,0.07932398606309171,False
8h,20,200,20,2.0,909,0.017598954903167086,15.99745000697888,0.4675467546754675,1.043257628274079,0,0.0,,35,-19.482444490065646,-0.5566412711447327,117,-12.951303598998615,-0.11069490255554372,90,24.798170640567545,0.27553522933963936,126,26.564058047308514,0.21082585751832153,308,-11.759237897863038,-0.03817934382423064,197,3.062401942478563,0.015545187525271894,36,5.765805363551555,0.1601612600986543,True,0.19143063057816037,False
6h,30,200,20,2.0,994,0.015200503198465365,15.109300179274573,0.45875251509054327,1.035832300657589,0,0.0,,44,-18.917402973725174,-0.42994097667557213,125,-8.600617535893564,-0.06880494028714851,84,20.877125846458416,0.24853721245783827,159,42.68432653618481,0.2684548838753762,355,-3.1453207540202115,-0.008860058462028765,189,-12.703908335428121,-0.06721644621919641,38,-5.084902604301582,-0.133813226428989,True,-0.8408005787623488,False
6h,10,200,30,3.0,1656,0.015143839841101039,25.07819877686332,0.5120772946859904,1.0428088919903804,0,0.0,,74,-21.30071017624835,-0.2878474348141669,185,-17.667657695420054,-0.09550085240767597,173,30.146091765708398,0.1742548656977364,290,27.200794199919308,0.09379584206868727,521,-35.56506547588624,-0.06826308152761275,331,47.41182555952018,0.143238143684351,82,-5.147079400729907,-0.06276926098451106,True,1.8905594449335592,True
8h,30,200,10,3.0,715,0.011489252958883756,8.214815865601885,0.4951048951048951,1.0556002189068945,0,0.0,,33,-3.2425800244392935,-0.09826000074058465,84,-0.27550867947615526,-0.003279865231858991,64,13.724181124293917,0.21444033006709246,98,5.3159696650378505,0.05424458841875358,245,0.9044413076124744,0.003691597173928467,162,-7.880575378307529,-0.04864552702658968,29,-0.3311121491193763,-0.011417660314461252,True,-0.9593124796997666,False
8h,30,100,10,2.0,913,0.011126095785269201,10.15812545195078,0.4950711938663746,1.0371654592389525,0,0.0,,35,3.7896283088145193,0.1082750945375577,93,-2.806622226172287,-0.030178733614755773,82,9.987671399198202,0.1218008707219293,153,25.633792645326928,0.1675411284008296,311,-0.3488208505423849,-0.0011216104519047746,188,-17.5838707281538,-0.09353122727741384,51,-8.513653096520391,-0.1669343744415763,True,-1.7310153149149157,False
8h,30,100,30,2.0,903,0.010341124844868483,9.33803573491624,0.4407530454042082,1.0219017457549882,0,0.0,,33,-12.600736767572707,-0.38184050810826387,92,2.556299675626481,0.027785866039418274,82,13.231364717340062,0.16135810630902514,152,33.82322754952423,0.2225212338784489,308,-0.7475033708962138,-0.0024269589964162784,187,-35.20593695236225,-0.18826704252600135,49,8.28132088325663,0.1690065486378904,True,-3.770165155903426,False
1d,30,50,10,3.0,324,0.010007723803428058,3.2425025123106908,0.5308641975308642,1.0565086092601528,0,0.0,,1,-0.079547668493449,-0.079547668493449,22,-1.2482069097452408,-0.05673667771569277,29,7.004984829905188,0.24155120103121336,59,3.140765853383938,0.05323331954888031,102,-11.04151031560908,-0.10825010113342236,94,0.5760297284582889,0.006127975834662648,17,4.889986994411046,0.28764629378888507,True,0.17764974006073947,False
1d,20,50,10,2.0,376,0.008345866092409154,3.138045650745842,0.5531914893617021,1.0341433305250465,0,0.0,,2,-1.088089810129816,-0.544044905064908,18,1.0004444573814908,0.05558024763230504,41,11.654460724912882,0.28425513963202154,57,4.721564587950479,0.08283446645527157,127,-13.73245429596949,-0.10812956138558653,110,-8.573165885377234,-0.07793787168524759,21,9.155285871977531,0.43596599390369195,True,-2.732008020131762,False
1d,10,50,20,2.0,501,0.007400761239867497,3.707781381173616,0.5089820359281437,1.0183638819142478,0,0.0,,4,-4.0,-1.0,24,0.4675267772902132,0.019480282387092217,50,21.51284089769572,0.4302568179539144,100,12.234794992500497,0.12234794992500497,163,-44.62398472798321,-0.27376677747228967,138,8.65440299176666,0.06271306515772941,22,9.462200449903753,0.4301000204501706,True,2.3341190059666626,True
8h,20,100,10,2.0,1101,0.006326055409985786,6.964987006394351,0.5049954586739328,1.0214072397634182,0,0.0,,43,0.5104137147006256,0.01187008638838664,111,-16.72784011793783,-0.15070126232376424,116,16.959492977368566,0.1462025256669704,192,17.709241149063516,0.09223563098470582,357,16.21277238166035,0.04541392823994496,207,-17.596635086740772,-0.08500789896976219,75,-10.102458011720106,-0.13469944015626809,True,-2.5264419116052643,False
1d,20,50,10,3.0,374,0.005718470590370269,2.1387080007984807,0.5641711229946524,1.0346983298549772,0,0.0,,2,-1.058726540086544,-0.529363270043272,18,1.4559806550068046,0.0808878141670447,41,7.95722517080458,0.19407866270255072,57,2.6337270768477734,0.04620573819031181,125,-9.46748117828709,-0.07573984942629672,110,-4.818874431472068,-0.0438079493770188,21,5.436857247985021,0.2588979641897629,True,-2.2531708067080474,False
6h,20,200,20,3.0,1200,0.004979348324862362,5.975217989834833,0.5041666666666667,1.0169502667855501,0,0.0,,54,-11.870357674295375,-0.21982143841287732,141,-13.367731445267259,-0.09480660599480326,123,23.997189774421013,0.1950991038570814,195,24.391649964015823,0.12508538443085038,409,-9.093853774791086,-0.022234361307557668,225,-7.091501365901127,-0.03151778384844946,53,-0.9901774883471532,-0.018682594119757607,True,-1.1868188538000353,False
6h,30,200,20,3.0,978,0.0036252588895426753,3.5455031939727366,0.4867075664621677,1.0120650325740885,0,0.0,,44,-12.759529788790426,-0.28998931338160056,122,-7.758126040658199,-0.0635911970545754,84,13.799845813513944,0.16428387873230885,158,23.895479262982917,0.15123721052520833,348,1.9051004852885667,0.005474426681863698,184,-11.722546364383568,-0.06370949111078027,38,-3.8147201739804943,-0.10038737299948669,True,-3.306313863801221,False
8h,20,200,30,2.0,907,0.002522944959119326,2.288311077921229,0.4288864388092613,1.0052483822044427,0,0.0,,35,-21.563836995152535,-0.6161096284329296,117,7.965859693268829,0.06808427088263956,90,32.86297006035207,0.36514411178168965,126,12.931253782027353,0.10262899827005836,307,-8.974912905377643,-0.02923424399145812,197,-31.598068102961523,-0.16039628478660672,35,10.665045545764686,0.30471558702184814,True,-13.808467042717885,False
