variant,time,event,trade_id,symbol,side,equity,cash,reserved_margin,open_positions,open_risk_amount,portfolio_heat_pct,peak_equity,drawdown_pct,pnl_usdt,net_r
T5_6H_LONG_max5,2026-01-11 12:00:00+00:00,entry,262,RENDER/USDT,LONG,10695.058041352602,10463.04035204134,232.01768931126173,2,53.21150853802149,0.4975336116202305,10923.24274015021,-2.0889831364717057,0.0,
T5_6H_LONG_max5,2026-01-13 12:00:00+00:00,entry,264,ADA/USDT,LONG,10695.058041352602,10289.541523753576,405.5165175990264,3,79.949153641403,0.7475336116202306,10923.24274015021,-2.0889831364717057,0.0,
T5_6H_LONG_max5,2026-01-14 00:00:00+00:00,entry,263,TRUMP/USDT,LONG,10695.058041352604,10076.121255824068,618.9367855285354,4,106.68679874478451,0.9975336116202305,10923.24274015021,-2.0889831364716893,0.0,
T5_6H_LONG_max5,2026-01-14 18:00:00+00:00,exit,262,RENDER/USDT,LONG,10667.785643347153,10128.53624812267,539.249395224484,3,79.949153641403,0.7494446955939952,10923.24274015021,-2.3386562294737003,-27.272398005449137,-1.02
T5_6H_LONG_max5,2026-01-15 00:00:00+00:00,exit,263,TRUMP/USDT,LONG,10640.513245341705,10314.684118046729,325.82912729497497,2,53.21150853802149,0.5000840402253799,10923.24274015021,-2.588329322475695,-27.272398005449137,-1.02
T5_6H_LONG_max5,2026-01-16 00:00:00+00:00,entry,267,DASH/USDT,LONG,10640.513245341705,10278.615665623318,361.8975797183859,3,79.81279165137576,0.75008404022538,10923.24274015021,-2.588329322475695,0.0,
T5_6H_LONG_max5,2026-01-16 12:00:00+00:00,exit,264,ADA/USDT,LONG,10613.240847336254,10424.842095905633,188.39875143062122,2,53.07514654799425,0.5000842561800077,10923.24274015021,-2.8380024154777064,-27.272398005449144,-1.0200000000000002
T5_6H_LONG_max5,2026-01-17 06:00:00+00:00,entry,268,TRX/USDT,LONG,10613.240847336254,10082.087639278387,531.153208057868,3,79.60824866633489,0.7500842561800076,10923.24274015021,-2.8380024154777064,0.0,
T5_6H_LONG_max5,2026-01-18 06:00:00+00:00,entry,266,BIO/USDT,LONG,10613.240847336254,9974.350025338792,638.8908219974625,4,106.14135078467552,1.0000842561800078,10923.24274015021,-2.8380024154777064,0.0,
T5_6H_LONG_max5,2026-01-19 00:00:00+00:00,exit,265,PENDLE/USDT,LONG,10586.237506632922,10099.67698364267,486.56052299025214,3,79.66748735003554,0.7525571507357455,10923.24274015021,-3.0852123452184075,-27.00334070333281,-1.020000000000001
T5_6H_LONG_max5,2026-01-19 00:00:00+00:00,exit,266,BIO/USDT,LONG,10559.173742472214,10180.350833421557,378.8229090506577,2,53.1343852316949,0.5032058997000136,10923.24274015021,-3.332975439058946,-27.063764160707457,-1.0200000000000002
T5_6H_LONG_max5,2026-01-20 06:00:00+00:00,exit,267,DASH/USDT,LONG,10532.040433696593,10189.285977069347,342.7544566272468,1,26.533102118340636,0.25192746159091517,10923.24274015021,-3.5813751992866307,-27.133308775621344,-1.0199999999999998
T5_6H_LONG_max5,2026-01-20 06:00:00+00:00,exit,268,TRX/USDT,LONG,10504.976669535887,10504.976669535887,0.0,0,0.0,0.0,10923.24274015021,-3.8291382931271523,-27.06376416070748,-1.0200000000000011
T5_6H_LONG_max5,2026-01-21 00:00:00+00:00,entry,276,KITE/USDT,LONG,10504.976669535887,10390.814489804232,114.1621797316546,1,26.262441673839717,0.25,10923.24274015021,-3.8291382931271523,0.0,
T5_6H_LONG_max5,2026-01-22 12:00:00+00:00,entry,270,WLFI/USDT,LONG,10504.976669535887,10273.524158164773,231.45251137111302,2,52.524883347679435,0.5,10923.24274015021,-3.8291382931271523,0.0,
T5_6H_LONG_max5,2026-01-25 18:00:00+00:00,exit,270,WLFI/USDT,LONG,10478.18897902857,10364.026799296915,114.1621797316546,1,26.262441673839717,0.2506391297809414,10923.24274015021,-4.0743739904796845,-26.787690507316505,-1.0199999999999998
T5_6H_LONG_max5,2026-01-26 06:00:00+00:00,entry,271,FF/USDT,LONG,10478.18897902857,10242.932792716685,235.25618631188485,2,52.45791412141114,0.5006391297809414,10923.24274015021,-4.0743739904796845,0.0,
T5_6H_LONG_max5,2026-01-29 06:00:00+00:00,exit,271,FF/USDT,LONG,10451.469597132047,10337.307417400392,114.1621797316546,1,26.262441673839717,0.25127989350939034,10923.24274015021,-4.318984336803957,-26.71938189652288,-1.020000000000001
T5_6H_LONG_max5,2026-01-30 18:00:00+00:00,entry,274,SPK/USDT,LONG,10451.469597132047,10235.156091899933,216.31350523211455,2,52.39111566666983,0.5012798935093903,10923.24274015021,-4.318984336803957,0.0,
T5_6H_LONG_max5,2026-01-31 12:00:00+00:00,exit,274,SPK/USDT,LONG,10424.818349659361,10310.656169927706,114.1621797316546,1,26.262441673839717,0.2519222953625649,10923.24274015021,-4.5629709267451,-26.651247472686723,-1.02
T5_6H_LONG_max5,2026-02-05 18:00:00+00:00,exit,276,KITE/USDT,LONG,10506.959042678238,10506.959042678238,0.0,0,0.0,0.0,10923.24274015021,-3.8109900821104303,82.14069301887626,3.1276868327402108
T5_6H_LONG_max5,2026-02-08 06:00:00+00:00,entry,279,KITE/USDT,LONG,10506.959042678238,10429.124341482708,77.8347011955304,1,26.267397606695596,0.25,10923.24274015021,-3.8109900821104303,0.0,
T5_6H_LONG_max5,2026-02-11 12:00:00+00:00,entry,314,ASTER/USDT,LONG,10506.959042678238,10348.178888516344,158.78015416189405,2,52.53479521339119,0.5,10923.24274015021,-3.8109900821104303,0.0,
T5_6H_LONG_max5,2026-02-13 18:00:00+00:00,entry,277,SPK/USDT,LONG,10506.959042678238,10193.297266526453,313.6617761517845,3,78.80219282008679,0.7500000000000001,10923.24274015021,-3.8109900821104303,0.0,
T5_6H_LONG_max5,2026-02-13 18:00:00+00:00,entry,282,HBAR/USDT,LONG,10506.959042678238,10053.404669618923,453.5543730593138,4,105.06959042678238,1.0,10923.24274015021,-3.8109900821104303,0.0,
T5_6H_LONG_max5,2026-02-14 06:00:00+00:00,entry,278,TON/USDT,LONG,10506.959042678238,9866.537012103267,640.4220305749707,5,131.33698803347798,1.25,10923.24274015021,-3.8109900821104303,0.0,
T5_6H_LONG_max5,2026-02-15 12:00:00+00:00,exit,277,SPK/USDT,LONG,10480.166297119407,9994.625888534327,485.54040858508023,4,105.06959042678238,1.0025565191237658,10923.24274015021,-4.056272057401059,-26.792745558829484,-1.0199999999999991
T5_6H_LONG_max5,2026-02-17 06:00:00+00:00,exit,278,TON/USDT,LONG,10453.373551560579,10154.700800491155,298.6727510694233,3,78.80219282008679,0.7538446074982411,10923.24274015021,-4.30155403269167,-26.792745558829544,-1.0200000000000014
T5_6H_LONG_max5,2026-02-21 18:00:00+00:00,exit,279,KITE/USDT,LONG,10527.441807861713,10306.60375798782,220.83804987389294,2,52.53479521339119,0.49902717271881863,10923.24274015021,-3.6234746558699515,74.0682563011343,2.819779005524864
T5_6H_LONG_max5,2026-02-26 18:00:00+00:00,entry,285,ZBT/USDT,LONG,10527.441807861713,10208.686628504578,318.75517935713503,3,78.85339973304548,0.7490271727188187,10923.24274015021,-3.6234746558699515,0.0,
T5_6H_LONG_max5,2026-03-02 12:00:00+00:00,entry,280,BNB/USDT,LONG,10527.441807861713,10015.51481145552,511.9269964061939,4,105.17200425269976,0.9990271727188187,10923.24274015021,-3.6234746558699515,0.0,
T5_6H_LONG_max5,2026-03-02 12:00:00+00:00,entry,281,NEAR/USDT,LONG,10527.441807861715,9916.988753510148,610.4530543515663,5,131.49060877235405,1.2490271727188185,10923.24274015021,-3.623474655869935,0.0,
T5_6H_LONG_max5,2026-03-08 00:00:00+00:00,exit,280,BNB/USDT,LONG,10500.596831251667,10083.315593949159,417.28123730250746,4,105.17200425269976,1.0015812047910357,10923.24274015021,-3.869234795497468,-26.844976610047368,-1.02
T5_6H_LONG_max5,2026-03-08 06:00:00+00:00,exit,281,NEAR/USDT,LONG,10473.75185464162,10154.996675284485,318.75517935713503,3,78.85339973304548,0.75286679336498,10923.24274015021,-4.114994935125001,-26.844976610047365,-1.0199999999999998
T5_6H_LONG_max5,2026-03-09 18:00:00+00:00,entry,289,SPK/USDT,LONG,10473.75185464162,10020.076442071473,453.6754125701469,4,105.03777936964953,1.00286679336498,10923.24274015021,-4.114994935125001,0.0,
T5_6H_LONG_max5,2026-03-10 12:00:00+00:00,entry,284,AVAX/USDT,LONG,10473.751854641621,9853.325825527501,620.4260291141193,5,131.22215900625358,1.2528667933649797,10923.24274015021,-4.114994935124984,0.0,
T5_6H_LONG_max5,2026-03-14 06:00:00+00:00,exit,282,HBAR/USDT,LONG,10446.95910908279,9966.4256768762,480.53343220658996,4,104.95476139955798,1.0046441294893962,10923.24274015021,-4.360276910415613,-26.79274555882948,-1.019999999999999
T5_6H_LONG_max5,2026-03-16 00:00:00+00:00,entry,283,AAVE/USDT,LONG,10446.95910908279,9798.582130598546,648.3769784842441,5,131.07215917226495,1.254644129489396,10923.24274015021,-4.360276910415613,0.0,
T5_6H_LONG_max5,2026-03-18 12:00:00+00:00,exit,283,AAVE/USDT,LONG,10420.319363354629,9939.785931148039,480.53343220658996,4,104.95476139955798,1.0072125214190149,10923.24274015021,-4.604158204294059,-26.63974572816112,-1.0200000000000002
T5_6H_LONG_max5,2026-03-19 12:00:00+00:00,exit,284,AVAX/USDT,LONG,10393.611296125293,10079.828480462675,313.7828156626176,3,78.77038176295393,0.7578730772077199,10923.24274015021,-4.84866496720949,-26.70806722933609,-1.0199999999999985
T5_6H_LONG_max5,2026-03-20 18:00:00+00:00,entry,315,TRX/USDT,LONG,10393.611296125293,9710.20397375549,683.4073223698033,4,104.75441000326717,1.0078730772077198,10923.24274015021,-4.84866496720949,0.0,
T5_6H_LONG_max5,2026-03-22 06:00:00+00:00,exit,285,ZBT/USDT,LONG,10366.766319515247,9781.276126628685,585.4901928865612,3,78.43580548361288,0.7566082138454199,10923.24274015021,-5.094425106837005,-26.844976610047375,-1.0200000000000002
T5_6H_LONG_max5,2026-03-23 12:00:00+00:00,entry,287,JTO/USDT,LONG,10366.766319515245,9678.983822149223,687.7824973660233,4,104.35272128240099,1.00660821384542,10923.24274015021,-5.094425106837022,0.0,
T5_6H_LONG_max5,2026-03-24 12:00:00+00:00,exit,287,JTO/USDT,LONG,10340.331065400484,9754.840872513922,585.4901928865612,3,78.43580548361288,0.7585424972133137,10923.24274015021,-5.336434322814569,-26.435254114763858,-1.0199999999999991
T5_6H_LONG_max5,2026-03-24 18:00:00+00:00,entry,292,TAO/USDT,LONG,10340.331065400484,9671.288444337322,669.0426210631614,4,104.28663314711409,1.0085424972133137,10923.24274015021,-5.336434322814569,0.0,
T5_6H_LONG_max5,2026-03-25 06:00:00+00:00,entry,290,FET/USDT,LONG,10340.331065400484,9587.10114659708,753.2299188034035,5,130.1374608106153,1.2585424972133137,10923.24274015021,-5.336434322814569,0.0,
T5_6H_LONG_max5,2026-03-26 06:00:00+00:00,exit,289,SPK/USDT,LONG,10313.622998171148,9695.313312580756,618.3096855903917,4,103.95308117401125,1.007920118783134,10923.24274015021,-5.580941085729998,-26.708067229336102,-1.019999999999999
T5_6H_LONG_max5,2026-03-27 00:00:00+00:00,exit,290,FET/USDT,LONG,10287.255153954377,9753.132766104227,534.1223878501495,3,78.10225351051004,0.7592137294318774,10923.24274015021,-5.82233317820682,-26.367844216771225,-1.0199999999999996
T5_6H_LONG_max5,2026-03-27 00:00:00+00:00,entry,291,ONDO/USDT,LONG,10287.255153954377,9632.099122367646,655.1560315867307,4,103.82039139539597,1.0092137294318773,10923.24274015021,-5.82233317820682,0.0,
T5_6H_LONG_max5,2026-03-27 12:00:00+00:00,exit,291,ONDO/USDT,LONG,10261.022653311793,9726.900265461643,534.1223878501495,3,78.10225351051004,0.7611546738501953,10923.24274015021,-6.062486228602392,-26.23250064258366,-1.02
T5_6H_LONG_max5,2026-03-30 12:00:00+00:00,entry,294,ZBT/USDT,LONG,10261.022653311793,9615.9906823707,645.0319709410917,4,103.75481014378953,1.0111546738501955,10923.24274015021,-6.062486228602392,0.0,
T5_6H_LONG_max5,2026-03-31 06:00:00+00:00,exit,292,TAO/USDT,LONG,10234.65480909502,9673.175266330529,561.4795427644915,3,77.9039824802883,0.7611784074149621,10923.24274015021,-6.30387832107923,-26.367844216771235,-1.02
T5_6H_LONG_max5,2026-04-02 12:00:00+00:00,entry,293,XPL/USDT,LONG,10234.65480909502,9581.1442794108,653.5105296842189,4,103.49061950302587,1.0111784074149623,10923.24274015021,-6.30387832107923,0.0,
T5_6H_LONG_max5,2026-04-02 18:00:00+00:00,entry,297,RENDER/USDT,LONG,10234.65480909502,9462.563888368057,772.0909207269626,5,129.0772565257634,1.2611784074149621,10923.24274015021,-6.30387832107923,0.0,
T5_6H_LONG_max5,2026-04-03 00:00:00+00:00,exit,293,XPL/USDT,LONG,10264.011008373202,9583.951074565966,680.0599338072352,4,103.49061950302587,1.0082863260629789,10923.24274015021,-6.035128463765542,29.356199278182217,1.1473254281949927
T5_6H_LONG_max5,2026-04-07 00:00:00+00:00,entry,296,ZEC/USDT,LONG,10264.011008373202,9455.476194248518,808.5348141246833,5,129.15064702395887,1.2582863260629789,10923.24274015021,-6.035128463765542,0.0,
T5_6H_LONG_max5,2026-04-13 00:00:00+00:00,exit,294,ZBT/USDT,LONG,10336.160855215345,9638.535624181604,697.6252310337412,4,103.49809039067938,1.001320430674771,10923.24274015021,-5.374611723833137,72.14984684214414,2.812579185520361
T5_6H_LONG_max5,2026-04-13 06:00:00+00:00,entry,295,BB/USDT,LONG,10336.160855215345,9510.653418976959,825.5074362383859,5,129.33849252871775,1.2513204306747712,10923.24274015021,-5.374611723833137,0.0,
T5_6H_LONG_max5,2026-04-14 18:00:00+00:00,exit,295,BB/USDT,LONG,10309.803645034544,9612.178414000804,697.6252310337412,4,103.49809039067938,1.0038803255048083,10923.24274015021,-5.615906463937375,-26.357210180799107,-1.0199999999999991
T5_6H_LONG_max5,2026-04-15 12:00:00+00:00,entry,302,INJ/USDT,LONG,10309.803645034544,9387.009438558904,922.7942064756413,5,129.27259950326575,1.2538803255048085,10923.24274015021,-5.615906463937375,0.0,
T5_6H_LONG_max5,2026-04-16 12:00:00+00:00,exit,296,ZEC/USDT,LONG,10413.42387376674,9619.104547608547,794.3193261581931,4,103.61257198233274,0.9949904396319751,10923.24274015021,-4.667284967581514,103.62022873219556,4.038196321015789
T5_6H_LONG_max5,2026-04-16 12:00:00+00:00,entry,298,LTC/USDT,LONG,10413.423873766742,9353.482051930008,1059.941821836733,5,129.6461316667496,1.2449904396319749,10923.24274015021,-4.667284967581498,0.0,
T5_6H_LONG_max5,2026-04-19 18:00:00+00:00,exit,297,RENDER/USDT,LONG,10387.32550400355,9445.96407320956,941.3614307939891,4,104.05949464401203,1.0017929504943766,10923.24274015021,-4.90621007786275,-26.098369763192302,-1.02
T5_6H_LONG_max5,2026-04-19 18:00:00+00:00,exit,298,LTC/USDT,LONG,10360.771273125443,9685.032338009994,675.7389351154494,3,78.02593495959519,0.7530900248901817,10923.24274015021,-5.149308501195424,-26.554230878105212,-1.020000000000001
T5_6H_LONG_max5,2026-04-22 12:00:00+00:00,entry,301,SPK/USDT,LONG,10360.771273125445,9633.423261670396,727.3480114550488,4,103.9278631424088,1.0030900248901815,10923.24274015021,-5.149308501195407,0.0,
T5_6H_LONG_max5,2026-04-23 06:00:00+00:00,entry,299,BB/USDT,LONG,10360.771273125445,9537.312367177421,823.4589059480232,5,129.8297913252224,1.2530900248901813,10923.24274015021,-5.149308501195407,0.0,
T5_6H_LONG_max5,2026-04-23 12:00:00+00:00,exit,299,BB/USDT,LONG,10334.351306378974,9607.003294923925,727.3480114550488,4,103.9278631424088,1.005654443721672,10923.24274015021,-5.391177764517368,-26.419966746469875,-1.0199999999999996
T5_6H_LONG_max5,2026-04-23 12:00:00+00:00,entry,300,KITE/USDT,LONG,10334.351306378974,9460.545991274224,873.8053151047495,5,129.76374140835622,1.2556544437216717,10923.24274015021,-5.391177764517368,0.0,
T5_6H_LONG_max5,2026-04-24 18:00:00+00:00,exit,300,KITE/USDT,LONG,10307.998710547708,9580.65069909266,727.3480114550488,4,103.9278631424088,1.008225418538946,10923.24274015021,-5.632430261217843,-26.352595831266395,-1.0200000000000005
T5_6H_LONG_max5,2026-04-24 18:00:00+00:00,entry,303,NOT/USDT,LONG,10307.998710547708,9449.457988231541,858.5407223161677,5,129.69785991877808,1.258225418538946,10923.24274015021,-5.632430261217843,0.0,
T5_6H_LONG_max5,2026-04-25 00:00:00+00:00,exit,301,SPK/USDT,LONG,10328.001249736439,9521.06960375987,806.9316459765683,4,103.79593173596446,1.0049953444633175,10923.24274015021,-5.449311203401728,20.00253918873026,0.7722413191618028
T5_6H_LONG_max5,2026-04-25 06:00:00+00:00,entry,304,SAPIEN/USDT,LONG,10328.001249736439,9428.086152630203,899.915097106235,5,129.61593486030557,1.2549953444633177,10923.24274015021,-5.449311203401728,0.0,
T5_6H_LONG_max5,2026-04-26 12:00:00+00:00,exit,302,INJ/USDT,LONG,10438.346832677727,9763.600711013392,674.7461216643349,4,103.8414257477192,0.9948071989966726,10923.24274015021,-4.439120497525578,110.34558294128944,4.281190476190479
T5_6H_LONG_max5,2026-04-26 18:00:00+00:00,entry,308,LUNC/USDT,LONG,10438.346832677726,9683.739230939173,754.607601738554,5,129.9372928294135,1.244807198996673,10923.24274015021,-4.439120497525595,0.0,
T5_6H_LONG_max5,2026-04-27 06:00:00+00:00,exit,303,NOT/USDT,LONG,10469.588398466614,9846.17350758918,623.414890877435,4,104.16729605304425,0.9949512061840052,10923.24274015021,-4.153110504595061,31.24156578888727,1.2123232323232322
T5_6H_LONG_max5,2026-04-27 12:00:00+00:00,exit,304,SAPIEN/USDT,LONG,10443.251995279787,9912.820555532018,530.4314397477684,3,78.34729292870315,0.7502193087374996,10923.24274015021,-4.394214761026385,-26.336403186827933,-1.0200000000000005
T5_6H_LONG_max5,2026-04-28 00:00:00+00:00,entry,306,PNUT/USDT,LONG,10443.251995279787,9783.481399135257,659.7705961445303,4,104.45542291690262,1.0002193087374995,10923.24274015021,-4.394214761026385,0.0,
T5_6H_LONG_max5,2026-04-29 00:00:00+00:00,entry,309,DOGE/USDT,LONG,10443.251995279787,9521.386368946743,921.8656263330438,5,130.56355290510209,1.2502193087374995,10923.24274015021,-4.394214761026385,0.0,
T5_6H_LONG_max5,2026-04-29 12:00:00+00:00,exit,306,PNUT/USDT,LONG,10416.621702691824,9624.095232755542,792.526469936282,4,104.45542291690262,1.0027763885282466,10923.24274015021,-4.63800951338576,-26.63029258796346,-1.0200000000000002
T5_6H_LONG_max5,2026-05-01 12:00:00+00:00,entry,312,TAO/USDT,LONG,10416.621702691826,9463.674529847194,952.9471728446307,5,130.49697717363216,1.2527763885282464,10923.24274015021,-4.638009513385743,0.0,
T5_6H_LONG_max5,2026-05-07 00:00:00+00:00,exit,308,LUNC/USDT,LONG,10521.33822290074,9648.252530130329,873.0856927704115,4,104.40111009193785,0.992279764038936,10923.24274015021,-3.679351698119848,104.7165202089148,4.012762629465229
T5_6H_LONG_max5,2026-05-07 00:00:00+00:00,entry,311,DOGS/USDT,LONG,10521.33822290074,9613.568900445427,907.7693224553127,5,130.7044556491897,1.242279764038936,10923.24274015021,-3.679351698119848,0.0,
T5_6H_LONG_max5,2026-05-07 12:00:00+00:00,exit,309,DOGE/USDT,LONG,10555.553706761306,9909.879414494506,645.6742922667992,4,104.59632566099025,0.9909127324508955,10923.24274015021,-3.366116107970406,34.21548386056535,1.310529857022709
T5_6H_LONG_max5,2026-05-08 00:00:00+00:00,entry,310,SPK/USDT,LONG,10555.553706761306,9736.706362718734,818.8473440425714,5,130.9852099278935,1.2409127324508953,10923.24274015021,-3.366116107970406,0.0,
T5_6H_LONG_max5,2026-05-08 06:00:00+00:00,exit,310,SPK/USDT,LONG,10528.637044809066,9882.962752542266,645.6742922667992,4,104.59632566099025,0.9934460198013889,10923.24274015021,-3.612532511895071,-26.91666195224133,-1.02
T5_6H_LONG_max5,2026-05-08 06:00:00+00:00,entry,316,INJ/USDT,LONG,10528.637044809064,9732.717565039206,795.9194797698584,5,130.9179182730129,1.243446019801389,10923.24274015021,-3.6125325118950875,0.0,
T5_6H_LONG_max5,2026-05-10 00:00:00+00:00,exit,311,DOGS/USDT,LONG,10501.807632340666,9740.571782255709,761.2358500849573,4,104.61457271576106,0.9961577699594973,10923.24274015021,-3.858150165064892,-26.829412468396896,-1.0200000000000002
T5_6H_LONG_max5,2026-05-10 00:00:00+00:00,entry,313,UNI/USDT,LONG,10501.807632340666,9598.92262253899,902.8850098016756,5,130.86909179661274,1.2461577699594975,10923.24274015021,-3.858150165064892,0.0,
T5_6H_LONG_max5,2026-05-13 12:00:00+00:00,exit,312,TAO/USDT,LONG,10543.616993048328,9801.152686155001,742.4643068933268,4,104.82753753988317,0.9942274800858054,10923.24274015021,-3.4753942225096175,41.809360707662194,1.6054863813229572
T5_6H_LONG_max5,2026-05-13 12:00:00+00:00,exit,313,UNI/USDT,LONG,10516.837383585858,9916.02223640925,600.8151471766087,3,78.57301845903149,0.7471164152605824,10923.24274015021,-3.720555939588714,-26.779609462468724,-1.020000000000001
T5_6H_LONG_max5,2026-05-14 00:00:00+00:00,entry,317,DOGE/USDT,LONG,10516.837383585858,9744.74420143124,772.0931821546176,4,104.86511191799615,0.9971164152605825,10923.24274015021,-3.720555939588714,0.0,
T5_6H_LONG_max5,2026-05-14 18:00:00+00:00,exit,314,ASTER/USDT,LONG,10512.474104674111,9821.326375485858,691.1477291882538,3,78.59771431130055,0.7476614308743365,10923.24274015021,-3.760500844371516,-4.363278911745942,-0.1661100569259947
T5_6H_LONG_max5,2026-05-14 18:00:00+00:00,exit,315,TRX/USDT,LONG,10669.137335098445,10347.614112617377,321.5232224810682,2,52.61368607098731,0.49313908349368757,10923.24274015021,-2.3262817745298108,156.66323042433262,6.029212598425197
T5_6H_LONG_max5,2026-05-14 18:00:00+00:00,exit,316,INJ/USDT,LONG,10793.066087990035,10621.788053012026,171.27803497800892,1,26.292093458964647,0.24360170914010365,10923.24274015021,-1.191739992023511,123.92875289158839,4.708254349130175
T5_6H_LONG_max5,2026-05-14 18:00:00+00:00,exit,317,DOGE/USDT,LONG,10798.96819426702,10798.96819426702,0.0,0,0.0,0.0,10923.24274015021,-1.1377074449366449,5.902106276985227,0.2244821731748722
T5_6H_SHORT_max5,2025-09-24 00:00:00+00:00,entry,322,SOL/USDT,SHORT,10000.0,9855.857288721332,144.14271127866797,1,25.0,0.25,10000.0,0.0,0.0,
T5_6H_SHORT_max5,2025-09-25 00:00:00+00:00,entry,318,ETH/USDT,SHORT,10000.000000000002,9680.609589716358,319.3904102836434,2,50.0,0.49999999999999994,10000.0,1.8189894035458565e-14,0.0,
T5_6H_SHORT_max5,2025-09-25 00:00:00+00:00,entry,319,APT/USDT,SHORT,10000.000000000002,9521.244146291281,478.7558537087199,3,75.0,0.7499999999999999,10000.0,1.8189894035458565e-14,0.0,
T5_6H_SHORT_max5,2025-09-25 00:00:00+00:00,entry,321,BIO/USDT,SHORT,10000.000000000002,9445.349291705152,554.65070829485,4,100.0,0.9999999999999999,10000.0,1.8189894035458565e-14,0.0,
T5_6H_SHORT_max5,2025-09-25 06:00:00+00:00,entry,320,ADA/USDT,SHORT,10000.000000000002,9298.396695768357,701.6033042316446,5,125.00000000000001,1.25,10000.0,1.8189894035458565e-14,0.0,
T5_6H_SHORT_max5,2025-09-29 18:00:00+00:00,exit,318,ETH/USDT,SHORT,9974.500000000002,9448.144394773333,526.3556052266692,4,100.00000000000001,1.0025565191237655,10000.0,-0.2549999999999818,-25.49999999999997,-1.019999999999999
T5_6H_SHORT_max5,2025-09-30 12:00:00+00:00,entry,323,BB/USDT,SHORT,9974.500000000002,9358.190315018732,616.3096849812704,5,124.93625000000002,1.2525565191237655,10000.0,-0.2549999999999818,0.0,
T5_6H_SHORT_max5,2025-09-30 18:00:00+00:00,exit,319,APT/USDT,SHORT,9949.000000000002,9492.055758443808,456.94424155619396,4,99.93625000000002,1.0044853754146144,10000.0,-0.5099999999999818,-25.500000000000004,-1.02
T5_6H_SHORT_max5,2025-10-01 06:00:00+00:00,exit,320,ADA/USDT,SHORT,9923.500000000002,9613.508354380603,309.9916456193994,3,74.93625,0.7551393157656068,10000.0,-0.7649999999999818,-25.500000000000004,-1.02
T5_6H_SHORT_max5,2025-10-01 12:00:00+00:00,exit,321,BIO/USDT,SHORT,9898.000000000002,9663.903208966733,234.09679103326917,2,49.93625,0.5045084865629419,10000.0,-1.0199999999999818,-25.500000000000025,-1.020000000000001
T5_6H_SHORT_max5,2025-10-01 18:00:00+00:00,exit,322,SOL/USDT,SHORT,9872.500000000002,9782.5459202454,89.9540797546012,1,24.936250000000005,0.2525829323879463,10000.0,-1.274999999999982,-25.49999999999999,-1.0199999999999996
T5_6H_SHORT_max5,2025-10-02 06:00:00+00:00,exit,323,BB/USDT,SHORT,9847.065025000002,9847.065025000002,0.0,0,0.0,0.0,10000.0,-1.529349749999983,-25.434975000000005,-1.02
T5_6H_SHORT_max5,2025-10-07 06:00:00+00:00,entry,330,WLFI/USDT,SHORT,9847.065025000002,9634.3036453327,212.76137966730047,1,24.617662562500005,0.25,10000.0,-1.529349749999983,0.0,
T5_6H_SHORT_max5,2025-10-07 12:00:00+00:00,entry,324,CFX/USDT,SHORT,9847.065025,9484.701670068413,362.3633549315881,2,49.23532512500001,0.5000000000000001,10000.0,-1.529349750000001,0.0,
T5_6H_SHORT_max5,2025-10-07 12:00:00+00:00,entry,325,AVAX/USDT,SHORT,9847.065025000002,9334.985628667668,512.0793963323335,3,73.85298768750002,0.7500000000000001,10000.0,-1.529349749999983,0.0,
T5_6H_SHORT_max5,2025-10-07 12:00:00+00:00,entry,326,BB/USDT,SHORT,9847.065025000002,9226.781039825568,620.2839851744333,4,98.47065025000002,1.0,10000.0,-1.529349749999983,0.0,
T5_6H_SHORT_max5,2025-10-07 12:00:00+00:00,entry,327,BIO/USDT,SHORT,9847.065025,9101.097702754341,745.9673222456594,5,123.08831281250002,1.2500000000000002,10000.0,-1.529349750000001,0.0,
T5_6H_SHORT_max5,2025-10-08 12:00:00+00:00,exit,324,CFX/USDT,SHORT,9821.955009186251,9225.589662204879,596.3653469813718,4,98.47065025000002,1.0025565191237655,10000.0,-1.7804499081374887,-25.11001581374999,-1.0199999999999994
T5_6H_SHORT_max5,2025-10-09 06:00:00+00:00,entry,328,JTO/USDT,SHORT,9821.95500918625,9086.40711156926,735.5478976169893,5,123.02553777296565,1.252556519123766,10000.0,-1.7804499081375071,0.0,
T5_6H_SHORT_max5,2025-10-11 00:00:00+00:00,exit,325,AVAX/USDT,SHORT,9995.028469506387,9409.196613290143,585.8318562162439,4,98.40787521046565,0.9845682332040981,10000.0,-0.04971530493612591,173.0734603201377,7.030458715596334
T5_6H_SHORT_max5,2025-10-11 00:00:00+00:00,exit,326,BB/USDT,SHORT,10124.057439654956,9646.430172280812,477.62726737414414,3,73.79021264796563,0.7288600750025034,10124.057439654956,0.0,129.02897014857004,5.241316872427986
T5_6H_SHORT_max5,2025-10-11 00:00:00+00:00,exit,327,BIO/USDT,SHORT,10295.678316968877,9943.73438666596,351.943930302918,2,49.17255008546563,0.4776037923059584,10295.678316968877,0.0,171.620877313921,6.971452991452992
T5_6H_SHORT_max5,2025-10-11 00:00:00+00:00,exit,328,JTO/USDT,SHORT,10481.315557922828,10268.554178255526,212.76137966730047,1,24.617662562500005,0.23487187678355426,10481.315557922828,0.0,185.63724095394906,7.560093312597208
