variant,trade_id,symbol,side,timeframe,entry_time,exit_time,entry_price,initial_stop,stop_pct,risk_pct,risk_amount,notional,margin_reserved,net_r_raw,extra_cost_r,net_r_after_extra_cost,pnl_usdt,equity_after_exit,peak_equity,drawdown_pct,portfolio_heat_before_entry_pct,cash_after_exit,equity_before_entry,portfolio_heat_after_entry_pct
T5_1D_LONG_max5,173,BCH/USDT,LONG,1d,2025-11-22 00:00:00+00:00,2025-12-15 00:00:00+00:00,556.7,471.3571428571429,0.15330134209243246,0.0025,29.164770140984793,190.24471503582797,190.24471503582797,-0.2613793103448278,0.0,-0.2613793103448278,-7.6230675058160315,11658.284988888101,11742.252656224813,-0.7150899388304262,,11658.284988888101,11665.908056393917,0.25
T5_1D_LONG_max5,174,ZEC/USDT,LONG,1d,2025-12-27 00:00:00+00:00,2026-01-07 00:00:00+00:00,516.1,438.9614285714286,0.14946438951476734,0.0025,29.145712472220254,195.0010471848253,195.0010471848253,-0.6238483619460345,0.0,-0.6238483619460345,-18.182504983544714,11640.102483904557,11742.252656224813,-0.8699367600994724,,10222.131936423466,11658.284988888101,0.5
T5_1D_LONG_max5,175,BCH/USDT,LONG,1d,2025-12-19 00:00:00+00:00,2026-01-14 00:00:00+00:00,624.9,553.3142857142857,0.11455547173262008,0.0025,29.145712472220254,254.42444635249063,254.42444635249063,-0.4041548593095193,0.0,-0.4041548593095193,-11.779381323685877,11628.32310258087,11742.252656224813,-0.9702529572427976,,10278.23469818768,11658.284988888101,0.25
T5_1D_LONG_max5,176,ICP/USDT,LONG,1d,2026-01-14 00:00:00+00:00,2026-01-18 00:00:00+00:00,4.541,3.9007142857142862,0.14100103816025414,0.0025,29.07080775645218,206.17442350610125,206.17442350610125,-1.0199999999999998,0.0,-1.0199999999999998,-29.652223911581217,11598.670878669289,11742.252656224813,-1.2227788122018353,,10248.582474276098,11628.32310258087,1.0015415626420423
T5_1D_LONG_max5,177,CHZ/USDT,LONG,1d,2025-12-30 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.0397,0.0341314285714285,0.14026628283555415,0.0025,29.145712472220254,207.78844268932542,207.78844268932542,2.1316162134427907,0.0,2.1316162134427907,62.12747325812646,11660.798351927415,11742.252656224813,-0.6936855021103437,,10518.498390223549,11658.284988888101,0.7500000000000001
T5_1D_LONG_max5,178,TRX/USDT,LONG,1d,2026-01-03 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.2956,0.2865857142857143,0.030494877247245256,0.0025,29.145712472220254,955.7576584392751,955.7576584392751,0.1353090332805084,0.0,0.1353090332805084,3.9436781788877786,11664.742030106303,11742.252656224813,-0.6601001391110428,,11478.199726841713,11658.284988888101,1.0
T5_1D_LONG_max5,179,DASH/USDT,LONG,1d,2026-01-13 00:00:00+00:00,2026-01-20 00:00:00+00:00,59.03,49.82142857142857,0.15599816074151163,0.0025,29.100256209761394,186.5423032645905,186.5423032645905,1.1172944461681655,0.0,1.1172944461681655,32.51355464523708,11697.25558475154,11742.252656224813,-0.38320646634544736,,11697.25558475154,11640.102483904557,1.0011715428413552
T5_1D_LONG_max5,181,CHZ/USDT,LONG,1d,2026-03-30 00:00:00+00:00,2026-04-05 00:00:00+00:00,0.04269,0.0380285714285714,0.10919251748485831,0.0025,29.24313896187885,267.81266368305853,267.81266368305853,-1.0200000000000005,0.0,-1.0200000000000005,-29.828001741116438,11667.427583010423,11742.252656224813,-0.6372292898562643,,10537.317072140651,11697.255584751541,0.7499999999999998
T5_1D_LONG_max5,182,TAO/USDT,LONG,1d,2026-03-15 00:00:00+00:00,2026-04-10 00:00:00+00:00,283.0,242.28571428571428,0.14386673397274108,0.0025,29.24313896187885,203.2654676613403,203.2654676613403,-0.6414035087719301,0.0,-0.6414035087719301,-18.75665193765423,11648.67093107277,11742.252656224813,-0.7969656921190011,,10511.87988391727,11697.25558475154,0.5
T5_1D_LONG_max5,183,DASH/USDT,LONG,1d,2026-04-10 00:00:00+00:00,2026-04-13 00:00:00+00:00,45.75,40.26571428571429,0.11987509758001555,0.0025,29.121677327681923,242.93350258374943,242.93350258374943,-1.0199999999999996,0.0,-1.0199999999999996,-29.70411087423555,11618.966820198533,11742.252656224813,-1.0499334296041014,,10482.175773043034,11648.67093107277,0.7514452572747332
T5_1D_LONG_max5,184,ZEC/USDT,LONG,1d,2026-04-07 00:00:00+00:00,2026-04-19 00:00:00+00:00,320.78,276.2128571428571,0.13893367060646822,0.0025,29.16856895752606,209.94600394706683,209.94600394706683,-0.45462512421066,0.0,-0.45462512421066,-13.260764285362486,11605.706055913171,11742.252656224813,-1.1628654595441317,,10678.86101270474,11667.427583010423,0.7512782595618829
T5_1D_LONG_max5,185,TRX/USDT,LONG,1d,2026-03-13 00:00:00+00:00,2026-04-24 00:00:00+00:00,0.2934,0.2841428571428571,0.031551270815074674,0.0025,29.24313896187885,926.8450432084327,926.8450432084327,3.190648148148158,0.0,3.190648148148158,93.304567174758,11699.01062308793,11742.252656224813,-0.3682601150125954,,11303.500153290603,11697.25558475154,0.25
T5_1D_LONG_max5,186,SPK/USDT,LONG,1d,2026-04-22 00:00:00+00:00,2026-04-24 00:00:00+00:00,0.03826,0.0318597142857142,0.16728399671421335,0.0025,29.014265139782935,173.44316079051288,173.44316079051288,1.3876715325208693,0.0,1.3876715325208693,40.26226977148942,11739.272892859419,11742.252656224813,-0.02537642011828697,,11517.205583852605,11605.706055913171,0.751972080121565
T5_1D_LONG_max5,187,CHZ/USDT,LONG,1d,2026-04-20 00:00:00+00:00,2026-04-30 00:00:00+00:00,0.04648,0.0404071428571428,0.13065527415785713,0.0025,29.01426513978293,222.06730900681453,222.06730900681453,-1.0200000000000002,0.0,-1.0200000000000002,-29.594550442578594,11709.67834241684,11742.252656224813,-0.2774111131964454,,11709.67834241684,11605.706055913173,0.5019720801215649
T5_1D_LONG_max5,188,DOGS/USDT,LONG,1d,2026-05-05 00:00:00+00:00,2026-05-06 00:00:00+00:00,6.18e-05,5.185714285714286e-05,0.16088765603328706,0.0025,29.274195856042105,181.95426907074452,181.95426907074452,-1.0199999999999998,0.0,-1.0199999999999998,-29.85967977316294,11679.81866264368,11742.252656224813,-0.5317037148577752,,9991.728660577928,11709.678342416842,1.25
T5_1D_LONG_max5,189,ICP/USDT,LONG,1d,2026-05-06 00:00:00+00:00,2026-05-07 00:00:00+00:00,3.2,2.9210000000000003,0.08718749999999997,0.0025,29.1995466566092,334.90519462777587,334.90519462777587,-1.0199999999999998,0.0,-1.0199999999999998,-29.78353758974138,11650.035125053939,11742.252656224813,-0.785347870384886,,9961.945122988187,11679.81866264368,1.2525565191237655
T5_1D_LONG_max5,190,DOGS/USDT,LONG,1d,2026-05-07 00:00:00+00:00,2026-05-10 00:00:00+00:00,8.71e-05,6.838571428571429e-05,0.21485976709857302,0.0025,29.12508781263485,135.55393923178224,135.55393923178224,-1.0199999999999998,0.0,-1.0199999999999998,-29.70758956888754,11620.327535485052,11742.252656224813,-1.038345233315398,,9932.2375334193,11650.035125053939,1.2551195740375611
T5_1D_LONG_max5,191,TAO/USDT,LONG,1d,2026-05-02 00:00:00+00:00,2026-05-16 00:00:00+00:00,287.0,260.9,0.09094076655052273,0.0025,29.274195856042102,321.9039927465163,321.9039927465163,-0.533409961685823,0.0,-0.533409961685823,-15.615147689954696,11604.712387795098,11742.252656224813,-1.1713277891086946,,10024.830524645333,11709.67834241684,0.25
T5_1D_LONG_max5,192,DASH/USDT,LONG,1d,2026-05-04 00:00:00+00:00,2026-05-16 00:00:00+00:00,47.49,41.75571428571429,0.12074722497969491,0.0025,29.274195856042102,242.44197629357453,242.44197629357453,-1.02,0.0,-1.02,-29.859679773162945,11574.852708021936,11742.252656224813,-1.42562039077004,,10237.412821165744,11709.678342416842,0.9999999999999999
T5_1D_LONG_max5,193,INJ/USDT,LONG,1d,2026-05-13 00:00:00+00:00,2026-05-17 00:00:00+00:00,5.146,4.446428571428571,0.13594470046082952,0.0025,29.05081883871263,213.69585383053015,213.69585383053015,-1.0200000000000005,0.0,-1.0200000000000005,-29.631835215486895,11545.220872806447,11742.252656224813,-1.6779726104250998,,10421.476839780787,11620.327535485052,1.257689181450259
T5_1D_LONG_max5,194,EDEN/USDT,LONG,1d,2026-05-20 00:00:00+00:00,2026-05-23 00:00:00+00:00,0.1206,0.0938142857142857,0.22210376687988642,0.0025,28.86305218201612,129.95300614430928,129.95300614430928,-1.0200000000000002,0.0,-1.0200000000000002,-29.44031322565645,11515.780559580791,11742.252656224813,-1.9286937802685094,,10161.88505828636,11545.220872806447,0.7571223180319467
T5_1D_LONG_max5,195,TRX/USDT,LONG,1d,2026-05-03 00:00:00+00:00,2026-05-26 00:00:00+00:00,0.3385,0.3274285714285714,0.03270732221987775,0.0025,29.274195856042102,895.0349300760189,895.0349300760189,3.394193548387099,0.0,3.394193548387099,99.36228670879845,11615.14284628959,11742.252656224813,-1.0824993606983948,,10778.640957402282,11709.67834241684,0.5
T5_1D_LONG_max5,196,ZEC/USDT,LONG,1d,2026-05-03 00:00:00+00:00,2026-05-26 00:00:00+00:00,413.2,360.31142857142856,0.12799751071774304,0.0025,29.274195856042102,228.70910294964125,228.70910294964125,3.738846091513155,0.0,3.738846091513155,109.45171275855361,11724.594559048144,11742.252656224813,-0.15038083146088635,,11116.801773110477,11709.67834241684,0.7500000000000001
T5_1D_LONG_max5,197,NEAR/USDT,LONG,1d,2026-05-20 00:00:00+00:00,2026-05-26 00:00:00+00:00,1.703,1.4894285714285715,0.1254089422028353,0.0025,28.86305218201612,230.15146826877208,230.15146826877208,5.196053511705687,0.0,5.196053511705687,149.97396364890935,11874.568522697053,11874.568522697053,0.0,,11496.927205028158,11545.220872806447,1.0071223180319466
T5_1D_LONG_max5,198,PHA/USDT,LONG,1d,2026-05-25 00:00:00+00:00,2026-05-26 00:00:00+00:00,0.049,0.0405142857142857,0.17317784256559804,0.0025,28.78945139895198,166.24211834748328,166.24211834748328,0.3453198653198655,0.0,0.3453198653198655,9.941569479718911,11884.510092176772,11884.510092176772,0.0,,11673.11089285536,11515.780559580791,1.0090579157170252
T5_1D_LONG_max5,199,RENDER/USDT,LONG,1d,2026-05-25 00:00:00+00:00,2026-05-26 00:00:00+00:00,2.184,1.8865714285714288,0.13618524332810045,0.0025,28.78945139895198,211.39919932141112,211.39919932141112,0.6322574447646492,0.0,0.6322574447646492,18.202344977677434,11902.712437154449,11902.712437154449,0.0,,11902.712437154449,11515.780559580791,1.259057915717025
T5_1D_LONG_max8,200,APT/USDT,LONG,1d,2024-03-25 00:00:00+00:00,2024-04-02 00:00:00+00:00,17.3341,13.571085714285717,0.21708737608034354,0.0025,25.0,115.16100314717313,115.16100314717313,-0.7197050237081973,0.0,-0.7197050237081973,-17.992625592704933,9982.007374407294,10000.0,-0.17992625592705735,,9339.553623062622,10000.0,0.5
T5_1D_LONG_max8,202,SUI/USDT,LONG,1d,2024-03-27 00:00:00+00:00,2024-04-03 00:00:00+00:00,2.0754,1.6684,0.19610677459766793,0.0025,25.0,127.48157248157247,127.48157248157247,-1.02,0.0,-1.02,-25.5,9956.507374407294,10000.0,-0.43492625592705736,,9441.535195544195,10000.0,1.25
T5_1D_LONG_max8,203,DOGE/USDT,LONG,1d,2024-03-28 00:00:00+00:00,2024-04-03 00:00:00+00:00,0.22001,0.1765514285714285,0.1975299824033976,0.0025,25.0,126.56306498800147,126.56306498800147,-1.0200000000000002,0.0,-1.0200000000000002,-25.500000000000007,9931.007374407296,10000.0,-0.6899262559270392,,9542.598260532197,10000.0,1.5
T5_1D_LONG_max8,204,ICP/USDT,LONG,1d,2024-03-25 00:00:00+00:00,2024-04-09 00:00:00+00:00,17.655,14.551857142857145,0.17576566735445234,0.0025,25.0,142.23483104686497,142.23483104686497,-0.5327060123377224,0.0,-0.5327060123377224,-13.31765030844306,9917.689724098855,10000.0,-0.8231027590114536,,9218.795680157142,10000.0,0.75
T5_1D_LONG_max8,205,BCH/USDT,LONG,1d,2024-03-24 00:00:00+00:00,2024-04-12 00:00:00+00:00,485.1,390.2428571428572,0.19554142003121588,0.0025,25.0,127.85015060240968,127.85015060240968,0.4870783132530123,0.0,0.4870783132530123,12.176957831325307,9929.866681930178,10000.0,-0.7013331806982205,,9358.822788590876,10000.0,0.25
T5_1D_LONG_max8,206,CHZ/USDT,LONG,1d,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.15791,0.1369114285714285,0.13297809783149583,0.0025,24.82751843601824,186.70381695095844,186.70381695095844,-1.0199999999999998,0.0,-1.0199999999999998,-25.3240688047386,9904.54261312544,10000.0,-0.9545738687455924,,9520.202536737097,9931.007374407296,1.0052103948012239
T5_1D_LONG_max8,207,ETH/USDT,LONG,1d,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,3694.61,3349.788571428572,0.09333094117415044,0.0025,24.82751843601824,266.01594416252,266.01594416252,-1.0199999999999996,0.0,-1.0199999999999996,-25.324068804738594,9879.218544320702,10000.0,-1.2078145567929823,,9760.894412094878,9931.007374407296,1.2552103948012239
T5_1D_LONG_max8,208,HBAR/USDT,LONG,1d,2024-04-23 00:00:00+00:00,2024-04-24 00:00:00+00:00,0.1563,0.1291571428571428,0.17365871492550985,0.0025,24.698046360801754,142.22175012291132,142.22175012291132,-1.02,0.0,-1.02,-25.19200728801779,9854.026537032683,10000.0,-1.4597346296731666,,9735.70240480686,9879.218544320702,0.5030564526722797
T5_1D_LONG_max8,209,PENDLE/USDT,LONG,1d,2024-03-25 00:00:00+00:00,2024-04-27 00:00:00+00:00,4.0049,3.158728571428572,0.21128403420096084,0.0025,25.0,118.32413222582394,118.32413222582394,1.6692980145867098,0.0,1.6692980145867098,41.73245036466774,9895.758987397352,10000.0,-1.0424101260264798,,9895.758987397352,10000.0,1.0
T5_1D_LONG_max8,210,TRX/USDT,LONG,1d,2024-05-09 00:00:00+00:00,2024-05-19 00:00:00+00:00,0.1262,0.1199971428571428,0.04915100747113474,0.0025,24.739397468493387,503.33449386611795,503.33449386611795,-0.830916628281898,0.0,-0.830916628281898,-20.55637673024625,9875.202610667107,10000.0,-1.2479738933289264,,8906.83357550779,9895.758987397354,0.75
T5_1D_LONG_max8,212,NEAR/USDT,LONG,1d,2024-05-15 00:00:00+00:00,2024-05-30 00:00:00+00:00,8.052,6.855,0.14865871833084937,0.0025,24.739397468493387,166.41740051487793,166.41740051487793,-0.660768588137009,0.0,-0.660768588137009,-16.34701673661667,9858.855593930492,10000.0,-1.4114440606950849,,9056.903959286052,9895.758987397354,1.0
T5_1D_LONG_max8,214,PEPE/USDT,LONG,1d,2024-05-04 00:00:00+00:00,2024-06-07 00:00:00+00:00,8.67e-06,6.718571428571428e-06,0.22507826660075797,0.0025,24.73939746849338,109.91464365760345,109.91464365760345,2.1630161054172765,0.0,2.1630161054172765,53.511715162670576,9912.36730909316,10000.0,-0.8763269090683935,,8983.34698618585,9895.758987397352,0.25
T5_1D_LONG_max8,215,LINK/USDT,LONG,1d,2024-05-16 00:00:00+00:00,2024-06-07 00:00:00+00:00,15.516,13.970571428571429,0.09960225389459727,0.0025,24.739397468493387,248.38190403475724,248.38190403475724,0.4989498983176196,0.0,0.4989498983176196,12.34371985134395,9924.711028944505,10000.0,-0.752889710554955,,9244.072610071951,9895.758987397354,1.5
T5_1D_LONG_max8,217,PHA/USDT,LONG,1d,2024-06-06 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.2173,0.1947,0.10400368154624934,0.0025,24.647138984826228,236.9833319204754,236.9833319204754,-1.0199999999999996,0.0,-1.0199999999999996,-25.14008176452274,9899.570947179982,10000.0,-1.0042905282001813,,9455.915860227904,9858.85559393049,1.2537431721273595
T5_1D_LONG_max8,218,ARKM/USDT,LONG,1d,2024-05-05 00:00:00+00:00,2024-06-10 00:00:00+00:00,2.6324,2.1242,0.19305576660082052,0.0025,24.73939746849338,128.14637917367568,128.14637917367568,-1.02,0.0,-1.02,-25.234185417863248,9874.336761762119,10000.0,-1.2566323823788117,,9558.828053983716,9895.758987397354,0.49999999999999994
T5_1D_LONG_max8,220,BTC/USDT,LONG,1d,2024-05-15 00:00:00+00:00,2024-06-14 00:00:00+00:00,66206.5,61015.17285714285,0.07841114003696244,0.0025,24.739397468493387,315.5087077784026,315.5087077784026,-0.0513041339002485,0.0,-0.0513041339002485,-1.2692333603350536,9873.067528401783,10000.0,-1.2693247159821657,,9735.950436513154,9895.758987397354,1.25
T5_1D_LONG_max8,221,INJ/USDT,LONG,1d,2024-06-12 00:00:00+00:00,2024-06-15 00:00:00+00:00,31.24,25.615714285714287,0.1800347539784159,0.0025,24.685841904405297,137.11709188862972,137.11709188862972,-1.0199999999999998,0.0,-1.0199999999999998,-25.1795587424934,9847.88796965929,10000.0,-1.5211203034070968,,9847.88796965929,9874.336761762119,0.5005423712536875
T5_1D_LONG_max8,222,UNI/USDT,LONG,1d,2024-06-16 00:00:00+00:00,2024-06-18 00:00:00+00:00,11.984,9.817857142857145,0.1807529086400914,0.0025,24.619719924148228,136.2064937675228,136.2064937675228,-1.0199999999999998,0.0,-1.0199999999999998,-25.11211432263119,9822.77585533666,10000.0,-1.7722414466333978,,9822.77585533666,9847.88796965929,0.25
T5_1D_LONG_max8,223,AAVE/USDT,LONG,1d,2024-07-01 00:00:00+00:00,2024-07-03 00:00:00+00:00,98.34,86.39285714285714,0.12148813155524572,0.0025,24.55693963834165,202.1344745694322,202.1344745694322,-1.0200000000000005,0.0,-1.0200000000000005,-25.048078431108493,9797.727776905553,10000.0,-2.0227222309444732,,9146.296568343785,9822.77585533666,0.5
T5_1D_LONG_max8,224,TRX/USDT,LONG,1d,2024-06-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,0.11835,0.1138885714285714,0.037696903856599934,0.0025,24.55693963834165,651.4312085617676,651.4312085617676,3.330144092219022,0.0,3.330144092219022,81.77814745960256,9879.505924365158,10000.0,-1.2049407563484238,,9093.337064371226,9822.77585533666,0.25
T5_1D_LONG_max8,225,AAVE/USDT,LONG,1d,2024-07-14 00:00:00+00:00,2024-07-24 00:00:00+00:00,104.4,90.4857142857143,0.13327859879584014,0.0025,24.494319442263883,183.7828403327151,183.7828403327151,-1.0199999999999996,0.0,-1.0199999999999996,-24.98420583110915,9854.521718534048,10000.0,-1.45478281465952,,9252.135698872831,9797.727776905553,0.7506391297809415
T5_1D_LONG_max8,227,NEAR/USDT,LONG,1d,2024-07-15 00:00:00+00:00,2024-07-31 00:00:00+00:00,5.915,5.018714285714285,0.15152759328583512,0.0025,24.494319442263883,161.64923438108633,161.64923438108633,-1.0200000000000005,0.0,-1.0200000000000005,-24.984205831109172,9829.537512702938,10000.0,-1.7046248729706166,,9038.188932757948,9797.727776905554,1.0006391297809412
T5_1D_LONG_max8,228,BTC/USDT,LONG,1d,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,64724.14,59180.55,0.08564949646298887,0.0025,24.494319442263887,285.9832276170876,285.9832276170876,-0.6018990942692366,0.0,-0.6018990942692366,-14.743108687039985,9814.794404015898,10000.0,-1.8520559598410182,,9099.446560953415,9797.727776905554,1.2506391297809414
T5_1D_LONG_max8,231,JTO/USDT,LONG,1d,2024-07-26 00:00:00+00:00,2024-08-02 00:00:00+00:00,3.223,2.6455714285714285,0.17915872523381055,0.0025,24.63630429633512,137.51104928986064,137.51104928986064,-1.0199999999999998,0.0,-1.0199999999999998,-25.129030382261817,9789.665373633636,10000.0,-2.103346263663643,,9211.828579861014,9854.521718534048,0.995677572444611
T5_1D_LONG_max8,232,BCH/USDT,LONG,1d,2024-07-28 00:00:00+00:00,2024-08-03 00:00:00+00:00,416.8,368.6142857142857,0.1156087194954758,0.0025,24.63630429633512,213.1007453749994,213.1007453749994,-1.0200000000000005,0.0,-1.0200000000000005,-25.12903038226183,9764.536343251375,10000.0,-2.3546365674862497,,9399.800294853752,9854.521718534048,1.245677572444611
T5_1D_LONG_max8,233,AAVE/USDT,LONG,1d,2024-07-31 00:00:00+00:00,2024-08-05 00:00:00+00:00,107.52,94.93714285714286,0.11702806122448974,0.0025,24.573843781757347,209.9824907345806,209.9824907345806,-1.0199999999999996,0.0,-1.0199999999999996,-25.065320657392483,9739.471022593982,10000.0,-2.605289774060184,,9584.71746493094,9829.537512702938,1.2496528051316018
T5_1D_LONG_max8,234,SUI/USDT,LONG,1d,2024-08-12 00:00:00+00:00,2024-08-16 00:00:00+00:00,1.0143,0.8214428571428571,0.19013816706806944,0.0025,24.348677556484954,128.05781149540655,128.05781149540655,-1.02,0.0,-1.02,-24.835651107614655,9714.635371486367,10000.0,-2.8536462851363282,,9559.881813823326,9739.471022593983,0.5014953777822333
T5_1D_LONG_max8,235,ZEC/USDT,LONG,1d,2024-07-13 00:00:00+00:00,2024-08-26 00:00:00+00:00,26.77,22.532857142857143,0.15827952398740594,0.0025,24.494319442263883,154.75355766304213,154.75355766304213,2.5831692515171945,0.0,2.5831692515171945,63.27297282009586,9777.908344306463,10000.0,-2.2209165569353715,,8439.347782586368,9797.727776905553,0.5006391297809414
T5_1D_LONG_max8,236,BNB/USDT,LONG,1d,2024-08-22 00:00:00+00:00,2024-08-27 00:00:00+00:00,582.9,538.0571428571428,0.07693061784672699,0.0025,24.28658842871592,315.6947013879883,315.6947013879883,-1.0200000000000002,0.0,-1.0200000000000002,-24.772320197290245,9753.136024109173,10000.0,-2.4686397589082665,,8730.270163777066,9714.635371486367,1.0021383305250724
T5_1D_LONG_max8,237,BTC/USDT,LONG,1d,2024-08-23 00:00:00+00:00,2024-08-27 00:00:00+00:00,64037.24,58650.194285714286,0.08412363984278073,0.0025,24.28658842871592,288.70111272057767,288.70111272057767,-1.0200000000000002,0.0,-1.0200000000000002,-24.772320197290245,9728.363703911882,10000.0,-2.716362960881179,,8994.198956300354,9714.635371486369,1.2521383305250722
T5_1D_LONG_max8,239,TRX/USDT,LONG,1d,2024-08-19 00:00:00+00:00,2024-09-04 00:00:00+00:00,0.1432,0.1370142857142857,0.043196328810854015,0.0025,24.28658842871592,562.2373265807114,562.2373265807114,1.4719168591224066,0.0,1.4719168591224066,35.74783895879412,9764.111542870676,10000.0,-2.3588845712932383,,9592.184121839859,9714.635371486369,0.5021383305250722
T5_1D_LONG_max8,240,AAVE/USDT,LONG,1d,2024-08-19 00:00:00+00:00,2024-10-01 00:00:00+00:00,118.12,101.43428571428572,0.14126070340089977,0.0025,24.286588428715923,171.92742103081747,171.92742103081747,1.5795719178082188,0.0,1.5795719178082188,38.36241306136571,9802.47395593204,10000.0,-1.9752604406795944,,8579.212877611282,9714.635371486367,0.7521383305250724
T5_1D_LONG_max8,241,BTC/USDT,LONG,1d,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,61759.99,57083.44714285714,0.07572123727906784,0.0025,24.410278857176692,322.37031161038095,322.37031161038095,-0.2240417524544993,0.0,-0.2240417524544993,-5.4689216530648785,9797.005034278976,10000.0,-2.0299496572102362,,8896.114267568599,9764.111542870676,0.7487332136885402
T5_1D_LONG_max8,242,FET/USDT,LONG,1d,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,1.452,1.2395714285714283,0.1463006690279419,0.0025,24.410278857176692,166.85008359404415,166.85008359404415,0.1400537995965032,0.0,0.1400537995965032,3.4187523031577833,9800.423786582134,10000.0,-1.995762134178658,,9066.383103465801,9764.111542870674,0.9987332136885402
T5_1D_LONG_max8,243,BNB/USDT,LONG,1d,2024-09-19 00:00:00+00:00,2024-10-01 00:00:00+00:00,567.0,524.0428571428571,0.07576215671453776,0.0025,24.410278857176685,322.19619815142715,322.19619815142715,-0.4785966079148659,0.0,-0.4785966079148659,-11.68267665930073,9788.741109922834,10000.0,-2.1125889007716614,,9376.896624957928,9764.111542870674,1.2487332136885403
T5_1D_LONG_max8,245,SOL/USDT,LONG,1d,2024-09-19 00:00:00+00:00,2024-10-02 00:00:00+00:00,142.89,128.83571428571426,0.09835737780310537,0.0025,24.410278857176685,248.17943912699548,248.17943912699548,-0.212823744663548,0.0,-0.212823744663548,-5.195086954665776,9783.54602296817,10000.0,-2.164539770318297,,9619.880977130259,9764.111542870674,1.4987332136885403
T5_1D_LONG_max8,246,CHZ/USDT,LONG,1d,2024-10-15 00:00:00+00:00,2024-10-22 00:00:00+00:00,0.0826,0.0707285714285714,0.14372189553787654,0.0025,24.45886505742042,170.18189863057103,170.18189863057103,-1.0200000000000002,0.0,-1.0200000000000002,-24.948042358568834,9758.597980609598,10000.0,-2.4140201939040162,,8754.478810640581,9783.546022968168,1.4995033886473303
T5_1D_LONG_max8,247,BCH/USDT,LONG,1d,2024-10-14 00:00:00+00:00,2024-10-23 00:00:00+00:00,369.6,338.8,0.08333333333333336,0.0025,24.45886505742042,293.506380689045,293.506380689045,-1.02,0.0,-1.02,-24.94804235856883,9733.64993825103,10000.0,-2.663500617489699,,9023.037148971058,9783.546022968168,1.2495033886473301
T5_1D_LONG_max8,248,SUI/USDT,LONG,1d,2024-09-15 00:00:00+00:00,2024-10-25 00:00:00+00:00,1.0787,0.9178142857142856,0.1491477837079025,0.0025,24.410278857176692,163.66504583791098,163.66504583791098,4.588994849937845,0.0,4.588994849937845,112.01864396113051,9845.668582212162,10000.0,-1.5433141778783828,,8538.889439118826,9764.111542870676,0.49873321368854
T5_1D_LONG_max8,249,APT/USDT,LONG,1d,2024-10-04 00:00:00+00:00,2024-10-25 00:00:00+00:00,9.1,7.614285714285714,0.163265306122449,0.0025,24.458865057420425,149.8105484767001,149.8105484767001,-0.1209615384615386,0.0,-0.1209615384615386,-2.9585819463687435,9842.710000265793,10000.0,-1.572899997342065,,8685.741405649158,9783.54602296817,0.49950338864733024
T5_1D_LONG_max8,250,UNI/USDT,LONG,1d,2024-10-10 00:00:00+00:00,2024-11-03 00:00:00+00:00,8.133,7.125428571428571,0.1238868103493703,0.0025,24.458865057420425,197.42912896412903,197.42912896412903,-1.0199999999999998,0.0,-1.0199999999999998,-24.948042358568827,9817.761957907223,10000.0,-1.822380420927766,,8858.222492254718,9783.546022968168,0.7495033886473303
T5_1D_LONG_max8,251,TRX/USDT,LONG,1d,2024-10-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,0.1646,0.1593285714285714,0.032025689984377846,0.0025,24.334124845627574,759.831399651273,759.831399651273,-0.8546883468834648,0.0,-0.8546883468834648,-20.79809293716528,9796.963864970057,10000.0,-2.0303613502994264,,9597.255798968825,9733.64993825103,1.254626986277345
T5_1D_LONG_max8,252,AAVE/USDT,LONG,1d,2024-11-06 00:00:00+00:00,2024-11-15 00:00:00+00:00,173.71,150.60428571428574,0.13301314999547678,0.0025,24.492409662425143,184.1352502610308,184.1352502610308,-1.0199999999999996,0.0,-1.0199999999999996,-24.982257855673634,9771.981607114383,10000.0,-2.280183928856168,,8993.271832743701,9796.963864970057,0.4996576020339866
T5_1D_LONG_max8,253,UNI/USDT,LONG,1d,2024-11-06 00:00:00+00:00,2024-11-15 00:00:00+00:00,9.288,7.946285714285715,0.1444567491079119,0.0025,24.492409662425143,169.54839295275053,169.54839295275053,-1.0200000000000002,0.0,-1.0200000000000002,-24.98225785567365,9746.99934925871,10000.0,-2.530006507412909,,9137.837967840778,9796.963864970057,0.7496576020339866
T5_1D_LONG_max8,255,ENA/USDT,LONG,1d,2024-11-06 00:00:00+00:00,2024-11-20 00:00:00+00:00,0.4856,0.3912,0.1943986820428336,0.0025,24.492409662425143,125.99061580586495,125.99061580586495,0.2999152542372887,0.0,0.2999152542372887,7.345647270790063,9754.3449965295,10000.0,-2.4565500347049967,,9136.019808351808,9796.963864970056,0.9996576020339869
