variant,time,event,equity,peak,drawdown_pct,open_positions,long_positions,short_positions,portfolio_heat_pct,effective_cluster_positions,max_same_side,max_per_cluster,max_beta_cluster,cluster_ALT_OTHER,beta_OTHER_BETA,cluster_EXCHANGE,cluster_GAMING,beta_HIGH_CRYPTO_BETA,cluster_BTC_BETA,cluster_L1_L2,cluster_MEME,cluster_DEFI,cluster_AI
ACT4_ATR3,2026-03-07 18:00:00+00:00,entry,10380.683979072048,10713.036916709274,-3.102322340725352,4,1,3,1.0088610620854566,4.0,5,1,3,1.0,2.0,1.0,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-03-08 00:00:00+00:00,exit,10354.6672272448,10713.036916709274,-3.345173663179675,3,0,3,0.7601396074675808,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-03-08 00:00:00+00:00,entry,10354.6672272448,10713.036916709274,-3.345173663179675,4,0,4,1.0101396074675808,4.0,5,1,3,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-03-08 12:00:00+00:00,entry,10354.6672272448,10713.036916709274,-3.345173663179675,5,0,5,1.2601396074675806,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-03-09 12:00:00+00:00,exit,10328.780559176688,10713.036916709274,-3.586810729021719,4,0,4,1.012671285681785,4.0,5,1,3,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-03-09 18:00:00+00:00,exit,10302.893891108577,10713.036916709274,-3.8284477948637625,3,0,3,0.7639594044900309,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-03-10 12:00:00+00:00,exit,10276.942181160897,10713.036916709274,-4.070691989011946,2,0,2,0.5133649283809932,2.0,5,1,3,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-03-12 06:00:00+00:00,entry,10276.942181160897,10713.036916709274,-4.070691989011946,3,1,2,0.7633649283809932,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-03-13 00:00:00+00:00,entry,10276.942181160897,10713.036916709274,-4.070691989011946,4,2,2,1.0133649283809933,4.0,5,1,3,1.0,1.0,,,3.0,,1.0,1.0,,1.0
ACT4_ATR3,2026-03-13 00:00:00+00:00,entry,10276.942181160897,10713.036916709274,-4.070691989011946,5,3,2,1.2633649283809933,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,,1.0,1.0,,1.0
ACT4_ATR3,2026-03-17 00:00:00+00:00,exit,10250.331453566441,10713.036916709274,-4.319087731520317,4,3,1,1.0070362709725615,4.0,5,1,3,,1.0,1.0,,3.0,,1.0,1.0,,1.0
ACT4_ATR3,2026-03-17 06:00:00+00:00,entry,10250.331453566441,10713.036916709274,-4.319087731520317,5,4,1,1.2570362709725615,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,,1.0,1.0,,1.0
ACT4_ATR3,2026-03-18 00:00:00+00:00,exit,10414.683572549377,10713.036916709274,-2.784955811125336,4,3,1,0.9911444252074866,4.0,5,1,3,,1.0,1.0,,3.0,,1.0,1.0,,1.0
ACT4_ATR3,2026-03-18 06:00:00+00:00,entry,10414.683572549377,10713.036916709274,-2.784955811125336,5,3,2,1.2411444252074866,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,,1.0,1.0,,1.0
ACT4_ATR3,2026-03-18 12:00:00+00:00,exit,10388.991217096474,10713.036916709274,-3.024779081152805,4,2,2,0.996910161405833,4.0,5,1,3,1.0,2.0,1.0,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-03-19 06:00:00+00:00,entry,10388.991217096474,10713.036916709274,-3.024779081152805,5,2,3,1.2469101614058329,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-03-19 12:00:00+00:00,exit,10363.298861643572,10713.036916709274,-3.264602351180274,4,1,3,1.0020846941411397,4.0,5,1,3,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-03-20 12:00:00+00:00,exit,10337.2621527122,10713.036916709274,-3.5076399616524583,3,1,2,0.752736281809822,3.0,5,1,3,,,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-03-20 12:00:00+00:00,entry,10337.2621527122,10713.036916709274,-3.5076399616524583,4,1,3,1.002736281809822,4.0,5,1,3,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-03-21 12:00:00+00:00,exit,10311.569797259297,10713.036916709274,-3.747463231679927,3,0,3,0.7560742372985707,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-03-21 18:00:00+00:00,entry,10311.569797259297,10713.036916709274,-3.747463231679927,4,0,4,1.0060742372985707,4.0,5,1,3,1.0,2.0,1.0,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-03-21 18:00:00+00:00,entry,10311.569797259297,10713.036916709274,-3.747463231679927,5,0,5,1.2560742372985707,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-03-23 06:00:00+00:00,exit,10285.726641877516,10713.036916709274,-3.9886941317758,4,0,4,1.007977558732098,4.0,5,1,3,,1.0,1.0,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-03-23 06:00:00+00:00,exit,10259.947717384368,10713.036916709274,-4.2293254736965995,3,0,3,0.7592523271586904,3.0,5,1,3,,,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-03-23 06:00:00+00:00,exit,10234.16879289122,10713.036916709274,-4.469956815617399,2,0,2,0.509274063884511,2.0,5,1,3,,,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-03-25 06:00:00+00:00,entry,10234.16879289122,10713.036916709274,-4.469956815617399,3,1,2,0.7592740638845109,3.0,5,1,3,,,,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-03-26 06:00:00+00:00,exit,10208.583370908991,10713.036916709274,-4.7087819235783615,2,0,2,0.5105504399844721,2.0,5,1,3,,,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-03-26 06:00:00+00:00,entry,10208.583370908991,10713.036916709274,-4.7087819235783615,3,0,3,0.7605504399844722,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-03-26 12:00:00+00:00,entry,10208.583370908991,10713.036916709274,-4.7087819235783615,4,0,4,1.010550439984472,4.0,5,1,3,1.0,1.0,,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-03-27 06:00:00+00:00,exit,10183.061912481719,10713.036916709274,-4.947009968769416,3,0,3,0.7624565814380674,3.0,5,1,3,,,,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-03-27 06:00:00+00:00,entry,10183.061912481719,10713.036916709274,-4.947009968769416,4,0,4,1.0124565814380675,4.0,5,1,3,1.0,1.0,,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-03-27 06:00:00+00:00,entry,10183.061912481719,10713.036916709274,-4.947009968769416,5,0,5,1.2624565814380673,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-03-29 00:00:00+00:00,exit,10157.604257700514,10713.036916709274,-5.184642443847498,4,0,4,1.014994066604579,4.0,5,1,3,,1.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-03-29 12:00:00+00:00,entry,10157.604257700514,10713.036916709274,-5.184642443847498,5,0,5,1.264994066604579,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-04-01 12:00:00+00:00,exit,10132.210247056262,10713.036916709274,-5.421680837737881,4,0,4,1.0175379113830365,4.0,5,1,3,,1.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-04-01 18:00:00+00:00,entry,10132.210247056262,10713.036916709274,-5.421680837737881,5,1,4,1.2675379113830365,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-04-02 00:00:00+00:00,exit,10106.879721438621,10713.036916709274,-5.658126635643538,4,0,4,1.0200881317123174,4.0,5,1,3,,1.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-04-02 00:00:00+00:00,entry,10106.879721438621,10713.036916709274,-5.658126635643538,5,0,5,1.2700881317123172,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-04-16 06:00:00+00:00,exit,10081.358263011349,10713.036916709274,-5.896354680834593,4,0,4,1.020148463312702,4.0,5,1,3,1.0,2.0,1.0,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-16 12:00:00+00:00,entry,10081.358263011349,10713.036916709274,-5.896354680834593,5,1,4,1.2701484633127018,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-04-16 18:00:00+00:00,exit,10055.900608230144,10713.036916709274,-6.133987155912675,4,1,3,1.0202026280323244,4.0,5,1,3,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-04-17 12:00:00+00:00,entry,10055.900608230144,10713.036916709274,-6.133987155912675,5,2,3,1.2702026280323246,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-04-18 06:00:00+00:00,exit,10030.697212572615,10713.036916709274,-6.369246269210592,4,1,3,1.0221315225428276,4.0,5,1,3,1.0,2.0,1.0,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-19 00:00:00+00:00,exit,10005.55746105204,10713.036916709274,-6.60391130132081,3,0,3,0.773441828915519,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-26 12:00:00+00:00,exit,9980.290261748443,10713.036916709274,-6.8397659847317005,2,0,2,0.5222289727997013,2.0,5,1,3,,,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-26 12:00:00+00:00,entry,9980.290261748443,10713.036916709274,-6.8397659847317005,3,1,2,0.7722289727997014,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-27 00:00:00+00:00,exit,9955.339536094072,10713.036916709274,-7.072666569769871,2,0,2,0.523537817343059,2.0,5,1,3,,,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-27 06:00:00+00:00,entry,9955.339536094072,10713.036916709274,-7.072666569769871,3,0,3,0.7735378173430589,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-27 12:00:00+00:00,exit,9930.451187253837,10713.036916709274,-7.3049849033454475,2,0,2,0.5248499421985553,2.0,5,1,3,,,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-27 18:00:00+00:00,entry,9930.451187253837,10713.036916709274,-7.3049849033454475,3,1,2,0.7748499421985553,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-28 06:00:00+00:00,exit,9905.625059285703,10713.036916709274,-7.536722441087076,2,0,2,0.5261653555875242,2.0,5,1,3,,,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-28 18:00:00+00:00,entry,9905.625059285703,10713.036916709274,-7.536722441087076,3,1,2,0.776165355587524,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-04-29 00:00:00+00:00,entry,9905.625059285703,10713.036916709274,-7.536722441087076,4,2,2,1.026165355587524,4.0,5,1,3,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-04-29 18:00:00+00:00,exit,9880.86099663749,10713.036916709274,-7.76788063498435,3,1,2,0.7781106321679438,3.0,5,1,3,,,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-04-29 18:00:00+00:00,entry,9880.86099663749,10713.036916709274,-7.76788063498435,4,2,2,1.028110632167944,4.0,5,1,3,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-04-30 00:00:00+00:00,exit,9856.158844145895,10713.036916709274,-7.998460933396896,3,1,2,0.7800607841282645,3.0,5,1,3,,,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-05-02 18:00:00+00:00,entry,9856.158844145895,10713.036916709274,-7.998460933396896,4,2,2,1.0300607841282645,4.0,5,1,3,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-05-06 06:00:00+00:00,entry,9856.158844145895,10713.036916709274,-7.998460933396896,5,3,2,1.2800607841282647,4.999999999999999,5,1,3,1.0,2.0,1.0,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2026-05-07 12:00:00+00:00,exit,9909.087081492215,10713.036916709274,-7.5044064672560555,4,2,2,1.0233108328059723,4.0,5,1,3,1.0,2.0,1.0,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-05-07 18:00:00+00:00,exit,9884.44668438185,10713.036916709274,-7.734410314922561,3,1,2,0.7765772518962467,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-05-09 00:00:00+00:00,exit,9858.47420633911,10713.036916709274,-7.976848367219673,2,1,1,0.5151698459719445,2.0,5,1,3,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-05-10 00:00:00+00:00,entry,9858.47420633911,10713.036916709274,-7.976848367219673,3,2,1,0.7651698459719444,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-05-10 12:00:00+00:00,entry,9858.47420633911,10713.036916709274,-7.976848367219673,4,3,1,1.0151698459719445,4.0,5,1,3,1.0,1.0,,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2026-05-10 18:00:00+00:00,exit,9833.82802082326,10713.036916709274,-8.206906246301632,3,2,1,0.7670875648841549,3.0,5,1,3,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-05-11 06:00:00+00:00,exit,9807.680531549644,10713.036916709274,-8.450977927160253,2,2,0,0.5025304654618994,2.0,5,1,3,1.0,1.0,,,1.0,,,,1.0,
ACT4_ATR3,2026-05-11 18:00:00+00:00,entry,9807.680531549644,10713.036916709274,-8.450977927160253,3,3,0,0.7525304654618994,3.0,5,1,3,1.0,2.0,1.0,,1.0,,,,1.0,
ACT4_ATR3,2026-05-12 12:00:00+00:00,exit,9783.16133022077,10713.036916709274,-8.679850482342353,2,2,0,0.5037899403126811,2.0,5,1,3,1.0,1.0,,,1.0,,,,1.0,
ACT4_ATR3,2026-05-13 00:00:00+00:00,entry,9783.16133022077,10713.036916709274,-8.679850482342353,3,3,0,0.7537899403126811,3.0,5,1,3,1.0,2.0,1.0,,1.0,,,,1.0,
ACT4_ATR3,2026-05-13 12:00:00+00:00,exit,9758.515144704921,10713.036916709274,-8.909908361424312,2,2,0,0.5031329019616058,2.0,5,1,3,1.0,2.0,1.0,,,,,,,
ACT4_ATR3,2026-05-14 00:00:00+00:00,entry,9758.515144704921,10713.036916709274,-8.909908361424312,3,3,0,0.7531329019616059,3.0,5,1,3,1.0,2.0,1.0,,1.0,,,1.0,,
ACT4_ATR3,2026-05-16 06:00:00+00:00,exit,9733.874747594557,10713.036916709274,-9.139912209090818,2,2,0,0.5018987037961128,2.0,5,1,3,,1.0,1.0,,1.0,,,1.0,,
ACT4_ATR3,2026-05-16 06:00:00+00:00,exit,9709.416844269004,10713.036916709274,-9.368212582884965,1,1,0,0.2512641928249506,1.0,5,1,3,,,,,1.0,,,1.0,,
ACT4_ATR3,2026-05-16 06:00:00+00:00,exit,9685.020556407242,10713.036916709274,-9.595937811981404,0,0,0,0.0,0.0,5,1,3,,,,,,,,,,
ACT4_ATR3,2026-05-18 18:00:00+00:00,entry,9685.020556407242,10713.036916709274,-9.595937811981404,1,0,1,0.25,1.0,5,1,3,1.0,1.0,,,,,,,,
ACT4_ATR3,2026-05-19 00:00:00+00:00,exit,9660.808005016224,10713.036916709274,-9.821947967451447,0,0,0,0.0,0.0,5,1,3,,,,,,,,,,
ACT4_ATR3,2025-09-27 18:00:00+00:00,entry,10000.0,10000.0,0.0,1,1,0,0.25,1.0,5,1,5,1.0,1.0,,,,,,,,
ACT4_ATR3,2025-09-29 18:00:00+00:00,entry,10000.0,10000.0,0.0,2,2,0,0.5,2.0,5,1,5,1.0,2.0,1.0,,,,,,,
ACT4_ATR3,2025-09-30 12:00:00+00:00,exit,10077.15459262106,10077.15459262106,0.0,1,1,0,0.2480859033194361,1.0,5,1,5,,1.0,1.0,,,,,,,
ACT4_ATR3,2025-09-30 12:00:00+00:00,exit,10052.15459262106,10077.15459262106,-0.2480859033194361,0,0,0,0.0,0.0,5,1,5,,,,,,,,,,
ACT4_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,1,0,1,0.25,1.0,5,1,5,1.0,1.0,,,,,,,,
ACT4_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,2,0,2,0.5,2.0,5,1,5,1.0,1.0,,1.0,1.0,,,,,
ACT4_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,3,0,3,0.7500000000000001,3.0,5,1,5,1.0,1.0,,1.0,2.0,,,,,1.0
ACT4_ATR3,2025-09-30 12:00:00+00:00,entry,10052.15459262106,10077.15459262106,-0.2480859033194361,4,0,4,1.0,4.0,5,1,5,1.0,1.0,,1.0,3.0,,1.0,,,1.0
ACT4_ATR3,2025-10-01 00:00:00+00:00,exit,10027.024206139507,10077.15459262106,-0.49746568856113804,3,0,3,0.7518796992481204,3.0,5,1,5,,,,1.0,3.0,,1.0,,,1.0
ACT4_ATR3,2025-10-01 00:00:00+00:00,entry,10027.024206139507,10077.15459262106,-0.49746568856113804,4,0,4,1.0018796992481205,4.0,5,1,5,1.0,1.0,,1.0,3.0,,1.0,,,1.0
ACT4_ATR3,2025-10-01 06:00:00+00:00,exit,10001.893819657955,10077.15459262106,-0.7468454738028399,3,0,3,0.753140703517588,3.0,5,1,5,1.0,1.0,,,2.0,,1.0,,,1.0
ACT4_ATR3,2025-10-01 06:00:00+00:00,exit,9976.763433176402,10077.15459262106,-0.996225259044542,2,0,2,0.5031486146095718,2.0,5,1,5,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2025-10-01 06:00:00+00:00,exit,9951.63304669485,10077.15459262106,-1.2456050442862439,1,0,1,0.2518939393939394,1.0,5,1,5,1.0,1.0,,,,,,,,
ACT4_ATR3,2025-10-01 06:00:00+00:00,entry,9951.63304669485,10077.15459262106,-1.2456050442862439,2,1,1,0.5018939393939394,2.0,5,1,5,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2025-10-01 18:00:00+00:00,exit,9926.565486179501,10077.15459262106,-1.4943613800648365,1,1,0,0.2506313251181954,1.0,5,1,5,,,,,1.0,1.0,,,,
ACT4_ATR3,2025-10-01 18:00:00+00:00,entry,9926.565486179501,10077.15459262106,-1.4943613800648365,2,2,0,0.5006313251181954,2.0,5,1,5,,,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-10-02 00:00:00+00:00,entry,9926.565486179501,10077.15459262106,-1.4943613800648365,3,3,0,0.7506313251181954,3.0,5,1,5,,,,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2025-10-02 06:00:00+00:00,entry,9926.565486179501,10077.15459262106,-1.4943613800648365,4,4,0,1.0006313251181953,4.0,5,1,5,,1.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2025-10-02 12:00:00+00:00,entry,9926.565486179501,10077.15459262106,-1.4943613800648365,5,5,0,1.2506313251181955,4.999999999999999,5,1,5,1.0,2.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2025-10-07 12:00:00+00:00,exit,9901.749072464052,10077.15459262106,-1.7406254766146771,4,4,0,1.0031391730508223,4.0,5,1,5,,1.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2025-10-07 12:00:00+00:00,entry,9901.749072464052,10077.15459262106,-1.7406254766146771,5,4,1,1.2531391730508223,4.999999999999999,5,1,5,1.0,2.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2025-10-08 12:00:00+00:00,exit,9876.994699782892,10077.15459262106,-1.9862739129231395,4,4,0,1.005653306316614,4.0,5,1,5,,1.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2025-10-08 12:00:00+00:00,entry,9876.994699782892,10077.15459262106,-1.9862739129231395,5,5,0,1.255653306316614,4.999999999999999,5,1,5,1.0,2.0,1.0,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2025-10-09 06:00:00+00:00,exit,9852.178286067443,10077.15459262106,-2.23253800947298,4,4,0,1.006928558503481,4.0,5,1,5,1.0,2.0,1.0,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-10-09 06:00:00+00:00,exit,9827.485799317985,10077.15459262106,-2.477572324690681,3,3,0,0.7581991118502116,3.0,5,1,5,,1.0,1.0,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-10-09 06:00:00+00:00,entry,9827.485799317985,10077.15459262106,-2.477572324690681,4,3,1,1.0081991118502116,4.0,5,1,5,1.0,2.0,1.0,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-10-09 12:00:00+00:00,exit,9958.036247463815,10077.15459262106,-1.1820632904100614,3,2,1,0.7457716459848696,3.0,5,1,5,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-10-09 12:00:00+00:00,entry,9958.036247463815,10077.15459262106,-1.1820632904100614,4,2,2,0.9957716459848696,4.0,5,1,5,1.0,1.0,,,3.0,1.0,1.0,,1.0,
ACT4_ATR3,2025-10-10 12:00:00+00:00,exit,9933.219833748366,10077.15459262106,-1.428327386959902,3,1,2,0.7484268845144229,3.0,5,1,5,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-10-10 12:00:00+00:00,entry,9933.219833748366,10077.15459262106,-1.428327386959902,4,1,3,0.9984268845144229,4.0,5,1,5,1.0,1.0,,,3.0,1.0,,1.0,1.0,
ACT4_ATR3,2025-10-10 12:00:00+00:00,entry,9933.219833748366,10077.15459262106,-1.428327386959902,5,1,4,1.2484268845144226,4.999999999999999,5,1,5,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,
ACT4_ATR3,2025-10-10 18:00:00+00:00,exit,9908.340751131629,10077.15459262106,-1.6752133743491844,4,0,4,1.0004692690284671,4.0,5,1,5,1.0,1.0,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2025-10-10 18:00:00+00:00,exit,10142.076733423224,10142.076733423224,0.0,3,0,3,0.7351668868929465,3.0,5,1,5,,,,,3.0,,1.0,1.0,1.0,
ACT4_ATR3,2025-10-10 18:00:00+00:00,exit,10359.173903791552,10359.173903791552,0.0,2,0,2,0.4794407317610875,2.0,5,1,5,,,,,2.0,,1.0,1.0,,
ACT4_ATR3,2025-10-10 18:00:00+00:00,exit,10520.521244976962,10520.521244976962,0.0,1,0,1,0.23604390891019292,1.0,5,1,5,,,,,1.0,,1.0,,,
ACT4_ATR3,2025-10-10 18:00:00+00:00,exit,10687.622275376805,10687.622275376805,0.0,0,0,0,0.0,0.0,5,1,5,,,,,,,,,,
ACT4_ATR3,2025-10-10 18:00:00+00:00,entry,10687.622275376805,10687.622275376805,0.0,1,0,1,0.25,1.0,5,1,5,1.0,1.0,,,,,,,,
ACT4_ATR3,2025-10-10 18:00:00+00:00,entry,10687.622275376805,10687.622275376805,0.0,2,0,2,0.5,2.0,5,1,5,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2025-10-10 18:00:00+00:00,entry,10687.622275376805,10687.622275376805,0.0,3,0,3,0.75,3.0,5,1,5,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-10-10 18:00:00+00:00,entry,10687.622275376805,10687.622275376805,0.0,4,0,4,1.0,4.0,5,1,5,1.0,1.0,,1.0,3.0,1.0,1.0,,,
ACT4_ATR3,2025-10-11 12:00:00+00:00,exit,10660.903219688364,10687.622275376805,-0.249999999999996,3,0,3,0.7518796992481203,3.0,5,1,5,,,,1.0,3.0,1.0,1.0,,,
ACT4_ATR3,2025-10-13 00:00:00+00:00,exit,10634.184163999922,10687.622275376805,-0.499999999999992,2,0,2,0.5025125628140703,2.0,5,1,5,,,,1.0,2.0,1.0,,,,
ACT4_ATR3,2025-10-16 12:00:00+00:00,entry,10634.184163999922,10687.622275376805,-0.499999999999992,3,0,3,0.7525125628140702,3.0,5,1,5,1.0,1.0,,1.0,2.0,1.0,,,,
ACT4_ATR3,2025-10-17 00:00:00+00:00,entry,10634.184163999922,10687.622275376805,-0.499999999999992,4,0,4,1.0025125628140703,4.0,5,1,5,1.0,1.0,,1.0,3.0,1.0,,,1.0,
ACT4_ATR3,2025-10-17 06:00:00+00:00,entry,10634.184163999922,10687.622275376805,-0.499999999999992,5,0,5,1.2525125628140703,4.999999999999999,5,1,5,1.0,1.0,,1.0,4.0,1.0,,1.0,1.0,
ACT4_ATR3,2025-10-20 00:00:00+00:00,exit,10607.598703589922,10687.622275376805,-0.748749999999998,4,0,4,1.0050251256281406,4.0,5,1,5,1.0,1.0,,1.0,3.0,1.0,,,1.0,
ACT4_ATR3,2025-10-20 18:00:00+00:00,exit,10581.013243179921,10687.622275376805,-0.9975000000000042,3,0,3,0.7562940329789651,3.0,5,1,5,,,,1.0,3.0,1.0,,,1.0,
ACT4_ATR3,2025-10-21 00:00:00+00:00,entry,10581.013243179921,10687.622275376805,-0.9975000000000042,4,0,4,1.0062940329789654,4.0,5,1,5,1.0,1.0,,1.0,3.0,1.0,,,1.0,
ACT4_ATR3,2025-10-22 18:00:00+00:00,entry,10581.013243179921,10687.622275376805,-0.9975000000000042,5,0,5,1.2562940329789651,4.999999999999999,5,1,5,1.0,1.0,,1.0,4.0,1.0,,1.0,1.0,
ACT4_ATR3,2025-10-23 12:00:00+00:00,exit,10554.560710071972,10687.622275376805,-1.2450062500000005,4,0,4,1.0088160731618698,4.0,5,1,5,1.0,1.0,,1.0,3.0,1.0,,,1.0,
ACT4_ATR3,2025-10-26 12:00:00+00:00,exit,10527.84165438353,10687.622275376805,-1.4950062499999965,3,0,3,0.7575821504988421,3.0,5,1,5,1.0,1.0,,1.0,2.0,,,,1.0,
ACT4_ATR3,2025-10-26 18:00:00+00:00,entry,10527.84165438353,10687.622275376805,-1.4950062499999965,4,1,3,1.007582150498842,4.0,5,1,5,1.0,1.0,,1.0,3.0,,1.0,,1.0,
ACT4_ATR3,2025-10-26 18:00:00+00:00,entry,10527.84165438353,10687.622275376805,-1.4950062499999965,5,2,3,1.2575821504988423,4.999999999999999,5,1,5,1.0,1.0,,1.0,4.0,1.0,1.0,,1.0,
ACT4_ATR3,2025-10-27 00:00:00+00:00,exit,10501.25619397353,10687.622275376805,-1.7437562500000028,4,2,2,1.0076013299154845,4.0,5,1,5,1.0,1.0,,1.0,3.0,1.0,1.0,,,
ACT4_ATR3,2025-10-28 18:00:00+00:00,exit,10474.93658983757,10687.622275376805,-1.9900187343750024,3,1,2,0.7588703974539599,3.0,5,1,5,1.0,1.0,,1.0,2.0,1.0,,,,
ACT4_ATR3,2025-10-28 18:00:00+00:00,entry,10474.93658983757,10687.622275376805,-1.9900187343750024,4,1,3,1.00887039745396,4.0,5,1,5,1.0,1.0,,1.0,3.0,1.0,,1.0,,
ACT4_ATR3,2025-10-29 12:00:00+00:00,exit,10448.616985701612,10687.622275376805,-2.236281218750002,3,0,3,0.75951611949777,3.0,5,1,5,1.0,1.0,,1.0,2.0,,,1.0,,
