variant,trade_id,symbol,side,cluster,beta_bucket,entry_time,entry_price,initial_stop,final_stop,net_r,risk_amount,max_same_side,max_per_cluster,max_beta_cluster,equity_before_entry,heat_before_entry_pct,exit_time,pnl_usdt,equity_after_exit,drawdown_pct,open_after_exit
ACT5_ATR3,2998,ICP/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-11-02 12:00:00+00:00,4.022,3.614857142857143,4.880428571428572,2.1084210526315807,26.14608374280502,3,3,1,10458.433497122007,0.7510102272879735,2025-11-05 00:00:00+00:00,55.126953407198414,10513.560450529205,-1.0512830918721237,3
ACT5_ATR3,6471,ALICE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-21 00:00:00+00:00,0.3417,0.3903285714285714,0.3903285714285714,-1.0,26.16636671017199,3,3,1,10466.546684068795,0.2518875825718982,2025-11-08 18:00:00+00:00,-26.16636671017199,10487.394083819034,-1.2975487051533656,3
ACT5_ATR3,8201,ARPA/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-11 06:00:00+00:00,0.01924,0.0180885714285714,0.0180885714285714,-1.0,26.218485209547584,3,3,1,10487.394083819034,0.7500570586454365,2025-11-11 12:00:00+00:00,-26.218485209547584,10461.175598609487,-1.5443048333904767,3
ACT5_ATR3,8454,ASTER/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-12 06:00:00+00:00,1.187,1.0667142857142855,1.0667142857142855,-1.0,26.152938996523716,3,3,1,10461.175598609487,0.7519369008976807,2025-11-13 12:00:00+00:00,-26.152938996523716,10435.022659612963,-1.7904440713069985,3
ACT5_ATR3,2999,ICP/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-11-06 12:00:00+00:00,7.209,5.676,5.676,-1.0,26.283901126323013,3,3,1,10513.560450529205,0.7470723695086947,2025-11-13 18:00:00+00:00,-26.283901126323013,10408.738758486641,-2.037815863577311,3
ACT5_ATR3,6049,ALCX/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-13 12:00:00+00:00,16.37,13.007142857142858,13.007142857142858,-1.0,26.087556649032408,3,3,1,10435.022659612963,0.7538214545340156,2025-11-13 18:00:00+00:00,-26.087556649032408,10382.651201837609,-2.2833397533990416,2
ACT5_ATR3,7803,ARDR/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-13 18:00:00+00:00,0.06013,0.0659414285714285,0.0659414285714285,-1.0,25.956628004594023,3,3,1,10382.651201837609,0.5044717139111379,2025-11-14 00:00:00+00:00,-25.956628004594023,10356.694573833014,-2.5276314040155503,2
ACT5_ATR3,8455,ASTER/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-16 18:00:00+00:00,1.281,1.142285714285714,1.142285714285714,-1.0,25.891736434582537,3,3,1,10356.694573833014,0.7557360540462537,2025-11-17 18:00:00+00:00,-25.891736434582537,10330.80283739843,-2.77131232550552,3
ACT5_ATR3,8456,ASTER/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-18 06:00:00+00:00,1.351,1.1952857142857145,1.1952857142857145,-1.0,25.82700709349608,3,3,1,10330.80283739843,0.7576301293696779,2025-11-20 12:00:00+00:00,-25.82700709349608,10304.975830304935,-3.0143840446917545,3
ACT5_ATR3,4992,ACT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-20 12:00:00+00:00,0.0233,0.0196,0.0196,-1.0,25.762439575762336,3,3,1,10304.975830304935,0.7595289517490506,2025-11-21 06:00:00+00:00,-25.762439575762336,10279.213390729172,-3.2568480845800307,3
ACT5_ATR3,4171,2Z/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-28 00:00:00+00:00,0.2249,0.2411728571428571,0.13481,5.536212799578613,26.211171757153558,3,3,1,10484.468702861423,0.7474669568937774,2025-11-21 12:00:00+00:00,145.11062457390696,10424.324015303078,-1.8911347109909387,2
ACT5_ATR3,7804,ARDR/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-22 00:00:00+00:00,0.05731,0.0623257142857142,0.0623257142857142,-1.0,26.060810038257696,3,3,1,10424.324015303078,0.4993906853656158,2025-11-23 00:00:00+00:00,-26.060810038257696,10398.26320526482,-2.1364068742134625,2
ACT5_ATR3,6675,ALPINE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-21 00:00:00+00:00,0.841,0.8965714285714286,0.6010000000000001,4.318766066838042,26.16636671017199,3,3,1,10466.546684068795,0.5018875825718981,2025-11-26 12:00:00+00:00,113.00641664033135,10511.269621905152,-1.0728433001453366,1
ACT5_ATR3,6051,ALCX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-28 00:00:00+00:00,9.0,9.755714285714284,9.755714285714284,-1.0,26.278174054762882,3,3,1,10511.269621905152,0.2463235875961642,2025-11-28 18:00:00+00:00,-26.278174054762882,10484.991447850389,-1.3201611918949785,2
ACT5_ATR3,4993,ACT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-30 12:00:00+00:00,0.0248,0.0224142857142857,0.0224142857142857,-1.0,26.212478619625973,3,3,1,10484.991447850389,0.7475675063620695,2025-12-01 00:00:00+00:00,-26.212478619625973,10458.778969230763,-1.5668607889152364,3
ACT5_ATR3,4172,2Z/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-28 00:00:00+00:00,0.1142,0.1283357142857142,0.1283357142857142,-1.0,26.278174054762882,3,3,1,10511.269621905152,0.49632358759616424,2025-12-03 00:00:00+00:00,-26.278174054762882,10432.500795176,-1.8141786806648783,2
ACT5_ATR3,3557,1000CHEEMS/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-03 00:00:00+00:00,0.001302,0.0012217142857142,0.0012217142857142,-1.0,26.08125198794,3,3,1,10432.500795176,0.4994412756556084,2025-12-04 00:00:00+00:00,-26.08125198794,10406.41954318806,-2.0596432339632167,2
ACT5_ATR3,6579,ALLO/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-29 00:00:00+00:00,0.1544,0.1730714285714285,0.1730714285714285,-1.0,26.212478619625973,3,3,1,10484.991447850389,0.4975675063620694,2025-12-04 06:00:00+00:00,-26.212478619625973,10380.207064568434,-2.3063428309834744,1
ACT5_ATR3,5615,AGLD/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-09 12:00:00+00:00,0.314,0.2935714285714285,0.2935714285714285,-1.0,25.950517661421088,3,3,1,10380.207064568434,0.49943371816696047,2025-12-10 18:00:00+00:00,-25.950517661421088,10354.256546907014,-2.550576973906008,3
ACT5_ATR3,3148,0G/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-05 12:00:00+00:00,1.053,1.1377142857142857,1.1377142857142857,-1.0,25.950517661421088,3,3,1,10380.207064568434,0.24943371816696036,2025-12-25 06:00:00+00:00,-25.950517661421088,10328.306029245594,-2.794811116828541,3
ACT5_ATR3,8725,AT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-26 06:00:00+00:00,0.12,0.1051857142857142,0.1460571428571428,1.7589199614271929,25.820765073113986,3,3,1,10328.306029245594,0.7525715760471962,2025-12-29 06:00:00+00:00,45.41665910642226,10373.722688352016,-2.367370749126264,3
ACT5_ATR3,9909,AWE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-30 00:00:00+00:00,0.05424,0.0561742857142857,0.0561742857142857,-1.0,25.93430672088004,3,3,1,10373.722688352016,0.7492767813289127,2026-01-02 00:00:00+00:00,-25.93430672088004,10347.788381631137,-2.6114523222534407,3
ACT5_ATR3,3558,1000CHEEMS/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-10 12:00:00+00:00,0.001082,0.0011757142857142,0.0011757142857142,-1.0,25.950517661421088,3,3,1,10380.207064568434,0.7494337181669604,2026-01-04 12:00:00+00:00,-25.950517661421088,10321.837863969717,-2.855686465175974,3
ACT5_ATR3,4995,ACT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-18 12:00:00+00:00,0.0292,0.0252714285714285,0.0252714285714285,-1.0,25.885641367267535,3,3,1,10354.256546907014,0.7513119981623663,2026-01-07 18:00:00+00:00,-25.885641367267535,10295.95222260245,-3.0993100227412085,3
ACT5_ATR3,8874,ATA/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-04 12:00:00+00:00,0.0189,0.0180999999999999,0.0180999999999999,-1.0,25.80459465992429,3,3,1,10321.837863969717,0.752257977496126,2026-01-08 06:00:00+00:00,-25.80459465992429,10270.147627942524,-3.3421708065782747,2
ACT5_ATR3,7373,APE/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-04 00:00:00+00:00,0.2208,0.2098,0.2098,-1.0,25.869470954077844,3,3,1,10347.788381631137,0.7511546679989101,2026-01-08 12:00:00+00:00,-25.869470954077844,10244.278156988446,-3.585642175772641,1
ACT5_ATR3,7374,APE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-01-11 18:00:00+00:00,0.2083,0.2183142857142857,0.2183142857142857,-1.0,25.610695392471115,3,3,1,10244.278156988446,0.5027433952671394,2026-01-13 12:00:00+00:00,-25.610695392471115,10218.667461595975,-3.8266780703332155,2
ACT5_ATR3,3559,1000CHEEMS/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-14 00:00:00+00:00,0.001058,0.0010017142857142,0.0010017142857142,-1.0,25.546668653989936,3,3,1,10218.667461595975,0.5040034037765809,2026-01-15 12:00:00+00:00,-25.546668653989936,10193.120792941985,-4.067111375157378,3
ACT5_ATR3,4174,2Z/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-14 06:00:00+00:00,0.12753,0.1205671428571428,0.1205671428571428,-1.0,25.546668653989936,3,3,1,10218.667461595975,0.7540034037765809,2026-01-19 00:00:00+00:00,-25.546668653989936,10167.574124287996,-4.30754467998154,3
ACT5_ATR3,9664,AVA/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-16 06:00:00+00:00,0.3604,0.3424285714285714,0.3424285714285714,-1.0,25.482801982354964,3,3,1,10193.120792941985,0.7558931366181261,2026-01-19 00:00:00+00:00,-25.482801982354964,10142.091322305641,-4.547376901543641,2
ACT5_ATR3,8203,ARPA/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-19 12:00:00+00:00,0.02054,0.0181114285714285,0.0181114285714285,-1.0,25.355228305764104,3,3,1,10142.091322305641,0.757808795941165,2026-01-19 18:00:00+00:00,-25.355228305764104,10116.736093999878,-4.786008459289775,3
ACT5_ATR3,3149,0G/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-01-10 18:00:00+00:00,0.869,0.9214285714285716,0.9214285714285716,-1.0,25.610695392471115,3,3,1,10244.278156988446,0.25274339526713946,2026-01-23 00:00:00+00:00,-25.610695392471115,10091.125398607406,-5.02704435385035,2
ACT5_ATR3,4175,2Z/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-23 12:00:00+00:00,0.14171,0.1294214285714285,0.1294214285714285,-1.0,25.227813496518515,3,3,1,10091.125398607406,0.7578419176856014,2026-01-25 12:00:00+00:00,-25.227813496518515,10065.897585110888,-5.264476742965721,3
ACT5_ATR3,7108,ANIME/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-01-19 00:00:00+00:00,0.00681,0.0073657142857142,0.0073657142857142,-1.0,25.355228305764104,3,3,1,10142.091322305641,0.507808795941165,2026-02-01 06:00:00+00:00,-25.355228305764104,10040.542356805125,-5.503108300711855,2
ACT5_ATR3,7808,ARDR/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-01 12:00:00+00:00,0.09267,0.0774614285714285,0.0774614285714285,-1.0,25.101355892012812,3,3,1,10040.542356805125,0.50913136078206,2026-02-01 18:00:00+00:00,-25.101355892012812,10015.441000913112,-5.7393505299600776,2
ACT5_ATR3,9665,AVA/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-01-23 06:00:00+00:00,0.332,0.3493714285714286,0.2354785714285714,5.556332236842098,25.227813496518515,3,3,1,10091.125398607406,0.5078419176856014,2026-02-06 12:00:00+00:00,140.174113395746,10155.615114308857,-4.42009729224789,3
ACT5_ATR3,5141,ACX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-02-05 12:00:00+00:00,0.0363,0.0395142857142857,0.0395142857142857,-1.0,25.038602502282778,3,3,1,10015.441000913112,0.7604073792301355,2026-02-06 12:00:00+00:00,-25.038602502282778,10130.576511806574,-4.655748915922997,2
ACT5_ATR3,9020,ATM/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-10 00:00:00+00:00,1.002,0.9091428571428573,1.2132857142857143,2.275384615384616,25.326441279516434,3,3,1,10130.576511806574,0.5027388014641525,2026-02-10 12:00:00+00:00,57.627394849853566,10188.203906656427,-4.113386810717811,2
ACT5_ATR3,3329,1000CAT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-02-11 06:00:00+00:00,0.00169,0.0018057142857142,0.0018057142857142,-1.0,25.47050976664107,3,3,1,10188.203906656427,0.49989516703322123,2026-02-12 00:00:00+00:00,-25.47050976664107,10162.733396889786,-4.353103343691017,3
ACT5_ATR3,5830,AIXBT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-02-11 06:00:00+00:00,0.0185,0.0199142857142857,0.0199142857142857,-1.0,25.47050976664107,3,3,1,10188.203906656427,0.7498951670332212,2026-02-12 00:00:00+00:00,-25.47050976664107,10137.262887123145,-4.5928198766642225,2
ACT5_ATR3,8726,AT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-02-13 18:00:00+00:00,0.1558,0.1605,0.1605,-1.0,25.34315721780786,3,3,1,10137.262887123145,0.5024072030484635,2026-02-14 12:00:00+00:00,-25.34315721780786,10111.919729905336,-4.83133782697257,2
ACT5_ATR3,6682,ALPINE/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-16 06:00:00+00:00,0.471,0.4439999999999999,0.4439999999999999,-1.0,25.27979932476334,3,3,1,10111.919729905336,0.5036663689708908,2026-02-17 12:00:00+00:00,-25.27979932476334,10086.639930580572,-5.069259482405146,2
ACT5_ATR3,9912,AWE/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-03 00:00:00+00:00,0.06101,0.0551871428571428,0.0876742857142857,4.579244357212952,25.038602502282778,3,3,1,10015.441000913112,0.5104073792301353,2026-02-17 18:00:00+00:00,114.6578792210765,10201.297809801648,-3.9901531144228737,1
ACT5_ATR3,9913,AWE/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-18 06:00:00+00:00,0.10392,0.0924557142857142,0.0924557142857142,-1.0,25.503244524504122,3,3,1,10201.297809801648,0.5038082596677566,2026-02-19 12:00:00+00:00,-25.503244524504122,10175.794565277145,-4.230177731636809,3
ACT5_ATR3,8727,AT/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-22 06:00:00+00:00,0.1642,0.1602142857142857,0.1602142857142857,-1.0,25.439486413192864,3,3,1,10175.794565277145,0.7556975034263224,2026-02-23 00:00:00+00:00,-25.439486413192864,10150.355078863951,-4.469602287307724,3
ACT5_ATR3,6478,ALICE/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-27 12:00:00+00:00,0.1349,0.1214714285714285,0.1214714285714285,-1.0,25.37588769715988,3,3,1,10150.355078863951,0.7575914821316515,2026-02-28 06:00:00+00:00,-25.37588769715988,10124.97919116679,-4.7084282815894625,3
ACT5_ATR3,6053,ALCX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-02-18 06:00:00+00:00,5.37,5.618571428571428,5.618571428571428,-1.0,25.503244524504122,3,3,1,10201.297809801648,0.7538082596677567,2026-03-07 06:00:00+00:00,-25.503244524504122,10099.475946642287,-4.948452898803397,4
ACT5_ATR3,6054,ALCX/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-03-07 12:00:00+00:00,7.74,6.768571428571429,6.768571428571429,-1.0,25.24868986660572,3,3,1,10099.475946642287,1.0101502043661834,2026-03-07 18:00:00+00:00,-25.24868986660572,10074.22725677568,-5.186081766556397,4
ACT5_ATR3,635,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2026-03-02 12:00:00+00:00,644.44,615.1728571428572,615.1728571428572,-1.0,25.312447977916978,3,3,1,10124.97919116679,0.7594902076507786,2026-03-08 00:00:00+00:00,-25.312447977916978,10048.914808797765,-5.424310695852416,4
ACT5_ATR3,3564,1000CHEEMS/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-07 18:00:00+00:00,0.000442,0.0004784285714285,0.0004784285714285,-1.0,25.185568141939203,3,3,1,10074.22725677568,1.0126819091390313,2026-03-09 12:00:00+00:00,-25.185568141939203,10023.729240655826,-5.661345491436017,3
ACT5_ATR3,5622,AGLD/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-11 00:00:00+00:00,0.236,0.2587142857142857,0.2587142857142857,-1.0,25.059323101639567,3,3,1,10023.729240655826,0.7652583893216262,2026-03-12 18:00:00+00:00,-25.059323101639567,9998.669917554187,-5.897192127707423,3
ACT5_ATR3,7109,ANIME/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-02-17 18:00:00+00:00,0.00538,0.00575,0.00575,-1.0,25.503244524504122,3,3,1,10201.297809801648,0.25380825966775666,2026-03-17 00:00:00+00:00,-25.503244524504122,9973.166673029684,-6.137216744921358,4
ACT5_ATR3,7553,AR/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-03-12 18:00:00+00:00,1.91,1.762857142857143,1.762857142857143,-1.0,24.996674793885468,3,3,1,9998.669917554187,0.7671763301469936,2026-03-18 12:00:00+00:00,-24.996674793885468,9948.169998235799,-6.372473764602087,4
ACT5_ATR3,5832,AIXBT/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-03-03 12:00:00+00:00,0.0264,0.0230428571428571,0.0230428571428571,-1.0,25.312447977916978,3,3,1,10124.97919116679,1.0094902076507786,2026-03-19 06:00:00+00:00,-25.312447977916978,9922.857550257882,-6.610702693898106,4
ACT5_ATR3,637,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2026-03-13 00:00:00+00:00,660.68,639.9157142857142,639.9157142857142,-1.0,24.996674793885468,3,3,1,9998.669917554187,1.0171763301469934,2026-03-19 12:00:00+00:00,-24.996674793885468,9897.860875463997,-6.845959713578835,3
ACT5_ATR3,6480,ALICE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-18 06:00:00+00:00,0.1159,0.1204428571428571,0.1204428571428571,-1.0,24.93291668257421,3,3,1,9973.166673029684,1.01469811262593,2026-03-20 12:00:00+00:00,-24.93291668257421,9872.927958781424,-7.080616671716528,2
ACT5_ATR3,6055,ALCX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-18 12:00:00+00:00,4.8,5.097142857142857,5.097142857142857,-1.0,24.8704249955895,3,3,1,9948.169998235799,1.0166068322806525,2026-03-21 12:00:00+00:00,-24.8704249955895,9848.057533785834,-7.3146854873050255,2
ACT5_ATR3,3331,1000CAT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-20 12:00:00+00:00,0.00161,0.0017271428571428,0.0017271428571428,-1.0,24.682319896953558,3,3,1,9872.927958781424,0.5141550879546518,2026-03-23 06:00:00+00:00,-24.682319896953558,9823.37521388888,-7.54698394562574,2
ACT5_ATR3,638,BNB/USDT,SHORT,EXCHANGE,OTHER_BETA,2026-03-21 18:00:00+00:00,630.7,647.7914285714287,647.7914285714287,-1.0,24.620143834464585,3,3,1,9848.057533785834,0.5135434694408634,2026-03-23 06:00:00+00:00,-24.620143834464585,9798.755070054414,-7.778697231907483,1
ACT5_ATR3,6481,ALICE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-26 06:00:00+00:00,0.107,0.1134857142857142,0.1134857142857142,-1.0,24.496887675136037,3,3,1,9798.755070054414,0.2642349589256419,2026-03-27 06:00:00+00:00,-24.496887675136037,9774.258182379279,-8.009250488827709,2
ACT5_ATR3,3332,1000CAT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-27 06:00:00+00:00,0.00153,0.0016357142857142,0.0016357142857142,-1.0,24.435645455948197,3,3,1,9774.258182379279,0.5155237683465083,2026-03-29 00:00:00+00:00,-24.435645455948197,9749.822536923331,-8.239227362605632,2
ACT5_ATR3,6482,ALICE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-29 12:00:00+00:00,0.1036,0.1130428571428571,0.1130428571428571,-1.0,24.374556342308328,3,3,1,9749.822536923331,0.5168158078661735,2026-04-01 12:00:00+00:00,-24.374556342308328,9725.447980581022,-8.468629294199124,2
ACT5_ATR3,8730,AT/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-01 18:00:00+00:00,0.1636,0.1574428571428571,0.1574428571428571,-1.0,24.313619951452555,3,3,1,9725.447980581022,0.518111085580124,2026-04-02 00:00:00+00:00,-24.313619951452555,9701.13436062957,-8.697457720963621,2
ACT5_ATR3,9668,AVA/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-26 06:00:00+00:00,0.1958,0.2075428571428571,0.2075428571428571,-1.0,24.496887675136037,3,3,1,9798.755070054414,0.514234958925642,2026-04-03 18:00:00+00:00,-24.496887675136037,9676.637472954435,-8.928010977883845,2
ACT5_ATR3,4514,AAVE/USDT,SHORT,DEFI,HIGH_CRYPTO_BETA,2025-11-14 00:00:00+00:00,190.53,210.32285714285717,95.17857142857144,4.817466618549259,25.891736434582537,3,3,1,10356.694573833014,0.5057360540462537,2026-04-06 00:00:00+00:00,124.73257596987699,9801.370048924313,-7.754086273028628,2
ACT5_ATR3,3568,1000CHEEMS/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-04-03 18:00:00+00:00,0.000399,0.0004432857142857,0.0004432857142857,-1.0,24.191593682386088,3,3,1,9676.637472954435,0.5182024486946757,2026-04-06 12:00:00+00:00,-24.191593682386088,9777.178455241927,-7.981766245583918,1
ACT5_ATR3,1627,AVAX/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2026-04-07 00:00:00+00:00,8.56,9.035714285714286,9.035714285714286,-1.0,24.442946138104816,3,3,1,9777.178455241927,0.24805557158027566,2026-04-07 18:00:00+00:00,-24.442946138104816,9752.735509103823,-8.211811829969953,1
ACT5_ATR3,3569,1000CHEEMS/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-07 18:00:00+00:00,0.000479,0.0004418571428571,0.0004418571428571,-1.0,24.381838772759558,3,3,1,9752.735509103823,0.24867726474213098,2026-04-08 18:00:00+00:00,-24.381838772759558,9728.353670331064,-8.441282300395022,3
ACT5_ATR3,9339,AUCTION/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-07 18:00:00+00:00,4.78,4.647142857142858,4.647142857142858,-1.0,24.381838772759558,3,3,1,9752.735509103823,0.498677264742131,2026-04-08 18:00:00+00:00,-24.381838772759558,9703.971831558305,-8.670752770820087,2
ACT5_ATR3,1829,LINK/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2026-04-07 18:00:00+00:00,9.29,8.824285714285715,8.824285714285715,-1.0,24.381838772759558,3,3,1,9752.735509103823,0.748677264742131,2026-04-09 00:00:00+00:00,-24.381838772759558,9679.589992785546,-8.900223241245156,1
ACT5_ATR3,8731,AT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-04-09 06:00:00+00:00,0.1402,0.1481714285714285,0.1481714285714285,-1.0,24.198974981963865,3,3,1,9679.589992785546,0.2505564380273359,2026-04-10 12:00:00+00:00,-24.198974981963865,9655.391017803582,-9.127972683142046,1
ACT5_ATR3,8611,ASTR/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-10 18:00:00+00:00,0.007784,0.0074725714285714,0.0074725714285714,-1.0,24.138477544508955,3,3,1,9655.391017803582,0.2511843990248982,2026-04-12 00:00:00+00:00,-24.138477544508955,9631.252540259073,-9.355152751434195,1
ACT5_ATR3,1248,ADA/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2026-04-12 18:00:00+00:00,0.2361,0.2466714285714286,0.2466714285714286,-1.0,24.07813135064768,3,3,1,9631.252540259073,0.2518139338595471,2026-04-13 18:00:00+00:00,-24.07813135064768,9607.174408908426,-9.5817648695556,2
ACT5_ATR3,1830,LINK/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2026-04-13 18:00:00+00:00,9.36,8.964285714285714,8.964285714285714,-1.0,24.017936022271066,3,3,1,9607.174408908426,0.5030716128917765,2026-04-14 18:00:00+00:00,-24.017936022271066,9583.156472886154,-9.80781045738172,3
ACT5_ATR3,3780,1000SATS/USDT,LONG,MEME,HIGH_CRYPTO_BETA,2026-04-15 12:00:00+00:00,1.318e-05,1.223285714285714e-05,1.5632142857142855e-05,2.5889894419306154,23.957891182215384,3,3,1,9583.156472886154,0.7549590104178211,2026-04-16 06:00:00+00:00,62.02672732167822,9645.183200207832,-9.224043891205614,3
ACT5_ATR3,9669,AVA/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-13 18:00:00+00:00,0.2111,0.2011,0.2271357142857142,1.603571428571425,24.017936022271066,3,3,1,9607.174408908426,0.7530716128917764,2026-04-19 12:00:00+00:00,38.5144759785703,9683.697676186403,-8.861563645013026,3
ACT5_ATR3,6925,AMP/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-04-02 00:00:00+00:00,0.000979,0.0011181428571428,0.0011181428571428,-1.0,24.252835901573928,3,3,1,9701.13436062957,0.5194096096041343,2026-04-26 12:00:00+00:00,-24.252835901573928,9659.444840284828,-9.089820000710619,3
ACT5_ATR3,5835,AIXBT/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-24 00:00:00+00:00,0.0294,0.0271,0.0271,-1.0,24.209244190466006,3,3,1,9683.697676186403,0.748101889125382,2026-04-27 06:00:00+00:00,-24.209244190466006,9635.235596094362,-9.317666091598086,3
ACT5_ATR3,3157,0G/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-04-27 06:00:00+00:00,0.526,0.5654285714285714,0.5654285714285714,-1.0,24.088088990235907,3,3,1,9635.235596094362,0.7507829023008238,2026-04-27 12:00:00+00:00,-24.088088990235907,9611.147507104126,-9.544371926369097,3
ACT5_ATR3,9517,AUDIO/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-04-27 18:00:00+00:00,0.01982,0.0210342857142857,0.0210342857142857,-1.0,24.027868767760314,3,3,1,9611.147507104126,0.7526645637100992,2026-04-29 12:00:00+00:00,-24.027868767760314,9587.119638336366,-9.770510996553172,3
ACT5_ATR3,5435,AEVO/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-29 18:00:00+00:00,0.0289,0.0271571428571428,0.0271571428571428,-1.0,23.967799095840917,3,3,1,9587.119638336366,0.754550941062756,2026-04-30 00:00:00+00:00,-23.967799095840917,9563.151839240525,-9.996084719061788,3
ACT5_ATR3,5285,ADX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-04-27 00:00:00+00:00,0.0737,0.0766428571428571,0.0766428571428571,-1.0,24.14861210071207,3,3,1,9659.444840284828,0.7495289298582339,2026-05-03 18:00:00+00:00,-24.14861210071207,9539.003227139812,-10.223360169060019,2
ACT5_ATR3,6484,ALICE/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-05-05 18:00:00+00:00,0.1542,0.1465857142857143,0.1465857142857143,-1.0,23.84750806784953,3,3,1,9539.003227139812,0.5052004722470038,2026-05-06 18:00:00+00:00,-23.84750806784953,9515.155719071963,-10.447801768637364,3
ACT5_ATR3,9025,ATM/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-05-05 18:00:00+00:00,1.046,1.0938571428571429,1.0938571428571429,-1.0,23.84750806784953,3,3,1,9539.003227139812,0.7552004722470038,2026-05-06 18:00:00+00:00,-23.84750806784953,9491.308211004114,-10.67224336821471,2
