variant,filter_label,trade_id,symbol,side,cluster,beta_bucket,entry_time,entry_price,initial_stop,final_stop,net_r,risk_amount,equity_before_entry,heat_before_entry_pct,same_side_before,cluster_before,beta_before,exit_time,pnl_usdt,equity_after_exit,drawdown_pct,open_after_exit
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1791,ARK/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-01-20 12:00:00+00:00,0.2522,0.2647714285714285,0.2647714285714285,-1.0,24.47631328444843,9790.525313779372,0.49957527426702186,2,0,2,2026-01-22 00:00:00+00:00,-24.47631328444843,9766.049000494922,-3.087236474013637,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1831,ARKM/USDT,SHORT,AI,HIGH_CRYPTO_BETA,2025-11-13 12:00:00+00:00,0.309,0.3419999999999999,0.1423571428571428,5.0497835497835535,24.516737072124712,9806.694828849884,0.5031538519148676,1,0,2,2026-02-03 18:00:00+00:00,123.80421556118398,9889.853216056106,-1.858673247923618,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,2215,AVA/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-01-23 06:00:00+00:00,0.332,0.3493714285714286,0.2354785714285714,5.556332236842098,24.415122501237306,9766.049000494922,0.5008273426235809,2,0,2,2026-02-06 12:00:00+00:00,135.65853222007374,10025.51174827618,-0.512474467571387,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,2064,ATM/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-10 00:00:00+00:00,1.002,0.9091428571428573,1.2132857142857143,2.275384615384616,25.06377937069045,10025.51174827618,0.4899394753086468,0,1,2,2026-02-10 12:00:00+00:00,57.02973798346336,10082.541486259643,0.0,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,737,1000CAT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-11 06:00:00+00:00,0.00169,0.0018057142857142,0.0018057142857142,-1.0,25.206353715649108,10082.541486259643,0.487168237526716,2,1,2,2026-02-12 00:00:00+00:00,-25.206353715649108,10057.335132543994,-0.2499999999999912,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,482,BCH/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-12 12:00:00+00:00,496.5,526.1142857142858,526.1142857142858,-1.0,25.143337831359986,10057.335132543994,0.48838921055309864,2,1,2,2026-02-13 06:00:00+00:00,-25.143337831359986,10032.191794712635,-0.49937499999998675,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1985,AT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-13 18:00:00+00:00,0.1558,0.1605,0.1605,-1.0,25.080479486781588,10032.191794712635,0.4896132436622543,2,1,2,2026-02-14 12:00:00+00:00,-25.080479486781588,10007.111315225853,-0.7481265624999885,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,219,XRP/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-05 00:00:00+00:00,1.4415,1.5675,1.5675,-1.0,24.724633040140265,9889.853216056106,0.4935303694736978,2,1,2,2026-02-15 00:00:00+00:00,-24.724633040140265,9982.386682185714,-0.9933487921712858,1
ACT5_ATR3,SAME3_CLUSTER2_BETA3,322,DOGE/USDT,LONG,MEME,HIGH_CRYPTO_BETA,2026-02-15 00:00:00+00:00,0.11594,0.1088628571428571,0.1088628571428571,-1.0,24.955966705464284,9982.386682185714,0.24437348895634528,0,0,1,2026-02-15 12:00:00+00:00,-24.955966705464284,9957.43071548025,-1.2408654201908513,1
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1503,ALPINE/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-16 06:00:00+00:00,0.471,0.4439999999999999,0.4439999999999999,-1.0,24.893576788700624,9957.43071548025,0.24498595384094762,0,0,1,2026-02-17 12:00:00+00:00,-24.893576788700624,9932.537138691549,-1.4877632566403824,1
ACT5_ATR3,SAME3_CLUSTER2_BETA3,2276,AWE/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-18 06:00:00+00:00,0.10392,0.0924557142857142,0.0924557142857142,-1.0,24.831342846728873,9932.537138691549,0.4955999537252608,0,1,2,2026-02-19 12:00:00+00:00,-24.831342846728873,9907.70579584482,-1.7340438484987744,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,273,ADA/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2026-02-19 12:00:00+00:00,0.2694,0.2842857142857142,0.2842857142857142,-1.0,24.769264489612052,9907.70579584482,0.49684205887244187,2,0,2,2026-02-20 12:00:00+00:00,-24.769264489612052,9882.936531355208,-1.9797087388775307,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,150,BNB/USDT,LONG,EXCHANGE,OTHER,2026-03-02 12:00:00+00:00,644.44,615.1728571428572,615.1728571428572,-1.0,24.707341328388022,9882.936531355208,0.7480872770651047,0,0,0,2026-03-08 00:00:00+00:00,-24.707341328388022,9858.22919002682,-2.2247594670303448,3
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1605,ANIME/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-17 18:00:00+00:00,0.00538,0.00575,0.00575,-1.0,24.831342846728873,9932.537138691549,0.24559995372526083,1,0,1,2026-03-17 00:00:00+00:00,-24.831342846728873,9833.397847180091,-2.4710400588887365,3
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1959,ASTR/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-17 06:00:00+00:00,0.008234,0.0077842857142857,0.0077842857142857,-1.0,24.58349461795023,9833.397847180091,0.7499668178377857,1,1,2,2026-03-18 12:00:00+00:00,-24.58349461795023,9808.814352562142,-2.714862458741506,3
ACT5_ATR3,SAME3_CLUSTER2_BETA3,152,BNB/USDT,LONG,EXCHANGE,OTHER,2026-03-13 00:00:00+00:00,660.68,639.9157142857142,639.9157142857142,-1.0,24.645572975067047,9858.22919002682,0.7499621825214082,0,0,0,2026-03-19 12:00:00+00:00,-24.645572975067047,9784.168779587075,-2.959300560073929,3
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1360,ALCX/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-18 12:00:00+00:00,4.8,5.097142857142857,5.097142857142857,-1.0,24.522035881405355,9808.814352562142,0.7518464339225921,2,1,2,2026-03-21 12:00:00+00:00,-24.522035881405355,9759.646743705669,-3.202513403927079,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,153,BNB/USDT,SHORT,EXCHANGE,OTHER,2026-03-21 18:00:00+00:00,630.7,647.7914285714287,647.7914285714287,-1.0,24.399116859264172,9759.646743705669,0.5031088648410983,2,0,0,2026-03-23 06:00:00+00:00,-24.399116859264172,9735.247626846405,-3.444507120417258,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,412,LINK/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-25 06:00:00+00:00,9.41,8.937142857142858,8.937142857142858,-1.0,24.338119067116015,9735.247626846405,0.5043697893143843,0,1,2,2026-03-26 06:00:00+00:00,-24.338119067116015,9710.90950777929,-3.685895852616208,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1462,ALICE/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-26 06:00:00+00:00,0.107,0.1134857142857142,0.1134857142857142,-1.0,24.277273769448225,9710.90950777929,0.5056338739993828,2,1,2,2026-03-27 06:00:00+00:00,-24.277273769448225,9686.632234009841,-3.926681112984671,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,740,1000CAT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-27 06:00:00+00:00,0.00153,0.0016357142857142,0.0016357142857142,-1.0,24.216580585024605,9686.632234009841,0.5069011268164239,2,1,2,2026-03-29 00:00:00+00:00,-24.216580585024605,9662.415653424816,-4.166864410202217,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1463,ALICE/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-29 12:00:00+00:00,0.1036,0.1130428571428571,0.1130428571428571,-1.0,24.15603913356204,9662.415653424816,0.5081715557056881,2,1,2,2026-04-01 12:00:00+00:00,-24.15603913356204,9638.259614291253,-4.406447249176716,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1989,AT/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-04-01 18:00:00+00:00,0.1636,0.1574428571428571,0.1574428571428571,-1.0,24.095649035728133,9638.259614291253,0.5094451686272562,0,1,2,2026-04-02 00:00:00+00:00,-24.095649035728133,9614.163965255526,-4.645431131053768,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1002,AAVE/USDT,SHORT,DEFI,HIGH_CRYPTO_BETA,2025-11-14 00:00:00+00:00,190.53,210.32285714285717,95.17857142857144,4.817466618549259,24.394306616370788,9757.722646548315,0.5056790868548491,2,0,2,2026-04-06 00:00:00+00:00,117.5187578070216,9731.682723062548,-3.4798643147190695,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,367,AVAX/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2026-04-07 00:00:00+00:00,8.56,9.035714285714286,9.035714285714286,-1.0,24.32920680765637,9731.682723062548,0.5008666294269359,2,0,2,2026-04-07 18:00:00+00:00,-24.32920680765637,9707.35351625489,-3.721164653932279,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,907,1INCH/USDT,LONG,DEFI,HIGH_CRYPTO_BETA,2026-04-07 18:00:00+00:00,0.0947,0.0903,0.0903,-1.0,24.268383790637227,9707.35351625489,0.5021219342625923,0,0,2,2026-04-13 12:00:00+00:00,-24.268383790637227,9683.085132464254,-3.9618617422974456,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,155,BNB/USDT,LONG,EXCHANGE,OTHER,2026-04-17 12:00:00+00:00,641.84,624.4757142857144,624.4757142857144,-1.0,24.207712831160634,9683.085132464254,0.7533803852256565,1,0,0,2026-04-19 00:00:00+00:00,-24.207712831160634,9658.877419633092,-4.201957087941708,3
ACT5_ATR3,SAME3_CLUSTER2_BETA3,908,1INCH/USDT,LONG,DEFI,HIGH_CRYPTO_BETA,2026-04-13 18:00:00+00:00,0.096,0.0921714285714285,0.0921714285714285,-1.0,24.207712831160634,9683.085132464254,0.5033803852256565,0,0,2,2026-04-19 18:00:00+00:00,-24.207712831160634,9634.669706801931,-4.44205243358597,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,2277,AWE/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-22 00:00:00+00:00,0.05425,0.0663585714285714,0.0663585714285714,-1.0,24.707341328388022,9882.936531355208,0.49808727706510464,2,1,2,2026-04-25 06:00:00+00:00,-24.707341328388022,9609.962365473542,-4.687103161738784,1
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1562,AMP/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-04-02 00:00:00+00:00,0.000979,0.0011181428571428,0.0011181428571428,-1.0,24.035409913138814,9614.163965255526,0.510721973561159,2,1,2,2026-04-26 12:00:00+00:00,-24.035409913138814,9585.926955560404,-4.925489583911143,1
ACT5_ATR3,SAME3_CLUSTER2_BETA3,704,0G/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-04-26 00:00:00+00:00,0.559,0.5831428571428571,0.5831428571428571,-1.0,24.024905913683856,9609.962365473542,0.2501093032319533,1,1,1,2026-04-27 00:00:00+00:00,-24.024905913683856,9561.90204964672,-5.163771826006798,1
ACT5_ATR3,SAME3_CLUSTER2_BETA3,2068,ATM/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-04-26 18:00:00+00:00,1.159,1.123,1.123,-1.0,23.96481738890101,9585.926955560404,0.25062684104585203,0,1,1,2026-04-29 18:00:00+00:00,-23.96481738890101,9537.937232257818,-5.401458102047028,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1218,AEVO/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-04-29 18:00:00+00:00,0.0289,0.0271571428571428,0.0271571428571428,-1.0,23.844843080644548,9537.937232257818,0.5012562893215449,0,1,2,2026-04-30 00:00:00+00:00,-23.844843080644548,9514.092389177174,-5.6379544567919035,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,855,1000SATS/USDT,SHORT,MEME,HIGH_CRYPTO_BETA,2026-04-29 12:00:00+00:00,1.374e-05,1.4604285714285714e-05,1.4604285714285714e-05,-1.0,23.9047551241168,9561.90204964672,0.5006281413935466,1,0,2,2026-05-02 06:00:00+00:00,-23.9047551241168,9490.187634053058,-5.875045027226884,1
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1182,ADX/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-04-27 00:00:00+00:00,0.0737,0.0766428571428571,0.0766428571428571,-1.0,23.9047551241168,9561.90204964672,0.25062814139354656,0,1,1,2026-05-03 18:00:00+00:00,-23.9047551241168,9466.282878928941,-6.112135597661863,1
ACT5_ATR3,SAME3_CLUSTER2_BETA3,585,NEAR/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2026-05-03 00:00:00+00:00,1.277,1.319,1.319,-1.0,23.725469085132644,9490.187634053058,0.2518891727529267,1,0,1,2026-05-06 00:00:00+00:00,-23.725469085132644,9442.557409843808,-6.347447985093801,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,226,XRP/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-05-06 00:00:00+00:00,1.4224,1.385614285714286,1.385614285714286,-1.0,23.606393524609523,9442.557409843808,0.5012563052600771,2,0,2,2026-05-07 12:00:00+00:00,-23.606393524609523,9418.951016319199,-6.5815793651310655,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1033,ACE/USDT,LONG,GAMING,HIGH_CRYPTO_BETA,2026-05-05 00:00:00+00:00,0.131,0.1217142857142857,0.1584999999999999,2.961538461538458,23.665707197322355,9466.282878928941,0.25063131314133147,0,0,1,2026-05-09 06:00:00+00:00,70.08690208437767,9489.037918403577,-5.886448061382978,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1183,ADX/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-05-09 12:00:00+00:00,0.0809,0.0781571428571428,0.0781571428571428,-1.0,23.722594796008945,9489.037918403577,0.4975539685277538,2,0,2,2026-05-13 12:00:00+00:00,-23.722594796008945,9465.315323607569,-6.121731941229518,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,909,1INCH/USDT,LONG,DEFI,HIGH_CRYPTO_BETA,2026-05-08 12:00:00+00:00,0.0997,0.0964142857142857,0.0964142857142857,-1.0,23.547377540798,9418.951016319199,0.5025125867268944,2,0,2,2026-05-14 00:00:00+00:00,-23.547377540798,9441.767946066771,-6.355277992816684,2
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1668,APE/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-05-13 12:00:00+00:00,0.1496,0.1600571428571428,0.1600571428571428,-1.0,23.66328830901892,9465.315323607569,0.49880097095514164,0,0,2,2026-05-17 12:00:00+00:00,-23.66328830901892,9418.104657757753,-6.589973662963608,1
ACT5_ATR3,SAME3_CLUSTER2_BETA3,281,ADA/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2026-05-05 06:00:00+00:00,0.2585,0.2505285714285714,0.2505285714285714,-1.0,23.665707197322355,9466.282878928941,0.5006313131413315,1,1,2,2026-05-17 18:00:00+00:00,-23.665707197322355,9394.43895056043,-6.824693323969452,0
ACT5_ATR3,SAME3_CLUSTER2_BETA3,1992,AT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-05-18 18:00:00+00:00,0.1097,0.1247857142857142,0.1247857142857142,-1.0,23.486097376401077,9394.43895056043,0.0,0,0,0,2026-05-19 00:00:00+00:00,-23.486097376401077,9370.95285318403,-7.0576315906595255,0
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1760,ARDR/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-09-28 06:00:00+00:00,0.07544,0.0786585714285714,0.0786585714285714,-1.0,25.0,10000.0,0.5,1,2,2,2025-09-29 00:00:00+00:00,-25.0,9975.0,-0.25,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1494,ALPINE/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-09-27 18:00:00+00:00,6.251,4.764142857142858,10.839714285714283,3.0861837048424285,25.0,10000.0,0.0,0,0,0,2025-09-30 12:00:00+00:00,77.15459262106071,10052.15459262106,0.0,3
ACT5_ATR3,SAME3_CLUSTER3_BETA3,143,BNB/USDT,LONG,EXCHANGE,OTHER,2025-09-29 18:00:00+00:00,1029.79,995.2114285714284,995.2114285714284,-1.0,24.9375,9975.0,0.7512531328320802,1,0,0,2025-09-30 12:00:00+00:00,-24.9375,10027.21709262106,-0.24808114290547975,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1699,AR/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-09-30 12:00:00+00:00,5.38,5.648571428571429,5.648571428571429,-1.0,25.06804273155265,10027.21709262106,0.4980195356172009,2,2,2,2025-10-01 00:00:00+00:00,-25.06804273155265,10002.149049889507,-0.4974609400482181,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,2333,BABY/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-09-28 00:00:00+00:00,0.04645,0.0507957142857142,0.0507957142857142,-1.0,25.0,10000.0,0.25,0,1,1,2025-10-01 06:00:00+00:00,-25.0,9977.149049889507,-0.7461638402040875,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1449,ALICE/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-01 00:00:00+00:00,0.288,0.3088571428571428,0.3088571428571428,-1.0,25.00537262472377,10002.149049889507,0.4992677048793994,2,2,2,2025-10-01 18:00:00+00:00,-25.00537262472377,9952.143677264783,-0.9949201878539717,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,789,1000CHEEMS/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-09-29 12:00:00+00:00,0.001056,0.0010978571428571,0.0010978571428571,-1.0,24.9375,9975.0,0.5012531328320802,1,2,2,2025-10-02 06:00:00+00:00,-24.9375,9927.206177264783,-1.2430013307594516,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,144,BNB/USDT,LONG,EXCHANGE,OTHER,2025-10-02 06:00:00+00:00,1047.81,1011.7242857142857,1237.6442857142856,5.260649247822643,24.818015443161958,9927.206177264783,0.5018857363110936,2,0,0,2025-10-09 12:00:00+00:00,130.5588742735207,10057.765051538303,0.0,3
ACT5_ATR3,SAME3_CLUSTER3_BETA3,80,ETH/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-10-01 18:00:00+00:00,4348.03,4170.617142857142,4170.617142857142,-1.0,24.880359193161958,9952.143677264783,0.5012022961311662,1,0,2,2025-10-10 12:00:00+00:00,-24.880359193161958,10032.88469234514,-0.24737463110015118,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,36,BTC/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-01 06:00:00+00:00,116789.58,114366.69142857144,114366.69142857144,-1.0,24.94287262472377,9977.149049889507,0.5005725821573936,0,2,2,2025-10-10 18:00:00+00:00,-24.94287262472377,10007.941819720416,-0.4953708061640072,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1209,AEVO/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-05 18:00:00+00:00,0.1059,0.1155142857142857,0.0472285714285714,6.102526002971768,24.818015443161958,9927.206177264783,0.7518857363110936,0,1,2,2025-10-10 18:00:00+00:00,151.45258458405075,10159.394404304467,0.0,1
ACT5_ATR3,SAME3_CLUSTER3_BETA3,841,1000SATS/USDT,SHORT,MEME,HIGH_CRYPTO_BETA,2025-10-10 12:00:00+00:00,3.454e-05,3.743142857142857e-05,1.575357142857143e-05,6.497282608695648,25.082211730862852,10032.88469234514,0.4959778727034722,1,0,2,2025-10-10 18:00:00+00:00,162.96621806655716,10322.360622371023,0.0,0
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1175,ADX/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-10 18:00:00+00:00,0.0926,0.1069571428571428,0.1069571428571428,-1.0,25.80590155592756,10322.360622371023,0.0,0,0,0,2025-10-11 12:00:00+00:00,-25.80590155592756,10296.554720815095,-0.25000000000000777,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,81,ETH/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2025-10-10 18:00:00+00:00,3829.72,4203.041428571429,4203.041428571429,-1.0,25.80590155592756,10322.360622371023,0.25,1,0,1,2025-10-13 00:00:00+00:00,-25.80590155592756,10270.748819259166,-0.5000000000000155,1
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1350,ALCX/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-10 18:00:00+00:00,7.25,8.262857142857143,8.262857142857143,-1.0,25.80590155592756,10322.360622371023,0.5,2,1,2,2025-10-13 18:00:00+00:00,-25.80590155592756,10244.942917703238,-0.7500000000000232,0
ACT5_ATR3,SAME3_CLUSTER3_BETA3,2245,AVNT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-16 12:00:00+00:00,0.559,0.6364142857142857,0.6364142857142857,-1.0,25.612357294258096,10244.942917703238,0.0,0,0,0,2025-10-20 18:00:00+00:00,-25.612357294258096,10219.33056040898,-0.9981250000000212,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,37,BTC/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-16 12:00:00+00:00,108276.7,112606.48571428572,112606.48571428572,-1.0,25.612357294258096,10244.942917703238,0.25,1,1,1,2025-10-21 12:00:00+00:00,-25.612357294258096,10193.718203114722,-1.2462500000000192,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1860,ARPA/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-21 18:00:00+00:00,0.01897,0.0209857142857142,0.0209857142857142,-1.0,25.484295507786808,10193.718203114722,0.5018844221105527,2,1,2,2025-10-23 12:00:00+00:00,-25.484295507786808,10168.233907606935,-1.4931343750000257,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,998,AAVE/USDT,SHORT,DEFI,HIGH_CRYPTO_BETA,2025-10-17 00:00:00+00:00,220.95,242.71571428571428,242.71571428571428,-1.0,25.612357294258096,10244.942917703238,0.5,2,0,2,2025-10-27 00:00:00+00:00,-25.612357294258096,10142.621550312677,-1.7412593750000236,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,791,1000CHEEMS/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-23 12:00:00+00:00,0.00136,0.0014414285714285,0.0011398571428571,2.7035087719298225,25.42058476901734,10168.233907606935,0.5031422778050655,2,1,2,2025-10-27 00:00:00+00:00,68.72477391062402,10211.346324223301,-1.0754739367187722,1
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1452,ALICE/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-21 00:00:00+00:00,0.3417,0.3903285714285714,0.3903285714285714,-1.0,25.54832640102245,10219.33056040898,0.5012531328320803,2,1,2,2025-11-08 18:00:00+00:00,-25.54832640102245,10185.79799782228,-1.3229786242187656,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,507,LTC/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-08 18:00:00+00:00,106.95,98.21428571428572,98.21428571428572,-1.0,25.4644949945557,10185.79799782228,0.5012541151123596,0,2,2,2025-11-12 12:00:00+00:00,-25.4644949945557,10160.333502827723,-1.569671177658221,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,2247,AVNT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-12 12:00:00+00:00,0.4863,0.5332285714285714,0.5332285714285714,-1.0,25.400833757069307,10160.333502827723,0.5025103910900848,2,2,2,2025-11-13 12:00:00+00:00,-25.400833757069307,10134.932669070655,-1.8157469997140678,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1354,ALCX/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-13 12:00:00+00:00,16.37,13.007142857142858,13.007142857142858,-1.0,25.337331672676637,10134.932669070655,0.5037698156291576,0,2,2,2025-11-13 18:00:00+00:00,-25.337331672676637,10109.595337397977,-2.0612076322147908,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1763,ARDR/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-13 18:00:00+00:00,0.06013,0.0659414285714285,0.0659414285714285,-1.0,25.273988343494945,10109.595337397977,0.5050323966207095,2,2,2,2025-11-14 00:00:00+00:00,-25.273988343494945,10084.321349054482,-2.306054613134256,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,927,2Z/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-28 00:00:00+00:00,0.2249,0.2411728571428571,0.13481,5.536212799578613,25.528365810558252,10211.346324223301,0.2501954746203921,1,1,1,2025-11-21 12:00:00+00:00,141.33046555273765,10225.65181460722,-0.9368865446747958,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1764,ARDR/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-22 00:00:00+00:00,0.05731,0.0623257142857142,0.0623257142857142,-1.0,25.56412953651805,10225.65181460722,0.4961949624640473,2,1,2,2025-11-23 00:00:00+00:00,-25.56412953651805,10200.0876850707,-1.1845443283131136,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,896,1INCH/USDT,LONG,DEFI,HIGH_CRYPTO_BETA,2025-11-27 12:00:00+00:00,0.2063,0.1923,0.1923,-1.0,25.500219212676754,10200.0876850707,0.4974385588612003,0,1,2,2025-11-28 12:00:00+00:00,-25.500219212676754,10174.587465858023,-1.4315829674923393,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,2295,AXL/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-28 06:00:00+00:00,0.1842,0.1996428571428571,0.1172285714285714,4.336725254394079,25.528365810558252,10211.346324223301,0.500195474620392,2,2,2,2025-12-02 12:00:00+00:00,110.70950871405833,10285.296974572082,-0.3590617413483427,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,795,1000CHEEMS/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-12-03 00:00:00+00:00,0.001302,0.0012217142857142,0.0012217142857142,-1.0,25.713242436430207,10285.296974572082,0.4924240122817498,0,1,2,2025-12-04 00:00:00+00:00,-25.713242436430207,10259.583732135652,-0.6081640869949693,2
ACT5_ATR3,SAME3_CLUSTER3_BETA3,1477,ALLO/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-29 00:00:00+00:00,0.1544,0.1730714285714285,0.1730714285714285,-1.0,25.43646866464506,10174.587465858023,0.49868527204130364,2,1,2,2025-12-04 06:00:00+00:00,-25.43646866464506,10234.147263471006,-0.8545851295762463,1
