symbol,side,filter_mode,don_n,don_exit_n,atr_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,net_r,exit_reason,timeframe
CHZ/USDT,LONG,ema200_price,20,10,3.0,2025-12-19 08:00:00+00:00,2025-12-23 08:00:00+00:00,0.035,0.03467,0.030995,0.004005000000000002,-0.08239700374531929,donchian_exit,8h
CHZ/USDT,LONG,ema200_price,25,12,2.0,2025-12-19 08:00:00+00:00,2025-12-25 16:00:00+00:00,0.035,0.03391,0.032330000000000005,0.002670000000000001,-0.40823970037453194,donchian_exit,8h
CHZ/USDT,LONG,ema200_price,25,12,3.0,2025-12-19 08:00:00+00:00,2025-12-25 16:00:00+00:00,0.035,0.03391,0.030995,0.004005000000000002,-0.27215980024968794,donchian_exit,8h
CHZ/USDT,LONG,ema200_price,30,15,2.0,2025-12-19 08:00:00+00:00,2025-12-25 16:00:00+00:00,0.035,0.03391,0.032330000000000005,0.002670000000000001,-0.40823970037453194,donchian_exit,8h
CHZ/USDT,LONG,ema200_price,30,15,3.0,2025-12-19 08:00:00+00:00,2025-12-25 16:00:00+00:00,0.035,0.03391,0.030995,0.004005000000000002,-0.27215980024968794,donchian_exit,8h
CHZ/USDT,LONG,ema200_price,40,20,2.0,2025-12-19 08:00:00+00:00,2026-01-20 16:00:00+00:00,0.035,0.0514,0.032330000000000005,0.002670000000000001,6.142322097378274,donchian_exit,8h
CHZ/USDT,LONG,ema200_price,40,20,3.0,2025-12-19 08:00:00+00:00,2026-01-20 16:00:00+00:00,0.035,0.0514,0.030995,0.004005000000000002,4.094881398252182,donchian_exit,8h
CHZ/USDT,LONG,ema200_price,55,27,2.0,2025-12-19 08:00:00+00:00,2026-01-29 08:00:00+00:00,0.035,0.04864,0.032330000000000005,0.002670000000000001,5.108614232209736,donchian_exit,8h
CHZ/USDT,LONG,ema200_price,55,27,3.0,2025-12-19 08:00:00+00:00,2026-01-29 08:00:00+00:00,0.035,0.04864,0.030995,0.004005000000000002,3.405742821473157,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,10,5,2.0,2025-12-19 08:00:00+00:00,2025-12-23 00:00:00+00:00,432.34,417.4,379.87571428571425,52.464285714285715,-0.28476514635806666,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,10,5,3.0,2025-12-19 08:00:00+00:00,2025-12-23 00:00:00+00:00,432.34,417.4,353.6435714285714,78.69642857142857,-0.18984343090537778,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,10,5,2.0,2025-12-19 16:00:00+00:00,2025-12-21 08:00:00+00:00,624.9,579.8,572.6428571428571,52.25714285714287,-0.8630399125205033,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,10,5,3.0,2025-12-19 16:00:00+00:00,2025-12-21 08:00:00+00:00,624.9,579.8,546.5142857142857,78.3857142857143,-0.5753599416803356,donchian_exit,8h
BCH/USDT,LONG,ema200_price,10,5,2.0,2025-12-19 16:00:00+00:00,2025-12-21 08:00:00+00:00,624.9,579.8,572.6428571428571,52.25714285714287,-0.8630399125205033,donchian_exit,8h
BCH/USDT,LONG,ema200_price,10,5,3.0,2025-12-19 16:00:00+00:00,2025-12-21 08:00:00+00:00,624.9,579.8,546.5142857142857,78.3857142857143,-0.5753599416803356,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,15,7,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema50_slope,15,7,3.0,2025-12-19 16:00:00+00:00,2026-01-01 08:00:00+00:00,624.9,590.7,546.5142857142857,78.3857142857143,-0.43630399125204933,donchian_exit,8h
BCH/USDT,LONG,ema200_price,15,7,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema200_price,15,7,3.0,2025-12-19 16:00:00+00:00,2026-01-01 08:00:00+00:00,624.9,590.7,546.5142857142857,78.3857142857143,-0.43630399125204933,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,20,10,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema50_slope,20,10,3.0,2025-12-19 16:00:00+00:00,2026-01-01 08:00:00+00:00,624.9,590.7,546.5142857142857,78.3857142857143,-0.43630399125204933,donchian_exit,8h
BCH/USDT,LONG,ema200_price,20,10,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema200_price,20,10,3.0,2025-12-19 16:00:00+00:00,2026-01-01 08:00:00+00:00,624.9,590.7,546.5142857142857,78.3857142857143,-0.43630399125204933,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,25,12,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema50_slope,25,12,3.0,2025-12-19 16:00:00+00:00,2026-01-01 08:00:00+00:00,624.9,590.7,546.5142857142857,78.3857142857143,-0.43630399125204933,donchian_exit,8h
BCH/USDT,LONG,ema200_price,25,12,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema200_price,25,12,3.0,2025-12-19 16:00:00+00:00,2026-01-01 08:00:00+00:00,624.9,590.7,546.5142857142857,78.3857142857143,-0.43630399125204933,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,30,15,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema50_slope,30,15,3.0,2025-12-19 16:00:00+00:00,2026-01-01 08:00:00+00:00,624.9,590.7,546.5142857142857,78.3857142857143,-0.43630399125204933,donchian_exit,8h
BCH/USDT,LONG,ema200_price,30,15,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema200_price,30,15,3.0,2025-12-19 16:00:00+00:00,2026-01-01 08:00:00+00:00,624.9,590.7,546.5142857142857,78.3857142857143,-0.43630399125204933,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,40,20,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema50_slope,40,20,3.0,2025-12-19 16:00:00+00:00,2026-01-12 00:00:00+00:00,624.9,618.3,546.5142857142857,78.3857142857143,-0.0841990158556591,donchian_exit,8h
BCH/USDT,LONG,ema200_price,40,20,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema200_price,40,20,3.0,2025-12-19 16:00:00+00:00,2026-01-12 00:00:00+00:00,624.9,618.3,546.5142857142857,78.3857142857143,-0.0841990158556591,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,55,27,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema50_slope,55,27,3.0,2025-12-19 16:00:00+00:00,2026-01-13 00:00:00+00:00,624.9,611.4,546.5142857142857,78.3857142857143,-0.17222525970475666,donchian_exit,8h
BCH/USDT,LONG,ema200_price,55,27,2.0,2025-12-19 16:00:00+00:00,2025-12-22 00:00:00+00:00,624.9,572.6428571428571,572.6428571428571,52.25714285714287,-1.0,initial_stop,8h
BCH/USDT,LONG,ema200_price,55,27,3.0,2025-12-19 16:00:00+00:00,2026-01-13 00:00:00+00:00,624.9,611.4,546.5142857142857,78.3857142857143,-0.17222525970475666,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,15,7,2.0,2025-12-19 16:00:00+00:00,2025-12-23 00:00:00+00:00,444.02,417.4,391.3085714285714,52.71142857142859,-0.5050138218873651,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,15,7,3.0,2025-12-19 16:00:00+00:00,2025-12-23 00:00:00+00:00,444.02,417.4,364.9528571428571,79.06714285714288,-0.3366758812582434,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,10,5,2.0,2025-12-20 00:00:00+00:00,2025-12-23 00:00:00+00:00,0.03704,0.03507,0.033757142857142854,0.003282857142857144,-0.6000870322019144,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,10,5,3.0,2025-12-20 00:00:00+00:00,2025-12-23 00:00:00+00:00,0.03704,0.03507,0.03211571428571428,0.004924285714285716,-0.4000580214679429,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,15,7,2.0,2025-12-20 00:00:00+00:00,2025-12-23 00:00:00+00:00,0.03704,0.03507,0.033757142857142854,0.003282857142857144,-0.6000870322019144,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,15,7,3.0,2025-12-20 00:00:00+00:00,2025-12-23 00:00:00+00:00,0.03704,0.03507,0.03211571428571428,0.004924285714285716,-0.4000580214679429,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,20,10,2.0,2025-12-20 00:00:00+00:00,2025-12-23 08:00:00+00:00,0.03704,0.03467,0.033757142857142854,0.003282857142857144,-0.7219321148825054,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,20,10,3.0,2025-12-20 00:00:00+00:00,2025-12-23 08:00:00+00:00,0.03704,0.03467,0.03211571428571428,0.004924285714285716,-0.48128807658833694,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,25,12,2.0,2025-12-20 00:00:00+00:00,2025-12-25 16:00:00+00:00,0.03704,0.03391,0.033757142857142854,0.003282857142857144,-0.9534377719756288,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,25,12,3.0,2025-12-20 00:00:00+00:00,2025-12-25 16:00:00+00:00,0.03704,0.03391,0.03211571428571428,0.004924285714285716,-0.6356251813170859,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,30,15,2.0,2025-12-20 00:00:00+00:00,2025-12-25 16:00:00+00:00,0.03704,0.03391,0.033757142857142854,0.003282857142857144,-0.9534377719756288,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,30,15,3.0,2025-12-20 00:00:00+00:00,2025-12-25 16:00:00+00:00,0.03704,0.03391,0.03211571428571428,0.004924285714285716,-0.6356251813170859,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,40,20,2.0,2025-12-20 00:00:00+00:00,2025-12-26 00:00:00+00:00,0.03704,0.033757142857142854,0.033757142857142854,0.003282857142857144,-0.9999999999999998,initial_stop,8h
CHZ/USDT,LONG,ema50_slope,40,20,3.0,2025-12-20 00:00:00+00:00,2026-01-20 16:00:00+00:00,0.03704,0.0514,0.03211571428571428,0.004924285714285716,2.916158978822164,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,55,27,2.0,2025-12-20 00:00:00+00:00,2025-12-26 00:00:00+00:00,0.03704,0.033757142857142854,0.033757142857142854,0.003282857142857144,-0.9999999999999998,initial_stop,8h
CHZ/USDT,LONG,ema50_slope,55,27,3.0,2025-12-20 00:00:00+00:00,2026-01-29 08:00:00+00:00,0.03704,0.04864,0.03211571428571428,0.004924285714285716,2.3556715984914423,donchian_exit,8h
TRX/USDT,LONG,ema50_slope,10,5,2.0,2025-12-21 00:00:00+00:00,2025-12-23 08:00:00+00:00,0.2839,0.2826,0.27904285714285715,0.00485714285714283,-0.2676470588235243,donchian_exit,8h
TRX/USDT,LONG,ema50_slope,10,5,3.0,2025-12-21 00:00:00+00:00,2025-12-23 08:00:00+00:00,0.2839,0.2826,0.27661428571428576,0.007285714285714244,-0.1784313725490162,donchian_exit,8h
TRX/USDT,LONG,ema50_slope,15,7,2.0,2025-12-21 00:00:00+00:00,2025-12-24 08:00:00+00:00,0.2839,0.2817,0.27904285714285715,0.00485714285714283,-0.4529411764705866,donchian_exit,8h
TRX/USDT,LONG,ema50_slope,15,7,3.0,2025-12-21 00:00:00+00:00,2025-12-24 08:00:00+00:00,0.2839,0.2817,0.27661428571428576,0.007285714285714244,-0.3019607843137244,donchian_exit,8h
TRX/USDT,LONG,ema50_slope,20,10,2.0,2025-12-21 00:00:00+00:00,2025-12-24 16:00:00+00:00,0.2839,0.2803,0.27904285714285715,0.00485714285714283,-0.7411764705882379,donchian_exit,8h
TRX/USDT,LONG,ema50_slope,20,10,3.0,2025-12-21 00:00:00+00:00,2025-12-24 16:00:00+00:00,0.2839,0.2803,0.27661428571428576,0.007285714285714244,-0.49411764705882527,donchian_exit,8h
TRX/USDT,LONG,ema50_slope,25,12,2.0,2025-12-21 00:00:00+00:00,2025-12-25 08:00:00+00:00,0.2839,0.27904285714285715,0.27904285714285715,0.00485714285714283,-1.0000000000000016,initial_stop,8h
TRX/USDT,LONG,ema50_slope,25,12,3.0,2025-12-21 00:00:00+00:00,2025-12-25 08:00:00+00:00,0.2839,0.2778,0.27661428571428576,0.007285714285714244,-0.8372549019607883,donchian_exit,8h
TRX/USDT,LONG,ema50_slope,30,15,2.0,2025-12-21 00:00:00+00:00,2025-12-25 08:00:00+00:00,0.2839,0.27904285714285715,0.27904285714285715,0.00485714285714283,-1.0000000000000016,initial_stop,8h
TRX/USDT,LONG,ema50_slope,30,15,3.0,2025-12-21 00:00:00+00:00,2025-12-25 08:00:00+00:00,0.2839,0.2778,0.27661428571428576,0.007285714285714244,-0.8372549019607883,donchian_exit,8h
TRX/USDT,LONG,ema50_slope,40,20,2.0,2025-12-21 16:00:00+00:00,2025-12-22 08:00:00+00:00,0.2883,0.2832857142857143,0.2832857142857143,0.005014285714285701,-0.9999999999999984,initial_stop,8h
TRX/USDT,LONG,ema50_slope,40,20,3.0,2025-12-21 16:00:00+00:00,2025-12-24 16:00:00+00:00,0.2883,0.28077857142857143,0.28077857142857143,0.007521428571428552,-1.000000000000002,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,10,5,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,10,5,3.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9995,0.9990714285714284,0.0007285714285716577,-0.4117647058821781,donchian_exit,8h
BFUSD/USDT,LONG,ema200_price,10,5,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,10,5,3.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9995,0.9990714285714284,0.0007285714285716577,-0.4117647058821781,donchian_exit,8h
BFUSD/USDT,LONG,ema50_slope,15,7,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,15,7,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,15,7,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,15,7,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,20,10,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,20,10,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,20,10,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,20,10,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,25,12,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,25,12,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,25,12,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,25,12,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,30,15,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,30,15,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,30,15,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,30,15,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,40,20,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,40,20,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,40,20,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,40,20,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,55,27,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema50_slope,55,27,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,55,27,2.0,2025-12-26 00:00:00+00:00,2026-01-05 00:00:00+00:00,0.9998,0.9993142857142856,0.9993142857142856,0.00048571428571443843,-0.9999999999999672,initial_stop,8h
BFUSD/USDT,LONG,ema200_price,55,27,3.0,2025-12-26 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.9998,0.9990714285714284,0.9990714285714284,0.0007285714285716577,-0.9999999999999672,initial_stop,8h
CHZ/USDT,LONG,ema50_slope,10,5,2.0,2025-12-26 16:00:00+00:00,2026-01-06 00:00:00+00:00,0.0366,0.04382,0.03429,0.0023099999999999996,3.125541125541125,donchian_exit,8h
CHZ/USDT,LONG,ema50_slope,10,5,3.0,2025-12-26 16:00:00+00:00,2026-01-06 00:00:00+00:00,0.0366,0.04382,0.033135,0.0034649999999999993,2.083694083694083,donchian_exit,8h
CHZ/USDT,LONG,ema200_price,10,5,2.0,2025-12-26 16:00:00+00:00,2026-01-06 00:00:00+00:00,0.0366,0.04382,0.03429,0.0023099999999999996,3.125541125541125,donchian_exit,8h
CHZ/USDT,LONG,ema200_price,10,5,3.0,2025-12-26 16:00:00+00:00,2026-01-06 00:00:00+00:00,0.0366,0.04382,0.033135,0.0034649999999999993,2.083694083694083,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,10,5,2.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,433.95285714285717,35.47714285714286,1.0065635821857126,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,10,5,3.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,416.2142857142857,53.215714285714284,0.6710423881238083,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,10,5,2.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,433.95285714285717,35.47714285714286,1.0065635821857126,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,10,5,3.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,416.2142857142857,53.215714285714284,0.6710423881238083,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,15,7,2.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,433.95285714285717,35.47714285714286,1.0065635821857126,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,15,7,3.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,416.2142857142857,53.215714285714284,0.6710423881238083,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,15,7,2.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,433.95285714285717,35.47714285714286,1.0065635821857126,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,15,7,3.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,416.2142857142857,53.215714285714284,0.6710423881238083,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,20,10,2.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,433.95285714285717,35.47714285714286,1.0065635821857126,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,20,10,3.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,416.2142857142857,53.215714285714284,0.6710423881238083,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,20,10,2.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,433.95285714285717,35.47714285714286,1.0065635821857126,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,20,10,3.0,2025-12-27 00:00:00+00:00,2025-12-31 08:00:00+00:00,469.43,505.14,416.2142857142857,53.215714285714284,0.6710423881238083,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,25,12,2.0,2025-12-27 00:00:00+00:00,2026-01-02 08:00:00+00:00,469.43,485.86,433.95285714285717,35.47714285714286,0.4631150841588147,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,25,12,3.0,2025-12-27 00:00:00+00:00,2026-01-02 08:00:00+00:00,469.43,485.86,416.2142857142857,53.215714285714284,0.3087433894392098,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,25,12,2.0,2025-12-27 00:00:00+00:00,2026-01-02 08:00:00+00:00,469.43,485.86,433.95285714285717,35.47714285714286,0.4631150841588147,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,25,12,3.0,2025-12-27 00:00:00+00:00,2026-01-02 08:00:00+00:00,469.43,485.86,416.2142857142857,53.215714285714284,0.3087433894392098,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,30,15,2.0,2025-12-27 00:00:00+00:00,2026-01-02 08:00:00+00:00,469.43,485.86,433.95285714285717,35.47714285714286,0.4631150841588147,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,30,15,3.0,2025-12-27 00:00:00+00:00,2026-01-02 08:00:00+00:00,469.43,485.86,416.2142857142857,53.215714285714284,0.3087433894392098,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,30,15,2.0,2025-12-27 00:00:00+00:00,2026-01-02 08:00:00+00:00,469.43,485.86,433.95285714285717,35.47714285714286,0.4631150841588147,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,30,15,3.0,2025-12-27 00:00:00+00:00,2026-01-02 08:00:00+00:00,469.43,485.86,416.2142857142857,53.215714285714284,0.3087433894392098,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,40,20,2.0,2025-12-27 00:00:00+00:00,2026-01-07 16:00:00+00:00,469.43,469.52,433.95285714285717,35.47714285714286,0.002536844648465108,donchian_exit,8h
ZEC/USDT,LONG,ema50_slope,40,20,3.0,2025-12-27 00:00:00+00:00,2026-01-07 16:00:00+00:00,469.43,469.52,416.2142857142857,53.215714285714284,0.0016912297656434055,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,40,20,2.0,2025-12-27 00:00:00+00:00,2026-01-07 16:00:00+00:00,469.43,469.52,433.95285714285717,35.47714285714286,0.002536844648465108,donchian_exit,8h
ZEC/USDT,LONG,ema200_price,40,20,3.0,2025-12-27 00:00:00+00:00,2026-01-07 16:00:00+00:00,469.43,469.52,416.2142857142857,53.215714285714284,0.0016912297656434055,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,10,5,2.0,2025-12-27 08:00:00+00:00,2025-12-29 08:00:00+00:00,620.8,601.3,590.0999999999999,30.700000000000028,-0.6351791530944619,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,10,5,3.0,2025-12-27 08:00:00+00:00,2025-12-29 08:00:00+00:00,620.8,601.3,574.7499999999999,46.05000000000004,-0.4234527687296413,donchian_exit,8h
BCH/USDT,LONG,ema200_price,10,5,2.0,2025-12-27 08:00:00+00:00,2025-12-29 08:00:00+00:00,620.8,601.3,590.0999999999999,30.700000000000028,-0.6351791530944619,donchian_exit,8h
BCH/USDT,LONG,ema200_price,10,5,3.0,2025-12-27 08:00:00+00:00,2025-12-29 08:00:00+00:00,620.8,601.3,574.7499999999999,46.05000000000004,-0.4234527687296413,donchian_exit,8h
BCH/USDT,LONG,ema50_slope,15,7,2.0,2025-12-27 08:00:00+00:00,2026-01-01 08:00:00+00:00,620.8,590.0999999999999,590.0999999999999,30.700000000000028,-1.0000000000000007,initial_stop,8h
BCH/USDT,LONG,ema200_price,15,7,2.0,2025-12-27 08:00:00+00:00,2026-01-01 08:00:00+00:00,620.8,590.0999999999999,590.0999999999999,30.700000000000028,-1.0000000000000007,initial_stop,8h
