symbol,entry_time,entry_price,exit_price,raw_r,funding_cost_r,net_r,year,exit_reason,bars_held
1000FLOKIUSDT,2023-06-10 00:00:00,0.02137,0.02842,0.7719161360579287,0.008761237260787426,0.7631548987971413,2023,time_exit,20
1000PEPEUSDT,2023-05-19 00:00:00,0.001523,0.0010833,-0.2728671037292163,0.005484751032150251,-0.27835185476136654,2023,time_exit,20
1000PEPEUSDT,2023-09-11 00:00:00,0.0006688,0.0008143,0.6443885574874957,0.009269079735821752,0.6351194777516739,2023,time_exit,20
1000SHIBUSDT,2021-05-24 00:00:00,0.010644,0.006846,-0.20703430714060442,-0.02019567238397831,-0.1868386347566261,2021,time_exit,20
1000SHIBUSDT,2022-05-09 00:00:00,0.01396,0.011494,-0.41413174517058915,-0.02741756404283861,-0.3867141811277505,2022,time_exit,20
1000SHIBUSDT,2022-06-13 00:00:00,0.008048,0.010034,0.6256930736299612,-0.02255152863060558,0.6482446022605668,2022,time_exit,20
1000SHIBUSDT,2023-05-11 00:00:00,0.008675,0.008589,-0.057455749857750635,0.03422205178007982,-0.09167780163783046,2023,time_exit,20
1000SHIBUSDT,2023-06-10 00:00:00,0.006847,0.00755,0.4203600338917274,0.006704907868234174,0.4136551260234932,2023,time_exit,20
1000XECUSDT,2021-12-04 00:00:00,0.12221,0.11656,-0.11601285952590881,-0.4881150675340436,0.37210220800813476,2021,time_exit,20
1000XECUSDT,2022-01-22 00:00:00,0.06825,0.08388,0.5851033095107251,0.006838686358522377,0.5782646231522027,2022,time_exit,20
1000XECUSDT,2022-05-11 00:00:00,0.03627,0.05069,0.5293822393028106,-0.046046073312060204,0.5754283126148708,2022,time_exit,20
1000XECUSDT,2022-11-09 00:00:00,0.02782,0.02896,0.14028661767176925,0.004090586129401495,0.13619603154236776,2022,time_exit,20
1000XECUSDT,2022-12-19 00:00:00,0.02301,0.02463,0.38307341237782977,-0.09704214348483214,0.4801155558626619,2022,time_exit,20
1000XECUSDT,2023-06-10 00:00:00,0.02038,0.04022,4.953057445031315,0.005627335179758689,4.947430109851556,2023,time_exit,20
1000XECUSDT,2023-08-17 00:00:00,0.02324,0.02321,-0.005479815906149068,0.017613651272800457,-0.023093467178949525,2023,time_exit,20
1INCHUSDT,2022-01-22 00:00:00,1.611,1.7134,0.15487765193886002,-0.025912710896155353,0.18079036283501537,2022,time_exit,20
1INCHUSDT,2022-05-12 00:00:00,0.808,0.95,0.31962365956390115,-0.03873442276520891,0.35835808232911004,2022,time_exit,20
1INCHUSDT,2022-06-12 00:00:00,0.6499,0.6359,-0.06909646118204348,-0.025761617828438183,-0.043334843353605296,2022,time_exit,20
1INCHUSDT,2022-12-16 00:00:00,0.3844,0.3885,0.04912856070392184,-0.014496278563733351,0.06362483926765519,2022,time_exit,20
1INCHUSDT,2023-06-05 00:00:00,0.3263,0.26800787405990617,-1.0,0.005856896578979885,-1.0058568965789798,2023,atr_stop,5
1INCHUSDT,2023-06-11 00:00:00,0.2689,0.3322,0.9070787962641197,0.022217590282357674,0.884861205981762,2023,time_exit,20
1INCHUSDT,2023-08-17 00:00:00,0.235,0.2463,0.17066058978726456,0.015944139282006376,0.15471645050525817,2023,time_exit,20
AAVEUSDT,2021-12-06 00:00:00,184.46,268.1,1.1612026036093117,0.015184571309505325,1.1460180322998064,2021,time_exit,20
ACHUSDT,2023-03-08 00:00:00,0.02585,0.03312,0.4650673977610234,0.006208540434087273,0.45885885732693615,2023,time_exit,20
ACHUSDT,2023-05-09 00:00:00,0.02313,0.02955,0.7933937788485426,0.011175165035284875,0.7822186138132576,2023,time_exit,20
ACHUSDT,2023-08-17 00:00:00,0.01378,0.01337,-0.12454563328099519,-0.006807440376015148,-0.11773819290498004,2023,time_exit,20
ADAUSDT,2020-03-12 00:00:00,0.02329,0.03091,0.42566662471180494,-0.006539371036660381,0.4322059957484653,2020,time_exit,20
ADAUSDT,2022-05-12 00:00:00,0.473,0.5512,0.3085414939765558,-0.016741049469525957,0.32528254344608176,2022,time_exit,20
ADAUSDT,2022-10-14 00:00:00,0.3663,0.389,0.35948132200954186,-0.026782842815010966,0.38626416482455284,2022,time_exit,20
ADAUSDT,2022-12-16 00:00:00,0.2631,0.2691,0.1277625873551926,-0.020576399968358368,0.14833898732355097,2022,time_exit,20
ADAUSDT,2023-06-09 00:00:00,0.2948,0.24374252266453053,-1.0,0.0017321654851631498,-1.0017321654851632,2023,atr_stop,1
ADAUSDT,2023-06-11 00:00:00,0.2717,0.2922,0.31959367741939504,-0.020062543736112954,0.339656221155508,2023,time_exit,20
AGLDUSDT,2023-08-16 00:00:00,0.5523,0.524,-0.18221978721675258,0.016406025090211915,-0.1986258123069645,2023,time_exit,20
ALGOUSDT,2023-06-07 00:00:00,0.1249,0.10349832063965805,-1.0,0.004563744664869115,-1.0045637446648692,2023,atr_stop,3
ALGOUSDT,2023-06-11 00:00:00,0.1106,0.1278,0.6705223883676665,-0.006752506315666449,0.677274894683333,2023,time_exit,20
ALICEUSDT,2022-01-24 00:00:00,6.511,7.306,0.21505908470982665,0.004998363034834669,0.21006072167499198,2022,time_exit,20
ALICEUSDT,2022-05-11 00:00:00,2.515,3.136,0.3007771948648347,-0.019348733341808914,0.3201259282066436,2022,time_exit,20
ALICEUSDT,2023-06-10 00:00:00,0.871,1.033,0.6377946854346406,0.01148916519576625,0.6263055202388743,2023,time_exit,20
ALICEUSDT,2023-08-17 00:00:00,0.727,0.781,0.26979699857505623,0.015890659604708743,0.2539063389703475,2023,time_exit,20
ANKRUSDT,2022-01-22 00:00:00,0.06247,0.07732,0.5720002164076357,-0.02106842731018029,0.593068643717816,2022,time_exit,20
ANKRUSDT,2022-05-11 00:00:00,0.03342,0.03885,0.24417675236934844,-0.005059560206490921,0.24923631257583936,2022,time_exit,20
ANKRUSDT,2022-12-28 00:00:00,0.01528,0.0231,2.442132571218164,0.021015086170738956,2.421117485047425,2022,time_exit,20
ANKRUSDT,2023-06-14 00:00:00,0.01911,0.02522,1.2443595617958918,0.009636932300791493,1.2347226294951004,2023,time_exit,20
ANKRUSDT,2023-08-17 00:00:00,0.01902,0.01862,-0.09810799003119001,0.021807358866397702,-0.11991534889758772,2023,time_exit,20
APEUSDT,2023-05-08 00:00:00,3.363,3.304,-0.09487140863311454,-0.05553385375778102,-0.03933755487533352,2023,time_exit,20
APEUSDT,2023-06-14 00:00:00,2.061,2.147,0.1298996425360368,-0.01183915410806199,0.1417387966440988,2023,time_exit,20
APEUSDT,2023-09-10 00:00:00,1.225,1.242,0.06487343652618262,0.004426944228124216,0.0604464922980584,2023,time_exit,20
API3USDT,2022-05-11 00:00:00,1.642,1.824,0.11739509060946964,0.001285452092326481,0.11610963851714315,2022,time_exit,20
API3USDT,2022-12-16 00:00:00,1.16,1.082,-0.2663375708351145,-0.012789011134697525,-0.25354855970041695,2022,time_exit,20
APTUSDT,2023-06-10 00:00:00,6.004,7.243,0.6138696585920145,0.006335401927312024,0.6075342566647024,2023,time_exit,20
ARBUSDT,2023-09-11 00:00:00,0.7617,0.9688,1.4397337102493915,0.022074445231444313,1.4176592650179471,2023,time_exit,20
ARKMUSDT,2023-08-11 00:00:00,0.4215,0.3269357142857142,-1.0,0.006891319646498978,-1.006891319646499,2023,atr_stop,6
ARPAUSDT,2022-01-22 00:00:00,0.05435,0.08663,1.262529122025052,-0.04653168973942431,1.3090608117644764,2022,time_exit,20
ARPAUSDT,2022-05-09 00:00:00,0.03795,0.03778,-0.008915437806004768,0.0006103669199871507,-0.009525804725991918,2022,time_exit,20
ARPAUSDT,2023-08-17 00:00:00,0.03927,0.04605,0.5785629825719909,0.003663308792062196,0.5748996737799287,2023,time_exit,20
ARUSDT,2022-05-11 00:00:00,14.805,15.273,0.05162147368402545,0.002647705838620063,0.048973767845405386,2022,time_exit,20
ARUSDT,2022-12-24 00:00:00,6.284,8.348,1.1858374793222373,-0.009451658612840065,1.1952891379350774,2022,time_exit,20
ARUSDT,2023-06-10 00:00:00,4.914,5.491,0.4079441661022233,0.016979211260117033,0.39096495484210625,2023,time_exit,20
ASTRUSDT,2023-06-10 00:00:00,0.03651,0.04395,0.7239961762585361,0.004406014129583641,0.7195901621289524,2023,time_exit,20
ATOMUSDT,2020-03-12 00:00:00,1.599,1.97,0.2608465515936968,-0.01968536934744843,0.2805319209411452,2020,time_exit,20
ATOMUSDT,2022-05-09 00:00:00,12.483,9.584,-0.5403698715073066,-0.04707340164460091,-0.49329646986270576,2022,time_exit,20
ATOMUSDT,2022-06-13 00:00:00,6.5,8.084,0.5097775130288833,-0.00717723291397535,0.5169547459428586,2022,time_exit,20
ATOMUSDT,2023-06-10 00:00:00,8.228,9.28,0.6590330557688016,-0.06757779277722559,0.7266108485460272,2023,time_exit,20
ATOMUSDT,2023-08-17 00:00:00,7.385,6.888,-0.4262028352926954,-0.04109226772732068,-0.38511056756537476,2023,time_exit,20
AVAXUSDT,2022-05-09 00:00:00,41.17,22.361327647427203,-1.0,-0.025251008391085846,-0.9747489916089142,2022,atr_stop,18
AVAXUSDT,2023-08-17 00:00:00,10.569,9.94,-0.34860081552346134,-0.036995504941735924,-0.3116053105817254,2023,time_exit,20
AXSUSDT,2022-01-22 00:00:00,50.06,59.01,0.39174012435524375,-0.08601226929304176,0.4777523936482855,2022,time_exit,20
AXSUSDT,2022-04-29 00:00:00,34.3,22.466803101273296,-1.0,-0.06531277435966291,-0.9346872256403371,2022,atr_stop,12
AXSUSDT,2022-05-12 00:00:00,19.09,20.87,0.12149501909248404,-0.09132614605239475,0.2128211651448788,2022,time_exit,20
AXSUSDT,2022-10-20 00:00:00,9.56,7.566348962645726,-1.0,-0.09542535621101947,-0.9045746437889806,2022,atr_stop,19
AXSUSDT,2023-06-10 00:00:00,4.976,5.952,0.7311297181115358,-0.039871392929296555,0.7710011110408324,2023,time_exit,20
AXSUSDT,2023-08-17 00:00:00,4.831,4.526,-0.30801326504409426,-0.0986574941335044,-0.20935577091058988,2023,time_exit,20
AXSUSDT,2023-09-11 00:00:00,4.148,4.785,0.994416477176595,-0.13661669318626393,1.1310331703628589,2023,time_exit,20
BANDUSDT,2022-05-11 00:00:00,1.8135,1.8109,-0.002337862869334779,-0.0031591905075463557,0.0008213276382115766,2022,time_exit,20
BANDUSDT,2023-06-10 00:00:00,0.9824,1.27,1.0106581520080316,-0.027148243615731003,1.0378063956237626,2023,time_exit,20
BANDUSDT,2023-08-17 00:00:00,0.9623,1.0385,0.33952656846774326,-0.00144621460806806,0.3409727830758113,2023,time_exit,20
BATUSDT,2020-03-12 00:00:00,0.1095,0.020087607109719782,-1.0,-9.045356844352154e-05,-0.9999095464315565,2020,atr_stop,1
BATUSDT,2022-05-12 00:00:00,0.358,0.3828,0.12104158233581142,0.002245674422815843,0.11879590791299557,2022,time_exit,20
BATUSDT,2022-12-19 00:00:00,0.1792,0.1874,0.22069508672534122,-0.008131907290926735,0.22882699401626794,2022,time_exit,20
BATUSDT,2023-06-10 00:00:00,0.169,0.1995,0.8584347424946771,0.016383111382911184,0.842051631111766,2023,time_exit,20
BCHUSDT,2020-03-12 00:00:00,142.74,223.68,0.7153030480172087,0.0068086276889275064,0.7084944203282811,2020,time_exit,20
BCHUSDT,2022-01-21 00:00:00,314.8,340.55,0.3731821623130149,0.011576690375396029,0.3616054719376188,2022,time_exit,20
BCHUSDT,2022-06-13 00:00:00,126.84,105.6,-0.44721325539684537,-0.030821395852786967,-0.4163918595440584,2022,time_exit,20
BCHUSDT,2023-08-17 00:00:00,183.71,193.01,0.19451779926218046,-0.051543123794411276,0.24606092305659175,2023,time_exit,20
BELUSDT,2021-05-19 00:00:00,1.5472,1.5686,0.01119094020642298,-0.011710122051828885,0.022901062258251864,2021,time_exit,20
BELUSDT,2022-01-24 00:00:00,0.8196,0.8787,0.14338126087324946,0.01023412946856732,0.13314713140468212,2022,time_exit,20
BELUSDT,2022-05-11 00:00:00,0.2984,0.8581,2.027675107551295,-0.08931458689673863,2.1169896944480335,2022,time_exit,20
BELUSDT,2023-08-17 00:00:00,0.52,0.6365,0.9102991010739996,0.006243620421510634,0.904055480652489,2023,time_exit,20
BICOUSDT,2023-10-12 00:00:00,0.2057,0.2379,0.6714328269288055,0.023835127509681264,0.6475976994191242,2023,time_exit,20
BIGTIMEUSDT,2023-10-26 00:00:00,0.1452,0.2119,0.5990505517064412,0.0158252462817552,0.583225305424686,2023,time_exit,20
BLURUSDT,2023-06-14 00:00:00,0.3028,0.3464,0.32725644949076554,-0.013915783690175588,0.34117223318094114,2023,time_exit,20
BLURUSDT,2023-08-15 00:00:00,0.2614,0.21322222520983225,-1.0,-0.000574368661079119,-0.9994256313389209,2023,atr_stop,2
BLURUSDT,2023-08-18 00:00:00,0.2184,0.1925,-0.3681266492982363,0.005293162952514131,-0.37341981225075044,2023,time_exit,20
BLURUSDT,2023-09-11 00:00:00,0.1661,0.1873,0.4710337635086412,0.012619940524611064,0.4584138229840301,2023,time_exit,20
BNBUSDT,2020-03-12 00:00:00,9.277,12.706,0.5188115886045912,-0.031747021012054726,0.5505586096166459,2020,time_exit,20
BNBUSDT,2022-05-09 00:00:00,295.5,229.2706838222956,-1.0,-0.010005296947684237,-0.9899947030523157,2022,atr_stop,3
BNBUSDT,2022-06-13 00:00:00,222.84,218.97,-0.061570912675240765,-0.03250990834230645,-0.029061004332934313,2022,time_exit,20
BNBUSDT,2022-12-16 00:00:00,230.74,256.44,0.5507328356971256,-0.0508776092409188,0.6016104449380444,2022,time_exit,20
BNBUSDT,2023-06-05 00:00:00,277.0,252.10185943194944,-1.0,0.0017804976190425195,-1.0017804976190425,2023,atr_stop,5
BNBUSDT,2023-06-11 00:00:00,235.19,247.99,0.3718724076494621,-0.025620647130964645,0.39749305478042674,2023,time_exit,20
BNBUSDT,2023-08-17 00:00:00,217.89,215.22,-0.1267892099422025,-0.0567642911945542,-0.0700249187476483,2023,time_exit,20
BNTUSDT,2023-08-24 00:00:00,0.4162,0.3892,-0.16622691292876,0.007934133709762531,-0.17416104663852253,2023,time_exit,20
BTCUSDT,2020-03-12 00:00:00,4764.65,6641.51,0.9574534618916529,-0.03597176834187277,0.9934252302335257,2020,time_exit,20
BTCUSDT,2021-05-19 00:00:00,36689.14,33372.58,-0.22716492885849215,0.010270971716532469,-0.23743590057502462,2021,time_exit,20
BTCUSDT,2022-01-21 00:00:00,36425.98,43471.29,1.0174493866503076,0.012298646345427005,1.0051507403048805,2022,time_exit,20
BTCUSDT,2022-05-09 00:00:00,30056.6,29452.8,-0.09977509241972408,0.013015265919537658,-0.11279035833926174,2022,time_exit,20
BTCUSDT,2022-06-13 00:00:00,22471.5,19305.9,-0.572454111988522,0.002305310820142835,-0.5747594228086649,2022,time_exit,20
BTCUSDT,2022-11-09 00:00:00,15905.0,16433.2,0.17179811498997552,-0.016428371211397817,0.18822648620137333,2022,time_exit,20
BTCUSDT,2023-08-17 00:00:00,26609.7,25747.4,-0.35185325621619257,0.013669469141560784,-0.3655227253577534,2023,time_exit,20
C98USDT,2022-05-11 00:00:00,0.5204,0.691,0.37801787344808685,-0.031129497232732613,0.40914737068081947,2022,time_exit,20
C98USDT,2022-11-09 00:00:00,0.1806,0.2345,0.532802760556248,-0.024979082659167144,0.5577818432154151,2022,time_exit,20
C98USDT,2023-06-10 00:00:00,0.1292,0.1531,0.5444943935293586,0.00847430743260776,0.5360200860967508,2023,time_exit,20
CELOUSDT,2021-12-05 00:00:00,3.738,4.889,0.6706494254771855,0.010414930765839011,0.6602344947113465,2021,time_exit,20
CELOUSDT,2022-06-16 00:00:00,0.837,0.915,0.1800450399896975,0.0017581398154993954,0.17828690017419813,2022,time_exit,20
CELOUSDT,2022-11-09 00:00:00,0.432,0.615,0.9202276272102184,-0.05845612221875894,0.9786837494289774,2022,time_exit,20
CELRUSDT,2022-05-11 00:00:00,0.01617,0.01929,0.19421953997765662,-0.009405142365223199,0.2036246823428798,2022,time_exit,20
CELRUSDT,2023-08-17 00:00:00,0.01125,0.01163,0.14046752317949085,0.018965569190244686,0.12150195398924617,2023,time_exit,20
CFXUSDT,2023-08-17 00:00:00,0.1341,0.1262,-0.18882815788157836,0.005086455699149322,-0.19391461358072767,2023,time_exit,20
CHZUSDT,2022-01-22 00:00:00,0.17619,0.2052,0.3700897908698267,-0.003175072779989113,0.3732648636498158,2022,time_exit,20
CHZUSDT,2022-05-12 00:00:00,0.09695,0.1177,0.3155200970173534,-0.012236665430942078,0.3277567624482955,2022,time_exit,20
CHZUSDT,2022-12-30 00:00:00,0.10019,0.12771,0.9961806549218577,0.020321166072445287,0.9758594888494124,2022,time_exit,20
CHZUSDT,2023-05-25 00:00:00,0.09906,0.08434244628569425,-1.0,0.022211435836802733,-1.0222114358368026,2023,atr_stop,11
CHZUSDT,2023-06-07 00:00:00,0.08622,0.07063982949595428,-1.0,0.004980561668426545,-1.0049805616684266,2023,atr_stop,3
CHZUSDT,2023-06-11 00:00:00,0.06804,0.07972,0.6066949162597162,0.015836104060895254,0.5908588121988209,2023,time_exit,20
CHZUSDT,2023-08-17 00:00:00,0.06263,0.05952,-0.2567773335785089,0.014245983224871549,-0.27102331680338043,2023,time_exit,20
CHZUSDT,2023-09-10 00:00:00,0.05716,0.06183,0.6432806943439282,0.01713029683379825,0.6261503975101299,2023,time_exit,20
COMPUSDT,2020-07-27 00:00:00,135.52,201.84,1.609624171286135,-0.05915150386584187,1.668775675151977,2020,time_exit,20
COMPUSDT,2022-01-22 00:00:00,122.68,125.46,0.051347865996309916,0.011662011729583924,0.039685854266725995,2022,time_exit,20
COMPUSDT,2022-06-13 00:00:00,35.76,49.39,0.6967789072712488,-0.016000799008881288,0.7127797062801301,2022,time_exit,20
COMPUSDT,2023-06-10 00:00:00,26.57,55.81,4.602696746977552,-0.06373523584928709,4.666431982826839,2023,time_exit,20
COMPUSDT,2023-08-17 00:00:00,39.86,40.26,0.024994000033618066,0.0004961628055083641,0.024497837228109703,2023,time_exit,20
COMPUSDT,2023-09-11 00:00:00,35.81,47.98,1.6133707784932607,0.010137935852963107,1.6032328426402975,2023,time_exit,20
COTIUSDT,2023-01-01 00:00:00,0.05167,0.07839,3.0514232548594666,0.019660702189846214,3.0317625526696204,2023,time_exit,20
COTIUSDT,2023-06-07 00:00:00,0.05432,0.042177972899686805,-1.0,0.0030680755109695895,-1.0030680755109695,2023,atr_stop,3
COTIUSDT,2023-06-11 00:00:00,0.04486,0.05342,0.6516699182995911,0.02452824301804001,0.6271416752815511,2023,time_exit,20
CRVUSDT,2020-09-15 00:00:00,1.416,0.63,-0.38152693987934244,0.0025879385895568926,-0.38411487846889936,2020,time_exit,20
CRVUSDT,2020-10-06 00:00:00,0.502,0.405,-0.12022308454938906,-0.03778536580237895,-0.08243771874701011,2020,time_exit,20
CRVUSDT,2022-06-18 00:00:00,0.583,1.007,0.9836970250235487,-0.009711711189554113,0.9934087362131029,2022,time_exit,20
CRVUSDT,2023-06-12 00:00:00,0.634,0.763,0.9585852648007914,-0.015195743592880354,0.9737810083936718,2023,time_exit,20
CRVUSDT,2023-07-31 00:00:00,0.567,0.499,-0.4606754891172692,-0.039096404442203705,-0.4215790846750655,2023,time_exit,20
CRVUSDT,2023-08-21 00:00:00,0.477,0.427,-0.3859823513296793,-0.0024011356855892442,-0.38358121564409003,2023,time_exit,20
CRVUSDT,2023-09-12 00:00:00,0.401,0.499,1.239398638623389,-0.0028733633749914987,1.2422720019983806,2023,time_exit,20
DASHUSDT,2020-03-12 00:00:00,44.14,65.89,0.6779237281523323,-0.027727866199706668,0.705651594352039,2020,time_exit,20
DASHUSDT,2022-01-22 00:00:00,96.94,103.94,0.20010836140216787,0.011265154989087004,0.18884320641308086,2022,time_exit,20
DASHUSDT,2022-05-11 00:00:00,58.17,64.55,0.23490120969400277,0.002750659822799612,0.23215054987120315,2022,time_exit,20
DASHUSDT,2023-03-11 00:00:00,46.62,58.52,0.775808862155586,0.015406623722068996,0.760402238433517,2023,time_exit,20
DASHUSDT,2023-06-10 00:00:00,29.73,37.75,0.9174374415187231,0.008377463510127633,0.9090599780085955,2023,time_exit,20
DASHUSDT,2023-08-17 00:00:00,25.68,25.61,-0.01327216421501496,0.017485121060822405,-0.030757285275837366,2023,time_exit,20
DOGEUSDT,2022-06-13 00:00:00,0.05415,0.06716,0.6337561587233059,0.0031883462004577796,0.6305678125228481,2022,time_exit,20
DOGEUSDT,2023-03-09 00:00:00,0.0659,0.07553,0.6844784048392485,0.021210748160777743,0.6632676566784708,2023,time_exit,20
DOTUSDT,2022-05-09 00:00:00,10.613,9.971,-0.15742583442335126,-0.037361507199969696,-0.12006432722338156,2022,time_exit,20
DOTUSDT,2023-08-17 00:00:00,4.424,4.269,-0.23414996335313124,-0.05854449745114741,-0.17560546590198384,2023,time_exit,20
DOTUSDT,2023-09-11 00:00:00,3.985,4.261,0.5909700404579592,-0.055895271612593576,0.6468653120705528,2023,time_exit,20
DUSKUSDT,2022-05-11 00:00:00,0.12582,0.15043,0.23869128679446594,-0.0035075608729219403,0.2421988476673879,2022,time_exit,20
DUSKUSDT,2023-06-10 00:00:00,0.10096,0.12124,0.6716818107021519,0.010407556031143898,0.6612742546710081,2023,time_exit,20
EDUUSDT,2023-08-17 00:00:00,0.4144,0.4577,0.319489114301904,0.008219577459591388,0.3112695368423126,2023,time_exit,20
EGLDUSDT,2020-10-05 00:00:00,8.446,9.255,0.2547718921473639,-0.17516554769212436,0.4299374398394883,2020,time_exit,20
EGLDUSDT,2022-01-21 00:00:00,138.17,176.21,0.6277780981859874,0.01009600948457356,0.6176820887014138,2022,time_exit,20
EGLDUSDT,2022-05-11 00:00:00,85.05,81.38,-0.09457683646743399,-0.0040459016625921905,-0.0905309348048418,2022,time_exit,20
EGLDUSDT,2022-06-11 00:00:00,50.61,51.0,0.017344281844998293,-0.013828543241767334,0.031172825086765627,2022,time_exit,20
EGLDUSDT,2022-11-09 00:00:00,42.12,42.31,0.015378898048033605,0.012924568570987734,0.0024543294770458714,2022,time_exit,20
EGLDUSDT,2022-12-19 00:00:00,35.32,34.98,-0.048485529632324505,0.007454097959308209,-0.055939627591632714,2022,time_exit,20
EGLDUSDT,2023-06-10 00:00:00,29.93,34.89,0.89381625087649,0.01709237365078938,0.8767238772257006,2023,time_exit,20
EGLDUSDT,2023-08-17 00:00:00,26.75,24.57,-0.45588182386798975,0.022716914896700833,-0.4785987387646906,2023,time_exit,20
EGLDUSDT,2023-09-10 00:00:00,23.56,25.35,0.5728150573713607,0.025667579545892643,0.5471474778254681,2023,time_exit,20
ENJUSDT,2022-05-09 00:00:00,0.7638,0.6123,-0.417854445531471,-0.00761955749486553,-0.41023488803660546,2022,time_exit,20
ENJUSDT,2023-06-10 00:00:00,0.2506,0.2968,0.7500610121075926,0.01112298841204826,0.7389380236955443,2023,time_exit,20
ENJUSDT,2023-08-17 00:00:00,0.237,0.2682,0.6555528784737567,0.01204674351837935,0.6435061349553773,2023,time_exit,20
ENSUSDT,2021-12-14 00:00:00,39.815,39.3,-0.021668439812226915,0.010051210848044436,-0.031719650660271353,2021,time_exit,20
ENSUSDT,2022-01-07 00:00:00,30.057,15.769586338150843,-1.0,0.008391565401381583,-1.0083915654013815,2022,atr_stop,15
ENSUSDT,2022-01-23 00:00:00,17.117,17.021,-0.009228889072771862,-0.007083530085667626,-0.002145358987104236,2022,time_exit,20
ENSUSDT,2022-11-09 00:00:00,10.475,13.474,0.572368719532046,0.007892471095995222,0.5644762484360508,2022,time_exit,20
ENSUSDT,2023-06-10 00:00:00,7.669,9.264,0.8577031899522226,0.01315842078300436,0.8445447691692183,2023,time_exit,20
ETCUSDT,2020-03-12 00:00:00,3.68,5.024,0.44456542889451833,-0.02616020021364369,0.470725629108162,2020,time_exit,20
ETCUSDT,2022-06-13 00:00:00,14.448,14.806,0.06316704574471238,-0.016215707000173843,0.07938275274488622,2022,time_exit,20
ETCUSDT,2023-06-14 00:00:00,14.732,19.501,1.8645856089649413,0.024171461385912956,1.8404141475790283,2023,time_exit,20
ETCUSDT,2023-08-17 00:00:00,14.925,15.481,0.22127848805304362,0.009967380845019799,0.21131110720802382,2023,time_exit,20
ETHUSDT,2020-03-12 00:00:00,106.71,135.6,0.3880524320806186,0.0005368846394248611,0.38751554744119376,2020,time_exit,20
ETHUSDT,2022-01-21 00:00:00,2566.91,3070.9,0.7221425736282631,0.0018405813152708212,0.7203019923129922,2022,time_exit,20
ETHUSDT,2022-06-13 00:00:00,1209.04,1073.9,-0.3173133803143814,-0.007318260044384217,-0.30999512026999715,2022,time_exit,20
ETHUSDT,2023-08-17 00:00:00,1681.0,1632.33,-0.29045571065581566,-0.002960936368257802,-0.2874947742875579,2023,time_exit,20
FILUSDT,2020-12-23 00:00:00,22.37,21.013,-0.24751476949818918,0.030002397157749505,-0.2775171666559387,2020,time_exit,20
FILUSDT,2021-05-19 00:00:00,65.246,76.015,0.1949476914408214,-0.0026484411580415326,0.19759613259886294,2021,time_exit,20
FILUSDT,2022-01-22 00:00:00,18.987,21.077,0.2373435119415245,0.0024430086496665207,0.234900503291858,2022,time_exit,20
FILUSDT,2022-05-11 00:00:00,8.598,8.086,-0.0938824252850811,-0.021740605583626123,-0.07214181970145497,2022,time_exit,20
FILUSDT,2022-06-13 00:00:00,5.33,5.306,-0.010904358521359264,0.00013248990973208059,-0.011036848431091345,2022,time_exit,20
FILUSDT,2022-12-16 00:00:00,3.015,3.286,0.2627128610152699,-0.018819482088641086,0.281532343103911,2022,time_exit,20
FILUSDT,2023-08-17 00:00:00,3.435,3.244,-0.27734274193008257,0.00814854052386914,-0.2854912824539517,2023,time_exit,20
FLOWUSDT,2022-02-24 00:00:00,5.435,5.514,0.03667595171773474,-0.05685824997678738,0.09353420169452212,2022,time_exit,20
FLOWUSDT,2022-06-12 00:00:00,1.793,1.532,-0.33322030133467817,-0.03895994071888143,-0.29426036061579675,2022,time_exit,20
FLOWUSDT,2022-12-16 00:00:00,0.767,0.705,-0.27349180896104675,-0.005522757329482292,-0.2679690516315645,2022,time_exit,20
FLOWUSDT,2023-06-08 00:00:00,0.624,0.5162436283565119,-1.0,0.003061791288700451,-1.0030617912887005,2023,atr_stop,2
FLOWUSDT,2023-06-11 00:00:00,0.504,0.705,1.4658285282160195,0.013723804280796061,1.4521047239352234,2023,time_exit,20
FLOWUSDT,2023-08-16 00:00:00,0.487,0.4042121848013511,-1.0,0.0017647524536000127,-1.0017647524536,2023,atr_stop,1
FLOWUSDT,2023-08-18 00:00:00,0.454,0.44,-0.14563101049414426,0.012409732481673059,-0.15804074297581733,2023,time_exit,20
FLOWUSDT,2023-09-11 00:00:00,0.398,0.47,1.141125728398259,0.019356515702855993,1.121769212695403,2023,time_exit,20
GALAUSDT,2022-01-22 00:00:00,0.18121,0.30606,0.9616381801004814,0.00194489742558812,0.9596932826748933,2022,time_exit,20
GALAUSDT,2022-04-30 00:00:00,0.13133,0.07880324658685008,-1.0,-0.0017660763853106563,-0.9982339236146893,2022,atr_stop,11
GALAUSDT,2022-10-19 00:00:00,0.0329,0.026083370822488714,-1.0,0.016062849708948935,-1.016062849708949,2022,atr_stop,15
GALAUSDT,2022-12-19 00:00:00,0.01847,0.03448,2.838666513629633,-0.015765696599115517,2.8544322102287483,2022,time_exit,20
GALAUSDT,2023-05-08 00:00:00,0.02838,0.03125,0.3354044039018666,0.011976677765440619,0.323427726136426,2023,time_exit,20
