symbol,timeframe,datetime,side,entry_time,entry_price,initial_stop,current_stop,old_stop,stop_changed,breakeven_active,chandelier_active,be_activated_this_bar,chand_activated_this_bar,chandelier_candidate,mfe_r,mae_r,close,high,low,atr
BFUSD/USDT,4h,2025-12-24 00:00:00+00:00,LONG,2025-12-11 08:00:00+00:00,0.9994,0.9990142857142857,0.9990142857142857,0.9990142857142857,False,False,False,False,False,,0.2592592592595364,-0.7777777777777458,0.9994,0.9995,0.9993,0.00014285714285721434
BIO/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-18 00:00:00+00:00,0.0417,0.044814285714285716,0.044814285714285716,0.044814285714285716,False,False,False,False,False,,0.5137614678899096,-0.8990825688073384,0.0414,0.0419,0.0409,0.001021428571428571
BNB/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,844.17,864.93,864.93,864.93,False,False,False,False,False,,0.3795761078998076,-0.29190751445087026,840.75,847.8,836.29,10.0242857142857
DOGS/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-22 16:00:00+00:00,4.1e-05,4.2800000000000004e-05,4.2800000000000004e-05,4.2800000000000004e-05,False,False,False,False,False,,0.7222222222222201,-0.2777777777777767,4.09e-05,4.1e-05,4.04e-05,7.714285714285728e-07
DOT/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,1.748,1.8327142857142857,1.8327142857142857,1.8327142857142857,False,False,False,False,False,,0.21247892074198982,-0.47217537942664406,1.75,1.776,1.73,0.04064285714285717
ENA/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 00:00:00+00:00,0.2025,0.21200000000000002,0.2025,0.2025,False,True,False,False,False,,1.0105263157894768,-0.031578947368420505,0.1984,0.2011,0.196,0.004928571428571435
FF/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-14 16:00:00+00:00,0.10951,0.11507428571428571,0.0970342857142857,0.0970342857142857,False,True,True,False,False,0.097245,3.481129653401796,-0.08985879332477541,0.09347,0.09393,0.09195,0.0021849999999999973
KITE/USDT,4h,2025-12-24 00:00:00+00:00,LONG,2025-12-20 16:00:00+00:00,0.0913,0.08617142857142858,0.08617142857142858,0.08617142857142858,False,False,False,False,False,,0.42896935933147506,-1.345403899721449,0.0857,0.0885,0.0844,0.002392857142857141
LAYER/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-15 16:00:00+00:00,0.1813,0.19654285714285713,0.1813,0.1813,False,True,False,False,False,,1.5679475164011223,-0.24273664479850093,0.1619,0.1632,0.1592,0.003800000000000004
LUNC/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-14 04:00:00+00:00,4.244e-05,4.788e-05,4.244e-05,4.244e-05,False,True,False,False,False,,1.1654411764705876,-0.3051470588235296,3.95e-05,3.995e-05,3.922e-05,9.85714285714285e-07
NOT/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-15 12:00:00+00:00,0.000541,0.0005768571428571428,0.000541,0.000541,False,True,False,False,False,,1.8127490039840637,-0.11155378486055743,0.00051,0.000521,0.000503,1.3285714285714314e-05
OSMO/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-14 16:00:00+00:00,0.0649,0.06857142857142857,0.05254285714285715,0.05254285714285715,False,True,True,False,False,0.05258571428571429,4.221789883268478,-0.21789883268482335,0.0509,0.0514,0.0503,0.0010285714285714303
PENDLE/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 04:00:00+00:00,1.766,1.8657142857142857,1.8657142857142857,1.8657142857142857,False,False,False,False,False,,0.9527220630372497,-0.010028653295127843,1.679,1.723,1.676,0.04871428571428571
PUMP/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 00:00:00+00:00,0.001848,0.0019642857142857144,0.001848,0.001848,False,True,False,False,False,,1.461916461916463,-0.051597051597051025,0.001714,0.001738,0.001678,6.378571428571425e-05
SAGA/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-15 12:00:00+00:00,0.0643,0.06948571428571429,0.0643,0.0643,False,True,False,False,False,,1.7548209366391159,-0.07713498622589476,0.0593,0.06,0.058,0.0016642857142857123
SAHARA/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 00:00:00+00:00,0.02612,0.027395714285714287,0.027395714285714287,0.027395714285714287,False,False,False,False,False,,0.5487122060470321,-0.9092945128779382,0.02652,0.02686,0.02626,0.0005714285714285707
SAPIEN/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-15 16:00:00+00:00,0.1384,0.15254285714285712,0.1384,0.1384,False,True,False,False,False,,1.8949494949494952,-0.31111111111111234,0.114,0.1172,0.1116,0.004785714285714284
SHIB/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,7.1e-06,7.351428571428572e-06,7.351428571428572e-06,7.351428571428572e-06,False,False,False,False,False,,0.35795454545454525,-0.35795454545454525,7.05e-06,7.17e-06,7.01e-06,1.2642857142857144e-07
SOL/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-17 16:00:00+00:00,122.39,130.19714285714286,130.19714285714286,130.19714285714286,False,False,False,False,False,,0.7057639524245203,-0.8530649588289125,122.72,124.3,121.76,2.294285714285716
TAO/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,214.6,225.15714285714284,225.15714285714284,225.15714285714284,False,False,False,False,False,,0.6535859269282822,-0.3788903924221923,210.2,214.7,207.7,5.450000000000003
TIA/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-22 16:00:00+00:00,0.4456,0.47027142857142856,0.47027142857142856,0.47027142857142856,False,False,False,False,False,,0.48233931673422203,-0.5917776491024899,0.4405,0.451,0.4348,0.013099999999999992
TON/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-18 16:00:00+00:00,1.432,1.503,1.503,1.503,False,False,False,False,False,,0.16901408450704244,-0.9718309859154926,1.466,1.487,1.46,0.02207142857142863
TRUMP/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 04:00:00+00:00,4.923,5.0647142857142855,5.0647142857142855,5.0647142857142855,False,False,False,False,False,,0.1834677419354823,-0.4868951612903218,4.933,4.963,4.901,0.06935714285714287
UNI/USDT,4h,2025-12-24 00:00:00+00:00,LONG,2025-12-20 12:00:00+00:00,6.054,5.574857142857143,5.574857142857143,5.574857142857143,False,False,False,False,False,,0.9308288610614184,-0.8348240906380446,5.735,5.866,5.691,0.18435714285714308
VIC/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,0.0845,0.08792857142857144,0.08792857142857144,0.08792857142857144,False,False,False,False,False,,0.058333333333334986,-0.6124999999999972,0.0857,0.0863,0.0843,0.0015500000000000008
WLD/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,0.4893,0.5129,0.5129,0.5129,False,False,False,False,False,,0.32203389830508494,-0.5338983050847464,0.4866,0.4958,0.4817,0.011728571428571418
XLM/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-12 12:00:00+00:00,0.2364,0.25434285714285715,0.2364,0.2364,False,True,False,False,False,,1.8670382165605097,-0.24522292993630504,0.2159,0.2183,0.2138,0.004200000000000003
XPL/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 00:00:00+00:00,0.1255,0.13494285714285714,0.13494285714285714,0.13494285714285714,False,False,False,False,False,,0.40242057488653493,-0.8472012102874432,0.1282,0.1315,0.1259,0.004528571428571429
XRP/USDT,4h,2025-12-24 00:00:00+00:00,SHORT,2025-12-23 04:00:00+00:00,1.8812,1.934257142857143,1.934257142857143,1.934257142857143,False,False,False,False,False,,0.687937533656434,-0.47119009154550134,1.8616,1.8783,1.8447,0.028592857142857166
ZEC/USDT,4h,2025-12-24 00:00:00+00:00,LONG,2025-12-19 16:00:00+00:00,440.94,404.60571428571427,404.60571428571427,404.60571428571427,False,False,False,False,False,,0.4637493119446416,-0.9762129433042375,410.99,420.77,405.47,12.379999999999992
AAVE/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-21 20:00:00+00:00,165.15,173.60857142857142,160.455,164.1,True,True,True,False,False,160.455,2.100827562911672,-0.16905928052693886,147.47,150.19,147.38,4.255000000000002
ASTER/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-16 16:00:00+00:00,0.759,0.8337142857142856,0.759,0.759,False,True,False,False,False,,1.4053537284894853,-0.5621414913957947,0.666,0.688,0.665,0.0226428571428571
BFUSD/USDT,4h,2025-12-24 04:00:00+00:00,LONG,2025-12-11 08:00:00+00:00,0.9994,0.9990142857142857,0.9990142857142857,0.9990142857142857,False,False,False,False,False,,0.2592592592595364,-0.7777777777777458,0.9995,0.9995,0.9993,0.0001500000000000707
BIO/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-18 00:00:00+00:00,0.0417,0.044814285714285716,0.044814285714285716,0.044814285714285716,False,False,False,False,False,,0.5137614678899096,-0.8990825688073384,0.0409,0.0417,0.0407,0.0010071428571428568
BNB/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,844.17,864.93,864.93,864.93,False,False,False,False,False,,0.38342967244701026,-0.29190751445087026,838.0,842.52,836.21,9.872857142857129
DOGS/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-22 16:00:00+00:00,4.1e-05,4.2800000000000004e-05,4.2800000000000004e-05,4.2800000000000004e-05,False,False,False,False,False,,0.7222222222222201,-0.2777777777777767,4.01e-05,4.11e-05,3.99e-05,8.000000000000016e-07
DOT/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,1.748,1.8327142857142857,1.8327142857142857,1.8327142857142857,False,False,False,False,False,,0.37774030354131527,-0.47217537942664406,1.724,1.758,1.716,0.04035714285714288
ENA/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 00:00:00+00:00,0.2025,0.21200000000000002,0.2025,0.2025,False,True,False,False,False,,1.0105263157894768,-0.031578947368420505,0.1965,0.1989,0.1956,0.004792857142857148
FF/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-14 16:00:00+00:00,0.10951,0.11507428571428571,0.0970342857142857,0.0970342857142857,False,True,True,False,False,0.09739714285714286,3.481129653401796,-0.08985879332477541,0.09396,0.09481,0.09257,0.0022357142857142845
LAYER/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-15 16:00:00+00:00,0.1813,0.19654285714285713,0.1813,0.1813,False,True,False,False,False,,1.5679475164011223,-0.24273664479850093,0.1633,0.1639,0.1604,0.0038428571428571457
LUNC/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-14 04:00:00+00:00,4.244e-05,4.788e-05,4.244e-05,4.244e-05,False,True,False,False,False,,1.1654411764705876,-0.3051470588235296,3.88e-05,3.961e-05,3.852e-05,9.471428571428566e-07
NOT/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-15 12:00:00+00:00,0.000541,0.0005768571428571428,0.000541,0.000541,False,True,False,False,False,,1.8127490039840637,-0.11155378486055743,0.000504,0.000512,0.000502,1.3142857142857168e-05
OSMO/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-14 16:00:00+00:00,0.0649,0.06857142857142857,0.05254285714285715,0.05254285714285715,False,True,True,False,False,0.052607142857142866,4.221789883268478,-0.21789883268482335,0.0505,0.0509,0.05,0.0010357142857142872
PENDLE/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 04:00:00+00:00,1.766,1.8657142857142857,1.766,1.8657142857142857,True,True,False,True,False,,1.1131805157593129,-0.010028653295127843,1.679,1.689,1.655,0.04892857142857143
PUMP/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 00:00:00+00:00,0.001848,0.0019642857142857144,0.001848,0.001848,False,True,False,False,False,,1.461916461916463,-0.051597051597051025,0.001688,0.001731,0.001681,6.257142857142853e-05
SAGA/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-15 12:00:00+00:00,0.0643,0.06948571428571429,0.0643,0.0643,False,True,False,False,False,,1.7548209366391159,-0.07713498622589476,0.0582,0.0599,0.0578,0.001678571428571427
SAHARA/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 00:00:00+00:00,0.02612,0.027395714285714287,0.027395714285714287,0.027395714285714287,False,False,False,False,False,,0.5487122060470321,-0.9092945128779382,0.02633,0.02692,0.02614,0.0005871428571428563
SAPIEN/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-15 16:00:00+00:00,0.1384,0.15254285714285712,0.1384,0.1384,False,True,False,False,False,,1.8949494949494952,-0.31111111111111234,0.1145,0.1155,0.1127,0.004764285714285714
SHIB/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,7.1e-06,7.351428571428572e-06,7.351428571428572e-06,7.351428571428572e-06,False,False,False,False,False,,0.47727272727272585,-0.35795454545454525,7.01e-06,7.07e-06,6.98e-06,1.2428571428571425e-07
SOL/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-17 16:00:00+00:00,122.39,130.19714285714286,130.19714285714286,130.19714285714286,False,False,False,False,False,,0.7057639524245203,-0.8530649588289125,121.31,123.06,120.63,2.353571428571431
TAO/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,214.6,225.15714285714284,225.15714285714284,225.15714285714284,False,False,False,False,False,,0.7861975642760474,-0.3788903924221923,207.9,212.1,206.3,5.507142857142859
TIA/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-22 16:00:00+00:00,0.4456,0.47027142857142856,0.47027142857142856,0.47027142857142856,False,False,False,False,False,,0.5593514765489279,-0.5917776491024899,0.4331,0.4443,0.4318,0.013057142857142847
TON/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-18 16:00:00+00:00,1.432,1.503,1.503,1.503,False,False,False,False,False,,0.16901408450704244,-0.9718309859154926,1.456,1.47,1.455,0.022142857142857193
TRUMP/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 04:00:00+00:00,4.923,5.0647142857142855,5.0647142857142855,5.0647142857142855,False,False,False,False,False,,0.564516129032258,-0.4868951612903218,4.851,4.941,4.843,0.07214285714285719
UNI/USDT,4h,2025-12-24 04:00:00+00:00,LONG,2025-12-20 12:00:00+00:00,6.054,5.574857142857143,5.574857142857143,5.574857142857143,False,False,False,False,False,,0.9308288610614184,-0.9558735837805606,5.6,5.777,5.596,0.19064285714285736
VIC/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,0.0845,0.08792857142857144,0.08792857142857144,0.08792857142857144,False,False,False,False,False,,0.058333333333334986,-0.6124999999999972,0.086,0.0864,0.0853,0.0015285714285714297
VIRTUAL/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-24 00:00:00+00:00,0.673,0.7192714285714286,0.7192714285714286,0.7192714285714286,False,False,False,False,False,,0.18585983328187827,-0.09292991664093793,0.6681,0.6773,0.6644,0.02256428571428571
WLD/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,0.4893,0.5129,0.5129,0.5129,False,False,False,False,False,,0.36864406779661,-0.5338983050847464,0.4821,0.4878,0.4806,0.01134999999999999
XLM/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-12 12:00:00+00:00,0.2364,0.25434285714285715,0.2364,0.2364,False,True,False,False,False,,1.8670382165605097,-0.24522292993630504,0.2138,0.2169,0.2133,0.0042214285714285765
XPL/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 00:00:00+00:00,0.1255,0.13494285714285714,0.13494285714285714,0.13494285714285714,False,False,False,False,False,,0.40242057488653493,-0.8472012102874432,0.1275,0.1293,0.1253,0.004549999999999999
XRP/USDT,4h,2025-12-24 04:00:00+00:00,SHORT,2025-12-23 04:00:00+00:00,1.8812,1.934257142857143,1.934257142857143,1.934257142857143,False,False,False,False,False,,0.829294561120086,-0.47119009154550134,1.8548,1.8676,1.8372,0.029228571428571444
ZEC/USDT,4h,2025-12-24 04:00:00+00:00,LONG,2025-12-19 16:00:00+00:00,440.94,404.60571428571427,404.60571428571427,404.60571428571427,False,False,False,False,False,,0.4637493119446416,-0.9863961626169686,405.8,412.67,405.1,11.801428571428561
AAVE/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-21 20:00:00+00:00,165.15,173.60857142857142,159.53428571428572,160.455,True,True,True,False,False,159.53428571428572,2.2166863705455166,-0.16905928052693886,149.04,149.45,146.4,4.051428571428572
ASTER/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-16 16:00:00+00:00,0.759,0.8337142857142856,0.759,0.759,False,True,False,False,False,,1.4053537284894853,-0.5621414913957947,0.681,0.684,0.664,0.0226428571428571
BFUSD/USDT,4h,2025-12-24 08:00:00+00:00,LONG,2025-12-11 08:00:00+00:00,0.9994,0.9990142857142857,0.9990142857142857,0.9990142857142857,False,False,False,False,False,,0.2592592592595364,-0.7777777777777458,0.9994,0.9995,0.9993,0.00015714285714292706
BIO/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-18 00:00:00+00:00,0.0417,0.044814285714285716,0.044814285714285716,0.044814285714285716,False,False,False,False,False,,0.5137614678899096,-0.8990825688073384,0.041,0.0412,0.0406,0.00095
BNB/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,844.17,864.93,864.93,864.93,False,False,False,False,False,,0.4315992292870874,-0.29190751445087026,837.99,839.63,835.21,8.974999999999982
CFX/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-24 04:00:00+00:00,0.0684,0.07135714285714286,0.07135714285714286,0.07135714285714286,False,False,False,False,False,,0.10144927536232176,-0.135265700483091,0.0684,0.0688,0.0681,0.0013928571428571432
DASH/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-24 04:00:00+00:00,36.54,38.684285714285714,38.684285714285714,38.684285714285714,False,False,False,False,False,,0.14457028647568396,-0.13057961359093992,36.61,36.82,36.23,1.022857142857143
DOGE/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-24 04:00:00+00:00,0.12709,0.13218142857142856,0.13218142857142856,0.13218142857142856,False,False,False,False,False,,0.11391694725028029,-0.26122334455667806,0.128,0.12842,0.12651,0.002344999999999994
DOGS/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-22 16:00:00+00:00,4.1e-05,4.2800000000000004e-05,4.2800000000000004e-05,4.2800000000000004e-05,False,False,False,False,False,,0.7222222222222201,-0.2777777777777767,4.04e-05,4.06e-05,4e-05,7.64285714285715e-07
DOT/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-23 12:00:00+00:00,1.748,1.8327142857142857,1.8327142857142857,1.8327142857142857,False,False,False,False,False,,0.38954468802698006,-0.47217537942664406,1.728,1.735,1.715,0.03700000000000002
ENA/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-23 00:00:00+00:00,0.2025,0.21200000000000002,0.2025,0.2025,False,True,False,False,False,,1.0105263157894768,-0.031578947368420505,0.1979,0.1985,0.1958,0.0044285714285714345
FF/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-14 16:00:00+00:00,0.10951,0.11507428571428571,0.0970342857142857,0.0970342857142857,False,True,True,False,False,0.09724285714285714,3.481129653401796,-0.08985879332477541,0.09378,0.09443,0.09255,0.002184285714285713
HBAR/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-24 04:00:00+00:00,0.10876,0.11371571428571428,0.11371571428571428,0.11371571428571428,False,False,False,False,False,,0.07466128567310376,-0.15537618910348955,0.10927,0.10953,0.10839,0.0022885714285714267
LAYER/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-15 16:00:00+00:00,0.1813,0.19654285714285713,0.1813,0.1813,False,True,False,False,False,,1.5679475164011223,-0.24273664479850093,0.1629,0.1667,0.1612,0.0038142857142857167
LUNC/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-14 04:00:00+00:00,4.244e-05,4.788e-05,4.244e-05,4.244e-05,False,True,False,False,False,,1.1654411764705876,-0.3051470588235296,3.908e-05,3.982e-05,3.868e-05,9.135714285714279e-07
NEAR/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-24 04:00:00+00:00,1.443,1.522857142857143,1.522857142857143,1.522857142857143,False,False,False,False,False,,0.037567084078713425,-0.13774597495527607,1.447,1.454,1.44,0.03735714285714285
NOT/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-15 12:00:00+00:00,0.000541,0.0005768571428571428,0.000541,0.000541,False,True,False,False,False,,1.8127490039840637,-0.11155378486055743,0.000501,0.000506,0.000501,1.221428571428574e-05
ONDO/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-24 04:00:00+00:00,0.3757,0.3933428571428571,0.3933428571428571,0.3933428571428571,False,False,False,False,False,,0.09068825910931123,-0.11902834008097435,0.3766,0.3778,0.3741,0.007957142857142857
OSMO/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-14 16:00:00+00:00,0.0649,0.06857142857142857,0.05245714285714286,0.05254285714285715,True,True,True,False,False,0.05245714285714286,4.221789883268478,-0.21789883268482335,0.0502,0.051,0.0499,0.0009857142857142866
PENDLE/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-23 04:00:00+00:00,1.766,1.8657142857142857,1.766,1.766,False,True,False,False,False,,1.1131805157593129,-0.010028653295127843,1.702,1.709,1.677,0.044000000000000004
PUMP/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-23 00:00:00+00:00,0.001848,0.0019642857142857144,0.001848,0.001848,False,True,False,False,False,,1.461916461916463,-0.051597051597051025,0.001722,0.001727,0.001683,6.057142857142853e-05
RENDER/USDT,4h,2025-12-24 08:00:00+00:00,SHORT,2025-12-24 04:00:00+00:00,1.234,1.3042857142857143,1.3042857142857143,1.3042857142857143,False,False,False,False,False,,0.09959349593495782,-0.05691056910569109,1.236,1.238,1.227,0.032142857142857154
