symbol,entry_ts,r,funding,year,tf,lookback_n,hold_bars,atr_mult,ov_s7,ov_mc,ov_any
CELOUSDT,1769731200000,1.757974686136242,0.0001,2026,4h,15,30,2.0,True,False,True
CELOUSDT,1772251200000,-1.0,0.0001,2026,4h,15,30,2.0,True,True,True
CELOUSDT,1780401600000,2.199381032165951,0.0001,2026,4h,15,30,2.0,True,False,True
CELRUSDT,1637020800000,-1.0,0.00028289,2021,4h,15,30,2.0,False,True,True
CELRUSDT,1638590400000,0.1793078022661189,0.0001,2021,4h,15,30,2.0,False,False,False
CELRUSDT,1661515200000,0.336261250972075,0.0001,2022,4h,15,30,2.0,True,False,True
CELRUSDT,1662480000000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
CELRUSDT,1663070400000,0.4682888121613878,0.0001,2022,4h,15,30,2.0,True,False,True
CELRUSDT,1663531200000,-0.1171187405139269,0.0001,2022,4h,15,30,2.0,True,False,True
CELRUSDT,1665446400000,1.0314371661463,0.0001,2022,4h,15,30,2.0,True,True,True
CELRUSDT,1667923200000,1.2562407902816486,0.0001,2022,4h,15,30,2.0,True,True,True
CELRUSDT,1671220800000,0.3053818418581881,0.0001,2022,4h,15,30,2.0,True,True,True
CELRUSDT,1677801600000,1.0694838979916013,0.0001,2023,4h,15,30,2.0,False,False,False
CELRUSDT,1683561600000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
CELRUSDT,1685980800000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
CELRUSDT,1686369600000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
CELRUSDT,1692115200000,2.1005906483639043,0.0001,2023,4h,15,30,2.0,True,True,True
CELRUSDT,1696838400000,0.4908991785886614,0.0001,2023,4h,15,30,2.0,True,True,True
CELRUSDT,1700582400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
CELRUSDT,1712937600000,1.576604798585843,0.00012993,2024,4h,15,30,2.0,False,True,True
CELRUSDT,1717776000000,1.059115005668107,0.00016872,2024,4h,15,30,2.0,False,False,False
CELRUSDT,1718668800000,0.3978992926855137,0.0001,2024,4h,15,30,2.0,False,False,False
CELRUSDT,1719936000000,2.8750032074302387,0.0001,2024,4h,15,30,2.0,True,False,True
CELRUSDT,1727784000000,0.7013358424963826,0.0001,2024,4h,15,30,2.0,False,True,True
CELRUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
CELRUSDT,1734552000000,0.7330337758788951,0.0001,2024,4h,15,30,2.0,False,False,False
CELRUSDT,1735675200000,-0.3277314415441408,0.0001,2024,4h,15,30,2.0,False,True,True
CELRUSDT,1736251200000,1.553545755659809,0.0001,2025,4h,15,30,2.0,False,True,True
CELRUSDT,1737316800000,0.0754588507839552,0.0001,2025,4h,15,30,2.0,False,True,True
CELRUSDT,1737936000000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
CELRUSDT,1738512000000,0.6059569630440221,0.0001,2025,4h,15,30,2.0,False,False,False
CELRUSDT,1739851200000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
CELRUSDT,1743624000000,1.0958902085959636,0.0001,2025,4h,15,30,2.0,True,True,True
CELRUSDT,1748563200000,-0.0150486652704618,0.0001,2025,4h,15,30,2.0,False,True,True
CELRUSDT,1757923200000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
CELRUSDT,1758499200000,1.4202179719939558,0.0001,2025,4h,15,30,2.0,True,True,True
CELRUSDT,1760126400000,-0.2740084525408046,0.0001,2025,4h,15,30,2.0,True,True,True
CELRUSDT,1763395200000,1.3818176815336134,0.0001,2025,4h,15,30,2.0,False,True,True
CELRUSDT,1764547200000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
CELRUSDT,1768780800000,0.6083311328380709,0.0001,2026,4h,15,30,2.0,True,True,True
CELRUSDT,1769688000000,1.2298393893111386,0.0001,2026,4h,15,30,2.0,True,False,True
CELRUSDT,1771804800000,-1.0,0.0001,2026,4h,15,30,2.0,True,True,True
CFXUSDT,1681891200000,1.5050275694841766,0.0001,2023,4h,15,30,2.0,True,False,True
CFXUSDT,1685966400000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
CFXUSDT,1686369600000,0.210521779183129,0.0001,2023,4h,15,30,2.0,True,False,True
CFXUSDT,1688947200000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
CFXUSDT,1690185600000,0.08309473177893,0.0001,2023,4h,15,30,2.0,True,False,True
CFXUSDT,1692187200000,4.083392705993505,0.0001,2023,4h,15,30,2.0,True,True,True
CFXUSDT,1694419200000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
CFXUSDT,1696838400000,0.2048464117409587,0.0001,2023,4h,15,30,2.0,True,True,True
CFXUSDT,1705996800000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
CFXUSDT,1712937600000,1.2278676152485162,0.00011087,2024,4h,15,30,2.0,False,False,False
CFXUSDT,1717776000000,0.4244256056158784,0.00023215,2024,4h,15,30,2.0,False,True,True
CFXUSDT,1718668800000,0.6219301284177813,0.0001,2024,4h,15,30,2.0,False,False,False
CFXUSDT,1720051200000,1.7070872131284265,0.0001,2024,4h,15,30,2.0,True,True,True
CFXUSDT,1721750400000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
CFXUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
CFXUSDT,1734552000000,1.2835683545768743,0.0001,2024,4h,15,30,2.0,False,False,False
CFXUSDT,1736251200000,1.898392828648444,0.0001,2025,4h,15,30,2.0,True,True,True
CFXUSDT,1737950400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
CFXUSDT,1748563200000,0.489592027859876,0.0001,2025,4h,15,30,2.0,True,False,True
CFXUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
CFXUSDT,1762128000000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
CFXUSDT,1779926400000,-0.5072764514413661,0.0001,2026,4h,15,30,2.0,True,False,True
CHILLGUYUSDT,1770292800000,0.3205316398102893,0.00023991,2026,4h,15,30,2.0,True,False,True
CHRUSDT,1631016000000,-0.3764937812117448,0.00054974,2021,4h,15,30,2.0,False,False,False
CHRUSDT,1635321600000,-1.0,0.00039172,2021,4h,15,30,2.0,False,True,True
CHRUSDT,1638590400000,-0.1102653410637463,0.0001,2021,4h,15,30,2.0,False,False,False
CHRUSDT,1650254400000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
CHRUSDT,1663070400000,0.4003512494027316,0.0001,2022,4h,15,30,2.0,True,True,True
CHRUSDT,1667923200000,1.2718073400703978,0.0001,2022,4h,15,30,2.0,True,True,True
CHRUSDT,1677801600000,0.6049976744616774,0.0001,2023,4h,15,30,2.0,False,False,False
CHRUSDT,1678392000000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
CHRUSDT,1679500800000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
CHRUSDT,1683504000000,0.8433453799622167,0.0001,2023,4h,15,30,2.0,True,False,True
CHRUSDT,1686369600000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
CHRUSDT,1690185600000,0.3637406280110327,0.0001,2023,4h,15,30,2.0,True,True,True
CHRUSDT,1692115200000,2.837336222096899,0.0001,2023,4h,15,30,2.0,True,True,True
CHRUSDT,1696838400000,0.080179175800751,0.0001,2023,4h,15,30,2.0,True,True,True
CHRUSDT,1709654400000,-1.0,0.00092172,2024,4h,15,30,2.0,False,False,False
CHRUSDT,1712016000000,-1.0,0.00016037,2024,4h,15,30,2.0,False,False,False
CHRUSDT,1712937600000,1.3746053258001985,0.0001,2024,4h,15,30,2.0,False,True,True
CHRUSDT,1717776000000,0.35876561046153,0.0001,2024,4h,15,30,2.0,False,True,True
CHRUSDT,1720137600000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
CHRUSDT,1727784000000,0.1948723677452468,0.0001,2024,4h,15,30,2.0,False,True,True
CHRUSDT,1730635200000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
CHRUSDT,1734451200000,1.423081679013232,0.0001,2024,4h,15,30,2.0,False,False,False
CHRUSDT,1736251200000,1.998670082527227,0.0001,2025,4h,15,30,2.0,False,True,True
CHRUSDT,1737273600000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
CHRUSDT,1737316800000,-0.1269350917959467,0.0001,2025,4h,15,30,2.0,False,True,True
CHRUSDT,1738540800000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
CHRUSDT,1743955200000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
CHRUSDT,1746259200000,0.2897351672554332,0.0001,2025,4h,15,30,2.0,True,True,True
CHRUSDT,1749772800000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
CHRUSDT,1758499200000,1.96078311829602,0.0001,2025,4h,15,30,2.0,True,True,True
CHRUSDT,1759838400000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
CHRUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
CHRUSDT,1764547200000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
CHRUSDT,1765800000000,1.8597037236013747,0.0001,2025,4h,15,30,2.0,True,False,True
CHRUSDT,1769688000000,1.734785329200524,0.0001,2026,4h,15,30,2.0,True,False,True
CHRUSDT,1771761600000,-1.0,0.0001,2026,4h,15,30,2.0,True,False,True
CHRUSDT,1780531200000,0.91178066170127,0.0001,2026,4h,15,30,2.0,True,False,True
CHZUSDT,1617782400000,-1.0,0.00143934,2021,4h,15,30,2.0,False,False,False
CHZUSDT,1631016000000,0.2701444154687981,0.00026975,2021,4h,15,30,2.0,False,False,False
CHZUSDT,1635321600000,-1.0,0.00065981,2021,4h,15,30,2.0,False,True,True
CHZUSDT,1638590400000,-0.1750942404516002,0.0001,2021,4h,15,30,2.0,False,False,False
CHZUSDT,1649664000000,-1.0,0.0001,2022,4h,15,30,2.0,False,False,False
CHZUSDT,1662480000000,-1.0,0.0001,2022,4h,15,30,2.0,False,False,False
CHZUSDT,1665388800000,2.801624444482142,0.0001,2022,4h,15,30,2.0,False,False,False
CHZUSDT,1670788800000,1.4614563011465818,0.0001,2022,4h,15,30,2.0,True,False,True
CHZUSDT,1679918400000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
CHZUSDT,1683504000000,2.110045692109649,0.0001,2023,4h,15,30,2.0,True,True,True
CHZUSDT,1684929600000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
CHZUSDT,1685966400000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
CHZUSDT,1686355200000,3.6005345731488467,0.0001,2023,4h,15,30,2.0,True,True,True
CHZUSDT,1692115200000,2.4452398059956297,0.0001,2023,4h,15,30,2.0,True,False,True
CHZUSDT,1692720000000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
CHZUSDT,1694318400000,0.0188983331057695,0.0001,2023,4h,15,30,2.0,True,False,True
CHZUSDT,1696838400000,0.7019525824240298,0.0001,2023,4h,15,30,2.0,True,True,True
CHZUSDT,1700582400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
CHZUSDT,1702886400000,-1.0,0.00011177,2023,4h,15,30,2.0,False,False,False
CHZUSDT,1704283200000,1.5493024843742411,0.00017334,2024,4h,15,30,2.0,False,True,True
CHZUSDT,1712937600000,0.8050084728882675,0.0002134,2024,4h,15,30,2.0,False,True,True
CHZUSDT,1715558400000,-0.3619813757266701,0.0001,2024,4h,15,30,2.0,False,False,False
CHZUSDT,1717776000000,0.2495017913473762,0.00018909,2024,4h,15,30,2.0,False,False,False
CHZUSDT,1718668800000,0.4713615307795983,0.0001,2024,4h,15,30,2.0,False,False,False
CHZUSDT,1734552000000,0.8543635325717428,0.0001,2024,4h,15,30,2.0,False,False,False
CHZUSDT,1737316800000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
CHZUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
CHZUSDT,1780531200000,0.8462002260804903,0.0001,2026,4h,15,30,2.0,False,False,False
CKBUSDT,1683129600000,1.6227691050402118,0.0001,2023,4h,15,30,2.0,True,True,True
CKBUSDT,1685980800000,2.757739906569773,0.0001,2023,4h,15,30,2.0,True,True,True
CKBUSDT,1692302400000,0.3932754505377352,0.0001,2023,4h,15,30,2.0,False,True,True
CKBUSDT,1696838400000,0.4436866126909131,0.0001,2023,4h,15,30,2.0,True,True,True
CKBUSDT,1704283200000,1.104656485286641,0.00035721,2024,4h,15,30,2.0,False,False,False
CKBUSDT,1720137600000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
CKBUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
CKBUSDT,1733774400000,0.1363342405777632,0.0001,2024,4h,15,30,2.0,False,False,False
CKBUSDT,1734552000000,0.1650728650684374,0.0001,2024,4h,15,30,2.0,False,False,False
CKBUSDT,1736251200000,1.145289863585778,0.0001,2025,4h,15,30,2.0,True,True,True
CKBUSDT,1737273600000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
CKBUSDT,1737316800000,0.0274994003241674,0.0001,2025,4h,15,30,2.0,False,True,True
CKBUSDT,1737936000000,0.2667095592200355,0.0001,2025,4h,15,30,2.0,True,False,True
CKBUSDT,1738512000000,0.965671718920228,0.0001,2025,4h,15,30,2.0,True,False,True
CKBUSDT,1743940800000,-0.108687566257137,0.0001,2025,4h,15,30,2.0,True,False,True
CKBUSDT,1748563200000,1.5720277867295152,0.0001,2025,4h,15,30,2.0,True,False,True
CKBUSDT,1758499200000,2.297298396397101,0.0001,2025,4h,15,30,2.0,True,True,True
CKBUSDT,1760112000000,1.6108503172939497,0.0001,2025,4h,15,30,2.0,True,True,True
CKBUSDT,1761624000000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
CKBUSDT,1768780800000,0.2027093603089834,0.0001,2026,4h,15,30,2.0,True,True,True
CKBUSDT,1770292800000,0.5323419219503143,0.0001,2026,4h,15,30,2.0,False,False,False
CKBUSDT,1778846400000,1.2838531968441886,0.0001,2026,4h,15,30,2.0,False,False,False
COMPUSDT,1614067200000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
COMPUSDT,1621425600000,0.9561527022595704,0.0001,2021,4h,15,30,2.0,False,False,False
COMPUSDT,1631016000000,-0.1637970202608658,0.00046326,2021,4h,15,30,2.0,False,False,False
COMPUSDT,1632945600000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
COMPUSDT,1636574400000,-1.0,0.00063526,2021,4h,15,30,2.0,True,True,True
COMPUSDT,1637913600000,-1.0,0.00029429,2021,4h,15,30,2.0,True,False,True
COMPUSDT,1638590400000,0.2859554655089628,0.0001,2021,4h,15,30,2.0,True,False,True
COMPUSDT,1639065600000,0.5560196964356808,0.0001,2021,4h,15,30,2.0,True,False,True
COMPUSDT,1642795200000,0.7031076295683041,0.0001,2022,4h,15,30,2.0,True,False,True
COMPUSDT,1658707200000,-1.0,0.0001,2022,4h,15,30,2.0,True,True,True
COMPUSDT,1671220800000,0.6102383285244094,0.0001,2022,4h,15,30,2.0,True,True,True
COMPUSDT,1677801600000,0.1691853250917392,0.0001,2023,4h,15,30,2.0,False,False,False
COMPUSDT,1679500800000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
COMPUSDT,1679918400000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
COMPUSDT,1681891200000,1.008761074900753,0.0001,2023,4h,15,30,2.0,False,True,True
COMPUSDT,1685966400000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
COMPUSDT,1686369600000,0.0,0.0001,2023,4h,15,30,2.0,True,True,True
COMPUSDT,1692115200000,2.872173331115768,0.0001,2023,4h,15,30,2.0,False,False,False
COMPUSDT,1694318400000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
COMPUSDT,1696838400000,0.4868208703683327,0.0001,2023,4h,15,30,2.0,False,False,False
COMPUSDT,1702252800000,0.2031850924409141,0.00027899,2023,4h,15,30,2.0,False,True,True
COMPUSDT,1704283200000,0.8924441079954989,0.00040346,2024,4h,15,30,2.0,False,True,True
COMPUSDT,1712937600000,1.7555090270195794,0.0001,2024,4h,15,30,2.0,False,True,True
COMPUSDT,1717776000000,0.154393470995244,0.0001,2024,4h,15,30,2.0,True,True,True
COMPUSDT,1727784000000,0.4169850835597568,0.0001,2024,4h,15,30,2.0,False,False,False
COMPUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,True,True,True
COMPUSDT,1759838400000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
COMPUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
COMPUSDT,1763654400000,0.3340455443080236,0.0001,2025,4h,15,30,2.0,False,False,False
COTIUSDT,1631016000000,-1.0,0.00051574,2021,4h,15,30,2.0,False,True,True
COTIUSDT,1635321600000,-1.0,0.00087864,2021,4h,15,30,2.0,False,True,True
COTIUSDT,1636574400000,0.2270365964921482,0.00079402,2021,4h,15,30,2.0,False,False,False
COTIUSDT,1637020800000,0.2378896849009214,0.00028843,2021,4h,15,30,2.0,False,False,False
COTIUSDT,1637913600000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
COTIUSDT,1638590400000,-0.2841285466820764,0.0001,2021,4h,15,30,2.0,False,True,True
COTIUSDT,1663070400000,-1.0,0.0001,2022,4h,15,30,2.0,True,True,True
COTIUSDT,1667923200000,1.5187009437410386,0.0001,2022,4h,15,30,2.0,False,True,True
COTIUSDT,1677801600000,0.157293819018237,0.0001,2023,4h,15,30,2.0,False,False,False
COTIUSDT,1686369600000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
COTIUSDT,1692115200000,2.350826760671043,0.0001,2023,4h,15,30,2.0,True,True,True
COTIUSDT,1696377600000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
COTIUSDT,1700582400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
COTIUSDT,1704283200000,1.4230847476727893,0.00044247,2024,4h,15,30,2.0,False,True,True
COTIUSDT,1705593600000,1.0137976683464096,0.0001,2024,4h,15,30,2.0,False,False,False
COTIUSDT,1712937600000,1.3899800185765507,0.00029523,2024,4h,15,30,2.0,False,False,False
COTIUSDT,1717776000000,0.9253341168146816,0.0001,2024,4h,15,30,2.0,False,True,True
COTIUSDT,1718668800000,0.1686138071143398,0.0001,2024,4h,15,30,2.0,False,False,False
COTIUSDT,1720137600000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
COTIUSDT,1721304000000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
COTIUSDT,1727784000000,0.8047747637994658,0.0001,2024,4h,15,30,2.0,False,True,True
COTIUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
COTIUSDT,1730376000000,1.5506708933236373,0.0001,2024,4h,15,30,2.0,True,False,True
COTIUSDT,1734552000000,0.8112871895293708,0.0001,2024,4h,15,30,2.0,False,False,False
COTIUSDT,1736251200000,1.699418934601729,0.0001,2025,4h,15,30,2.0,False,True,True
COTIUSDT,1737316800000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
COTIUSDT,1737950400000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
COTIUSDT,1738512000000,1.2238420699754702,0.0001,2025,4h,15,30,2.0,False,False,False
COTIUSDT,1743955200000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
COTIUSDT,1748563200000,0.8603078227369632,0.0001,2025,4h,15,30,2.0,True,False,True
COTIUSDT,1758513600000,0.8004602835199444,0.0001,2025,4h,15,30,2.0,True,True,True
COTIUSDT,1759233600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
COTIUSDT,1760126400000,-0.1130009961756343,0.0001,2025,4h,15,30,2.0,True,False,True
COTIUSDT,1765987200000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
COTIUSDT,1767153600000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
COTIUSDT,1768780800000,-1.0,0.0001,2026,4h,15,30,2.0,True,True,True
COTIUSDT,1769356800000,-1.0,0.0001,2026,4h,15,30,2.0,True,True,True
COTIUSDT,1769688000000,1.2204856573704588,0.0001,2026,4h,15,30,2.0,True,False,True
COTIUSDT,1780531200000,1.2789694761843762,0.0001,2026,4h,15,30,2.0,False,True,True
CRVUSDT,1608537600000,1.5280776573796138,0.00064908,2020,4h,15,30,2.0,False,True,True
CRVUSDT,1613995200000,0.9695920562425192,0.00097366,2021,4h,15,30,2.0,False,False,False
CRVUSDT,1619136000000,-1.0,0.0001,2021,4h,15,30,2.0,False,True,True
CRVUSDT,1621425600000,0.9247832713549988,0.0001,2021,4h,15,30,2.0,False,True,True
CRVUSDT,1631016000000,-1.0,0.00057614,2021,4h,15,30,2.0,False,False,False
CRVUSDT,1637020800000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
CRVUSDT,1638590400000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
CRVUSDT,1681891200000,0.8189055842402987,0.0001,2023,4h,15,30,2.0,False,False,False
CRVUSDT,1684929600000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
CRVUSDT,1685980800000,3.796642035710857,0.0001,2023,4h,15,30,2.0,True,True,True
CRVUSDT,1690718400000,5.594829388140718,0.0001,2023,4h,15,30,2.0,True,False,True
CRVUSDT,1692115200000,2.3128379915781183,0.0001,2023,4h,15,30,2.0,True,False,True
CRVUSDT,1694318400000,0.3741291904503168,0.0001,2023,4h,15,30,2.0,True,False,True
CRVUSDT,1696838400000,0.570453189643728,0.0001,2023,4h,15,30,2.0,True,False,True
CRVUSDT,1704283200000,0.7708054385153164,0.0001,2024,4h,15,30,2.0,False,False,False
CRVUSDT,1705593600000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
CRVUSDT,1705996800000,0.2410134157660193,0.0001,2024,4h,15,30,2.0,False,False,False
CRVUSDT,1712937600000,0.9385915847054386,0.0001,2024,4h,15,30,2.0,False,False,False
CRVUSDT,1717776000000,1.2236338312188992,0.0001,2024,4h,15,30,2.0,True,False,True
CRVUSDT,1718236800000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
CRVUSDT,1720137600000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
CRVUSDT,1727784000000,0.7561607641644132,0.0001,2024,4h,15,30,2.0,False,True,True
CRVUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,True,True,True
CRVUSDT,1734624000000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
CRVUSDT,1737950400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
CRVUSDT,1738512000000,0.854362079589162,0.0001,2025,4h,15,30,2.0,False,False,False
CRVUSDT,1758513600000,0.6292746506230634,0.0001,2025,4h,15,30,2.0,False,True,True
CRVUSDT,1760097600000,2.2744185514311845,0.0001,2025,4h,15,30,2.0,False,True,True
CRVUSDT,1768780800000,1.0982815411951092,0.0001,2026,4h,15,30,2.0,False,False,False
CRVUSDT,1780401600000,-1.0,0.0001,2026,4h,15,30,2.0,True,False,True
CTSIUSDT,1651348800000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
CTSIUSDT,1677801600000,0.715128833805527,0.0001,2023,4h,15,30,2.0,False,True,True
CTSIUSDT,1685966400000,3.9498484424508895,0.0001,2023,4h,15,30,2.0,False,True,True
CTSIUSDT,1692115200000,3.00515760313302,0.0001,2023,4h,15,30,2.0,True,True,True
CTSIUSDT,1700582400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
CTSIUSDT,1705593600000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
CTSIUSDT,1712937600000,1.34362504685585,0.00019403,2024,4h,15,30,2.0,False,False,False
CTSIUSDT,1717776000000,0.789659195363318,0.00013552,2024,4h,15,30,2.0,False,True,True
CTSIUSDT,1718380800000,1.1973554005542983,0.0001,2024,4h,15,30,2.0,False,True,True
CTSIUSDT,1720051200000,1.3415865317837832,0.0001,2024,4h,15,30,2.0,True,False,True
CTSIUSDT,1722816000000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
CTSIUSDT,1727784000000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
CTSIUSDT,1734552000000,0.8495001712108813,0.0001,2024,4h,15,30,2.0,False,False,False
CTSIUSDT,1736251200000,1.6636340411238089,0.0001,2025,4h,15,30,2.0,False,True,True
CTSIUSDT,1738512000000,1.054446478494029,0.0001,2025,4h,15,30,2.0,False,False,False
CTSIUSDT,1740427200000,0.6215783234194016,0.0001,2025,4h,15,30,2.0,False,False,False
CTSIUSDT,1743998400000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
CTSIUSDT,1751328000000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
CTSIUSDT,1755187200000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
CTSIUSDT,1758816000000,-0.2134704481948731,0.0001,2025,4h,15,30,2.0,False,True,True
CTSIUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
CTSIUSDT,1763294400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
CTSIUSDT,1764547200000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
CTSIUSDT,1768780800000,0.5036102689550246,0.0001,2026,4h,15,30,2.0,True,True,True
CTSIUSDT,1769356800000,-1.0,0.0001,2026,4h,15,30,2.0,True,True,True
CTSIUSDT,1769688000000,-1.0,0.0001,2026,4h,15,30,2.0,True,False,True
CTSIUSDT,1774526400000,1.005443792237876,0.0001,2026,4h,15,30,2.0,True,True,True
CYBERUSDT,1702252800000,0.5816729815739644,0.0002717,2023,4h,15,30,2.0,False,False,False
DASHUSDT,1589068800000,-0.5463089844602786,0.0001,2020,4h,15,30,2.0,True,True,True
DASHUSDT,1592193600000,-1.0,0.0001,2020,4h,15,30,2.0,True,True,True
DASHUSDT,1598371200000,-0.7029236131935443,0.0001,2020,4h,15,30,2.0,False,False,False
DASHUSDT,1599033600000,3.1962016706536343,0.00065574,2020,4h,15,30,2.0,False,True,True
DASHUSDT,1600675200000,-0.47346143202749,0.0001,2020,4h,15,30,2.0,False,True,True
DASHUSDT,1609516800000,-0.3825048260631576,0.0001,2021,4h,15,30,2.0,False,False,False
DASHUSDT,1616443200000,0.5893633679236577,0.00084105,2021,4h,15,30,2.0,False,False,False
DASHUSDT,1631016000000,0.0293465739622678,0.0004267,2021,4h,15,30,2.0,False,True,True
DASHUSDT,1635321600000,-1.0,0.00046514,2021,4h,15,30,2.0,False,True,True
DASHUSDT,1638590400000,-0.326383917617408,0.0001,2021,4h,15,30,2.0,False,False,False
DASHUSDT,1641412800000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
DASHUSDT,1642795200000,1.209830156641093,0.0001,2022,4h,15,30,2.0,True,True,True
DASHUSDT,1652328000000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
DASHUSDT,1661515200000,0.251805477479376,0.0001,2022,4h,15,30,2.0,True,False,True
DASHUSDT,1662480000000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
DASHUSDT,1678392000000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
DASHUSDT,1681891200000,1.4971124482487832,0.0001,2023,4h,15,30,2.0,False,True,True
DASHUSDT,1683374400000,2.074091094994503,0.0001,2023,4h,15,30,2.0,True,False,True
DASHUSDT,1685966400000,5.240510855603088,0.0001,2023,4h,15,30,2.0,True,True,True
DASHUSDT,1692115200000,2.4254872362375672,0.0001,2023,4h,15,30,2.0,True,True,True
DASHUSDT,1696838400000,0.5728065138308941,0.0001,2023,4h,15,30,2.0,True,False,True
