trade_id,symbol,config,linreg_n,linreg_mult,stop_mult,chan_activate_r,chan_atr_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mfe_r,mae_r,chan_activated
5064,TRX/USDT,B,55,3.0,2.0,3.0,2.5,2025-04-13 00:00:00+00:00,2025-04-18 00:00:00+00:00,0.2547,0.2398,0.23670363636363634,0.01799636363636364,midline_exit,5,-0.8279450394018975,0.27783390583956374,-0.8335017175186896,False
5065,TRX/USDT,B,55,3.0,2.0,3.0,2.5,2025-05-12 00:00:00+00:00,2025-05-23 00:00:00+00:00,0.2717,0.2688,0.25688181818181816,0.014818181818181824,midline_exit,11,-0.19570552147239348,0.7018404907975471,-0.7558282208588946,False
5066,TRX/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-18 00:00:00+00:00,2025-07-21 00:00:00+00:00,0.3261,0.3120490909090909,0.3120490909090909,0.014050909090909098,initial_stop,3,-1.000000000000001,0.12098861283643739,-1.0746635610766042,False
5067,TRX/USDT,B,55,3.0,2.0,3.0,2.5,2025-08-13 00:00:00+00:00,2025-08-16 00:00:00+00:00,0.3621,0.34700181818181813,0.34700181818181813,0.015098181818181828,initial_stop,3,-1.000000000000001,0.5232418111753381,-1.1193400770712882,False
5068,TRX/USDT,B,55,3.0,2.0,3.0,2.5,2026-01-15 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.3126,0.3034,0.3034,0.009199999999999995,initial_stop,5,-0.9999999999999991,0.9130434782608721,-1.7065217391304348,False
5271,UNI/USDT,B,55,3.0,2.0,3.0,2.5,2024-05-25 00:00:00+00:00,2024-06-01 00:00:00+00:00,11.329,9.910127272727273,9.910127272727273,1.4188727272727275,initial_stop,7,-1.0000000000000002,0.33195366359978473,-1.0353289423101573,False
5272,UNI/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-06 00:00:00+00:00,2024-11-13 00:00:00+00:00,9.288,8.304981818181819,8.304981818181819,0.9830181818181817,initial_stop,7,-0.9999999999999997,1.5014981689046714,-1.0620352902008663,False
5273,UNI/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,10.733,16.96031818181818,9.413872727272729,1.3191272727272725,chandelier_stop,16,4.720786470393649,6.623318447458375,-0.555670415701842,True
5274,UNI/USDT,B,55,3.0,2.0,3.0,2.5,2025-06-10 00:00:00+00:00,2025-06-12 00:00:00+00:00,8.665,7.6658363636363624,7.6658363636363624,0.9991636363636363,initial_stop,2,-1.0000000000000004,0.00900753357353457,-1.188994431706517,False
5275,UNI/USDT,B,55,3.0,2.0,3.0,2.5,2025-11-10 00:00:00+00:00,2025-11-11 00:00:00+00:00,9.347,8.177727272727273,8.177727272727273,1.1692727272727272,initial_stop,1,-0.9999999999999997,0.8150365417508951,-1.066474887264811,False
5488,XRP/USDT,B,55,3.0,2.0,3.0,2.5,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,0.5372,0.5607,0.49484727272727275,0.042352727272727264,midline_exit,18,0.5548639134541077,2.8664033656735635,-0.1487507512664199,False
5489,XRP/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-10 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.5884,0.6750772727272727,0.543850909090909,0.044549090909090934,chandelier_stop,3,1.9456574973471528,3.5825646885968463,-0.40629336380703607,True
5490,XRP/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-14 00:00:00+00:00,2024-11-17 00:00:00+00:00,0.7736,1.1718,0.7183854545454544,0.055214545454545474,chandelier_stop,3,7.211867755532136,8.986762381454161,-0.05795574288724936,True
5491,XRP/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-18 00:00:00+00:00,2024-11-24 00:00:00+00:00,1.1137,1.488622727272727,1.0301945454545454,0.08350545454545456,chandelier_stop,6,4.489799251001565,6.182829646403064,-0.6957629332868815,True
5492,XRP/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-30 00:00:00+00:00,2024-12-03 00:00:00+00:00,1.9513,2.62905,1.8049254545454545,0.14637454545454545,chandelier_stop,3,4.630244950686905,6.544170620823291,-0.7091396914515696,True
5493,XRP/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-09 00:00:00+00:00,2025-07-23 00:00:00+00:00,2.4038,3.3453363636363633,2.201930909090909,0.20186909090909086,chandelier_stop,14,4.664093742119105,6.226312281586628,-0.05300464747631196,True
5494,XRP/USDT,B,55,3.0,2.0,3.0,2.5,2026-01-05 00:00:00+00:00,2026-01-08 00:00:00+00:00,2.3478,2.1317745454545456,2.1317745454545456,0.2160254545454545,initial_stop,3,-0.9999999999999991,0.3212584375578632,-1.3095678960391863,False
