symbol,entry_time,exit_time,net_r,variant
IOST/USDT,2021-03-20 00:00:00+00:00,2021-03-21 00:00:00+00:00,-1.0,uncap
VTHO/USDT,2021-03-14 00:00:00+00:00,2021-03-22 00:00:00+00:00,4.499367723924428,uncap
SC/USDT,2021-03-14 00:00:00+00:00,2021-03-22 00:00:00+00:00,2.866510814204746,uncap
ETH/USDT,2021-02-02 00:00:00+00:00,2021-03-22 00:00:00+00:00,0.6002189684145968,uncap
CELR/USDT,2021-03-05 00:00:00+00:00,2021-03-23 00:00:00+00:00,4.594024307006151,uncap
BTC/USDT,2021-02-06 00:00:00+00:00,2021-03-24 00:00:00+00:00,2.173241355050913,uncap
MTL/USDT,2021-03-29 00:00:00+00:00,2021-03-30 00:00:00+00:00,-1.0000000000000004,uncap
JST/USDT,2021-03-14 00:00:00+00:00,2021-04-06 00:00:00+00:00,5.401572082563433,uncap
TRX/USDT,2021-03-17 00:00:00+00:00,2021-04-06 00:00:00+00:00,7.257429891834403,uncap
FET/USDT,2021-03-03 00:00:00+00:00,2021-04-07 00:00:00+00:00,2.085422835926284,uncap
SC/USDT,2021-04-02 00:00:00+00:00,2021-04-07 00:00:00+00:00,-0.9999999999999998,uncap
ARDR/USDT,2021-03-14 00:00:00+00:00,2021-04-11 00:00:00+00:00,5.46941538259133,uncap
DUSK/USDT,2021-03-08 00:00:00+00:00,2021-04-12 00:00:00+00:00,0.5523971261550623,uncap
BTC/USDT,2021-04-13 00:00:00+00:00,2021-04-18 00:00:00+00:00,-0.9999999999999996,uncap
TRX/USDT,2021-04-15 00:00:00+00:00,2021-04-18 00:00:00+00:00,-1.0,uncap
ADA/USDT,2021-04-13 00:00:00+00:00,2021-04-18 00:00:00+00:00,-1.0000000000000002,uncap
ETC/USDT,2021-04-02 00:00:00+00:00,2021-04-18 00:00:00+00:00,10.860555746818504,uncap
AVAX/USDT,2021-04-14 00:00:00+00:00,2021-04-18 00:00:00+00:00,-1.0,uncap
ZRX/USDT,2021-03-30 00:00:00+00:00,2021-04-18 00:00:00+00:00,-1.0000000000000002,uncap
QTUM/USDT,2021-03-19 00:00:00+00:00,2021-04-18 00:00:00+00:00,4.99264032074722,uncap
ZEC/USDT,2021-04-01 00:00:00+00:00,2021-04-18 00:00:00+00:00,2.7364230318936817,uncap
VET/USDT,2021-03-08 00:00:00+00:00,2021-04-18 00:00:00+00:00,10.121239802986068,uncap
IOST/USDT,2021-04-13 00:00:00+00:00,2021-04-22 00:00:00+00:00,-1.0000000000000002,uncap
VTHO/USDT,2021-04-15 00:00:00+00:00,2021-04-22 00:00:00+00:00,-1.0,uncap
SC/USDT,2021-04-16 00:00:00+00:00,2021-04-22 00:00:00+00:00,-1.0,uncap
ICX/USDT,2021-03-27 00:00:00+00:00,2021-04-23 00:00:00+00:00,-1.0,uncap
ETC/USDT,2021-05-03 00:00:00+00:00,2021-05-07 00:00:00+00:00,8.891685120821293,uncap
QTUM/USDT,2021-05-06 00:00:00+00:00,2021-05-12 00:00:00+00:00,-0.9999999999999998,uncap
ZEC/USDT,2021-05-06 00:00:00+00:00,2021-05-13 00:00:00+00:00,-1.0000000000000002,uncap
ETH/USDT,2021-04-01 00:00:00+00:00,2021-05-16 00:00:00+00:00,6.072070777490813,uncap
ADA/USDT,2021-05-06 00:00:00+00:00,2021-05-19 00:00:00+00:00,-1.0,uncap
AVAX/USDT,2021-05-06 00:00:00+00:00,2021-05-19 00:00:00+00:00,-1.0000000000000002,uncap
SOL/USDT,2021-03-28 00:00:00+00:00,2021-05-19 00:00:00+00:00,6.631600788419847,uncap
MTL/USDT,2021-07-12 00:00:00+00:00,2021-07-14 00:00:00+00:00,-0.9999999999999998,uncap
ARDR/USDT,2021-07-31 00:00:00+00:00,2021-08-01 00:00:00+00:00,-1.0000000000000004,uncap
BTC/USDT,2021-07-30 00:00:00+00:00,2021-08-03 00:00:00+00:00,-0.9999999999999996,uncap
VTHO/USDT,2021-08-11 00:00:00+00:00,2021-08-17 00:00:00+00:00,2.9331548530066494,uncap
NEAR/USDT,2021-08-10 00:00:00+00:00,2021-08-24 00:00:00+00:00,4.7295233589635615,uncap
AVAX/USDT,2021-08-13 00:00:00+00:00,2021-08-26 00:00:00+00:00,9.882832908746929,uncap
QTUM/USDT,2021-08-06 00:00:00+00:00,2021-08-27 00:00:00+00:00,1.9485713491280932,uncap
MTL/USDT,2021-07-31 00:00:00+00:00,2021-09-03 00:00:00+00:00,4.663283272907137,uncap
ARDR/USDT,2021-09-03 00:00:00+00:00,2021-09-06 00:00:00+00:00,4.543246800182237,uncap
ZRX/USDT,2021-08-13 00:00:00+00:00,2021-09-07 00:00:00+00:00,-0.9999999999999998,uncap
SC/USDT,2021-09-04 00:00:00+00:00,2021-09-07 00:00:00+00:00,-1.0,uncap
QTUM/USDT,2021-09-05 00:00:00+00:00,2021-09-07 00:00:00+00:00,-1.0000000000000002,uncap
DUSK/USDT,2021-08-13 00:00:00+00:00,2021-09-07 00:00:00+00:00,-0.9999999999999998,uncap
ZEC/USDT,2021-08-11 00:00:00+00:00,2021-09-07 00:00:00+00:00,-0.9999999999999996,uncap
JST/USDT,2021-09-02 00:00:00+00:00,2021-09-07 00:00:00+00:00,-1.0,uncap
ETC/USDT,2021-08-07 00:00:00+00:00,2021-09-07 00:00:00+00:00,-1.0000000000000002,uncap
ETH/USDT,2021-07-30 00:00:00+00:00,2021-09-07 00:00:00+00:00,3.188723634280697,uncap
TRX/USDT,2021-08-05 00:00:00+00:00,2021-09-07 00:00:00+00:00,2.8637374974942453,uncap
IOST/USDT,2021-08-11 00:00:00+00:00,2021-09-07 00:00:00+00:00,5.3380366827020325,uncap
VET/USDT,2021-08-06 00:00:00+00:00,2021-09-07 00:00:00+00:00,1.8547331810812933,uncap
ADA/USDT,2021-08-06 00:00:00+00:00,2021-09-07 00:00:00+00:00,6.61869252218935,uncap
NEAR/USDT,2021-09-07 00:00:00+00:00,2021-09-08 00:00:00+00:00,-1.0000000000000004,uncap
FET/USDT,2021-07-25 00:00:00+00:00,2021-09-09 00:00:00+00:00,7.196514528209004,uncap
NEAR/USDT,2021-09-08 00:00:00+00:00,2021-09-10 00:00:00+00:00,-1.0,uncap
ICX/USDT,2021-08-14 00:00:00+00:00,2021-09-12 00:00:00+00:00,1.940955733846136,uncap
SOL/USDT,2021-07-31 00:00:00+00:00,2021-09-13 00:00:00+00:00,19.484953041254595,uncap
IOST/USDT,2021-09-08 00:00:00+00:00,2021-09-13 00:00:00+00:00,-1.0,uncap
HBAR/USDT,2021-07-30 00:00:00+00:00,2021-09-18 00:00:00+00:00,5.6589028908556775,uncap
JST/USDT,2021-09-16 00:00:00+00:00,2021-09-20 00:00:00+00:00,-1.0000000000000002,uncap
BTC/USDT,2021-08-06 00:00:00+00:00,2021-09-20 00:00:00+00:00,0.0380253013974039,uncap
CELR/USDT,2021-08-07 00:00:00+00:00,2021-09-20 00:00:00+00:00,6.905661280055829,uncap
TRX/USDT,2021-09-12 00:00:00+00:00,2021-09-20 00:00:00+00:00,-0.9999999999999998,uncap
CELR/USDT,2021-09-23 00:00:00+00:00,2021-10-06 00:00:00+00:00,-0.2388677123397774,uncap
AVAX/USDT,2021-09-16 00:00:00+00:00,2021-10-06 00:00:00+00:00,-0.464859735130692,uncap
VTHO/USDT,2021-10-05 00:00:00+00:00,2021-10-12 00:00:00+00:00,-1.0,uncap
JST/USDT,2021-10-09 00:00:00+00:00,2021-10-12 00:00:00+00:00,-0.9999999999999998,uncap
QTUM/USDT,2021-10-02 00:00:00+00:00,2021-10-27 00:00:00+00:00,-0.9999999999999998,uncap
BTC/USDT,2021-10-05 00:00:00+00:00,2021-10-27 00:00:00+00:00,1.3451952716084357,uncap
AVAX/USDT,2021-10-25 00:00:00+00:00,2021-10-27 00:00:00+00:00,-1.0,uncap
ETC/USDT,2021-11-09 00:00:00+00:00,2021-11-10 00:00:00+00:00,-1.0,uncap
ICX/USDT,2021-10-31 00:00:00+00:00,2021-11-10 00:00:00+00:00,-1.0,uncap
VET/USDT,2021-10-09 00:00:00+00:00,2021-11-16 00:00:00+00:00,1.2800305698336896,uncap
ETH/USDT,2021-10-14 00:00:00+00:00,2021-11-16 00:00:00+00:00,0.963698910528862,uncap
ZEC/USDT,2021-10-17 00:00:00+00:00,2021-11-16 00:00:00+00:00,2.0818759200766364,uncap
NEAR/USDT,2021-10-21 00:00:00+00:00,2021-11-16 00:00:00+00:00,0.1262452723261582,uncap
BTC/USDT,2021-11-08 00:00:00+00:00,2021-11-16 00:00:00+00:00,-0.9999999999999996,uncap
ZRX/USDT,2021-10-30 00:00:00+00:00,2021-11-16 00:00:00+00:00,-0.222898294643098,uncap
QTUM/USDT,2021-10-31 00:00:00+00:00,2021-11-16 00:00:00+00:00,-0.3195207356000216,uncap
SC/USDT,2021-10-31 00:00:00+00:00,2021-11-16 00:00:00+00:00,-0.6548593894127679,uncap
DUSK/USDT,2021-11-05 00:00:00+00:00,2021-11-16 00:00:00+00:00,2.158309191984092,uncap
SOL/USDT,2021-10-21 00:00:00+00:00,2021-11-18 00:00:00+00:00,0.1590319725705694,uncap
HBAR/USDT,2021-10-30 00:00:00+00:00,2021-11-18 00:00:00+00:00,-1.0,uncap
TRX/USDT,2021-11-02 00:00:00+00:00,2021-11-18 00:00:00+00:00,-0.6268855249901419,uncap
AVAX/USDT,2021-11-03 00:00:00+00:00,2021-11-26 00:00:00+00:00,3.351770951540546,uncap
CELR/USDT,2021-11-21 00:00:00+00:00,2021-11-26 00:00:00+00:00,-0.9999999999999998,uncap
SC/USDT,2021-11-26 00:00:00+00:00,2021-11-28 00:00:00+00:00,-0.9999999999999998,uncap
ZEC/USDT,2021-11-21 00:00:00+00:00,2021-12-04 00:00:00+00:00,-1.0000000000000004,uncap
NEAR/USDT,2021-12-11 00:00:00+00:00,2021-12-13 00:00:00+00:00,-1.0000000000000004,uncap
ICX/USDT,2021-12-28 00:00:00+00:00,2021-12-29 00:00:00+00:00,-1.0000000000000004,uncap
DUSK/USDT,2021-12-13 00:00:00+00:00,2022-01-05 00:00:00+00:00,2.0074125899737343,uncap
CELR/USDT,2022-01-15 00:00:00+00:00,2022-01-18 00:00:00+00:00,-1.0000000000000002,uncap
NEAR/USDT,2022-01-11 00:00:00+00:00,2022-01-21 00:00:00+00:00,-1.0,uncap
JST/USDT,2022-03-26 00:00:00+00:00,2022-04-01 00:00:00+00:00,4.897629386897432,uncap
IOST/USDT,2022-03-26 00:00:00+00:00,2022-04-01 00:00:00+00:00,3.001005036285725,uncap
CELR/USDT,2022-03-31 00:00:00+00:00,2022-04-02 00:00:00+00:00,-1.0000000000000009,uncap
VET/USDT,2022-03-30 00:00:00+00:00,2022-04-04 00:00:00+00:00,-0.9999999999999996,uncap
SC/USDT,2022-04-01 00:00:00+00:00,2022-04-06 00:00:00+00:00,-1.0,uncap
ARDR/USDT,2022-03-27 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.903624673066283,uncap
ZRX/USDT,2022-04-03 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.9999999999999996,uncap
ETC/USDT,2022-03-20 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.0585307424124955,uncap
ZEC/USDT,2022-03-08 00:00:00+00:00,2022-04-06 00:00:00+00:00,1.025675623285616,uncap
BTC/USDT,2022-03-27 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.9839294528459828,uncap
DUSK/USDT,2022-03-29 00:00:00+00:00,2022-04-08 00:00:00+00:00,-0.9999999999999998,uncap
FET/USDT,2022-03-29 00:00:00+00:00,2022-04-08 00:00:00+00:00,-0.8328994237845868,uncap
ETH/USDT,2022-03-27 00:00:00+00:00,2022-04-11 00:00:00+00:00,-1.0000000000000009,uncap
SOL/USDT,2022-03-30 00:00:00+00:00,2022-04-11 00:00:00+00:00,-0.9999999999999998,uncap
MTL/USDT,2022-04-12 00:00:00+00:00,2022-04-15 00:00:00+00:00,-0.9999999999999996,uncap
ZRX/USDT,2022-04-20 00:00:00+00:00,2022-04-21 00:00:00+00:00,-0.9999999999999998,uncap
NEAR/USDT,2022-03-23 00:00:00+00:00,2022-04-25 00:00:00+00:00,0.9763852242795618,uncap
MTL/USDT,2022-04-18 00:00:00+00:00,2022-04-30 00:00:00+00:00,-1.0000000000000002,uncap
TRX/USDT,2022-05-04 00:00:00+00:00,2022-05-05 00:00:00+00:00,-1.0,uncap
ETC/USDT,2022-07-27 00:00:00+00:00,2022-08-19 00:00:00+00:00,0.0,uncap
HBAR/USDT,2023-01-20 00:00:00+00:00,2023-01-24 00:00:00+00:00,-0.9999999999999992,uncap
CELR/USDT,2023-01-23 00:00:00+00:00,2023-01-25 00:00:00+00:00,-1.0,uncap
SC/USDT,2023-02-07 00:00:00+00:00,2023-02-09 00:00:00+00:00,2.104390355634094,uncap
VET/USDT,2023-02-07 00:00:00+00:00,2023-02-09 00:00:00+00:00,-1.0,uncap
CELR/USDT,2023-01-29 00:00:00+00:00,2023-02-09 00:00:00+00:00,-1.0000000000000004,uncap
AVAX/USDT,2023-01-27 00:00:00+00:00,2023-02-09 00:00:00+00:00,-1.0,uncap
FET/USDT,2023-01-06 00:00:00+00:00,2023-02-09 00:00:00+00:00,15.98257576893877,uncap
BTC/USDT,2023-01-20 00:00:00+00:00,2023-02-09 00:00:00+00:00,-0.7184664220388493,uncap
ETH/USDT,2023-01-14 00:00:00+00:00,2023-02-10 00:00:00+00:00,-0.4256865432932034,uncap
DUSK/USDT,2023-01-24 00:00:00+00:00,2023-02-11 00:00:00+00:00,4.133361074903037,uncap
MTL/USDT,2023-02-04 00:00:00+00:00,2023-02-20 00:00:00+00:00,5.285750507086714,uncap
DUSK/USDT,2023-02-15 00:00:00+00:00,2023-02-20 00:00:00+00:00,-1.0,uncap
IOST/USDT,2023-02-20 00:00:00+00:00,2023-02-21 00:00:00+00:00,-1.0,uncap
HBAR/USDT,2023-02-11 00:00:00+00:00,2023-02-24 00:00:00+00:00,-1.0000000000000002,uncap
BTC/USDT,2023-02-15 00:00:00+00:00,2023-02-24 00:00:00+00:00,-1.0000000000000002,uncap
ARDR/USDT,2023-02-24 00:00:00+00:00,2023-03-02 00:00:00+00:00,-1.0,uncap
QTUM/USDT,2023-02-19 00:00:00+00:00,2023-03-03 00:00:00+00:00,-0.3590271562913652,uncap
VET/USDT,2023-02-17 00:00:00+00:00,2023-03-03 00:00:00+00:00,-1.0,uncap
ZRX/USDT,2023-03-01 00:00:00+00:00,2023-03-03 00:00:00+00:00,-0.9999999999999996,uncap
CELR/USDT,2023-02-11 00:00:00+00:00,2023-03-03 00:00:00+00:00,-0.7036472948070712,uncap
VTHO/USDT,2023-02-16 00:00:00+00:00,2023-03-03 00:00:00+00:00,-1.0000000000000002,uncap
TRX/USDT,2023-01-14 00:00:00+00:00,2023-03-08 00:00:00+00:00,0.9217690828067872,uncap
QTUM/USDT,2023-03-19 00:00:00+00:00,2023-03-22 00:00:00+00:00,-1.0000000000000004,uncap
CELR/USDT,2023-03-21 00:00:00+00:00,2023-04-02 00:00:00+00:00,-0.5246346531561615,uncap
ICX/USDT,2023-04-01 00:00:00+00:00,2023-04-06 00:00:00+00:00,2.4892477444863856,uncap
ARDR/USDT,2023-04-05 00:00:00+00:00,2023-04-07 00:00:00+00:00,1.936248701608114,uncap
HBAR/USDT,2023-03-31 00:00:00+00:00,2023-04-12 00:00:00+00:00,-1.0000000000000004,uncap
DUSK/USDT,2023-04-16 00:00:00+00:00,2023-04-19 00:00:00+00:00,-1.0000000000000004,uncap
QTUM/USDT,2023-04-16 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.9999999999999996,uncap
MTL/USDT,2023-04-01 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.5915386273209048,uncap
VET/USDT,2023-04-14 00:00:00+00:00,2023-04-19 00:00:00+00:00,-1.0000000000000004,uncap
ZRX/USDT,2023-03-31 00:00:00+00:00,2023-04-20 00:00:00+00:00,-0.8244944014401782,uncap
FET/USDT,2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,-1.0000000000000002,uncap
AVAX/USDT,2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,-0.9999999999999996,uncap
ADA/USDT,2023-03-31 00:00:00+00:00,2023-04-21 00:00:00+00:00,-0.3633848385110363,uncap
ETH/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.9742065498142812,uncap
BTC/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,1.2255207010656153,uncap
JST/USDT,2023-06-03 00:00:00+00:00,2023-06-04 00:00:00+00:00,-0.9999999999999992,uncap
TRX/USDT,2023-04-29 00:00:00+00:00,2023-06-05 00:00:00+00:00,2.729514587773465,uncap
ETH/USDT,2023-05-28 00:00:00+00:00,2023-06-05 00:00:00+00:00,-1.0,uncap
MTL/USDT,2023-06-04 00:00:00+00:00,2023-06-08 00:00:00+00:00,6.880211525178928,uncap
ETC/USDT,2023-06-30 00:00:00+00:00,2023-07-05 00:00:00+00:00,-1.0000000000000009,uncap
QTUM/USDT,2023-07-01 00:00:00+00:00,2023-07-05 00:00:00+00:00,-0.9999999999999996,uncap
ETH/USDT,2023-07-13 00:00:00+00:00,2023-07-17 00:00:00+00:00,-0.9999999999999992,uncap
BTC/USDT,2023-06-20 00:00:00+00:00,2023-07-24 00:00:00+00:00,0.4999096084714253,uncap
SOL/USDT,2023-07-13 00:00:00+00:00,2023-07-24 00:00:00+00:00,-1.0,uncap
TRX/USDT,2023-06-30 00:00:00+00:00,2023-07-31 00:00:00+00:00,0.3607995765089216,uncap
HBAR/USDT,2023-08-08 00:00:00+00:00,2023-08-11 00:00:00+00:00,-1.0,uncap
SC/USDT,2023-07-29 00:00:00+00:00,2023-08-15 00:00:00+00:00,-0.9999999999999996,uncap
HBAR/USDT,2023-08-14 00:00:00+00:00,2023-08-17 00:00:00+00:00,-0.9999999999999996,uncap
FET/USDT,2023-09-03 00:00:00+00:00,2023-09-10 00:00:00+00:00,-1.0000000000000004,uncap
VTHO/USDT,2023-09-13 00:00:00+00:00,2023-09-14 00:00:00+00:00,-1.0,uncap
JST/USDT,2023-09-29 00:00:00+00:00,2023-09-30 00:00:00+00:00,-1.0,uncap
TRX/USDT,2023-09-06 00:00:00+00:00,2023-10-06 00:00:00+00:00,2.160618818601834,uncap
MTL/USDT,2023-09-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,-0.3103726902786471,uncap
SOL/USDT,2023-10-01 00:00:00+00:00,2023-10-09 00:00:00+00:00,-0.999999999999999,uncap
ZRX/USDT,2023-10-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,-1.0000000000000004,uncap
BTC/USDT,2023-10-01 00:00:00+00:00,2023-10-11 00:00:00+00:00,-1.0000000000000016,uncap
ARDR/USDT,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,-0.9999999999999994,uncap
ICX/USDT,2023-10-21 00:00:00+00:00,2023-10-22 00:00:00+00:00,-1.0000000000000009,uncap
SOL/USDT,2023-10-19 00:00:00+00:00,2023-11-02 00:00:00+00:00,6.025283827287946,uncap
JST/USDT,2023-10-25 00:00:00+00:00,2023-11-04 00:00:00+00:00,2.365602565052914,uncap
NEAR/USDT,2023-11-01 00:00:00+00:00,2023-11-07 00:00:00+00:00,-1.0,uncap
CELR/USDT,2023-11-05 00:00:00+00:00,2023-11-09 00:00:00+00:00,-1.0000000000000004,uncap
DEXE/USDT,2023-10-26 00:00:00+00:00,2023-11-10 00:00:00+00:00,11.302349208300264,uncap
ICX/USDT,2023-10-25 00:00:00+00:00,2023-11-13 00:00:00+00:00,2.373450903501117,uncap
IOST/USDT,2023-11-01 00:00:00+00:00,2023-11-13 00:00:00+00:00,1.87917485169621,uncap
MTL/USDT,2023-10-23 00:00:00+00:00,2023-11-14 00:00:00+00:00,1.315344458396621,uncap
TRX/USDT,2023-10-23 00:00:00+00:00,2023-11-14 00:00:00+00:00,3.2731087639466745,uncap
AVAX/USDT,2023-11-06 00:00:00+00:00,2023-11-14 00:00:00+00:00,2.2512290206585965,uncap
NEAR/USDT,2023-11-12 00:00:00+00:00,2023-11-14 00:00:00+00:00,-0.9999999999999996,uncap
ZRX/USDT,2023-10-31 00:00:00+00:00,2023-11-16 00:00:00+00:00,4.564882593675109,uncap
ETH/USDT,2023-10-23 00:00:00+00:00,2023-11-17 00:00:00+00:00,1.84765195857434,uncap
CELR/USDT,2023-11-12 00:00:00+00:00,2023-11-18 00:00:00+00:00,-1.0000000000000002,uncap
ZEC/USDT,2023-11-12 00:00:00+00:00,2023-11-18 00:00:00+00:00,-1.0000000000000002,uncap
ARDR/USDT,2023-11-11 00:00:00+00:00,2023-11-20 00:00:00+00:00,1.9719624343959772,uncap
VTHO/USDT,2023-11-06 00:00:00+00:00,2023-11-21 00:00:00+00:00,-0.9999999999999998,uncap
VET/USDT,2023-11-04 00:00:00+00:00,2023-11-21 00:00:00+00:00,-0.6257844820279878,uncap
ETC/USDT,2023-10-31 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.4391788877622087,uncap
SC/USDT,2023-10-27 00:00:00+00:00,2023-11-21 00:00:00+00:00,5.116933409515743,uncap
BTC/USDT,2023-10-23 00:00:00+00:00,2023-12-11 00:00:00+00:00,4.899685818567825,uncap
ADA/USDT,2023-10-30 00:00:00+00:00,2023-12-11 00:00:00+00:00,11.647499827412824,uncap
ETC/USDT,2023-12-07 00:00:00+00:00,2023-12-11 00:00:00+00:00,-1.0,uncap
ICX/USDT,2023-12-07 00:00:00+00:00,2023-12-11 00:00:00+00:00,-1.0000000000000002,uncap
ZEC/USDT,2023-12-08 00:00:00+00:00,2023-12-11 00:00:00+00:00,-1.0000000000000002,uncap
VTHO/USDT,2023-12-04 00:00:00+00:00,2023-12-12 00:00:00+00:00,4.105105528193807,uncap
IOST/USDT,2023-12-04 00:00:00+00:00,2023-12-15 00:00:00+00:00,1.5379877145638443,uncap
ADA/USDT,2023-12-13 00:00:00+00:00,2023-12-16 00:00:00+00:00,-0.9999999999999998,uncap
DEXE/USDT,2023-12-06 00:00:00+00:00,2023-12-17 00:00:00+00:00,-0.7917495579008793,uncap
HBAR/USDT,2023-11-02 00:00:00+00:00,2023-12-18 00:00:00+00:00,3.892073996907394,uncap
SOL/USDT,2023-11-10 00:00:00+00:00,2023-12-28 00:00:00+00:00,6.66744247660378,uncap
AVAX/USDT,2023-11-15 00:00:00+00:00,2023-12-31 00:00:00+00:00,5.848605783989639,uncap
FET/USDT,2023-10-23 00:00:00+00:00,2024-01-03 00:00:00+00:00,15.174418582804462,uncap
QTUM/USDT,2023-10-27 00:00:00+00:00,2024-01-03 00:00:00+00:00,1.689660140160533,uncap
DUSK/USDT,2023-11-10 00:00:00+00:00,2024-01-03 00:00:00+00:00,1.603803324255817,uncap
NEAR/USDT,2023-11-17 00:00:00+00:00,2024-01-03 00:00:00+00:00,5.550856955425743,uncap
VET/USDT,2023-12-04 00:00:00+00:00,2024-01-03 00:00:00+00:00,3.1339137351939037,uncap
HBAR/USDT,2023-12-21 00:00:00+00:00,2024-01-03 00:00:00+00:00,-1.0000000000000004,uncap
ICX/USDT,2024-01-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,-1.0000000000000002,uncap
BTC/USDT,2024-01-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,-1.000000000000001,uncap
BTC/USDT,2024-01-08 00:00:00+00:00,2024-01-12 00:00:00+00:00,-0.9999999999999992,uncap
TRX/USDT,2024-01-13 00:00:00+00:00,2024-01-15 00:00:00+00:00,-1.0000000000000002,uncap
CELR/USDT,2023-12-07 00:00:00+00:00,2024-01-19 00:00:00+00:00,-0.0895744723745128,uncap
ETC/USDT,2024-01-10 00:00:00+00:00,2024-01-19 00:00:00+00:00,-1.0,uncap
ETH/USDT,2023-12-02 00:00:00+00:00,2024-01-22 00:00:00+00:00,1.0240984634923105,uncap
SC/USDT,2023-12-08 00:00:00+00:00,2024-01-25 00:00:00+00:00,3.179870840099795,uncap
MTL/USDT,2024-02-15 00:00:00+00:00,2024-02-16 00:00:00+00:00,-1.0000000000000009,uncap
VTHO/USDT,2024-02-12 00:00:00+00:00,2024-02-16 00:00:00+00:00,9.13364644928895,uncap
DUSK/USDT,2024-01-24 00:00:00+00:00,2024-02-17 00:00:00+00:00,1.606247237194997,uncap
VET/USDT,2024-02-11 00:00:00+00:00,2024-02-20 00:00:00+00:00,4.658029114438476,uncap
SOL/USDT,2024-02-09 00:00:00+00:00,2024-02-23 00:00:00+00:00,-0.552699794833631,uncap
SC/USDT,2024-02-15 00:00:00+00:00,2024-02-24 00:00:00+00:00,3.366171354001497,uncap
DEXE/USDT,2024-02-20 00:00:00+00:00,2024-02-24 00:00:00+00:00,1.9547268098018225,uncap
MTL/USDT,2024-02-16 00:00:00+00:00,2024-02-28 00:00:00+00:00,-0.9999999999999992,uncap
TRX/USDT,2024-02-04 00:00:00+00:00,2024-03-01 00:00:00+00:00,2.9355248943917496,uncap
ZEC/USDT,2024-03-02 00:00:00+00:00,2024-03-05 00:00:00+00:00,-1.0000000000000002,uncap
SOL/USDT,2024-02-28 00:00:00+00:00,2024-03-05 00:00:00+00:00,-1.0,uncap
IOST/USDT,2024-02-18 00:00:00+00:00,2024-03-05 00:00:00+00:00,2.315893054211503,uncap
ICX/USDT,2024-02-17 00:00:00+00:00,2024-03-05 00:00:00+00:00,2.356621199967708,uncap
ETH/USDT,2024-02-12 00:00:00+00:00,2024-03-05 00:00:00+00:00,3.634487132490796,uncap
ARDR/USDT,2024-02-15 00:00:00+00:00,2024-03-05 00:00:00+00:00,3.3586232960651525,uncap
QTUM/USDT,2024-02-12 00:00:00+00:00,2024-03-05 00:00:00+00:00,8.21332699399444,uncap
ADA/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,2.2253192199192853,uncap
HBAR/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,2.3218308700820023,uncap
CELR/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,3.9103619454804273,uncap
BTC/USDT,2024-02-07 00:00:00+00:00,2024-03-05 00:00:00+00:00,6.2000810281649175,uncap
FET/USDT,2024-02-12 00:00:00+00:00,2024-03-05 00:00:00+00:00,9.907238979616832,uncap
JST/USDT,2024-02-14 00:00:00+00:00,2024-03-07 00:00:00+00:00,5.946387469196762,uncap
MTL/USDT,2024-03-01 00:00:00+00:00,2024-03-07 00:00:00+00:00,5.230964248975122,uncap
ZRX/USDT,2024-02-18 00:00:00+00:00,2024-03-12 00:00:00+00:00,13.058365664864477,uncap
CELR/USDT,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0000000000000002,uncap
ETC/USDT,2024-02-12 00:00:00+00:00,2024-03-15 00:00:00+00:00,1.4711290401774486,uncap
IOST/USDT,2024-03-12 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0000000000000004,uncap
HBAR/USDT,2024-03-07 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0,uncap
BTC/USDT,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0000000000000002,uncap
ETH/USDT,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0,uncap
ARDR/USDT,2024-03-11 00:00:00+00:00,2024-03-16 00:00:00+00:00,-1.0000000000000004,uncap
NEAR/USDT,2024-02-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,7.773133433384809,uncap
DUSK/USDT,2024-03-11 00:00:00+00:00,2024-03-16 00:00:00+00:00,-1.0,uncap
ZRX/USDT,2024-03-13 00:00:00+00:00,2024-03-21 00:00:00+00:00,-1.0,uncap
