tf,donchian_n,hold_bars,atr_mult,n,avg_r,total_r,win_rate,pf,y2019_n,y2019_total,y2019_avg,y2020_n,y2020_total,y2020_avg,y2021_n,y2021_total,y2021_avg,y2022_n,y2022_total,y2022_avg,y2023_n,y2023_total,y2023_avg,y2024_n,y2024_total,y2024_avg,y2025_n,y2025_total,y2025_avg,y2026_n,y2026_total,y2026_avg,y2022_positive,r2025_share,flag_2025_conc
1d,30,10,3.0,1038,0.0660281023485412,68.53717023778577,0.5279383429672447,1.4196839414549254,0,0.0,,4,-1.8555941568071173,-0.4638985392017793,41,2.4284637665359736,0.05923082357404814,165,26.546114253261692,0.16088554092885873,194,31.807813017100713,0.16395779905722016,218,-5.959120178716411,-0.02733541366383675,321,-0.5437842641903354,-0.0016940319756708268,95,16.11327780060126,0.16961345053264484,True,-0.007934151093541026,False
2h,15,15,2.0,19020,0.06528972435070259,1241.8105571503631,0.44079915878023135,1.148917125162339,19,9.83694074489556,0.5177337234155558,746,-56.79861196819721,-0.07613754955522414,2232,-86.8914169357216,-0.0389298462973663,2645,217.79958412987037,0.08234388813983756,3487,-48.8593194983609,-0.014011849583699712,4625,681.688286635623,0.14739206197526983,4022,555.1416932217704,0.13802627877219553,1244,-30.106599179516586,-0.024201446285785036,True,0.44704217565654963,True
6h,10,10,3.0,8375,0.06528525634805404,546.7640219149527,0.5146268656716418,1.3001201561256557,3,-0.5452962598697604,-0.1817654199565868,234,-19.280945905285627,-0.08239720472344285,728,-11.472302211811282,-0.015758656884356157,1389,201.59882178309672,0.145139540520588,1302,89.35133402743881,0.06862621661093611,2115,123.13955705892127,0.058222012793816204,1961,135.31978503633138,0.06900549976355501,643,28.653068386131174,0.04456153714794895,True,0.2474921165485536,False
1d,30,20,2.0,924,0.06463942845433865,59.726831891808914,0.5054112554112554,1.1718311979199783,0,0.0,,4,-4.0,-1.0,39,-6.719074562910269,-0.17228396315154534,145,51.79072499518534,0.3571774137598989,179,13.30890985373114,0.07435145169682202,201,-26.84507438238886,-0.13355758399198436,283,15.873295835297398,0.05608938457702261,73,16.318050152894166,0.22353493360128995,True,0.26576490552940746,False
2h,25,10,3.0,15732,0.06319070834406246,994.1162236687906,0.49084668192219677,1.267656981682262,14,3.5611776625375757,0.2543698330383983,611,21.090778215807244,0.03451845861834246,1841,-28.816840589699098,-0.015652819440358012,2135,259.7656344747608,0.12167008640504019,2854,7.900665940472972,0.0027682781851692266,4149,254.9067804473393,0.061438124957179874,3086,480.52891535960174,0.1557125454826966,1042,-4.820887842029954,-0.004626571825364639,True,0.4833729738221227,True
8h,20,10,3.0,4207,0.061880001918776385,260.32916807229225,0.5179462800095079,1.2844686214573142,0,0.0,,87,-1.9564993995280995,-0.02248849884515057,334,-35.98244269134679,-0.10773186434534968,713,78.03435437063968,0.1094450972940248,655,93.07536916277468,0.14209980024851096,1024,106.41836277470004,0.10392418239716801,1045,-12.11409705900624,-0.011592437377039463,349,32.85412091405902,0.09413788227524074,True,-0.046533767801394454,False
8h,15,10,3.0,4955,0.06038591230970365,299.2121954945816,0.5210898082744703,1.277666562849616,0,0.0,,106,-0.6529758236992398,-0.0061601492801815075,396,-27.403859923993927,-0.06920166647473214,834,75.2958616964633,0.09028280778952434,766,76.73578503177984,0.10017726505454287,1201,127.06044929028884,0.10579554478791744,1250,13.42667981173147,0.010741343849385175,402,34.75025541201131,0.08644342142291371,True,0.044873437693734024,False
8h,25,10,3.0,3782,0.059903307844266424,226.5543102670156,0.5195663670015864,1.2761416936361352,0,0.0,,79,-2.126903481275047,-0.026922828876899327,304,-34.502790669729414,-0.11349602193989938,629,72.72804065057153,0.11562486589915982,593,87.18695970453716,0.14702691349837632,912,77.01840709866195,0.08445000778362056,948,-9.303787519914202,-0.00981412185644958,317,35.55438448416365,0.1121589415904216,True,-0.0410664776536311,False
1d,15,20,2.0,1411,0.05863891943269983,82.73951531953946,0.5067328136073707,1.154663499545448,0,0.0,,6,-6.0,-1.0,67,-21.61059850628531,-0.3225462463624673,226,63.32488450432468,0.28019860400143665,239,36.812418563291736,0.15402685591335455,315,-42.435034127089935,-0.13471439405425376,448,28.96525892589221,0.06465459581672368,110,23.682585959406097,0.21529623599460088,True,0.3500776964190396,False
4h,10,15,3.0,11410,0.05860281635947875,668.6581346616525,0.5070990359333918,1.2085045551964388,7,2.5969781958328158,0.37099688511897366,361,-23.560471409859133,-0.06526446373922197,1187,-74.70170294084198,-0.06293319540087783,1733,224.57157414440377,0.1295854438225065,1926,97.9649247813284,0.05086444692696179,2836,161.27086575724036,0.05686560851806783,2550,244.93085521288788,0.09605131576975995,810,35.58511092066044,0.04393223570451906,True,0.3663020645622225,False
1d,25,10,2.0,1186,0.058260623099035805,69.09709899545646,0.5008431703204047,1.231050509110496,0,0.0,,5,-3.2833912352106767,-0.6566782470421353,54,-3.502096997575818,-0.06485364810325589,186,33.51069587078487,0.18016503156335953,204,47.45390593455492,0.23261718595370057,273,-15.260958440646236,-0.055900946669033835,356,-13.059164627698385,-0.036683046707017934,108,23.238108491247793,0.21516767121525734,True,-0.18899729247036987,False
2h,25,15,3.0,14519,0.05806744919291803,843.0812948319768,0.46910944279909084,1.1898641476703138,13,7.197474625592744,0.553651894276365,570,-17.243169506246574,-0.03025117457236241,1728,-91.7380332957944,-0.053089139638769905,1997,156.86342134748514,0.07854953497620688,2673,-52.98445735703905,-0.0198220940355552,3693,419.82153973699377,0.11368035194611259,2891,424.8799874524279,0.1469664432557689,954,-3.715468171442634,-0.003894620724782635,True,0.5039608754895991,True
2h,10,10,2.0,25019,0.05759669271722303,1441.011655092203,0.47727726927535075,1.163923856427628,27,6.108370466220536,0.2262359431933532,996,-17.85710451867053,-0.017928819797861976,2823,99.06062095876985,0.035090549400910324,3457,395.8176908616462,0.11449745179683142,4687,-41.43670585221453,-0.008840773597656183,6178,428.83848605830616,0.06941380480063226,5199,575.3389820779141,0.11066339335986038,1652,-4.8586849597688335,-0.0029410925906591004,True,0.3992604640252553,False
8h,10,10,3.0,6152,0.057505738130674736,353.775300979911,0.5188556566970091,1.261060376571999,0,0.0,,141,-1.445051885287791,-0.010248594931119084,512,-33.908442533650536,-0.0662274268235362,1036,116.67031241953632,0.11261613167908911,967,61.339104330778085,0.06343237262748509,1491,141.89959832433928,0.09517075675676678,1492,27.55483936035141,0.018468390992192635,513,41.664940963844195,0.0812182085065189,True,0.07788796810865013,False
1d,25,25,2.0,1006,0.056008933435932946,56.344987036548545,0.5178926441351889,1.1345422834235257,0,0.0,,5,-5.0,-1.0,51,-8.300719139545581,-0.16275919881461923,150,45.96118275980683,0.30640788506537886,186,1.0691957310930622,0.005748364145661625,239,-15.101250780442395,-0.063185149708964,298,22.41244838081894,0.07520955832489577,77,15.304130084817707,0.19875493616646372,True,0.3977718260238654,False
1d,10,25,2.0,1578,0.05440024628181609,85.84358863270579,0.5063371356147022,1.1264509144707238,0,0.0,,8,-8.0,-1.0,70,-18.975083536334665,-0.2710726219476381,264,51.860963953371446,0.19644304527792214,288,29.995906185694103,0.10415245203366008,375,-16.86393515245795,-0.04497049373988787,452,29.404815119732714,0.06505490070737326,121,18.420922062700168,0.15223902531157163,True,0.3425394439827704,False
1d,10,10,2.0,2002,0.05394507698781385,107.99804412960333,0.5339660339660339,1.2082076027113833,0,0.0,,8,-6.283391235210677,-0.7854239044013346,79,-9.94088369826366,-0.12583397086409695,330,75.59500036666832,0.2290757586868737,367,50.05783031595099,0.13639735780913076,449,10.51999272500872,0.02342982789534236,586,-36.246738968453684,-0.06185450335913598,183,24.29623462390333,0.1327663094202368,True,-0.33562403153297565,False
1d,15,15,2.0,1539,0.05353685127850543,82.39321411761986,0.5282651072124757,1.1764762487205231,0,0.0,,6,-6.0,-1.0,73,-22.400925525991457,-0.30686199350673227,242,74.34753221306748,0.30722120749201437,269,31.646777945767685,0.11764601466828135,330,-13.679318759693105,-0.04145248108997911,495,-11.23222015128663,-0.02269135384098309,124,29.711368395755887,0.23960780964319264,True,-0.13632457808057047,False
2h,20,10,3.0,17729,0.052362078751303685,928.3272941818631,0.48902927407073155,1.2160563671741038,16,5.979993033597871,0.3737495645998669,679,-3.8927797468140564,-0.005733107138165032,2082,-45.289332023587995,-0.02175280116406724,2417,277.8356233489984,0.11495060957757484,3234,-11.824858685361965,-0.003656418888485456,4538,303.8183743077649,0.06694984008544841,3628,408.084710920205,0.11248200411251516,1135,-6.384436972939099,-0.005625054601708457,True,0.43959141724886047,True
1d,15,10,3.0,1623,0.051988611129050365,84.37751586244875,0.5403573629081947,1.3235973337173321,0,0.0,,6,-3.3244484852514473,-0.5540747475419079,72,-4.391606143080566,-0.06099452976500787,264,34.79829759219513,0.1318117333037694,273,50.166565536795886,0.18376031332159665,343,2.4943866384810067,0.007272264252131215,514,-15.8243819625255,-0.030786735335652723,151,20.45870268583424,0.1354880972571804,True,-0.18754263859014556,False
1d,30,25,3.0,867,0.05090815685309791,44.13737199163589,0.5778546712802768,1.1681148447765117,0,0.0,,4,-4.0,-1.0,38,-0.0367401901606426,-0.0009668471094905948,132,30.632135916590457,0.23206163573174587,175,-1.3660705868830236,-0.007806117639331564,187,-14.497132961798693,-0.07752477519678445,269,22.608336014074105,0.08404585878837957,62,10.796843799813686,0.1741426419324788,True,0.5122266005859711,True
2h,15,10,3.0,20364,0.049338202907747986,1004.7231640133799,0.49066980946768807,1.2049867206128353,20,4.061779434387583,0.20308897171937917,781,-5.1677853416026505,-0.006616882639696096,2383,20.20442708288708,0.008478567806498985,2784,291.00111198671186,0.10452626148947984,3707,-15.199641249456587,-0.004100253911372157,5127,297.3468001593602,0.057996255151035736,4227,438.23179575962627,0.10367442530390969,1335,-25.75532381853381,-0.019292377392160158,True,0.43617168535171774,True
1d,15,25,3.0,1279,0.04925092602268824,62.99193438301826,0.5762314308053167,1.1670367052161394,0,0.0,,6,-6.0,-1.0,61,-13.513125829540593,-0.2215266529432884,211,19.915625697401524,0.09438685164645272,225,30.134607322785953,0.1339315881012709,291,-18.56131165711873,-0.06378457614130148,392,37.5187212955466,0.09571102371312908,93,13.497417553943503,0.14513352208541402,True,0.5956115122202235,True
1d,25,10,3.0,1182,0.0480898626633342,56.842217668061025,0.5126903553299492,1.2946798744883439,0,0.0,,5,-2.3244484852514473,-0.4648896970502895,53,-1.6719519195793004,-0.03154626263357171,186,25.94979326987565,0.1395150175799766,204,31.303317015268455,0.15344763242778656,272,-12.443309243708216,-0.04574746045480962,354,-2.7512954452545695,-0.007772021031792569,108,18.780112476710453,0.1738899303399116,True,-0.048402324154929836,False
2h,20,15,3.0,16347,0.046521024849170534,760.4791932093907,0.46791460206765767,1.149797278281398,14,7.862253278529455,0.5615895198949611,633,-35.123526602165555,-0.05548740379489029,1955,-126.24791350137849,-0.06457693785236751,2256,161.70277742018735,0.07167676304086318,3015,-39.04667949345239,-0.012950805802140095,4062,431.57100268727004,0.10624593862315855,3369,365.8301996901105,0.10858717711193544,1043,-6.068920269710185,-0.005818715503077838,True,0.4810522141259723,True
8h,30,10,3.0,3481,0.04433522592045737,154.3309214291121,0.506463659867854,1.2003559472837324,0,0.0,,74,-3.2547571931567556,-0.04398320531292913,269,-33.15676120725598,-0.12325933534295905,584,82.99113482772813,0.14210810758172626,551,69.05322071568415,0.12532344957474437,803,57.38103651929798,0.07145832692316062,898,-53.53475780925724,-0.05961554321743568,302,34.85180557607181,0.1154033297220921,True,-0.3468829014530769,False
1d,25,30,2.0,975,0.04338162981069212,42.29708906542482,0.49128205128205127,1.0954864971527043,0,0.0,,5,-5.0,-1.0,48,-8.973076922706401,-0.18693910255638335,146,38.24947250008299,0.2619826883567328,185,-24.336134573919605,-0.1315466733725384,232,-20.767555105070798,-0.08951532372875344,283,50.37355934651898,0.17799844292056177,76,12.750823820519658,0.16777399763841655,True,1.1909462438089187,True
1d,10,30,2.0,1495,0.04299820221787173,64.28231231571823,0.48695652173913045,1.0944411293213696,0,0.0,,8,-8.0,-1.0,65,-16.678368709103324,-0.2565902878323588,252,39.117290399522346,0.15522734285524742,280,-5.056193115616228,-0.018057832555772244,348,-7.692454553111824,-0.02210475446296501,428,48.903956093773694,0.11426157965834975,114,13.688082200253554,0.12007089649345222,True,0.7607684654152642,True
1d,20,25,2.0,1186,0.04226586262004889,50.12731306737798,0.5143338954468802,1.1013558030806785,0,0.0,,5,-5.0,-1.0,59,-15.69817042616739,-0.2660706851892778,183,37.02001173199097,0.20229514607645338,212,19.126825868443213,0.09022087673793969,275,-18.60880604658187,-0.06766838562393407,373,18.066396425142194,0.048435379155877194,79,15.221055514550866,0.19267158879178312,True,0.3604102298652728,False
1d,20,30,2.0,1142,0.042172287773555965,48.16075263740091,0.4921190893169877,1.0931806202460461,0,0.0,,5,-5.0,-1.0,55,-14.307009275658883,-0.26012744137561605,174,38.22010348594877,0.2196557671606251,209,-14.43183855813135,-0.06905185912981507,265,-9.703950897319979,-0.03661868263139615,357,38.119182356051574,0.10677642116541057,77,15.26426552651078,0.19823721463001012,True,0.7914988921175786,True
1d,15,15,3.0,1523,0.04173344576576973,63.56003790126731,0.5495732107682206,1.2047710282829442,0,0.0,,6,-6.0,-1.0,72,-15.018179400635915,-0.20858582500883216,236,54.504548139615636,0.23095147516786285,266,20.66312412265856,0.07768091775435548,329,-19.554427769432902,-0.05943595066696931,492,10.716200993098077,0.021780896327435115,122,18.24877181596386,0.14958009685216278,True,0.16859966335678364,False
2h,10,10,3.0,24821,0.04162014054348725,1033.053508429897,0.4945006244712139,1.1751026438476864,27,3.12734072949786,0.11582743442584667,987,-18.992903800780827,-0.0192430636279441,2811,51.22643653021917,0.0182235633334113,3419,313.11018183266,0.09157946236696694,4666,-65.63214071464576,-0.014066039587365143,6136,314.04684717686416,0.05118103767549938,5128,441.31574730048493,0.08606001312411952,1647,-5.148000624402464,-0.003125683439224325,True,0.42719543924808484,True
2h,10,15,2.0,22985,0.04090818890190134,940.2747219102024,0.4366325864694366,1.0928690304616921,24,10.190286613918104,0.424595275579921,938,-97.5741391578068,-0.10402360251365331,2615,-100.25422624212601,-0.038338136230258515,3233,222.20915032455937,0.06873156521019468,4317,-77.88643912415932,-0.018041797341709364,5458,664.1507264395118,0.1216839000438827,4868,384.01380229819813,0.07888533325764135,1532,-64.57443924189278,-0.042150417259721136,True,0.4084059619491419,True
1d,10,10,3.0,1995,0.040854278749246485,81.50428610474674,0.5458646616541354,1.2378383638192934,0,0.0,,8,-4.130409177924486,-0.5163011472405608,78,-4.264016567286473,-0.054666879067775294,330,51.857887166502465,0.15714511262576505,366,30.653249677359497,0.08375204829879644,448,7.766876028128882,0.017336776848501968,583,-23.64075936750492,-0.04055018759434806,182,23.261458345471773,0.12781021068940535,True,-0.2900554130015023,False
1d,20,10,2.0,1431,0.039908618944943935,57.109233710214774,0.5080363382250175,1.152956170096079,0,0.0,,5,-3.2833912352106767,-0.6566782470421353,64,-11.207911596120132,-0.17512361868937706,225,36.70310646520955,0.16312491762315356,245,52.340269469763754,0.21363375293781126,314,-2.8494014333718405,-0.009074526857872103,462,-41.346672186465625,-0.08949496144256629,116,26.753234226409745,0.23063132953801505,True,-0.7239927678992863,False
1d,15,30,3.0,1207,0.03962822475257837,47.83126727636209,0.5642087821043911,1.1221796170765228,0,0.0,,6,-6.0,-1.0,55,-8.666555011194571,-0.15757372747626494,199,7.962201817403164,0.040011064409061124,218,1.1684399189055439,0.00535981614176855,276,-9.819388421086177,-0.035577494279297746,366,52.48562090794285,0.1434033358140515,87,10.700948064391282,0.12299940303898026,True,1.0973077632396522,True
2h,15,15,3.0,18734,0.03948665759470205,739.7430433791483,0.47021458311092135,1.1276393474850122,19,7.09596774709233,0.37347198668907,734,-46.22611971977433,-0.06297836474083697,2214,-94.73791515685406,-0.04279038624970825,2611,165.51160518031213,0.06339012071249028,3441,-63.1995581432108,-0.01836662544121209,4557,427.72616680575106,0.09386134887113255,3924,365.9036142391768,0.09324760811395943,1234,-22.330717573344998,-0.01809620548893436,True,0.4946361003514519,True
1d,20,10,3.0,1427,0.03730704388562991,53.23715162479388,0.5185704274702172,1.2234235126848145,0,0.0,,5,-2.3244484852514473,-0.4648896970502895,63,-5.583860623297224,-0.08863270830630514,225,27.408531092904138,0.12181569374624061,245,35.404003907892665,0.1445061383995619,313,-3.589433850981427,-0.011467839779493378,460,-18.90699012835444,-0.041102152452944435,116,20.82934971188161,0.17956335958518627,True,-0.35514653867298523,False
1d,10,20,2.0,1722,0.034769578275699785,59.873213790755024,0.48664343786295006,1.0856073503211991,0,0.0,,8,-8.0,-1.0,73,-22.834323191718052,-0.31279894783175416,286,81.79145021992261,0.28598409167805106,308,18.858795870913667,0.061229856723745674,405,-69.31064544786796,-0.1711373961675752,507,25.926512999716497,0.051137106508316564,135,33.44142333978825,0.24771424696139446,True,0.4330235736188223,True
1d,15,20,3.0,1384,0.03182457269042384,44.04520860354659,0.536849710982659,1.114713654168029,0,0.0,,6,-6.0,-1.0,63,-14.833853025077174,-0.2354579845250345,224,38.990845642041045,0.17406627518768322,234,24.04960671137728,0.10277609705716786,313,-47.924694162925036,-0.15311403885918543,439,33.11735012108685,0.07543815517331856,105,16.645953317043627,0.15853288873374882,True,0.7518945004705958,True
1d,30,20,3.0,908,0.03175296221090207,28.83168968749908,0.5297356828193832,1.1143665790347632,0,0.0,,4,-4.0,-1.0,38,-2.962852918770235,-0.07796981365184828,141,34.56969881787549,0.24517516892110278,178,10.860593352059539,0.06101456939359291,200,-32.17712848602959,-0.16088564243014794,279,11.690487918578972,0.04190139038917194,68,10.850891003784914,0.15957192652624874,True,0.40547356208705887,True
1d,30,15,2.0,983,0.030386633733375412,29.87006095990803,0.49847405900305186,1.09331589881227,0,0.0,,4,-4.0,-1.0,41,-5.084366428849773,-0.12400893728901885,150,51.82515162938221,0.3455010108625481,192,19.849967944855457,0.10338524971278884,216,-36.4357248984322,-0.16868391156681573,303,-13.494887504019175,-0.04453758252151543,77,17.209920216971515,0.22350545736326644,True,-0.4517864065336921,False
1d,30,30,3.0,844,0.029480269673682988,24.88134760458844,0.5497630331753555,1.0870168719429827,0,0.0,,4,-4.0,-1.0,38,-3.8089530002032386,-0.10023560526850628,128,27.018145928604174,0.2110792650672201,174,-22.212005685380284,-0.12765520508839243,184,-21.352000425007652,-0.11604348057069376,255,38.183024914188984,0.14973735260466267,61,11.053135872386452,0.18119894872764675,True,1.5346043759763053,True
1d,10,15,2.0,1889,0.028020472433773678,52.93067242739848,0.5113816834303865,1.0862407177200557,0,0.0,,8,-8.0,-1.0,79,-21.862488151115816,-0.2767403563432382,309,84.92987863152712,0.27485397615380947,357,-5.065757057485571,-0.01418979567923129,427,-20.795886321851533,-0.04870230988724013,557,-12.899220172743778,-0.023158384511209655,152,36.624145499068064,0.24094832565176358,True,-0.24370028909866562,False
1d,20,25,3.0,1156,0.025813287867983557,29.84016077538899,0.5596885813148789,1.08564401604982,0,0.0,,5,-5.0,-1.0,56,-9.960545864966436,-0.1778668904458292,180,22.40693608336415,0.12448297824091195,207,8.23991029190537,0.03980632991258633,273,-25.55226234220492,-0.09359803055752718,362,29.84780357772234,0.08245249607105619,73,9.858319029568483,0.13504546615847238,True,1.000256124703579,True
1d,20,30,3.0,1101,0.025624480991850013,28.212553572026863,0.553133514986376,1.0775693682336949,0,0.0,,5,-5.0,-1.0,51,-5.966362810327234,-0.11698750608484772,171,16.9525900914214,0.09913795375100233,202,-17.195932264151637,-0.08512837754530513,261,-15.705589805153243,-0.06017467358296262,340,42.25026055597621,0.12426547222345945,71,12.877587804261358,0.18137447611635715,True,1.4975695286890984,True
1d,10,25,3.0,1531,0.025156023366921226,38.513871774756396,0.5564990202482037,1.0795240566279807,0,0.0,,7,-5.952577639891341,-0.8503682342701915,66,-14.87937620432125,-0.22544509400486742,261,28.68132698599083,0.10989014170877712,276,12.68588388388471,0.045963347405379384,369,-32.41865826898032,-0.08785544246336131,439,32.429566860901474,0.0738714507082038,113,17.96770615717229,0.15900624917851586,True,0.8420230261595556,True
2h,10,15,3.0,22533,0.02362781912990484,532.4056484541458,0.4678915368570541,1.0758500521710643,24,6.054965332368106,0.2522902221820044,918,-73.96672965314708,-0.08057377957859159,2580,-97.797836478412,-0.03790613816992713,3168,173.7625429665157,0.05484928755256177,4237,-92.48770364322112,-0.021828582403403615,5370,390.5754285542731,0.07273285447938047,4723,267.0809291763793,0.056549000460804424,1513,-40.815947800610296,-0.026976832650766884,True,0.5016493156146183,True
1d,25,25,3.0,985,0.02171052568295148,21.38486779770721,0.5604060913705584,1.070072517868763,0,0.0,,5,-5.0,-1.0,50,-5.4633676581511414,-0.10926735316302283,146,32.17082050968162,0.2203480856827508,184,-6.555851370016562,-0.03562962701095958,238,-24.382454640609932,-0.10244728840592408,291,20.702018880390174,0.07114095835185627,71,9.913702076413045,0.1396296067100429,True,0.9680685929987256,True
1d,20,15,2.0,1353,0.02118870399296403,28.668316502480334,0.49815225424981524,1.065678250768297,0,0.0,,5,-5.0,-1.0,64,-20.850055385084104,-0.32578211539193913,207,63.01453100519022,0.3044180241796629,242,24.044792330232774,0.0993586459926974,304,-25.007517099575793,-0.08226156940649931,439,-34.06219793087482,-0.07759042808855311,92,26.528763582592035,0.2883561258977395,True,-1.188147826117652,False
1d,20,15,3.0,1341,0.01969253270311607,26.407686354878653,0.5190156599552572,1.0913999897939324,0,0.0,,5,-5.0,-1.0,63,-15.487790687365711,-0.24583794741850334,203,46.065784571947766,0.22692504715245204,241,15.352108401931432,0.06370169461382337,303,-28.206781237102124,-0.09309168725116213,436,-1.4135642829387565,-0.003242119914997148,90,15.097929588406036,0.16775477320451151,True,-0.05352851680918307,False
1d,10,15,3.0,1868,0.017747936276107695,33.15314496376917,0.5364025695931478,1.078856965114098,0,0.0,,7,-5.4869735349549025,-0.7838533621364147,78,-15.046461372625862,-0.19290335093110078,301,61.64519049921455,0.20480129733958322,354,-14.585569990178675,-0.04120217511349908,423,-22.17113690084195,-0.05241403522657671,554,3.624303037268489,0.006542063244166948,151,25.17379322588752,0.16671386242309616,True,0.1093200370954021,False
1d,10,30,3.0,1436,0.016593448624447633,23.8281922247068,0.5424791086350975,1.0483555520134131,0,0.0,,7,-7.0,-1.0,60,-10.293079838267955,-0.17155133063779926,250,9.204833363586145,0.03681933345434458,264,-10.018164247386602,-0.03794759184616137,340,-25.064215309077973,-0.07371828032081756,409,51.531653516135904,0.12599426287563792,106,15.467164739717278,0.14591664848789884,True,2.162633783972254,True
1d,30,15,3.0,972,0.015662691148300913,15.224135796148488,0.5123456790123457,1.068837284199477,0,0.0,,4,-4.0,-1.0,40,-3.1984158090330945,-0.07996039522582736,146,36.66458230878519,0.2511272760875698,192,12.055778377920301,0.06279051238500157,215,-35.11418043498406,-0.16332176946504212,301,-1.068995991198874,-0.0035514816983351297,74,9.885367344659018,0.13358604519809483,True,-0.07021718707142091,False
1d,25,30,3.0,950,0.014508964453403984,13.783516230733785,0.5442105263157895,1.042681538339286,0,0.0,,5,-5.0,-1.0,47,-4.815086515390737,-0.1024486492636327,140,27.553829341669722,0.1968130667262123,183,-28.556489906451453,-0.15604639293142872,231,-27.552379133854863,-0.11927436854482625,274,41.28501577782718,0.1506752400650627,70,10.868626666933947,0.15526609524191354,True,2.9952455590230267,True
1d,25,20,2.0,1055,0.013887578401134065,14.651395213196437,0.48056872037914694,1.0353591354977587,0,0.0,,5,-5.0,-1.0,51,-12.337437187273737,-0.24191053308379878,162,52.70929204017783,0.32536600024801127,188,7.641447836512037,0.04064599913038317,254,-51.245282763992854,-0.20175308174800335,312,6.835389884276605,0.021908300911142965,83,16.047985403496572,0.19334922172887437,True,0.46653508316532233,True
1d,25,15,2.0,1116,0.012088995714147201,13.491319216988277,0.4883512544802867,1.0371773996865064,0,0.0,,5,-5.0,-1.0,53,-11.177279560293881,-0.21089206717535625,169,54.83132714916047,0.32444572277609746,201,15.716280502542219,0.07819045026140407,268,-38.71365745376654,-0.14445394572300946,332,-22.02575585976413,-0.06634263813181966,88,19.86040443911014,0.22568641408079707,True,-1.6325872589264128,False
1d,10,20,3.0,1688,0.008735546695826593,14.745602822555288,0.518957345971564,1.0288651217677425,0,0.0,,7,-6.027821117930413,-0.8611173025614877,69,-16.446277896708,-0.23835185357547828,284,51.2251993740428,0.18037042033113662,300,7.32814230343934,0.024427141011464468,402,-75.5984069287264,-0.18805573862867264,495,28.092003727102117,0.056751522681014376,131,26.172763361335843,0.19979208672775453,True,1.9051105651734903,True
1d,20,20,2.0,1265,0.008114320158383013,10.26461500035451,0.4782608695652174,1.0203658535703408,0,0.0,,5,-5.0,-1.0,61,-21.164566571195888,-0.34696010772452274,196,52.37711521339195,0.26723017966016305,218,17.310659293689213,0.07940669400774868,292,-51.72081104446665,-0.1771260652207762,407,-1.1504655320089157,-0.0028266966388425445,86,19.612683640944788,0.22805446094121845,True,-0.1120807289868331,False
1d,25,15,3.0,1105,0.001647841757900128,1.8208651424796414,0.5013574660633484,1.007221806883993,0,0.0,,5,-5.0,-1.0,52,-8.668996180201411,-0.1667114650038733,166,38.36313851921115,0.2311032440916334,201,7.9428106715921025,0.03951647100294579,267,-38.29047357146903,-0.1434100133762885,329,-4.357716725966502,-0.01324533959260335,85,11.832102429313332,0.1392012050507451,True,-2.3932122287937228,False
1d,20,20,3.0,1241,0.0011774653914732734,1.4612345508183324,0.5092667203867849,1.004080400685133,0,0.0,,5,-5.0,-1.0,58,-13.405433470913,-0.23112816329160343,194,32.94627368114507,0.16982615299559314,214,10.370423725117632,0.04845992394914782,291,-51.33836636082379,-0.17642050295815737,397,15.623466704023066,0.03935382041315634,82,12.264870272269361,0.14957158868621173,True,10.691963651744674,True
1d,25,20,3.0,1037,-0.0047583515802528155,-4.934410588722169,0.502410800385728,0.9835898453528102,0,0.0,,5,-5.0,-1.0,50,-8.600332402465021,-0.17200664804930044,159,35.28598618572569,0.22192444141965842,187,3.8834199452971667,0.020766951579129233,253,-49.49828553806656,-0.1956453973836623,305,8.439729773482668,0.02767124515895957,78,10.555071447303888,0.13532142881158832,True,,False
