timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
6h,none,14,25,55,2.0,10,399,0.5188,-0.0154,0.9516,19.53,8.2,-6.15
6h,none,14,25,55,2.0,15,386,0.5,-0.0098,0.9762,19.02,11.6,-3.79
6h,none,14,25,55,2.0,20,381,0.4094,-0.1397,0.7166,56.02,14.6,-53.23
6h,none,14,25,55,3.0,5,478,0.5607,0.0165,1.1118,7.44,4.8,7.87
6h,none,14,25,55,3.0,10,377,0.5597,0.0302,1.1575,6.67,9.1,11.4
6h,none,14,25,55,3.0,15,366,0.5464,0.0116,1.0423,13.64,13.1,4.26
6h,none,14,25,55,3.0,20,334,0.4341,-0.1102,0.6926,38.04,16.7,-36.8
6h,none,14,25,55,4.0,5,475,0.5789,0.028,1.2802,5.74,4.9,13.31
6h,none,14,25,55,4.0,10,366,0.5738,0.0377,1.2821,5.5,9.5,13.81
6h,none,14,25,55,4.0,15,355,0.5606,0.0128,1.063,9.28,13.9,4.56
6h,none,14,25,55,4.0,20,313,0.4377,-0.0972,0.6627,33.16,17.6,-30.42
6h,none,14,25,60,2.0,5,486,0.5206,-0.0189,0.9213,15.23,4.6,-9.18
6h,none,14,25,60,2.0,10,399,0.5188,-0.0116,0.9635,19.38,8.3,-4.63
6h,none,14,25,60,2.0,15,386,0.5,-0.0079,0.9808,20.7,11.8,-3.05
6h,none,14,25,60,2.0,20,381,0.4068,-0.1573,0.6811,62.61,15.0,-59.92
6h,none,14,25,60,3.0,5,478,0.5607,0.0154,1.1043,7.44,4.8,7.35
6h,none,14,25,60,3.0,10,377,0.5597,0.0327,1.1704,6.67,9.2,12.33
6h,none,14,25,60,3.0,15,366,0.5464,0.0135,1.0489,14.4,13.4,4.92
6h,none,14,25,60,3.0,20,334,0.4311,-0.1223,0.659,41.58,17.2,-40.84
6h,none,14,25,60,4.0,5,475,0.5789,0.0272,1.2719,5.74,4.9,12.92
6h,none,14,25,60,4.0,10,366,0.5738,0.0396,1.2964,5.5,9.6,14.51
6h,none,14,25,60,4.0,15,355,0.5606,0.0147,1.0721,8.97,14.1,5.22
6h,none,14,25,60,4.0,20,313,0.4345,-0.1066,0.6303,35.71,18.2,-33.35
6h,none,14,25,65,2.0,5,486,0.5206,-0.0189,0.9213,15.23,4.6,-9.18
6h,none,14,25,65,2.0,10,399,0.5188,-0.0116,0.9636,19.38,8.3,-4.63
6h,none,14,25,65,2.0,15,386,0.5,-0.0239,0.942,21.49,11.9,-9.23
6h,none,14,25,65,2.0,20,381,0.4068,-0.188,0.6189,73.47,15.3,-71.62
6h,none,14,25,65,3.0,5,478,0.5607,0.0154,1.1043,7.44,4.8,7.35
6h,none,14,25,65,3.0,10,377,0.5597,0.0327,1.1705,6.67,9.2,12.33
6h,none,14,25,65,3.0,15,366,0.5464,0.0014,1.005,14.92,13.5,0.51
6h,none,14,25,65,3.0,20,334,0.4311,-0.1466,0.5913,49.61,17.5,-48.96
6h,none,14,25,65,4.0,5,475,0.5789,0.0272,1.2719,5.74,4.9,12.92
6h,none,14,25,65,4.0,10,366,0.5738,0.0397,1.2965,5.5,9.6,14.51
6h,none,14,25,65,4.0,15,355,0.5606,0.0064,1.0314,9.72,14.2,2.27
6h,none,14,25,65,4.0,20,313,0.4345,-0.1247,0.5673,41.63,18.5,-39.04
6h,none,14,30,50,2.0,5,1090,0.5092,-0.0249,0.9049,38.71,4.6,-27.09
6h,none,14,30,50,2.0,10,885,0.4994,0.0269,1.0774,14.94,7.9,23.83
6h,none,14,30,50,2.0,15,828,0.4819,0.0136,1.0321,20.33,10.3,11.24
6h,none,14,30,50,2.0,20,798,0.4411,-0.0519,0.8918,54.36,12.1,-41.45
6h,none,14,30,50,3.0,5,1063,0.5306,-0.0038,0.9781,16.91,4.8,-4.01
6h,none,14,30,50,3.0,10,816,0.5172,0.0161,1.0667,17.74,8.7,13.1
6h,none,14,30,50,3.0,15,751,0.5087,-0.0024,0.9921,22.06,11.6,-1.83
6h,none,14,30,50,3.0,20,696,0.4971,-0.0265,0.9245,34.21,14.0,-18.45
6h,none,14,30,50,4.0,5,1044,0.5393,0.001,1.0077,9.91,4.8,1.01
6h,none,14,30,50,4.0,10,785,0.5248,0.0087,1.0474,9.82,9.1,6.86
6h,none,14,30,50,4.0,15,715,0.5203,0.0064,1.0276,11.1,12.3,4.55
6h,none,14,30,50,4.0,20,650,0.52,-0.0122,0.9543,19.98,14.9,-7.93
6h,none,14,30,55,2.0,5,1090,0.5092,-0.0274,0.895,41.33,4.6,-29.89
6h,none,14,30,55,2.0,10,885,0.4972,0.0391,1.1121,17.69,8.2,34.56
6h,none,14,30,55,2.0,15,826,0.4685,0.0045,1.0103,33.18,11.0,3.68
6h,none,14,30,55,2.0,20,793,0.4048,-0.0811,0.8392,79.75,13.4,-64.29
6h,none,14,30,55,3.0,5,1063,0.5306,-0.0052,0.9698,17.1,4.8,-5.53
6h,none,14,30,55,3.0,10,816,0.5147,0.0224,1.0927,19.87,9.0,18.25
6h,none,14,30,55,3.0,15,749,0.494,-0.0071,0.9776,29.87,12.4,-5.28
6h,none,14,30,55,3.0,20,691,0.4472,-0.0615,0.8365,54.92,15.5,-42.49
6h,none,14,30,55,4.0,5,1044,0.5393,-0.0001,0.999,10.32,4.9,-0.13
6h,none,14,30,55,4.0,10,785,0.5223,0.0137,1.0743,10.9,9.4,10.79
6h,none,14,30,55,4.0,15,713,0.5049,0.0024,1.0101,16.48,13.1,1.69
6h,none,14,30,55,4.0,20,644,0.4612,-0.0424,0.8535,36.92,16.6,-27.28
6h,none,14,30,60,2.0,5,1090,0.5092,-0.0278,0.8934,41.46,4.6,-30.35
6h,none,14,30,60,2.0,10,885,0.4972,0.0531,1.1523,15.32,8.3,46.95
6h,none,14,30,60,2.0,15,825,0.463,-0.008,0.9814,38.81,11.4,-6.62
6h,none,14,30,60,2.0,20,792,0.3914,-0.1211,0.7646,108.92,14.1,-95.88
6h,none,14,30,60,3.0,5,1063,0.5306,-0.0057,0.9667,17.4,4.8,-6.1
6h,none,14,30,60,3.0,10,816,0.5147,0.0313,1.1299,18.67,9.1,25.57
6h,none,14,30,60,3.0,15,749,0.4873,-0.0169,0.9466,34.23,12.8,-12.66
6h,none,14,30,60,3.0,20,690,0.4275,-0.0928,0.7615,69.22,16.3,-64.0
6h,none,14,30,60,4.0,5,1044,0.5393,-0.0005,0.9957,10.3,4.9,-0.56
6h,none,14,30,60,4.0,10,785,0.5223,0.0207,1.1121,10.0,9.5,16.28
6h,none,14,30,60,4.0,15,713,0.4979,-0.0053,0.9774,19.84,13.5,-3.8
6h,none,14,30,60,4.0,20,643,0.4401,-0.0665,0.7776,48.78,17.5,-42.79
6h,none,14,30,65,2.0,5,1090,0.5092,-0.0278,0.8934,41.46,4.6,-30.35
6h,none,14,30,65,2.0,10,885,0.4972,0.0641,1.1839,15.33,8.3,56.7
6h,none,14,30,65,2.0,15,825,0.4594,-0.0096,0.9779,37.36,11.6,-7.9
6h,none,14,30,65,2.0,20,792,0.3851,-0.1352,0.7396,115.12,14.5,-107.06
6h,none,14,30,65,3.0,5,1063,0.5306,-0.0057,0.9667,17.4,4.8,-6.1
6h,none,14,30,65,3.0,10,816,0.5147,0.0409,1.1697,17.59,9.2,33.39
6h,none,14,30,65,3.0,15,749,0.4846,-0.016,0.9497,30.55,13.0,-11.95
6h,none,14,30,65,3.0,20,690,0.4188,-0.1046,0.734,75.49,16.8,-72.19
6h,none,14,30,65,4.0,5,1044,0.5393,-0.0005,0.9957,10.3,4.9,-0.56
6h,none,14,30,65,4.0,10,785,0.5223,0.0282,1.1525,9.61,9.6,22.15
6h,none,14,30,65,4.0,15,713,0.4951,-0.0073,0.9692,18.4,13.8,-5.18
6h,none,14,30,65,4.0,20,642,0.433,-0.0738,0.7547,51.75,18.0,-47.39
6h,ema200_price_above,5,10,50,2.0,5,6,0.0,-0.3737,0.0,1.24,5.0,-2.24
6h,ema200_price_above,5,10,50,2.0,10,6,0.1667,-0.6994,0.0589,3.2,7.8,-4.2
6h,ema200_price_above,5,10,50,2.0,15,6,0.1667,-0.6538,0.0627,2.92,8.0,-3.92
6h,ema200_price_above,5,10,50,2.0,20,6,0.1667,-0.6538,0.0627,2.92,8.0,-3.92
6h,ema200_price_above,5,10,50,3.0,5,6,0.0,-0.2244,0.0,0.83,5.0,-1.35
6h,ema200_price_above,5,10,50,3.0,10,6,0.1667,-0.4569,0.06,1.74,9.2,-2.74
6h,ema200_price_above,5,10,50,3.0,15,6,0.1667,-0.5902,0.0471,2.54,11.7,-3.54
6h,ema200_price_above,5,10,50,3.0,20,6,0.1667,-0.5836,0.0476,2.5,12.3,-3.5
6h,ema200_price_above,5,10,50,4.0,5,6,0.0,-0.1683,0.0,0.62,5.0,-1.01
6h,ema200_price_above,5,10,50,4.0,10,6,0.1667,-0.3843,0.0539,1.31,9.3,-2.31
6h,ema200_price_above,5,10,50,4.0,15,6,0.1667,-0.526,0.0399,2.16,11.8,-3.16
6h,ema200_price_above,5,10,50,4.0,20,6,0.1667,-0.5102,0.0411,2.06,12.8,-3.06
6h,ema200_price_above,5,10,55,2.0,5,6,0.0,-0.3737,0.0,1.24,5.0,-2.24
6h,ema200_price_above,5,10,55,2.0,10,6,0.0,-0.7862,0.0,3.72,8.0,-4.72
6h,ema200_price_above,5,10,55,2.0,15,6,0.0,-0.8176,0.0,3.91,9.2,-4.91
6h,ema200_price_above,5,10,55,2.0,20,6,0.0,-0.7977,0.0,3.79,10.0,-4.79
6h,ema200_price_above,5,10,55,3.0,5,6,0.0,-0.2244,0.0,0.83,5.0,-1.35
6h,ema200_price_above,5,10,55,3.0,10,6,0.0,-0.5148,0.0,2.09,9.3,-3.09
6h,ema200_price_above,5,10,55,3.0,15,6,0.0,-0.6994,0.0,3.2,12.8,-4.2
6h,ema200_price_above,5,10,55,3.0,20,6,0.0,-0.7363,0.0,3.42,15.0,-4.42
6h,ema200_price_above,5,10,55,4.0,5,6,0.0,-0.1683,0.0,0.62,5.0,-1.01
6h,ema200_price_above,5,10,55,4.0,10,6,0.0,-0.4278,0.0,1.57,9.5,-2.57
6h,ema200_price_above,5,10,55,4.0,15,6,0.0,-0.6079,0.0,2.65,13.0,-3.65
6h,ema200_price_above,5,10,55,4.0,20,6,0.0,-0.6247,0.0,2.75,15.5,-3.75
6h,ema200_price_above,5,10,60,2.0,5,6,0.0,-0.3737,0.0,1.24,5.0,-2.24
6h,ema200_price_above,5,10,60,2.0,10,6,0.0,-0.7862,0.0,3.72,8.0,-4.72
6h,ema200_price_above,5,10,60,2.0,15,6,0.0,-0.8461,0.0,4.08,9.7,-5.08
6h,ema200_price_above,5,10,60,2.0,20,6,0.0,-0.7756,0.0,3.65,11.0,-4.65
6h,ema200_price_above,5,10,60,3.0,5,6,0.0,-0.2244,0.0,0.83,5.0,-1.35
6h,ema200_price_above,5,10,60,3.0,10,6,0.0,-0.5148,0.0,2.09,9.3,-3.09
6h,ema200_price_above,5,10,60,3.0,15,6,0.0,-0.7184,0.0,3.31,13.3,-4.31
6h,ema200_price_above,5,10,60,3.0,20,6,0.0,-0.7215,0.0,3.33,16.0,-4.33
6h,ema200_price_above,5,10,60,4.0,5,6,0.0,-0.1683,0.0,0.62,5.0,-1.01
6h,ema200_price_above,5,10,60,4.0,10,6,0.0,-0.4278,0.0,1.57,9.5,-2.57
6h,ema200_price_above,5,10,60,4.0,15,6,0.0,-0.6222,0.0,2.73,13.5,-3.73
6h,ema200_price_above,5,10,60,4.0,20,6,0.0,-0.6136,0.0,2.68,16.5,-3.68
6h,ema200_price_above,5,10,65,2.0,5,6,0.0,-0.3737,0.0,1.24,5.0,-2.24
6h,ema200_price_above,5,10,65,2.0,10,6,0.0,-0.7862,0.0,3.72,8.0,-4.72
6h,ema200_price_above,5,10,65,2.0,15,6,0.0,-0.8461,0.0,4.08,9.7,-5.08
6h,ema200_price_above,5,10,65,2.0,20,6,0.0,-0.7756,0.0,3.65,11.0,-4.65
6h,ema200_price_above,5,10,65,3.0,5,6,0.0,-0.2244,0.0,0.83,5.0,-1.35
6h,ema200_price_above,5,10,65,3.0,10,6,0.0,-0.5148,0.0,2.09,9.3,-3.09
6h,ema200_price_above,5,10,65,3.0,15,6,0.0,-0.7184,0.0,3.31,13.3,-4.31
6h,ema200_price_above,5,10,65,3.0,20,6,0.0,-0.7215,0.0,3.33,16.0,-4.33
6h,ema200_price_above,5,10,65,4.0,5,6,0.0,-0.1683,0.0,0.62,5.0,-1.01
6h,ema200_price_above,5,10,65,4.0,10,6,0.0,-0.4278,0.0,1.57,9.5,-2.57
6h,ema200_price_above,5,10,65,4.0,15,6,0.0,-0.6222,0.0,2.73,13.5,-3.73
6h,ema200_price_above,5,10,65,4.0,20,6,0.0,-0.6136,0.0,2.68,16.5,-3.68
6h,ema200_price_above,5,15,50,2.0,5,38,0.4474,-0.1106,0.5983,5.15,4.2,-4.2
6h,ema200_price_above,5,15,50,2.0,10,36,0.5,-0.16,0.6096,7.75,6.1,-5.76
6h,ema200_price_above,5,15,50,2.0,15,36,0.5278,-0.1711,0.596,8.15,6.6,-6.16
6h,ema200_price_above,5,15,50,2.0,20,36,0.5278,-0.1649,0.6049,7.93,6.7,-5.94
6h,ema200_price_above,5,15,50,3.0,5,38,0.4474,-0.0745,0.5958,3.12,4.4,-2.83
6h,ema200_price_above,5,15,50,3.0,10,35,0.4857,-0.1556,0.5102,6.77,7.1,-5.45
6h,ema200_price_above,5,15,50,3.0,15,35,0.5143,-0.1713,0.489,7.32,8.5,-6.0
6h,ema200_price_above,5,15,50,3.0,20,35,0.5143,-0.1701,0.4908,7.28,8.9,-5.95
6h,ema200_price_above,5,15,50,4.0,5,38,0.4474,-0.0522,0.6124,2.2,4.6,-1.98
6h,ema200_price_above,5,15,50,4.0,10,35,0.4857,-0.1344,0.4749,5.7,7.5,-4.7
6h,ema200_price_above,5,15,50,4.0,15,35,0.5143,-0.1479,0.454,6.17,9.1,-5.18
6h,ema200_price_above,5,15,50,4.0,20,35,0.5143,-0.1494,0.4514,6.23,9.9,-5.23
6h,ema200_price_above,5,15,55,2.0,5,38,0.4211,-0.1336,0.5176,6.02,4.3,-5.08
6h,ema200_price_above,5,15,55,2.0,10,36,0.4722,-0.1125,0.7265,7.18,6.5,-4.05
6h,ema200_price_above,5,15,55,2.0,15,36,0.5,-0.1548,0.6621,8.31,7.3,-5.57
6h,ema200_price_above,5,15,55,2.0,20,36,0.5278,-0.1261,0.714,7.28,7.5,-4.54
6h,ema200_price_above,5,15,55,3.0,5,38,0.4211,-0.0898,0.5155,3.7,4.6,-3.41
6h,ema200_price_above,5,15,55,3.0,10,35,0.4571,-0.123,0.6141,6.13,7.5,-4.31
6h,ema200_price_above,5,15,55,3.0,15,35,0.4857,-0.1615,0.5518,7.47,9.3,-5.65
6h,ema200_price_above,5,15,55,3.0,20,35,0.5143,-0.144,0.5893,6.86,10.1,-5.04
6h,ema200_price_above,5,15,55,4.0,5,38,0.4211,-0.0636,0.5297,2.63,4.7,-2.42
6h,ema200_price_above,5,15,55,4.0,10,35,0.4571,-0.11,0.5717,5.22,7.9,-3.85
6h,ema200_price_above,5,15,55,4.0,15,35,0.4857,-0.1405,0.5148,6.29,9.9,-4.92
6h,ema200_price_above,5,15,55,4.0,20,35,0.5143,-0.1341,0.5362,6.06,11.1,-4.69
6h,ema200_price_above,5,15,60,2.0,5,38,0.4211,-0.1321,0.5228,6.2,4.4,-5.02
6h,ema200_price_above,5,15,60,2.0,10,35,0.4286,-0.1649,0.6204,8.9,7.2,-5.77
6h,ema200_price_above,5,15,60,2.0,15,35,0.3714,-0.2366,0.5333,11.01,8.7,-8.28
6h,ema200_price_above,5,15,60,2.0,20,35,0.4286,-0.2025,0.5879,10.06,9.6,-7.09
6h,ema200_price_above,5,15,60,3.0,5,38,0.4211,-0.0889,0.5206,3.84,4.7,-3.38
6h,ema200_price_above,5,15,60,3.0,10,34,0.4118,-0.1565,0.5286,7.14,8.2,-5.32
6h,ema200_price_above,5,15,60,3.0,15,34,0.3529,-0.2122,0.4534,9.04,10.7,-7.21
6h,ema200_price_above,5,15,60,3.0,20,34,0.4118,-0.2246,0.4567,9.46,12.3,-7.64
6h,ema200_price_above,5,15,60,4.0,5,38,0.4211,-0.0629,0.535,2.74,4.8,-2.39
6h,ema200_price_above,5,15,60,4.0,10,34,0.4118,-0.1356,0.4925,5.98,8.6,-4.61
6h,ema200_price_above,5,15,60,4.0,15,34,0.3529,-0.1865,0.4145,7.71,11.4,-6.34
6h,ema200_price_above,5,15,60,4.0,20,34,0.4118,-0.1962,0.4191,8.04,13.7,-6.67
6h,ema200_price_above,5,15,65,2.0,5,38,0.4211,-0.1374,0.5036,6.2,4.4,-5.22
6h,ema200_price_above,5,15,65,2.0,10,35,0.3714,-0.1918,0.5809,10.5,7.7,-6.71
6h,ema200_price_above,5,15,65,2.0,15,35,0.2857,-0.3103,0.4387,14.31,9.5,-10.86
6h,ema200_price_above,5,15,65,2.0,20,35,0.3429,-0.293,0.4705,13.7,10.9,-10.25
6h,ema200_price_above,5,15,65,3.0,5,38,0.4211,-0.0924,0.5015,3.97,4.7,-3.51
6h,ema200_price_above,5,15,65,3.0,10,34,0.3529,-0.1749,0.4972,8.25,8.6,-5.95
6h,ema200_price_above,5,15,65,3.0,15,34,0.2647,-0.2573,0.3789,11.05,11.6,-8.75
6h,ema200_price_above,5,15,65,3.0,20,34,0.3235,-0.2777,0.3785,11.74,13.9,-9.44
6h,ema200_price_above,5,15,65,4.0,5,38,0.4211,-0.0656,0.5154,2.84,4.8,-2.49
6h,ema200_price_above,5,15,65,4.0,10,34,0.3529,-0.1494,0.4647,6.81,9.0,-5.08
6h,ema200_price_above,5,15,65,4.0,15,34,0.2647,-0.2203,0.3483,9.21,12.4,-7.49
6h,ema200_price_above,5,15,65,4.0,20,34,0.3235,-0.2425,0.3435,9.97,15.3,-8.24
6h,ema200_price_above,5,20,50,2.0,5,106,0.5,0.0017,1.0075,3.66,4.1,0.18
6h,ema200_price_above,5,20,50,2.0,10,96,0.5104,-0.035,0.8819,5.07,6.3,-3.36
6h,ema200_price_above,5,20,50,2.0,15,94,0.5638,-0.0231,0.9246,5.42,6.9,-2.17
6h,ema200_price_above,5,20,50,2.0,20,93,0.5591,-0.0338,0.893,6.32,7.2,-3.15
6h,ema200_price_above,5,20,50,3.0,5,105,0.5048,-0.0017,0.989,3.27,4.3,-0.18
6h,ema200_price_above,5,20,50,3.0,10,94,0.5319,-0.0343,0.8401,4.65,6.8,-3.22
6h,ema200_price_above,5,20,50,3.0,15,92,0.587,-0.042,0.8224,5.39,7.9,-3.87
6h,ema200_price_above,5,20,50,3.0,20,91,0.5824,-0.0496,0.7965,5.13,8.3,-4.52
6h,ema200_price_above,5,20,50,4.0,5,105,0.5048,-0.0047,0.9608,2.95,4.3,-0.49
6h,ema200_price_above,5,20,50,4.0,10,94,0.5319,-0.0401,0.7708,4.38,7.0,-3.77
6h,ema200_price_above,5,20,50,4.0,15,92,0.587,-0.0448,0.7652,4.98,8.3,-4.12
6h,ema200_price_above,5,20,50,4.0,20,91,0.5824,-0.0488,0.7492,4.78,9.1,-4.44
6h,ema200_price_above,5,20,55,2.0,5,106,0.4623,-0.0234,0.9006,6.44,4.4,-2.48
6h,ema200_price_above,5,20,55,2.0,10,95,0.5053,-0.0433,0.864,6.87,7.1,-4.11
6h,ema200_price_above,5,20,55,2.0,15,92,0.5435,-0.0248,0.9275,7.04,8.1,-2.28
6h,ema200_price_above,5,20,55,2.0,20,91,0.5495,-0.0416,0.8834,8.14,8.5,-3.79
6h,ema200_price_above,5,20,55,3.0,5,105,0.4667,-0.0186,0.8846,4.05,4.6,-1.95
6h,ema200_price_above,5,20,55,3.0,10,93,0.5269,-0.04,0.8254,4.78,7.6,-3.72
6h,ema200_price_above,5,20,55,3.0,15,91,0.5604,-0.0528,0.8035,6.37,9.1,-4.8
6h,ema200_price_above,5,20,55,3.0,20,90,0.5778,-0.0663,0.7669,7.18,9.7,-5.96
6h,ema200_price_above,5,20,55,4.0,5,105,0.4667,-0.0173,0.8603,3.15,4.6,-1.82
6h,ema200_price_above,5,20,55,4.0,10,93,0.5269,-0.0446,0.7608,4.65,7.8,-4.15
6h,ema200_price_above,5,20,55,4.0,15,91,0.5604,-0.0546,0.7476,5.65,9.6,-4.97
6h,ema200_price_above,5,20,55,4.0,20,90,0.5778,-0.0604,0.7302,6.05,10.7,-5.44
6h,ema200_price_above,5,20,60,2.0,5,106,0.4528,-0.0281,0.8827,6.44,4.5,-2.98
6h,ema200_price_above,5,20,60,2.0,10,94,0.4681,-0.0596,0.823,9.52,7.7,-5.6
6h,ema200_price_above,5,20,60,2.0,15,90,0.4778,-0.0742,0.808,11.01,9.1,-6.68
6h,ema200_price_above,5,20,60,2.0,20,89,0.5056,-0.0993,0.7628,12.42,9.9,-8.84
6h,ema200_price_above,5,20,60,3.0,5,105,0.4571,-0.0218,0.8674,3.52,4.7,-2.29
6h,ema200_price_above,5,20,60,3.0,10,92,0.4891,-0.0458,0.8061,5.45,8.2,-4.22
6h,ema200_price_above,5,20,60,3.0,15,89,0.4944,-0.086,0.7118,9.27,10.2,-7.66
6h,ema200_price_above,5,20,60,3.0,20,88,0.5341,-0.1114,0.6649,11.04,11.3,-9.8
6h,ema200_price_above,5,20,60,4.0,5,105,0.4571,-0.0197,0.8441,2.96,4.7,-2.07
6h,ema200_price_above,5,20,60,4.0,10,92,0.4891,-0.0486,0.7464,5.02,8.3,-4.47
6h,ema200_price_above,5,20,60,4.0,15,89,0.4944,-0.082,0.6603,8.0,10.6,-7.3
6h,ema200_price_above,5,20,60,4.0,20,88,0.5341,-0.0998,0.6243,9.22,12.5,-8.78
6h,ema200_price_above,5,20,65,2.0,5,106,0.4528,-0.0284,0.8818,6.44,4.6,-3.01
6h,ema200_price_above,5,20,65,2.0,10,94,0.4149,-0.0673,0.8083,10.91,8.0,-6.33
6h,ema200_price_above,5,20,65,2.0,15,90,0.4111,-0.1093,0.747,13.99,9.8,-9.84
6h,ema200_price_above,5,20,65,2.0,20,89,0.4382,-0.1507,0.6851,16.88,10.8,-13.42
6h,ema200_price_above,5,20,65,3.0,5,105,0.4571,-0.0219,0.8665,3.39,4.8,-2.3
6h,ema200_price_above,5,20,65,3.0,10,92,0.4348,-0.0511,0.7926,5.67,8.5,-4.7
6h,ema200_price_above,5,20,65,3.0,15,89,0.427,-0.1041,0.6784,9.91,11.0,-9.26
6h,ema200_price_above,5,20,65,3.0,20,88,0.4659,-0.1419,0.6152,13.13,12.6,-12.49
6h,ema200_price_above,5,20,65,4.0,5,105,0.4571,-0.0199,0.8432,2.96,4.8,-2.08
6h,ema200_price_above,5,20,65,4.0,10,92,0.4348,-0.0525,0.7361,5.46,8.7,-4.83
6h,ema200_price_above,5,20,65,4.0,15,89,0.427,-0.0959,0.6319,8.96,11.4,-8.54
6h,ema200_price_above,5,20,65,4.0,20,88,0.4659,-0.1248,0.5767,11.46,13.8,-10.99
6h,ema200_price_above,5,25,50,2.0,5,214,0.5234,0.0219,1.0985,9.38,4.1,4.69
6h,ema200_price_above,5,25,50,2.0,10,188,0.5585,-0.0234,0.9197,12.48,5.8,-4.4
6h,ema200_price_above,5,25,50,2.0,15,184,0.5978,-0.0221,0.926,12.29,6.4,-4.07
6h,ema200_price_above,5,25,50,2.0,20,184,0.6033,-0.0215,0.9284,11.55,6.5,-3.95
6h,ema200_price_above,5,25,50,3.0,5,213,0.5258,0.0087,1.0563,6.3,4.2,1.86
6h,ema200_price_above,5,25,50,3.0,10,183,0.5738,-0.015,0.9243,8.87,6.3,-2.75
6h,ema200_price_above,5,25,50,3.0,15,177,0.6158,-0.0256,0.8815,10.08,7.2,-4.53
6h,ema200_price_above,5,25,50,3.0,20,177,0.6215,-0.0222,0.8963,9.67,7.5,-3.93
6h,ema200_price_above,5,25,50,4.0,5,213,0.5305,0.0033,1.0276,4.42,4.2,0.7
6h,ema200_price_above,5,25,50,4.0,10,183,0.5847,-0.0195,0.8762,7.42,6.5,-3.57
6h,ema200_price_above,5,25,50,4.0,15,175,0.6286,-0.0282,0.8374,7.78,7.5,-4.94
6h,ema200_price_above,5,25,50,4.0,20,175,0.6343,-0.0257,0.8506,7.16,8.0,-4.5
6h,ema200_price_above,5,25,55,2.0,5,213,0.4836,0.0098,1.0421,10.44,4.3,2.09
6h,ema200_price_above,5,25,55,2.0,10,181,0.5138,-0.0333,0.8969,14.89,6.6,-6.02
6h,ema200_price_above,5,25,55,2.0,15,176,0.5682,-0.0224,0.9335,14.16,7.5,-3.95
6h,ema200_price_above,5,25,55,2.0,20,174,0.5805,-0.0185,0.9452,13.55,7.8,-3.22
6h,ema200_price_above,5,25,55,3.0,5,212,0.4858,0.0006,1.0038,7.01,4.5,0.13
6h,ema200_price_above,5,25,55,3.0,10,177,0.5311,-0.0249,0.8876,10.84,7.2,-4.41
6h,ema200_price_above,5,25,55,3.0,15,168,0.5893,-0.0294,0.8809,12.48,8.6,-4.94
6h,ema200_price_above,5,25,55,3.0,20,167,0.5988,-0.0304,0.878,11.65,9.1,-5.08
6h,ema200_price_above,5,25,55,4.0,5,212,0.4906,-0.0019,0.9849,4.76,4.5,-0.4
6h,ema200_price_above,5,25,55,4.0,10,177,0.5367,-0.0262,0.851,9.2,7.4,-4.63
6h,ema200_price_above,5,25,55,4.0,15,165,0.6061,-0.0271,0.8617,9.12,8.9,-4.47
6h,ema200_price_above,5,25,55,4.0,20,163,0.6258,-0.0227,0.8828,8.13,9.7,-3.7
6h,ema200_price_above,5,25,60,2.0,5,213,0.4742,0.0064,1.027,9.45,4.4,1.35
6h,ema200_price_above,5,25,60,2.0,10,181,0.4807,-0.044,0.8735,16.3,7.2,-7.97
6h,ema200_price_above,5,25,60,2.0,15,172,0.5174,-0.0522,0.8648,17.96,8.4,-8.97
6h,ema200_price_above,5,25,60,2.0,20,170,0.5353,-0.0555,0.8598,18.45,8.9,-9.44
6h,ema200_price_above,5,25,60,3.0,5,212,0.4764,-0.0017,0.9895,6.35,4.6,-0.36
6h,ema200_price_above,5,25,60,3.0,10,177,0.4972,-0.0326,0.8634,11.85,7.7,-5.78
6h,ema200_price_above,5,25,60,3.0,15,163,0.5337,-0.0589,0.7957,14.66,9.6,-9.59
6h,ema200_price_above,5,25,60,3.0,20,162,0.5617,-0.0626,0.7896,15.09,10.5,-10.14
6h,ema200_price_above,5,25,60,4.0,5,212,0.4811,-0.0036,0.9712,4.34,4.6,-0.77
6h,ema200_price_above,5,25,60,4.0,10,177,0.4972,-0.0293,0.8425,9.48,7.9,-5.18
6h,ema200_price_above,5,25,60,4.0,15,160,0.5563,-0.0498,0.7814,11.26,9.9,-7.96
6h,ema200_price_above,5,25,60,4.0,20,158,0.5886,-0.0519,0.7789,11.43,11.1,-8.21
6h,ema200_price_above,5,25,65,2.0,5,213,0.4648,0.0155,1.065,10.09,4.6,3.3
6h,ema200_price_above,5,25,65,2.0,10,180,0.4222,-0.0335,0.9089,13.89,7.8,-6.03
6h,ema200_price_above,5,25,65,2.0,15,171,0.4503,-0.049,0.8881,17.53,9.3,-8.38
6h,ema200_price_above,5,25,65,2.0,20,169,0.4675,-0.067,0.855,19.08,10.0,-11.32
6h,ema200_price_above,5,25,65,3.0,5,212,0.467,0.0044,1.0266,6.78,4.8,0.94
6h,ema200_price_above,5,25,65,3.0,10,176,0.4375,-0.022,0.9117,10.01,8.3,-3.87
6h,ema200_price_above,5,25,65,3.0,15,162,0.4568,-0.0579,0.8215,14.39,10.7,-9.38
