timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
8h,none,14,25,60,3.0,5,289,0.5467,-0.0151,0.9263,8.65,4.8,-4.36
8h,none,14,25,60,3.0,10,268,0.5,-0.0474,0.8077,15.88,9.0,-12.72
8h,none,14,25,60,3.0,15,244,0.4672,-0.1699,0.5247,45.93,13.3,-41.45
8h,none,14,25,60,3.0,20,236,0.4025,-0.2048,0.4885,50.13,16.7,-48.34
8h,none,14,25,60,4.0,5,288,0.5556,0.0044,1.0318,4.79,4.9,1.26
8h,none,14,25,60,4.0,10,262,0.5115,-0.0255,0.8553,11.32,9.5,-6.69
8h,none,14,25,60,4.0,15,237,0.4684,-0.1407,0.5031,36.32,13.9,-33.36
8h,none,14,25,60,4.0,20,219,0.3927,-0.2058,0.4124,46.35,17.7,-45.06
8h,none,14,25,65,2.0,5,313,0.5431,-0.0325,0.894,13.91,4.3,-10.17
8h,none,14,25,65,2.0,10,294,0.4762,-0.0784,0.7882,29.3,8.0,-23.04
8h,none,14,25,65,2.0,15,280,0.4357,-0.1813,0.6042,57.04,11.8,-50.77
8h,none,14,25,65,2.0,20,274,0.3869,-0.1989,0.5978,60.34,14.5,-54.5
8h,none,14,25,65,3.0,5,289,0.5467,-0.0151,0.9263,8.65,4.8,-4.36
8h,none,14,25,65,3.0,10,268,0.5,-0.0437,0.823,15.88,9.0,-11.7
8h,none,14,25,65,3.0,15,244,0.4672,-0.1665,0.534,46.2,13.4,-40.64
8h,none,14,25,65,3.0,20,236,0.4025,-0.2023,0.4948,49.93,16.8,-47.74
8h,none,14,25,65,4.0,5,288,0.5556,0.0044,1.0318,4.79,4.9,1.26
8h,none,14,25,65,4.0,10,262,0.5115,-0.0226,0.8717,11.32,9.5,-5.93
8h,none,14,25,65,4.0,15,237,0.4684,-0.1382,0.5122,36.52,14.0,-32.75
8h,none,14,25,65,4.0,20,219,0.3927,-0.2044,0.4162,46.2,17.8,-44.77
8h,none,14,30,50,2.0,5,859,0.5332,0.0254,1.1003,14.45,4.6,21.83
8h,none,14,30,50,2.0,10,731,0.5445,0.081,1.2632,8.75,8.2,59.18
8h,none,14,30,50,2.0,15,668,0.494,0.0339,1.0859,22.64,11.0,22.64
8h,none,14,30,50,2.0,20,610,0.4639,-0.0146,0.9671,31.89,12.6,-8.93
8h,none,14,30,50,3.0,5,813,0.5474,0.0302,1.1876,10.7,4.9,24.54
8h,none,14,30,50,3.0,10,687,0.556,0.0473,1.2174,9.29,8.8,32.5
8h,none,14,30,50,3.0,15,613,0.522,0.0197,1.0699,21.71,12.1,12.09
8h,none,14,30,50,3.0,20,542,0.5185,-0.0192,0.9412,32.65,14.5,-10.39
8h,none,14,30,50,4.0,5,807,0.5514,0.0239,1.2,6.68,4.9,19.27
8h,none,14,30,50,4.0,10,667,0.5502,0.0219,1.1259,8.79,9.1,14.6
8h,none,14,30,50,4.0,15,584,0.5291,0.004,1.0173,17.75,12.5,2.31
8h,none,14,30,50,4.0,20,517,0.5319,-0.0289,0.8951,29.41,15.1,-14.94
8h,none,14,30,55,2.0,5,859,0.532,0.0208,1.0822,15.65,4.6,17.87
8h,none,14,30,55,2.0,10,729,0.5391,0.0626,1.2006,13.44,8.5,45.64
8h,none,14,30,55,2.0,15,666,0.47,-0.0116,0.9715,38.76,11.8,-7.76
8h,none,14,30,55,2.0,20,607,0.4316,-0.0455,0.9012,45.13,13.9,-27.65
8h,none,14,30,55,3.0,5,813,0.5461,0.0265,1.1645,12.04,4.9,21.52
8h,none,14,30,55,3.0,10,685,0.5518,0.0355,1.1621,13.6,9.2,24.31
8h,none,14,30,55,3.0,15,611,0.4943,-0.0102,0.965,33.37,13.0,-6.24
8h,none,14,30,55,3.0,20,538,0.4777,-0.0443,0.8701,42.7,16.0,-23.82
8h,none,14,30,55,4.0,5,807,0.5502,0.0211,1.1765,7.69,4.9,17.01
8h,none,14,30,55,4.0,10,665,0.5459,0.0126,1.0723,12.55,9.4,8.41
8h,none,14,30,55,4.0,15,582,0.4983,-0.0179,0.9239,26.44,13.4,-10.44
8h,none,14,30,55,4.0,20,513,0.4912,-0.0464,0.8381,35.73,16.7,-23.8
8h,none,14,30,60,2.0,5,859,0.532,0.0195,1.077,16.87,4.6,16.74
8h,none,14,30,60,2.0,10,729,0.5391,0.0527,1.1687,13.64,8.6,38.38
8h,none,14,30,60,2.0,15,666,0.467,-0.045,0.8904,50.16,12.2,-29.99
8h,none,14,30,60,2.0,20,607,0.4234,-0.0675,0.8551,55.91,14.8,-40.95
8h,none,14,30,60,3.0,5,813,0.5461,0.0255,1.1588,12.85,4.9,20.77
8h,none,14,30,60,3.0,10,685,0.5518,0.0288,1.1316,15.39,9.3,19.74
8h,none,14,30,60,3.0,15,610,0.4885,-0.0355,0.8793,41.64,13.5,-21.62
8h,none,14,30,60,3.0,20,537,0.4693,-0.0568,0.8349,46.77,16.9,-30.52
8h,none,14,30,60,4.0,5,807,0.5502,0.0204,1.1706,8.3,5.0,16.45
8h,none,14,30,60,4.0,10,665,0.5459,0.0075,1.0431,14.24,9.5,5.01
8h,none,14,30,60,4.0,15,581,0.4923,-0.0378,0.8408,32.6,13.9,-21.95
8h,none,14,30,60,4.0,20,512,0.4824,-0.0593,0.7949,39.8,17.7,-30.37
8h,none,14,30,65,2.0,5,859,0.532,0.0199,1.0786,16.87,4.6,17.1
8h,none,14,30,65,2.0,10,729,0.5391,0.051,1.1636,14.25,8.7,37.21
8h,none,14,30,65,2.0,15,666,0.4655,-0.0505,0.8775,47.35,12.4,-33.64
8h,none,14,30,65,2.0,20,607,0.4217,-0.0541,0.8843,51.69,15.2,-32.82
8h,none,14,30,65,3.0,5,813,0.5461,0.0258,1.1606,12.85,4.9,21.01
8h,none,14,30,65,3.0,10,685,0.5518,0.0295,1.1348,14.98,9.3,20.21
8h,none,14,30,65,3.0,15,610,0.4869,-0.0418,0.8584,40.55,13.7,-25.51
8h,none,14,30,65,3.0,20,537,0.4674,-0.0408,0.8821,42.36,17.3,-21.91
8h,none,14,30,65,4.0,5,807,0.5502,0.0206,1.1725,8.3,5.0,16.63
8h,none,14,30,65,4.0,10,665,0.5459,0.007,1.0399,13.94,9.6,4.63
8h,none,14,30,65,4.0,15,581,0.4923,-0.0407,0.8284,31.95,14.1,-23.66
8h,none,14,30,65,4.0,20,512,0.4824,-0.0476,0.8355,36.96,18.2,-24.37
8h,ema200_price_above,5,10,50,2.0,5,9,0.3333,-0.1764,0.3316,2.01,4.9,-1.59
8h,ema200_price_above,5,10,50,2.0,10,8,0.375,-0.3428,0.2697,3.5,8.4,-2.74
8h,ema200_price_above,5,10,50,2.0,15,8,0.375,-0.3041,0.2939,3.39,10.2,-2.43
8h,ema200_price_above,5,10,50,2.0,20,8,0.375,-0.2294,0.3556,2.79,10.5,-1.83
8h,ema200_price_above,5,10,50,3.0,5,9,0.3333,-0.1546,0.274,1.67,5.0,-1.39
8h,ema200_price_above,5,10,50,3.0,10,8,0.375,-0.2711,0.2374,2.67,9.0,-2.17
8h,ema200_price_above,5,10,50,3.0,15,8,0.375,-0.286,0.2278,2.93,11.0,-2.29
8h,ema200_price_above,5,10,50,3.0,20,8,0.375,-0.2362,0.2632,2.53,11.2,-1.89
8h,ema200_price_above,5,10,50,4.0,5,9,0.3333,-0.1112,0.2823,1.21,5.0,-1.0
8h,ema200_price_above,5,10,50,4.0,10,8,0.375,-0.2079,0.2334,2.04,9.0,-1.66
8h,ema200_price_above,5,10,50,4.0,15,8,0.375,-0.277,0.186,2.69,11.1,-2.22
8h,ema200_price_above,5,10,50,4.0,20,8,0.375,-0.2397,0.2089,2.4,11.4,-1.92
8h,ema200_price_above,5,10,55,2.0,5,9,0.3333,-0.1764,0.3316,2.01,4.9,-1.59
8h,ema200_price_above,5,10,55,2.0,10,8,0.25,-0.416,0.1835,3.82,9.0,-3.33
8h,ema200_price_above,5,10,55,2.0,15,8,0.25,-0.3772,0.1986,3.71,11.5,-3.02
8h,ema200_price_above,5,10,55,2.0,20,8,0.25,-0.2647,0.261,2.81,12.4,-2.12
8h,ema200_price_above,5,10,55,3.0,5,9,0.3333,-0.1546,0.274,1.67,5.0,-1.39
8h,ema200_price_above,5,10,55,3.0,10,8,0.25,-0.3199,0.1631,2.88,9.6,-2.56
8h,ema200_price_above,5,10,55,3.0,15,8,0.25,-0.3348,0.157,3.14,12.2,-2.68
8h,ema200_price_above,5,10,55,3.0,20,8,0.25,-0.2598,0.1935,2.54,13.1,-2.08
8h,ema200_price_above,5,10,55,4.0,5,9,0.3333,-0.1112,0.2823,1.21,5.0,-1.0
8h,ema200_price_above,5,10,55,4.0,10,8,0.25,-0.2445,0.1605,2.2,9.6,-1.96
8h,ema200_price_above,5,10,55,4.0,15,8,0.25,-0.3136,0.1297,2.85,12.4,-2.51
8h,ema200_price_above,5,10,55,4.0,20,8,0.25,-0.2573,0.1537,2.4,13.2,-2.06
8h,ema200_price_above,5,10,60,2.0,5,9,0.3333,-0.1764,0.3316,2.01,4.9,-1.59
8h,ema200_price_above,5,10,60,2.0,10,8,0.25,-0.398,0.2188,3.82,9.1,-3.18
8h,ema200_price_above,5,10,60,2.0,15,8,0.25,-0.3592,0.2369,3.71,11.6,-2.87
8h,ema200_price_above,5,10,60,2.0,20,8,0.375,-0.223,0.3507,2.75,13.8,-1.78
8h,ema200_price_above,5,10,60,3.0,5,9,0.3333,-0.1546,0.274,1.67,5.0,-1.39
8h,ema200_price_above,5,10,60,3.0,10,8,0.25,-0.3079,0.1945,2.88,9.8,-2.46
8h,ema200_price_above,5,10,60,3.0,15,8,0.25,-0.3228,0.1872,3.14,12.4,-2.58
8h,ema200_price_above,5,10,60,3.0,20,8,0.375,-0.232,0.2571,2.5,14.5,-1.86
8h,ema200_price_above,5,10,60,4.0,5,9,0.3333,-0.1112,0.2823,1.21,5.0,-1.0
8h,ema200_price_above,5,10,60,4.0,10,8,0.25,-0.2355,0.1914,2.2,9.8,-1.88
8h,ema200_price_above,5,10,60,4.0,15,8,0.25,-0.3046,0.1547,2.85,12.5,-2.44
8h,ema200_price_above,5,10,60,4.0,20,8,0.375,-0.2365,0.2029,2.37,14.6,-1.89
8h,ema200_price_above,5,10,65,2.0,5,9,0.3333,-0.1764,0.3316,2.01,4.9,-1.59
8h,ema200_price_above,5,10,65,2.0,10,8,0.25,-0.398,0.2188,3.82,9.1,-3.18
8h,ema200_price_above,5,10,65,2.0,15,8,0.125,-0.4636,0.1457,4.34,12.2,-3.71
8h,ema200_price_above,5,10,65,2.0,20,8,0.25,-0.3564,0.198,3.55,15.0,-2.85
8h,ema200_price_above,5,10,65,3.0,5,9,0.3333,-0.1546,0.274,1.67,5.0,-1.39
8h,ema200_price_above,5,10,65,3.0,10,8,0.25,-0.3079,0.1945,2.88,9.8,-2.46
8h,ema200_price_above,5,10,65,3.0,15,8,0.125,-0.3924,0.1184,3.56,13.0,-3.14
8h,ema200_price_above,5,10,65,3.0,20,8,0.25,-0.2466,0.1922,2.44,16.0,-1.97
8h,ema200_price_above,5,10,65,4.0,5,9,0.3333,-0.1112,0.2823,1.21,5.0,-1.0
8h,ema200_price_above,5,10,65,4.0,10,8,0.25,-0.2355,0.1914,2.2,9.8,-1.88
8h,ema200_price_above,5,10,65,4.0,15,8,0.125,-0.3568,0.0997,3.17,13.1,-2.85
8h,ema200_price_above,5,10,65,4.0,20,8,0.25,-0.2474,0.151,2.33,16.1,-1.98
8h,ema200_price_above,5,15,50,2.0,5,44,0.4545,-0.0656,0.7149,6.19,4.5,-2.88
8h,ema200_price_above,5,15,50,2.0,10,44,0.6364,-0.0023,0.991,4.83,6.8,-0.1
8h,ema200_price_above,5,15,50,2.0,15,44,0.6818,-0.0042,0.9849,4.72,7.3,-0.18
8h,ema200_price_above,5,15,50,2.0,20,44,0.6818,-0.0019,0.9931,4.62,7.4,-0.08
8h,ema200_price_above,5,15,50,3.0,5,44,0.4545,-0.0714,0.6053,5.35,4.6,-3.14
8h,ema200_price_above,5,15,50,3.0,10,43,0.6279,-0.0394,0.8161,4.85,7.1,-1.69
8h,ema200_price_above,5,15,50,3.0,15,43,0.6744,-0.0441,0.8062,5.04,8.1,-1.9
8h,ema200_price_above,5,15,50,3.0,20,43,0.6744,-0.0487,0.7916,5.49,8.4,-2.09
8h,ema200_price_above,5,15,50,4.0,5,44,0.4545,-0.0392,0.6772,3.39,4.8,-1.72
8h,ema200_price_above,5,15,50,4.0,10,43,0.6279,-0.0397,0.7675,4.07,7.6,-1.71
8h,ema200_price_above,5,15,50,4.0,15,43,0.6744,-0.0514,0.7282,4.56,8.8,-2.21
8h,ema200_price_above,5,15,50,4.0,20,43,0.6744,-0.0412,0.771,4.33,9.3,-1.77
8h,ema200_price_above,5,15,55,2.0,5,44,0.4545,-0.0522,0.773,6.27,4.6,-2.3
8h,ema200_price_above,5,15,55,2.0,10,44,0.5682,-0.0145,0.9472,5.69,7.5,-0.64
8h,ema200_price_above,5,15,55,2.0,15,44,0.6591,0.0107,1.038,4.23,8.4,0.47
8h,ema200_price_above,5,15,55,2.0,20,44,0.6364,0.0048,1.0169,4.79,8.7,0.21
8h,ema200_price_above,5,15,55,3.0,5,44,0.4545,-0.0625,0.6546,5.4,4.6,-2.75
8h,ema200_price_above,5,15,55,3.0,10,43,0.5814,-0.0457,0.7949,5.33,7.7,-1.97
8h,ema200_price_above,5,15,55,3.0,15,43,0.6512,-0.0402,0.8272,4.94,9.1,-1.73
8h,ema200_price_above,5,15,55,3.0,20,43,0.6279,-0.0503,0.7899,5.54,9.7,-2.16
8h,ema200_price_above,5,15,55,4.0,5,44,0.4545,-0.0325,0.7324,3.41,4.9,-1.43
8h,ema200_price_above,5,15,55,4.0,10,43,0.5814,-0.0445,0.7492,4.44,8.1,-1.91
8h,ema200_price_above,5,15,55,4.0,15,43,0.6512,-0.0454,0.7606,4.36,9.8,-1.95
8h,ema200_price_above,5,15,55,4.0,20,43,0.6279,-0.0394,0.7826,4.56,10.6,-1.7
8h,ema200_price_above,5,15,60,2.0,5,44,0.4545,-0.0421,0.8167,5.82,4.6,-1.85
8h,ema200_price_above,5,15,60,2.0,10,44,0.5455,0.0567,1.2061,5.81,8.1,2.5
8h,ema200_price_above,5,15,60,2.0,15,44,0.6364,0.0806,1.2797,4.41,9.2,3.55
8h,ema200_price_above,5,15,60,2.0,20,44,0.6364,0.0682,1.2237,5.26,9.7,3.0
8h,ema200_price_above,5,15,60,3.0,5,44,0.4545,-0.0558,0.6916,5.1,4.7,-2.46
8h,ema200_price_above,5,15,60,3.0,10,43,0.5581,0.0029,1.0128,5.41,8.3,0.12
8h,ema200_price_above,5,15,60,3.0,15,43,0.6279,0.0075,1.0317,5.06,9.9,0.32
8h,ema200_price_above,5,15,60,3.0,20,43,0.6279,0.0037,1.0152,5.39,10.8,0.16
8h,ema200_price_above,5,15,60,4.0,5,44,0.4545,-0.0275,0.7737,3.19,4.9,-1.21
8h,ema200_price_above,5,15,60,4.0,10,43,0.5581,-0.008,0.9548,4.5,8.8,-0.35
8h,ema200_price_above,5,15,60,4.0,15,43,0.6279,-0.0096,0.95,4.45,10.6,-0.41
8h,ema200_price_above,5,15,60,4.0,20,43,0.6279,0.0041,1.0226,4.41,11.8,0.18
8h,ema200_price_above,5,15,65,2.0,5,44,0.4545,-0.0421,0.8167,5.82,4.6,-1.85
8h,ema200_price_above,5,15,65,2.0,10,44,0.5227,0.0726,1.2603,4.89,8.3,3.2
8h,ema200_price_above,5,15,65,2.0,15,44,0.6364,0.1286,1.4433,3.85,9.9,5.66
8h,ema200_price_above,5,15,65,2.0,20,44,0.6364,0.0974,1.3038,5.1,10.6,4.28
8h,ema200_price_above,5,15,65,3.0,5,44,0.4545,-0.0558,0.6916,5.1,4.7,-2.46
8h,ema200_price_above,5,15,65,3.0,10,43,0.5349,0.0137,1.0606,4.8,8.6,0.59
8h,ema200_price_above,5,15,65,3.0,15,43,0.6279,0.0314,1.1271,4.78,10.6,1.35
8h,ema200_price_above,5,15,65,3.0,20,43,0.6279,0.0085,1.0317,5.93,11.9,0.37
8h,ema200_price_above,5,15,65,4.0,5,44,0.4545,-0.0275,0.7737,3.19,4.9,-1.21
8h,ema200_price_above,5,15,65,4.0,10,43,0.5349,0.0001,1.0005,4.04,9.0,0.0
8h,ema200_price_above,5,15,65,4.0,15,43,0.6279,0.0086,1.0428,4.23,11.3,0.37
8h,ema200_price_above,5,15,65,4.0,20,43,0.6279,0.008,1.04,4.8,12.9,0.34
8h,ema200_price_above,5,20,50,2.0,5,150,0.5467,0.0314,1.1612,4.22,4.6,4.71
8h,ema200_price_above,5,20,50,2.0,10,143,0.6434,0.0805,1.3762,5.23,6.8,11.51
8h,ema200_price_above,5,20,50,2.0,15,139,0.6763,0.0846,1.3913,4.63,7.4,11.76
8h,ema200_price_above,5,20,50,2.0,20,139,0.6835,0.0893,1.4206,4.77,7.6,12.41
8h,ema200_price_above,5,20,50,3.0,5,150,0.5467,0.0053,1.0361,3.44,4.6,0.79
8h,ema200_price_above,5,20,50,3.0,10,141,0.6454,0.0443,1.2868,3.34,7.1,6.25
8h,ema200_price_above,5,20,50,3.0,15,137,0.6715,0.0428,1.2679,3.0,7.9,5.87
8h,ema200_price_above,5,20,50,3.0,20,137,0.6788,0.0438,1.2743,3.15,8.2,6.0
8h,ema200_price_above,5,20,50,4.0,5,150,0.5467,0.0008,1.0071,2.35,4.6,0.12
8h,ema200_price_above,5,20,50,4.0,10,141,0.6454,0.0259,1.2107,2.59,7.2,3.66
8h,ema200_price_above,5,20,50,4.0,15,136,0.6765,0.0259,1.2032,2.33,8.2,3.52
8h,ema200_price_above,5,20,50,4.0,20,136,0.6838,0.029,1.2322,2.38,8.6,3.94
8h,ema200_price_above,5,20,55,2.0,5,150,0.5467,0.0389,1.1997,4.16,4.7,5.83
8h,ema200_price_above,5,20,55,2.0,10,143,0.6154,0.0991,1.4415,6.5,7.5,14.17
8h,ema200_price_above,5,20,55,2.0,15,139,0.6403,0.1006,1.423,5.73,8.3,13.98
8h,ema200_price_above,5,20,55,2.0,20,137,0.6569,0.1182,1.5175,4.93,8.8,16.19
8h,ema200_price_above,5,20,55,3.0,5,150,0.5467,0.0102,1.0705,3.3,4.7,1.54
8h,ema200_price_above,5,20,55,3.0,10,141,0.6312,0.0627,1.4004,3.43,7.7,8.84
8h,ema200_price_above,5,20,55,3.0,15,136,0.6324,0.0464,1.2576,4.31,8.8,6.31
8h,ema200_price_above,5,20,55,3.0,20,134,0.6493,0.052,1.2886,4.13,9.4,6.97
8h,ema200_price_above,5,20,55,4.0,5,150,0.5467,0.0045,1.0404,2.24,4.7,0.68
8h,ema200_price_above,5,20,55,4.0,10,141,0.6312,0.0397,1.3186,2.52,7.9,5.6
8h,ema200_price_above,5,20,55,4.0,15,135,0.637,0.0287,1.2014,3.3,9.1,3.87
8h,ema200_price_above,5,20,55,4.0,20,133,0.6541,0.0368,1.2656,2.89,9.9,4.9
8h,ema200_price_above,5,20,60,2.0,5,150,0.5467,0.0396,1.2036,3.88,4.7,5.94
8h,ema200_price_above,5,20,60,2.0,10,143,0.6084,0.129,1.5537,6.06,8.1,18.45
8h,ema200_price_above,5,20,60,2.0,15,138,0.6159,0.1248,1.4908,5.29,9.3,17.22
8h,ema200_price_above,5,20,60,2.0,20,136,0.6397,0.1458,1.5914,5.12,10.0,19.83
8h,ema200_price_above,5,20,60,3.0,5,150,0.5467,0.0108,1.074,3.49,4.8,1.61
8h,ema200_price_above,5,20,60,3.0,10,141,0.6241,0.0832,1.5134,3.13,8.4,11.73
8h,ema200_price_above,5,20,60,3.0,15,135,0.6222,0.0683,1.3667,4.03,9.9,9.22
8h,ema200_price_above,5,20,60,3.0,20,133,0.6466,0.0791,1.4285,4.41,10.8,10.52
8h,ema200_price_above,5,20,60,4.0,5,150,0.5467,0.0049,1.0438,2.38,4.8,0.74
8h,ema200_price_above,5,20,60,4.0,10,141,0.6241,0.0551,1.4278,2.44,8.5,7.77
8h,ema200_price_above,5,20,60,4.0,15,134,0.6269,0.0452,1.3073,2.98,10.2,6.06
8h,ema200_price_above,5,20,60,4.0,20,132,0.6515,0.0575,1.4054,2.85,11.3,7.59
8h,ema200_price_above,5,20,65,2.0,5,150,0.5467,0.0459,1.236,4.11,4.8,6.89
8h,ema200_price_above,5,20,65,2.0,10,143,0.5804,0.1454,1.6087,6.39,8.6,20.79
8h,ema200_price_above,5,20,65,2.0,15,138,0.6087,0.1712,1.6326,5.03,10.2,23.62
8h,ema200_price_above,5,20,65,2.0,20,136,0.6324,0.1915,1.7278,5.71,11.2,26.05
8h,ema200_price_above,5,20,65,3.0,5,150,0.5467,0.015,1.1029,3.49,4.8,2.24
8h,ema200_price_above,5,20,65,3.0,10,141,0.5957,0.0943,1.5679,3.36,8.8,13.29
8h,ema200_price_above,5,20,65,3.0,15,134,0.6119,0.0926,1.4576,4.0,10.8,12.41
8h,ema200_price_above,5,20,65,3.0,20,132,0.6515,0.1079,1.545,4.98,12.1,14.24
8h,ema200_price_above,5,20,65,4.0,5,150,0.5467,0.0081,1.0719,2.38,4.9,1.21
8h,ema200_price_above,5,20,65,4.0,10,141,0.5957,0.0634,1.4812,2.46,9.0,8.94
8h,ema200_price_above,5,20,65,4.0,15,133,0.6165,0.0635,1.3986,2.96,11.2,8.45
8h,ema200_price_above,5,20,65,4.0,20,131,0.6565,0.0817,1.5467,2.95,12.6,10.71
8h,ema200_price_above,5,25,50,2.0,5,334,0.476,-0.0328,0.8649,16.22,4.3,-10.94
8h,ema200_price_above,5,25,50,2.0,10,302,0.5762,-0.0221,0.9188,13.98,6.2,-6.68
8h,ema200_price_above,5,25,50,2.0,15,297,0.5825,-0.0382,0.8676,15.04,6.6,-11.35
8h,ema200_price_above,5,25,50,2.0,20,295,0.5864,-0.0319,0.8873,14.38,6.8,-9.42
8h,ema200_price_above,5,25,50,3.0,5,331,0.4773,-0.0437,0.7622,17.09,4.3,-14.46
8h,ema200_price_above,5,25,50,3.0,10,294,0.5748,-0.0328,0.8373,13.11,6.6,-9.65
8h,ema200_price_above,5,25,50,3.0,15,288,0.5903,-0.0339,0.8349,12.81,7.3,-9.76
8h,ema200_price_above,5,25,50,3.0,20,287,0.5923,-0.0277,0.861,11.81,7.6,-7.94
8h,ema200_price_above,5,25,50,4.0,5,330,0.4758,-0.0362,0.7453,13.93,4.4,-11.96
8h,ema200_price_above,5,25,50,4.0,10,290,0.5793,-0.0343,0.7888,12.1,6.8,-9.94
8h,ema200_price_above,5,25,50,4.0,15,284,0.5915,-0.0373,0.7768,12.41,7.8,-10.59
8h,ema200_price_above,5,25,50,4.0,20,281,0.5943,-0.0349,0.7886,11.89,8.1,-9.79
8h,ema200_price_above,5,25,55,2.0,5,334,0.4731,-0.0289,0.8813,15.77,4.4,-9.65
8h,ema200_price_above,5,25,55,2.0,10,298,0.5537,-0.0055,0.9814,12.54,6.9,-1.64
8h,ema200_price_above,5,25,55,2.0,15,293,0.5836,-0.0131,0.9575,14.01,7.6,-3.85
8h,ema200_price_above,5,25,55,2.0,20,289,0.6055,0.001,1.0035,12.46,7.8,0.3
8h,ema200_price_above,5,25,55,3.0,5,331,0.4743,-0.0411,0.7773,16.62,4.5,-13.6
8h,ema200_price_above,5,25,55,3.0,10,289,0.5571,-0.022,0.8994,12.05,7.3,-6.37
8h,ema200_price_above,5,25,55,3.0,15,282,0.5922,-0.0182,0.9187,11.71,8.4,-5.13
8h,ema200_price_above,5,25,55,3.0,20,278,0.6151,-0.0057,0.9734,10.5,8.9,-1.59
8h,ema200_price_above,5,25,55,4.0,5,329,0.4681,-0.0358,0.7514,13.89,4.6,-11.76
8h,ema200_price_above,5,25,55,4.0,10,286,0.5664,-0.0242,0.8607,10.62,7.6,-6.93
8h,ema200_price_above,5,25,55,4.0,15,278,0.5971,-0.0243,0.8654,10.8,8.9,-6.76
8h,ema200_price_above,5,25,55,4.0,20,272,0.6213,-0.0164,0.9066,9.72,9.4,-4.45
8h,ema200_price_above,5,25,60,2.0,5,334,0.4701,-0.0286,0.8826,15.74,4.6,-9.56
8h,ema200_price_above,5,25,60,2.0,10,297,0.5185,-0.0032,0.9898,11.68,7.6,-0.95
8h,ema200_price_above,5,25,60,2.0,15,290,0.5483,-0.0007,0.9979,12.05,8.6,-0.2
8h,ema200_price_above,5,25,60,2.0,20,285,0.5789,0.0082,1.0247,10.23,9.1,2.35
8h,ema200_price_above,5,25,60,3.0,5,331,0.4713,-0.0409,0.7785,16.72,4.6,-13.53
8h,ema200_price_above,5,25,60,3.0,10,288,0.5208,-0.025,0.8925,12.66,8.0,-7.19
8h,ema200_price_above,5,25,60,3.0,15,279,0.5556,-0.0143,0.9406,9.37,9.5,-3.99
8h,ema200_price_above,5,25,60,3.0,20,273,0.5824,-0.0082,0.9656,8.23,10.3,-2.25
8h,ema200_price_above,5,25,60,4.0,5,329,0.465,-0.0356,0.7526,14.1,4.7,-11.72
8h,ema200_price_above,5,25,60,4.0,10,285,0.5298,-0.0282,0.848,11.53,8.3,-8.05
8h,ema200_price_above,5,25,60,4.0,15,275,0.5636,-0.0218,0.8875,9.18,10.0,-6.0
8h,ema200_price_above,5,25,60,4.0,20,267,0.588,-0.018,0.9074,7.86,11.0,-4.8
8h,ema200_price_above,5,25,65,2.0,5,334,0.4671,-0.023,0.9058,14.88,4.6,-7.67
8h,ema200_price_above,5,25,65,2.0,10,297,0.5084,0.0171,1.0547,10.41,7.9,5.08
8h,ema200_price_above,5,25,65,2.0,15,288,0.5278,0.018,1.0515,11.42,9.3,5.2
8h,ema200_price_above,5,25,65,2.0,20,282,0.5709,0.038,1.1105,8.37,10.1,10.71
8h,ema200_price_above,5,25,65,3.0,5,331,0.4683,-0.0371,0.7991,15.46,4.7,-12.27
8h,ema200_price_above,5,25,65,3.0,10,288,0.5104,-0.0116,0.9503,10.61,8.4,-3.33
8h,ema200_price_above,5,25,65,3.0,15,276,0.5399,-0.0047,0.9815,9.24,10.3,-1.31
8h,ema200_price_above,5,25,65,3.0,20,269,0.5799,0.009,1.0361,8.19,11.5,2.41
8h,ema200_price_above,5,25,65,4.0,5,329,0.462,-0.0327,0.7725,13.16,4.8,-10.77
8h,ema200_price_above,5,25,65,4.0,10,285,0.5193,-0.0181,0.9029,9.15,8.7,-5.15
8h,ema200_price_above,5,25,65,4.0,15,272,0.5478,-0.0158,0.9236,8.78,10.8,-4.3
8h,ema200_price_above,5,25,65,4.0,20,263,0.5894,-0.0041,0.9795,6.93,12.1,-1.09
8h,ema200_price_above,5,30,50,2.0,5,581,0.494,-0.046,0.8193,35.12,4.0,-26.75
8h,ema200_price_above,5,30,50,2.0,10,513,0.5887,-0.0437,0.8452,29.58,5.5,-22.4
8h,ema200_price_above,5,30,50,2.0,15,501,0.5948,-0.0509,0.8243,31.56,6.0,-25.49
8h,ema200_price_above,5,30,50,2.0,20,500,0.596,-0.0456,0.8398,29.2,6.0,-22.8
8h,ema200_price_above,5,30,50,3.0,5,577,0.4957,-0.0418,0.7706,28.75,4.1,-24.13
8h,ema200_price_above,5,30,50,3.0,10,491,0.5927,-0.0501,0.7606,28.46,6.0,-24.58
8h,ema200_price_above,5,30,50,3.0,15,476,0.6113,-0.0476,0.7727,25.82,6.7,-22.64
8h,ema200_price_above,5,30,50,3.0,20,473,0.6089,-0.0436,0.788,24.46,6.9,-20.64
8h,ema200_price_above,5,30,50,4.0,5,575,0.4939,-0.0348,0.7544,23.08,4.1,-20.01
8h,ema200_price_above,5,30,50,4.0,10,483,0.5963,-0.0427,0.7383,23.34,6.3,-20.65
8h,ema200_price_above,5,30,50,4.0,15,465,0.6108,-0.0458,0.7285,22.51,7.2,-21.3
