date,equity,dd_pct
2024-07-28,11849.353,-0.8105
2024-07-29,11849.353,-0.8105
2024-07-30,11849.353,-0.8105
2024-07-31,11849.353,-0.8105
2024-08-01,11849.353,-0.8105
2024-08-02,11849.353,-0.8105
2024-08-03,11849.353,-0.8105
2024-08-04,11849.353,-0.8105
2024-08-05,11790.1062,-1.3065
2024-08-06,11790.1062,-1.3065
2024-08-07,11790.1062,-1.3065
2024-08-08,11790.1062,-1.3065
2024-08-09,11790.1062,-1.3065
2024-08-10,11790.1062,-1.3065
2024-08-11,11790.1062,-1.3065
2024-08-12,11790.1062,-1.3065
2024-08-13,11790.1062,-1.3065
2024-08-14,11790.1062,-1.3065
2024-08-15,11790.1062,-1.3065
2024-08-16,11790.1062,-1.3065
2024-08-17,11790.1062,-1.3065
2024-08-18,11790.1062,-1.3065
2024-08-19,11790.1062,-1.3065
2024-08-20,11790.1062,-1.3065
2024-08-21,11790.1062,-1.3065
2024-08-22,11790.1062,-1.3065
2024-08-23,11945.5841,-0.005
2024-08-24,11945.5841,-0.005
2024-08-25,11945.5841,-0.005
2024-08-26,11945.5841,-0.005
2024-08-27,11916.1089,-0.2517
2024-08-28,11916.1089,-0.2517
2024-08-29,11916.1089,-0.2517
2024-08-30,11916.1089,-0.2517
2024-08-31,11916.1089,-0.2517
2024-09-01,11916.1089,-0.2517
2024-09-02,11916.1089,-0.2517
2024-09-03,11916.1089,-0.2517
2024-09-04,11886.3186,-0.5011
2024-09-05,11886.3186,-0.5011
2024-09-06,11886.3186,-0.5011
2024-09-07,11886.3186,-0.5011
2024-09-08,11886.3186,-0.5011
2024-09-09,11886.3186,-0.5011
2024-09-10,11886.3186,-0.5011
2024-09-11,11886.3186,-0.5011
2024-09-12,11886.3186,-0.5011
2024-09-13,11886.3186,-0.5011
2024-09-14,11886.3186,-0.5011
2024-09-15,11886.3186,-0.5011
2024-09-16,11886.3186,-0.5011
2024-09-17,11886.3186,-0.5011
2024-09-18,11886.3186,-0.5011
2024-09-19,11886.3186,-0.5011
2024-09-20,11886.3186,-0.5011
2024-09-21,11886.3186,-0.5011
2024-09-22,11886.3186,-0.5011
2024-09-23,11886.3186,-0.5011
2024-09-24,11886.3186,-0.5011
2024-09-25,11886.3186,-0.5011
2024-09-26,11886.3186,-0.5011
2024-09-27,11886.3186,-0.5011
2024-09-28,11886.3186,-0.5011
2024-09-29,11886.3186,-0.5011
2024-09-30,11886.3186,-0.5011
2024-10-01,11886.3186,-0.5011
2024-10-02,11886.3186,-0.5011
2024-10-03,11886.3186,-0.5011
2024-10-04,11886.3186,-0.5011
