date,trend,funding,vol_mult,auto_equity,manual_equity
2024-03-01,BULL,HIGH,1.25,120448.93451539699,104731.02140876053
2024-03-02,BULL,HIGH,1.25,120562.12620839529,104788.0820886165
2024-03-03,BULL,HIGH,1.25,120675.42427310551,104845.17385688488
2024-03-04,BULL,HIGH,1.25,120788.82880949031,104902.2967305036
2024-03-05,BULL,HIGH,1.25,120902.33991760627,104959.4507264198
2024-03-06,BULL,HIGH,1.25,121015.95769760398,105016.63586158988
2024-03-07,BULL,HIGH,1.25,121129.6822497282,105073.85215297944
2024-03-08,BULL,HIGH,1.25,121243.51367431784,105131.09961756335
2024-03-09,BULL,HIGH,1.25,121357.45207180615,105188.37827232573
2024-03-10,BULL,HIGH,1.25,121471.49754272074,105245.68813425995
2024-03-11,BULL,HIGH,1.25,121585.65018768367,105303.02922036864
2024-03-12,BULL,HIGH,1.25,121699.91010741159,105360.40154766369
2024-03-13,BULL,HIGH,1.25,121814.27740271579,105417.80513316624
2024-03-14,BULL,HIGH,1.25,121928.7521745023,105475.23999390675
2024-03-15,BULL,HIGH,1.25,122043.33452377196,105532.70614692492
2024-03-16,BULL,HIGH,1.25,122158.02455162055,105590.20360926974
2024-03-17,BULL,HIGH,1.25,122272.82235923882,105647.7323979995
2024-03-18,BULL,HIGH,1.25,122387.72804791266,105705.29253018176
2024-03-19,BULL,HIGH,1.25,122502.74171902312,105762.88402289341
2024-03-20,BULL,HIGH,1.25,122617.8634740465,105820.50689322063
2024-03-21,BULL,HIGH,1.25,122733.09341455452,105878.16115825892
2024-03-22,BULL,HIGH,1.25,122848.43164221427,105935.84683511307
2024-03-23,BULL,HIGH,1.25,122963.87825878846,105993.5639408972
2024-03-24,BULL,HIGH,1.25,123079.43336613539,106051.31249273478
2024-03-25,BULL,HIGH,1.25,123195.09706620908,106109.09250775856
2024-03-26,BULL,HIGH,1.25,123310.86946105938,106166.90400311066
2024-03-27,BULL,HIGH,1.25,123426.75065283202,106224.74699594252
2024-03-28,BULL,HIGH,1.25,123542.74074376875,106282.62150341496
2024-03-29,BULL,HIGH,1.25,123658.83983620738,106340.52754269811
2024-03-30,BULL,HIGH,1.25,123775.0480325819,106398.46513097147
2024-03-31,BULL,HIGH,1.25,123891.36543542254,106456.43428542391
2024-04-01,BULL,HIGH,1.25,124007.79214735593,106514.43502325364
2024-04-02,BULL,HIGH,1.25,124124.32827110509,106572.46736166826
2024-04-03,BULL,HIGH,1.25,124240.9739094896,106630.53131788474
2024-04-04,BULL,HIGH,1.25,124357.72916542568,106688.62690912944
2024-04-05,BULL,HIGH,1.25,124474.59414192624,106746.75415263808
2024-04-06,BULL,HIGH,1.25,124591.56894210099,106804.9130656558
2024-04-07,BULL,HIGH,1.25,124708.65366915657,106863.1036654371
2024-04-08,BULL,HIGH,1.25,124825.84842639658,106921.32596924593
2024-04-09,BULL,HIGH,1.25,124943.15331722172,106979.5799943556
2024-04-10,BULL,HIGH,1.25,125060.56844512984,107037.86575804887
2024-04-11,BULL,HIGH,1.25,125178.09391371607,107096.18327761786
2024-04-12,MIXED,HIGH,1.25,125264.12869334355,107154.53257036419
2024-04-13,MIXED,LOW,1.25,125337.52383207149,107212.91365359884
2024-04-14,MIXED,LOW,1.25,125410.96197470202,107271.32654464224
2024-04-15,MIXED,LOW,1.25,125484.44314643212,107329.77126082429
2024-04-16,MIXED,LOW,1.25,125557.96737247353,107388.24781948427
2024-04-17,MIXED,HIGH,1.25,125644.26323875194,107446.75623797096
2024-04-18,MIXED,LOW,1.25,125717.88110706724,107505.29653364256
2024-04-19,MIXED,HIGH,1.25,125804.28688189662,107563.86872386675
2024-04-20,MIXED,HIGH,1.25,125890.75204332924,107622.47282602066
2024-04-21,MIXED,HIGH,1.25,125977.27663218143,107681.1088574909
2024-04-22,MIXED,LOW,1.25,126051.08962071562,107739.77683567352
2024-04-23,MIXED,HIGH,1.25,126137.7244094255,107798.4767779741
2024-04-24,MIXED,HIGH,1.25,126224.41874213963,107857.20870180766
2024-04-25,MIXED,LOW,1.25,126298.37653692949,107915.97262459871
2024-04-26,MIXED,HIGH,1.25,126385.1812856913,107974.76856378128
2024-04-27,MIXED,LOW,1.25,126459.23327495893,108033.5965367989
2024-04-28,MIXED,HIGH,1.25,126546.14858039703,108092.45656110455
2024-04-29,MIXED,HIGH,1.25,126633.12362263825,108151.34865416079
2024-04-30,MIXED,LOW,1.25,126707.32088703297,108210.27283343964
2024-05-01,MIXED,HIGH,1.25,126794.40670284047,108269.22911642266
2024-05-02,MIXED,HIGH,1.25,126881.55237264268,108328.21752060096
2024-05-03,MIXED,HIGH,1.25,126968.7579375772,108387.23806347513
2024-05-04,MIXED,HIGH,1.25,127056.02343880989,108446.29076255533
2024-05-05,MIXED,HIGH,1.25,127143.34891753491,108505.37563536126
2024-05-06,MIXED,HIGH,1.25,127230.73441497474,108564.49269942212
2024-05-07,MIXED,HIGH,1.25,127318.17997238017,108623.64197227672
2024-05-08,MIXED,HIGH,1.25,127405.68563103036,108682.8234714734
2024-05-09,MIXED,HIGH,1.25,127493.25143223284,108742.03721457007
2024-05-10,MIXED,HIGH,1.25,127580.87741732351,108801.28321913417
2024-05-11,MIXED,HIGH,1.25,127668.56362766672,108860.56150274277
2024-05-12,MIXED,HIGH,1.25,127756.3101046552,108919.87208298247
2024-05-13,MIXED,HIGH,1.25,127844.11688971017,108979.21497744948
2024-05-14,MIXED,LOW,1.0,127904.04234030834,109038.59020374955
2024-05-15,MIXED,HIGH,1.25,127991.95066158216,109097.9977794981
2024-05-16,MIXED,HIGH,1.0,128062.32565404274,109157.43772232007
2024-05-17,MIXED,HIGH,1.0,128132.73934143326,109216.91004985006
2024-05-18,MIXED,HIGH,1.0,128203.19174502972,109276.41477973225
2024-05-19,MIXED,HIGH,1.0,128273.68288611979,109335.95192962042
2024-05-20,MIXED,HIGH,1.0,128344.21278600287,109395.52151717801
2024-05-21,MIXED,HIGH,1.0,128414.78146599006,109455.12356007805
2024-05-22,MIXED,HIGH,1.0,128485.3889474042,109514.7580760032
2024-05-23,MIXED,HIGH,1.25,128573.69682762372,109574.42508264577
2024-05-24,MIXED,HIGH,1.25,128662.0654017616,109634.1245977077
2024-05-25,MIXED,HIGH,1.25,128750.49471153274,109693.85663890059
2024-05-26,MIXED,HIGH,1.25,128838.98479868066,109753.62122394565
2024-05-27,BULL,HIGH,1.0,128935.84578211544,109813.41837057378
2024-05-28,MIXED,HIGH,1.25,129024.46326087009,109873.24809652554
2024-05-29,MIXED,HIGH,1.0,129095.40596923792,109933.11041955114
2024-05-30,MIXED,HIGH,1.0,129166.38768468816,109993.00535741047
2024-05-31,MIXED,HIGH,1.0,129237.40842866842,110052.93292787309
2024-06-01,MIXED,HIGH,1.0,129308.46822263813,110112.89314871824
2024-06-02,MIXED,HIGH,1.0,129379.56708806849,110172.88603773488
2024-06-03,MIXED,LOW,1.0,129440.21226318153,110232.9116127216
2024-06-04,MIXED,HIGH,1.0,129511.38356665047,110292.96989148675
2024-06-05,BULL,HIGH,1.0,129608.75005861615,110353.06089184833
2024-06-06,MIXED,HIGH,1.0,129680.01403077263,110413.1846316341
2024-06-07,MIXED,HIGH,1.0,129751.31718665494,110473.34112868147
2024-06-08,MIXED,HIGH,1.0,129822.65954780782,110533.53040083763
2024-06-09,MIXED,HIGH,1.0,129894.04113578789,110593.75246595945
2024-06-10,MIXED,HIGH,1.0,129965.46197216358,110654.00734191354
2024-06-11,MIXED,HIGH,1.0,130036.9220785152,110714.29504657628
2024-06-12,MIXED,HIGH,1.0,130108.42147643492,110774.61559783373
2024-06-13,MIXED,HIGH,1.0,130179.96018752677,110834.96901358175
2024-06-14,MIXED,HIGH,1.0,130251.5382334067,110895.3553117259
2024-06-15,MIXED,HIGH,1.0,130323.1556357025,110955.77451018154
2024-06-16,MIXED,HIGH,1.0,130394.81241605387,111016.22662687376
2024-06-17,MIXED,HIGH,1.0,130466.50859611243,111076.71167973742
2024-06-18,MIXED,LOW,1.0,130527.66326248113,111137.22968671717
2024-06-19,MIXED,HIGH,1.0,130599.43248914354,111197.78066576742
2024-06-20,MIXED,HIGH,1.0,130671.24117734052,111258.36463485238
2024-06-21,MIXED,HIGH,1.0,130743.08934876956,111318.98161194602
2024-06-22,MIXED,HIGH,1.0,130814.97702514009,111379.63161503212
2024-06-23,MIXED,HIGH,1.0,130886.90422817349,111440.31466210427
2024-06-24,MIXED,HIGH,1.0,130958.87097960305,111501.03077116584
2024-06-25,MIXED,HIGH,1.0,131030.87730117403,111561.77996023001
2024-06-26,MIXED,LOW,1.0,131092.2965088433,111622.56224731979
2024-06-27,MIXED,HIGH,1.0,131164.37619300128,111683.377650468
2024-06-28,MIXED,HIGH,1.0,131236.49550939552,111744.22618771729
2024-06-29,MIXED,HIGH,1.0,131308.6544798174,111805.10787712013
2024-06-30,MIXED,HIGH,1.0,131380.85312607023,111866.02273673884
2024-07-01,MIXED,HIGH,1.0,131453.09146996937,111926.97078464557
2024-07-02,MIXED,HIGH,1.0,131525.3695333421,111987.95203892233
2024-07-03,MIXED,HIGH,1.0,131597.68733802778,112048.96651766096
2024-07-04,BEAR,LOW,1.0,131656.8401622885,112110.01423896317
2024-07-05,BEAR,LOW,1.0,131716.01957559265,112171.09522094052
2024-07-06,BEAR,HIGH,1.0,131790.6616327323,112232.20948171447
2024-07-07,BEAR,HIGH,1.0,131865.34598872607,112293.35703941631
2024-07-08,BEAR,HIGH,1.0,131940.07266754424,112354.53791218724
2024-07-09,BEAR,HIGH,1.0,132014.8416931707,112415.75211817834
2024-07-10,BEAR,HIGH,1.0,132089.6530896029,112476.99967555056
2024-07-11,BEAR,LOW,1.0,132149.02705121215,112538.28060247476
2024-07-12,BEAR,HIGH,1.0,132223.91448904917,112599.5949171317
2024-07-13,MIXED,HIGH,1.0,132296.6163811383,112660.94263771205
2024-07-14,MIXED,HIGH,1.0,132369.35824757803,112722.32378241638
2024-07-15,MIXED,HIGH,1.25,132460.33557604023,112783.73836945517
2024-07-16,MIXED,HIGH,1.25,132551.37543312993,112845.18641704884
2024-07-17,MIXED,HIGH,1.25,132642.477861823,112906.66794342773
2024-07-18,MIXED,HIGH,1.25,132733.6429051248,112968.18296683212
2024-07-19,MIXED,HIGH,1.25,132824.87060607036,113029.7315055122
2024-07-20,MIXED,HIGH,1.0,132897.9029273934,113091.31357772814
2024-07-21,MIXED,HIGH,1.0,132970.97540475,113152.92920175003
2024-07-22,MIXED,HIGH,1.0,133044.08806021948,113214.57839585793
2024-07-23,MIXED,LOW,1.0,133106.45093713864,113276.26117834185
2024-07-24,MIXED,LOW,1.0,133168.8430459348,113337.97756750177
2024-07-25,MIXED,LOW,1.0,133231.26440031006,113399.72758164765
2024-07-26,MIXED,HIGH,1.0,133304.52017287404,113461.5112390994
2024-07-27,MIXED,HIGH,1.0,133377.8162243338,113523.32855818694
2024-07-28,MIXED,NEUTRAL,1.0,133450.48455859706,113585.17955725016
2024-07-29,MIXED,HIGH,1.0,133523.8608669987,113647.06425463894
2024-07-30,MIXED,LOW,1.0,133586.44863186992,113708.98266871319
2024-07-31,MIXED,LOW,1.0,133649.06573403176,113770.93481784276
2024-08-01,MIXED,LOW,1.0,133711.71218723574,113832.92072040756
2024-08-02,MIXED,LOW,1.0,133774.38800523983,113894.94039479751
2024-08-03,MIXED,LOW,1.0,133837.09320180843,113956.99385941253
2024-08-04,BEAR,LOW,1.0,133897.25263328385,114019.08113266257
2024-08-05,BEAR,LOW,1.25,133972.48572451653,114081.20223296761
2024-08-06,BEAR,LOW,1.25,134047.76108710212,114143.35717875768
2024-08-07,BEAR,LOW,1.25,134123.07874479165,114205.54598847283
2024-08-08,MIXED,LOW,1.25,134201.66454643954,114267.76868056318
2024-08-09,MIXED,LOW,1.25,134280.296393319,114330.02527348889
2024-08-10,MIXED,LOW,1.25,134358.97431240903,114392.31578572017
2024-08-11,BEAR,LOW,1.25,134434.46683203572,114454.6402357373
2024-08-12,BEAR,LOW,1.25,134510.00176878078,114516.99864203062
2024-08-13,MIXED,HIGH,1.25,134602.45035940915,114579.39102310057
2024-08-14,BEAR,HIGH,1.25,134697.79756758513,114641.81739745765
2024-08-15,BEAR,LOW,1.25,134773.4804624463,114704.27778362244
2024-08-16,BEAR,LOW,1.25,134849.20588139235,114766.77220012562
2024-08-17,MIXED,LOW,1.25,134928.21713765748,114829.30066550797
2024-08-18,BEAR,HIGH,1.25,135023.79510651232,114891.86319832035
2024-08-19,BEAR,LOW,1.25,135099.66117019963,114954.45981712376
2024-08-20,BEAR,HIGH,1.25,135195.36058342503,115017.09054048928
2024-08-21,MIXED,NEUTRAL,1.25,135287.43381880096,115079.75538699815
2024-08-22,MIXED,HIGH,1.0,135361.82015392435,115142.4543752417
2024-08-23,MIXED,HIGH,1.0,135436.24738957116,115205.18752382137
2024-08-24,MIXED,HIGH,1.0,135510.71554823007,115267.95485134878
2024-08-25,MIXED,LOW,1.0,135574.23462824462,115330.75637644569
2024-08-26,MIXED,LOW,1.0,135637.78348209301,115393.59211774394
2024-08-27,BEAR,LOW,1.0,135698.75231924912,115456.46209388561
2024-08-28,BEAR,LOW,1.0,135759.74856174178,115519.36632352289
2024-08-29,BEAR,LOW,1.0,135820.7722218896,115582.30482531812
2024-08-30,BEAR,NEUTRAL,1.0,135892.15822831015,115645.27761794384
2024-08-31,BEAR,HIGH,1.0,135969.1668584828,115708.28472008274
2024-09-01,BEAR,LOW,1.0,136030.28465162,115771.3261504277
2024-09-02,BEAR,LOW,1.0,136091.42991704907,115834.40192768179
2024-09-03,BEAR,LOW,1.0,136152.60266711874,115897.51207055824
2024-09-04,BEAR,HIGH,1.0,136229.75888836457,115960.65659778051
2024-09-05,BEAR,LOW,1.0,136290.99381695344,116023.83552808226
2024-09-06,BEAR,LOW,1.0,136352.2562704863,116087.04888020732
2024-09-07,BEAR,HIGH,1.0,136429.52563329015,116150.29667290978
2024-09-08,BEAR,LOW,1.0,136490.85035652053,116213.57892495392
2024-09-09,BEAR,HIGH,1.0,136568.1982591081,116276.89565511425
2024-09-10,BEAR,HIGH,1.0,136645.58999392335,116340.2468821755
2024-09-11,BEAR,LOW,1.0,136707.01183753184,116403.63262493265
2024-09-12,BEAR,HIGH,1.0,136784.4822365148,116467.0529021909
2024-09-13,MIXED,LOW,1.0,136848.59837992664,116530.50773276572
2024-09-14,MIXED,LOW,1.0,136912.74457703886,116593.99713548282
2024-09-15,BEAR,LOW,1.0,136974.28650594995,116657.52112917816
2024-09-16,BEAR,LOW,1.0,137035.85609780086,116721.07973269797
2024-09-17,MIXED,LOW,1.0,137100.09006980172,116784.67296489874
2024-09-18,MIXED,LOW,1.0,137164.35415073374,116848.30084464725
2024-09-19,MIXED,HIGH,1.0,137239.77249024122,116911.96339082054
2024-09-20,MIXED,HIGH,0.75,137296.36734584172,116975.66062230595
2024-09-21,MIXED,HIGH,0.75,137352.98553999505,117039.3925580011
2024-09-22,MIXED,HIGH,0.75,137409.62708232555,117103.15921681392
2024-09-23,MIXED,LOW,0.75,137457.93396194445,117166.96061766261
2024-09-24,MIXED,HIGH,0.75,137514.61878284265,117230.79677947573
2024-09-25,MIXED,HIGH,0.75,137571.32697939352,117294.66772119209
2024-09-26,MIXED,HIGH,0.75,137628.05856123668,117358.57346176087
2024-09-27,MIXED,HIGH,0.75,137684.8135380158,117422.51402014155
2024-09-28,MIXED,HIGH,0.75,137741.59191937838,117486.48941530395
2024-09-29,MIXED,HIGH,0.75,137798.39371497606,117550.4996662282
2024-09-30,MIXED,HIGH,0.75,137855.21893446436,117614.54479190483
2024-10-01,MIXED,HIGH,0.75,137912.0675875028,117678.62481133464
2024-10-02,MIXED,LOW,0.75,137960.55110200174,117742.73974352883
2024-10-03,MIXED,LOW,0.75,138009.05166106555,117806.88960750894
2024-10-04,MIXED,LOW,0.75,138057.56927068628,117871.0744223069
2024-10-05,MIXED,LOW,0.75,138106.1039368581,117935.29420696499
2024-10-06,MIXED,HIGH,0.75,138163.05604970432,117999.54898053584
2024-10-07,MIXED,HIGH,0.75,138220.0316484289,118063.8387620825
2024-10-08,MIXED,LOW,0.75,138268.6234288706,118128.16357067839
2024-10-09,MIXED,LOW,0.75,138317.23229193845,118192.52342540731
2024-10-10,MIXED,LOW,0.75,138365.8582436379,118256.9183453635
2024-10-11,MIXED,HIGH,0.75,138422.91747381038,118321.34834965157
2024-10-12,MIXED,HIGH,0.75,138480.0002340342,118385.81345738652
2024-10-13,MIXED,LOW,0.75,138528.68340742585,118450.3136876938
2024-10-14,MIXED,HIGH,1.0,138604.85190864783,118514.84905970925
2024-10-15,MIXED,HIGH,0.75,138662.00969488546,118579.41959257917
2024-10-16,MIXED,HIGH,0.75,138719.19105181695,118644.02530546028
2024-10-17,MIXED,HIGH,0.75,138776.39598916232,118708.66621751973
2024-10-18,MIXED,LOW,0.75,138825.1833616146,118773.34234793509
2024-10-19,MIXED,HIGH,0.75,138882.4320080055,118838.05371589444
2024-10-20,MIXED,HIGH,0.75,138939.7042625591,118902.80034059624
2024-10-21,MIXED,HIGH,0.75,138997.00013501092,118967.58224124947
2024-10-22,MIXED,HIGH,0.75,139054.3196351005,119032.39943707356
2024-10-23,MIXED,HIGH,0.75,139111.66277257132,119097.25194729838
2024-10-24,MIXED,HIGH,0.75,139169.02955717102,119162.13979116431
2024-10-25,MIXED,LOW,0.75,139217.95496145487,119227.06298792221
2024-10-26,MIXED,HIGH,0.75,139275.3655787641,119292.02155683342
2024-10-27,MIXED,HIGH,0.75,139332.79987102948,119357.01551716977
2024-10-28,MIXED,HIGH,0.75,139390.25784801407,119422.0448882136
2024-10-29,MIXED,HIGH,0.75,139447.73951948498,119487.10968925775
2024-10-30,MIXED,HIGH,0.75,139505.2448952133,119552.20993960559
2024-10-31,MIXED,HIGH,0.75,139562.77398497422,119617.34565857096
2024-11-01,MIXED,HIGH,1.0,139639.51106973778,119682.51686547829
2024-11-02,MIXED,LOW,1.0,139704.96547488167,119747.72357966247
2024-11-03,MIXED,LOW,1.0,139770.45056102064,119812.96582046898
2024-11-04,MIXED,HIGH,1.0,139847.30183450776,119878.2436072538
2024-11-05,MIXED,HIGH,1.0,139924.19536383805,119943.55695938347
2024-11-06,MIXED,HIGH,1.0,140001.1311722454,120008.90589623508
2024-11-07,MIXED,HIGH,1.0,140078.1092829765,120074.2904371963
2024-11-08,MIXED,HIGH,1.0,140155.12971929088,120139.71060166533
2024-11-09,MIXED,HIGH,1.0,140232.19250446075,120205.16640905094
2024-11-10,MIXED,HIGH,1.25,140328.5739510988,120270.65787877252
2024-11-11,BULL,HIGH,1.25,140460.44750336782,120336.18503025998
2024-11-12,MIXED,HIGH,1.25,140556.98582943995,120401.74788295384
2024-11-13,MIXED,HIGH,1.25,140653.5905062077,120467.34645630524
2024-11-14,MIXED,HIGH,1.25,140750.26157927385,120532.98076977588
2024-11-15,MIXED,HIGH,1.25,140846.99909427253,120598.65084283806
2024-11-16,BULL,HIGH,1.25,140979.35983573823,120664.35669497473
2024-11-17,MIXED,HIGH,1.25,141076.25480974105,120730.09834567942
2024-11-18,BULL,HIGH,1.25,141208.8309938976,120795.87581445627
2024-11-19,BULL,HIGH,1.25,141341.53176631057,120861.6891208201
2024-11-20,MIXED,HIGH,1.25,141438.67566072158,120927.5382842963
2024-11-21,BULL,HIGH,1.25,141571.5924292915,120993.42332442095
2024-11-22,BULL,HIGH,1.25,141704.63410618145,121059.34426074073
2024-11-23,BULL,HIGH,1.25,141837.80080877384,121125.30111281302
2024-11-24,BULL,HIGH,1.25,141971.0926545614,121191.2939002058
2024-11-25,BULL,HIGH,1.25,142104.5097611472,121257.32264249775
2024-11-26,BULL,HIGH,1.25,142238.05224624492,121323.38735927819
2024-11-27,BULL,HIGH,1.25,142371.72022767877,121389.48807014714
2024-11-28,BULL,HIGH,1.25,142505.51382338378,121455.62479471529
2024-11-29,BULL,HIGH,1.25,142639.4331514057,121521.797552604
2024-11-30,BULL,HIGH,1.25,142773.47832990135,121588.00636344533
2024-12-01,BULL,HIGH,1.25,142907.64947713845,121654.25124688204
2024-12-02,BULL,HIGH,1.25,143041.94671149596,121720.53222256759
2024-12-03,BULL,HIGH,1.25,143176.370151464,121786.84931016614
2024-12-04,BULL,HIGH,1.25,143310.91991564416,121853.20252935258
2024-12-05,BULL,HIGH,1.25,143445.59612274935,121919.59189981251
2024-12-06,BULL,HIGH,1.25,143580.39889160413,121986.01744124225
2024-12-07,BULL,HIGH,1.25,143715.32834114472,122052.47917334885
2024-12-08,BULL,HIGH,1.25,143850.38459041907,122118.97711585012
2024-12-09,BULL,HIGH,1.25,143985.567758587,122185.51128847459
2024-12-10,BULL,HIGH,1.25,144120.87796492042,122252.08171096153
2024-12-11,BULL,HIGH,1.25,144256.31532880318,122318.688403061
2024-12-12,BULL,HIGH,1.25,144391.87996973138,122385.33138453378
2024-12-13,BULL,HIGH,1.25,144527.57200731343,122452.01067515145
2024-12-14,BULL,HIGH,1.25,144663.39156127014,122518.72629469635
2024-12-15,BULL,HIGH,1.25,144799.3387514348,122585.47826296158
2024-12-16,BULL,HIGH,1.25,144935.41369775336,122652.26659975106
2024-12-17,BULL,HIGH,1.25,145071.61652028444,122719.09132487947
2024-12-18,MIXED,LOW,1.25,145156.61732243793,122785.9524581723
2024-12-19,MIXED,LOW,1.25,145241.66792851957,122852.85001946583
2024-12-20,MIXED,LOW,1.25,145326.76836771064,122919.78402860716
2024-12-21,MIXED,HIGH,1.25,145426.6513112799,122986.7545054542
2024-12-22,MIXED,HIGH,1.25,145526.60290429703,123053.76146987567
2024-12-23,MIXED,HIGH,1.25,145626.6231939448,123120.80494175112
2024-12-24,BULL,HIGH,1.25,145763.47557949115,123187.88494097095
2024-12-25,MIXED,HIGH,1.25,145863.65867149332,123255.00148743637
2024-12-26,MIXED,HIGH,1.25,145963.91061923516,123322.15460105943
2024-12-27,MIXED,HIGH,1.25,146064.2314700411,123389.34430176306
2024-12-28,MIXED,HIGH,1.25,146164.62127126817,123456.57060948103
2024-12-29,MIXED,HIGH,1.25,146265.08007030594,123523.83354415795
2024-12-30,MIXED,HIGH,1.25,146365.6079145765,123591.13312574931
2024-12-31,MIXED,HIGH,1.25,146466.2048515346,123658.4693742215
2025-01-01,MIXED,HIGH,1.25,146557.4255771046,123716.75910996605
2025-01-02,MIXED,HIGH,1.25,146648.70311592228,123775.07632214073
2025-01-03,BULL,HIGH,1.25,146762.27814843948,123833.42102369729
2025-01-04,BULL,HIGH,1.25,146875.94114142095,123891.79322759357
2025-01-05,BULL,HIGH,1.25,146989.69216298944,123950.19294679357
2025-01-06,BULL,HIGH,1.25,147103.53128132047,124008.62019426734
2025-01-07,MIXED,LOW,1.25,147173.47190693716,124067.07498299106
2025-01-08,MIXED,LOW,1.25,147243.44578594394,124125.55732594707
2025-01-09,MIXED,LOW,1.25,147313.45293415122,124184.06723612378
2025-01-10,MIXED,LOW,1.25,147383.49336737688,124242.60472651574
2025-01-11,MIXED,HIGH,1.25,147475.2853900871,124301.16981012363
2025-01-12,MIXED,HIGH,1.25,147567.13458185503,124359.76249995423
2025-01-13,MIXED,LOW,1.25,147637.2956284541,124418.38280902049
2025-01-14,MIXED,LOW,1.25,147707.49003324282,124477.03075034148
2025-01-15,MIXED,HIGH,1.25,147799.48384455658,124535.7063369424
2025-01-16,MIXED,HIGH,1.25,147891.53495060414,124594.40958185459
2025-01-17,MIXED,LOW,1.25,147961.85023391352,124653.14049811554
2025-01-18,MIXED,LOW,1.25,148032.19894874466,124711.89909876889
2025-01-19,MIXED,HIGH,1.25,148124.3949922587,124770.68539686441
2025-01-20,MIXED,HIGH,1.25,148216.6484564589,124829.49940545805
2025-01-21,MIXED,HIGH,1.25,148308.9593771075,124888.34113761186
2025-01-22,MIXED,HIGH,1.25,148401.32778998898,124947.21060639412
2025-01-23,MIXED,HIGH,1.25,148493.75373091013,125006.10782487922
2025-01-24,MIXED,HIGH,1.25,148586.23723570004,125065.03280614772
2025-01-25,MIXED,HIGH,1.25,148678.7783402101,125123.98556328636
2025-01-26,MIXED,LOW,1.25,148749.4679197359,125182.96610938804
2025-01-27,MIXED,HIGH,1.25,148842.11068606924,125241.97445755183
2025-01-28,MIXED,HIGH,1.25,148934.81115131252,125301.01062088298
2025-01-29,MIXED,HIGH,1.25,149027.56935140124,125360.07461249291
2025-01-30,MIXED,HIGH,1.25,149120.3853222933,125419.16644549924
2025-01-31,MIXED,HIGH,1.25,149213.25909996894,125478.28613302576
2025-02-01,MIXED,HIGH,1.25,149306.1907204309,125537.43368820242
2025-02-02,MIXED,LOW,1.25,149377.1786042463,125596.6091241654
2025-02-03,MIXED,LOW,1.25,149448.2002393725,125655.81245405707
2025-02-04,MIXED,LOW,1.25,149519.2556418566,125715.04369102596
2025-02-05,MIXED,HIGH,1.25,149612.37784025155,125774.30284822683
2025-02-06,MIXED,LOW,1.25,149683.5113012569,125833.58993882062
2025-02-07,MIXED,LOW,1.25,149754.67858278795,125892.90497597448
2025-02-08,MIXED,LOW,1.25,149825.87970092476,125952.24797286179
2025-02-09,MIXED,LOW,1.25,149897.11467175503,126011.61894266211
2025-02-10,MIXED,HIGH,1.25,149990.47220481234,126071.01789856123
2025-02-11,MIXED,LOW,1.25,150061.78543143015,126130.44485375113
2025-02-12,MIXED,HIGH,1.25,150155.24552320532,126189.89982143005
2025-02-13,MIXED,HIGH,1.25,150248.7638229295,126249.3828148024
2025-02-14,MIXED,HIGH,1.25,150342.34036685523,126308.89384707887
2025-02-15,MIXED,LOW,1.25,150413.8208897927,126368.43293147633
2025-02-16,MIXED,HIGH,1.0,150488.76436438458,126428.0000812179
2025-02-17,MIXED,HIGH,1.0,150563.7451794572,126487.59530953296
2025-02-18,MIXED,LOW,1.0,150621.0138116447,126547.21862965707
2025-02-19,MIXED,LOW,1.0,150678.3042266075,126606.87005483206
2025-02-20,MIXED,HIGH,1.0,150753.37947964974,126666.54959830601
2025-02-21,MIXED,LOW,1.0,150810.7202413992,126726.25727333323
2025-02-22,MIXED,LOW,1.0,150868.08281335927,126785.99309317429
2025-02-23,MIXED,LOW,1.0,150925.46720382574,126845.75707109598
2025-02-24,MIXED,LOW,1.0,150982.8734210975,126905.5492203714
2025-02-25,MIXED,LOW,1.0,151040.30147347663,126965.36955427984
2025-02-26,BEAR,HIGH,1.0,151126.94326107198,127025.21808610689
2025-02-27,BEAR,NEUTRAL,1.0,151205.92823778742,127085.09482914441
2025-02-28,BEAR,HIGH,1.0,151292.66503445513,127144.9997966905
2025-03-01,MIXED,NEUTRAL,1.0,151363.98088940285,127204.93300204955
2025-03-02,MIXED,HIGH,1.25,151458.2520024961,127264.8944585322
2025-03-03,MIXED,LOW,1.25,151530.26308752986,127324.88417945537
2025-03-04,MIXED,LOW,1.25,151602.3084103572,127384.90217814228
2025-03-05,MIXED,HIGH,1.25,151696.72795639033,127444.9484679224
2025-03-06,MIXED,LOW,1.25,151768.85242522435,127505.02306213148
2025-03-07,MIXED,HIGH,1.25,151863.3756966588,127565.12597411161
2025-03-08,MIXED,LOW,1.25,151935.57939844605,127625.2572172111
2025-03-09,BEAR,LOW,1.25,152017.55329508695,127685.41680478459
2025-03-10,BEAR,LOW,1.25,152099.57141915473,127745.604750193
2025-03-11,BEAR,LOW,1.25,152181.63379451146,127805.82106680358
2025-03-12,BEAR,HIGH,1.25,152290.75441217533,127866.06576798983
2025-03-13,BEAR,LOW,1.25,152372.91993660992,127926.33886713159
2025-03-14,BEAR,LOW,1.25,152455.12979186047,127986.64037761501
2025-03-15,BEAR,LOW,1.25,152537.3840018448,128046.97031283253
2025-03-16,BEAR,LOW,1.25,152619.68259049367,128107.32868618291
2025-03-17,BEAR,HIGH,1.25,152729.11730752676,128167.71551107123
