variant,closed_trade_index,portfolio_exit_time,symbol,side,timeframe,portfolio_net_r,equity_r,peak_r,dd_r
T5_LINREG_B_max8,129,2026-02-19 00:00:00+00:00,AWE/USDT,LONG,1d,-1.0000000000000002,-0.4726612854132668,24.81801627676862,-25.290677562181887
T5_LINREG_B_max8,130,2026-02-28 00:00:00+00:00,ATM/USDT,LONG,1d,0.7456140350877185,0.2729527496744517,24.81801627676862,-24.545063527094168
T5_LINREG_B_max8,131,2026-04-26 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0,-0.7270472503255483,24.81801627676862,-25.545063527094168
T5_LINREG_B_max8,132,2026-04-30 00:00:00+00:00,ATM/USDT,LONG,1d,-0.4245055475156782,-1.1515527978412265,24.81801627676862,-25.969569074609847
T5_LINREG_B_max8,133,2026-05-02 00:00:00+00:00,AWE/USDT,LONG,1d,-0.9999999999999994,-2.151552797841226,24.81801627676862,-26.969569074609847
T5_LINREG_B_max8,134,2026-05-03 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0000000000000002,-3.1515527978412265,24.81801627676862,-27.969569074609847
T5_LINREG_B_max8,135,2026-05-07 00:00:00+00:00,ICP/USDT,LONG,1d,-0.9999999999999992,-4.151552797841226,24.81801627676862,-28.969569074609847
T5_LINREG_B_max8,136,2026-05-10 00:00:00+00:00,ICP/USDT,LONG,1d,-0.9999999999999996,-5.151552797841225,24.81801627676862,-29.969569074609844
T5_LINREG_B_max10,1,2024-05-26 00:00:00+00:00,SOL/USDT,LONG,1d,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,0.0
T5_LINREG_B_max10,2,2024-06-01 00:00:00+00:00,UNI/USDT,LONG,1d,-1.0000000000000002,-2.0000000000000004,-1.0000000000000002,-1.0000000000000002
T5_LINREG_B_max10,3,2024-06-04 00:00:00+00:00,AUCTION/USDT,LONG,1d,-1.0000000000000002,-3.000000000000001,-1.0000000000000002,-2.000000000000001
T5_LINREG_B_max10,4,2024-06-04 00:00:00+00:00,ALICE/USDT,LONG,1d,-0.9999999999999992,-4.0,-1.0000000000000002,-3.0
T5_LINREG_B_max10,5,2024-06-06 00:00:00+00:00,LINK/USDT,LONG,1d,0.5139384027343891,-3.486061597265611,-1.0000000000000002,-2.4860615972656106
T5_LINREG_B_max10,6,2024-06-07 00:00:00+00:00,ETH/USDT,LONG,1d,0.0496631618024391,-3.436398435463172,-1.0000000000000002,-2.436398435463172
T5_LINREG_B_max10,7,2024-06-07 00:00:00+00:00,AUDIO/USDT,LONG,1d,-1.0000000000000004,-4.436398435463172,-1.0000000000000002,-3.436398435463172
T5_LINREG_B_max10,8,2024-06-07 00:00:00+00:00,ATM/USDT,LONG,1d,-1.0,-5.436398435463172,-1.0000000000000002,-4.436398435463172
T5_LINREG_B_max10,9,2024-06-07 00:00:00+00:00,ALICE/USDT,LONG,1d,-1.0,-6.436398435463172,-1.0000000000000002,-5.436398435463172
T5_LINREG_B_max10,10,2024-06-08 00:00:00+00:00,BTC/USDT,LONG,1d,-0.3674764534610023,-6.803874888924174,-1.0000000000000002,-5.803874888924174
T5_LINREG_B_max10,11,2024-06-10 00:00:00+00:00,BNB/USDT,LONG,1d,-1.0,-7.803874888924174,-1.0000000000000002,-6.803874888924174
T5_LINREG_B_max10,12,2024-06-11 00:00:00+00:00,AGLD/USDT,LONG,1d,-1.0000000000000002,-8.803874888924174,-1.0000000000000002,-7.803874888924174
T5_LINREG_B_max10,13,2024-06-11 00:00:00+00:00,AVA/USDT,LONG,1d,-1.0000000000000002,-9.803874888924174,-1.0000000000000002,-8.803874888924174
T5_LINREG_B_max10,14,2024-07-25 00:00:00+00:00,BCH/USDT,LONG,1d,-1.0,-10.803874888924174,-1.0000000000000002,-9.803874888924174
T5_LINREG_B_max10,15,2024-07-25 00:00:00+00:00,ETH/USDT,LONG,1d,-0.9999999999999998,-11.803874888924174,-1.0000000000000002,-10.803874888924174
T5_LINREG_B_max10,16,2024-07-30 00:00:00+00:00,NEAR/USDT,LONG,1d,-0.8566768603465854,-12.660551749270759,-1.0000000000000002,-11.660551749270759
T5_LINREG_B_max10,17,2024-08-01 00:00:00+00:00,SOL/USDT,LONG,1d,0.430268079190084,-12.230283670080675,-1.0000000000000002,-11.230283670080675
T5_LINREG_B_max10,18,2024-08-01 00:00:00+00:00,AR/USDT,LONG,1d,-1.0000000000000002,-13.230283670080675,-1.0000000000000002,-12.230283670080675
T5_LINREG_B_max10,19,2024-08-01 00:00:00+00:00,DOGE/USDT,LONG,1d,-1.0000000000000002,-14.230283670080675,-1.0000000000000002,-13.230283670080675
T5_LINREG_B_max10,20,2024-08-02 00:00:00+00:00,BTC/USDT,LONG,1d,-0.7618848017982276,-14.992168471878903,-1.0000000000000002,-13.992168471878903
T5_LINREG_B_max10,21,2024-08-02 00:00:00+00:00,XRP/USDT,LONG,1d,0.5548639134541077,-14.437304558424795,-1.0000000000000002,-13.437304558424795
T5_LINREG_B_max10,22,2024-08-15 00:00:00+00:00,SUI/USDT,LONG,1d,-1.0000000000000002,-15.437304558424795,-1.0000000000000002,-14.437304558424795
T5_LINREG_B_max10,23,2024-08-21 00:00:00+00:00,TRX/USDT,LONG,1d,-0.9999999999999988,-16.437304558424795,-1.0000000000000002,-15.437304558424795
T5_LINREG_B_max10,24,2024-08-22 00:00:00+00:00,AUCTION/USDT,LONG,1d,-1.0,-17.437304558424795,-1.0000000000000002,-16.437304558424795
T5_LINREG_B_max10,25,2024-08-27 00:00:00+00:00,AAVE/USDT,LONG,1d,-0.5820624287343203,-18.019366987159117,-1.0000000000000002,-17.019366987159117
T5_LINREG_B_max10,26,2024-08-27 00:00:00+00:00,TRX/USDT,LONG,1d,-0.999999999999999,-19.019366987159117,-1.0000000000000002,-18.019366987159117
T5_LINREG_B_max10,27,2024-09-22 00:00:00+00:00,ARDR/USDT,LONG,1d,-1.0,-20.019366987159117,-1.0000000000000002,-19.019366987159117
T5_LINREG_B_max10,28,2024-10-01 00:00:00+00:00,APT/USDT,LONG,1d,-0.9999999999999996,-21.019366987159117,-1.0000000000000002,-20.019366987159117
T5_LINREG_B_max10,29,2024-10-01 00:00:00+00:00,DOGE/USDT,LONG,1d,-1.0000000000000002,-22.019366987159117,-1.0000000000000002,-21.019366987159117
T5_LINREG_B_max10,30,2024-10-03 00:00:00+00:00,ARKM/USDT,LONG,1d,-0.6707317073170737,-22.69009869447619,-1.0000000000000002,-21.69009869447619
T5_LINREG_B_max10,31,2024-10-08 00:00:00+00:00,ALPINE/USDT,LONG,1d,-0.9999999999999994,-23.69009869447619,-1.0000000000000002,-22.69009869447619
T5_LINREG_B_max10,32,2024-10-08 00:00:00+00:00,ASR/USDT,LONG,1d,-1.0,-24.69009869447619,-1.0000000000000002,-23.69009869447619
T5_LINREG_B_max10,33,2024-10-08 00:00:00+00:00,ATM/USDT,LONG,1d,-0.999999999999999,-25.69009869447619,-1.0000000000000002,-24.69009869447619
T5_LINREG_B_max10,34,2024-10-10 00:00:00+00:00,SUI/USDT,LONG,1d,3.118884166939087,-22.571214527537105,-1.0000000000000002,-21.571214527537105
T5_LINREG_B_max10,35,2024-10-19 00:00:00+00:00,ATM/USDT,LONG,1d,-0.9999999999999996,-23.571214527537105,-1.0000000000000002,-22.571214527537105
T5_LINREG_B_max10,36,2024-10-21 00:00:00+00:00,ARPA/USDT,LONG,1d,-1.0000000000000002,-24.571214527537105,-1.0000000000000002,-23.571214527537105
T5_LINREG_B_max10,37,2024-10-22 00:00:00+00:00,APE/USDT,LONG,1d,-1.0000000000000004,-25.571214527537105,-1.0000000000000002,-24.571214527537105
T5_LINREG_B_max10,38,2024-10-25 00:00:00+00:00,DOGE/USDT,LONG,1d,-0.4421221864951767,-26.01333671403228,-1.0000000000000002,-25.01333671403228
T5_LINREG_B_max10,39,2024-10-25 00:00:00+00:00,ADX/USDT,LONG,1d,-1.0000000000000004,-27.01333671403228,-1.0000000000000002,-26.01333671403228
T5_LINREG_B_max10,40,2024-11-03 00:00:00+00:00,DOGE/USDT,LONG,1d,-1.0000000000000009,-28.01333671403228,-1.0000000000000002,-27.01333671403228
T5_LINREG_B_max10,41,2024-11-12 00:00:00+00:00,AGLD/USDT,LONG,1d,-0.9999999999999998,-29.01333671403228,-1.0000000000000002,-28.01333671403228
T5_LINREG_B_max10,42,2024-11-13 00:00:00+00:00,UNI/USDT,LONG,1d,-0.9999999999999996,-30.01333671403228,-1.0000000000000002,-29.01333671403228
T5_LINREG_B_max10,43,2024-11-13 00:00:00+00:00,ARKM/USDT,LONG,1d,-1.0,-31.01333671403228,-1.0000000000000002,-30.01333671403228
T5_LINREG_B_max10,44,2024-11-13 00:00:00+00:00,TRX/USDT,LONG,1d,-1.0000000000000002,-32.013336714032285,-1.0000000000000002,-31.013336714032285
T5_LINREG_B_max10,45,2024-11-14 00:00:00+00:00,AAVE/USDT,LONG,1d,-1.0000000000000002,-33.013336714032285,-1.0000000000000002,-32.013336714032285
T5_LINREG_B_max10,46,2024-11-14 00:00:00+00:00,AGLD/USDT,LONG,1d,-1.0000000000000002,-34.013336714032285,-1.0000000000000002,-33.013336714032285
T5_LINREG_B_max10,47,2024-11-17 00:00:00+00:00,AXS/USDT,LONG,1d,-0.9999999999999996,-35.013336714032285,-1.0000000000000002,-34.013336714032285
T5_LINREG_B_max10,48,2024-11-26 00:00:00+00:00,DOGE/USDT,LONG,1d,10.789741847826086,-24.2235948662062,-1.0000000000000002,-23.2235948662062
T5_LINREG_B_max10,49,2024-12-09 00:00:00+00:00,ADA/USDT,LONG,1d,17.020686437163008,-7.202908429043191,-1.0000000000000002,-6.202908429043191
T5_LINREG_B_max10,50,2024-12-09 00:00:00+00:00,ETH/USDT,LONG,1d,3.406685446040398,-3.796222983002793,-1.0000000000000002,-2.796222983002793
T5_LINREG_B_max10,51,2024-12-09 00:00:00+00:00,ALCX/USDT,LONG,1d,3.5694193289130003,-0.22680365408979286,-0.22680365408979286,0.0
T5_LINREG_B_max10,52,2024-12-09 00:00:00+00:00,ALGO/USDT,LONG,1d,21.273584905660385,21.046781251570593,21.046781251570593,0.0
T5_LINREG_B_max10,53,2024-12-09 00:00:00+00:00,LTC/USDT,LONG,1d,4.355421346729129,25.402202598299723,25.402202598299723,0.0
T5_LINREG_B_max10,54,2024-12-09 00:00:00+00:00,TRX/USDT,LONG,1d,10.059948979591834,35.46215157789156,35.46215157789156,0.0
T5_LINREG_B_max10,55,2024-12-09 00:00:00+00:00,ATOM/USDT,LONG,1d,3.933515826568496,39.395667404460056,39.395667404460056,0.0
T5_LINREG_B_max10,56,2024-12-09 00:00:00+00:00,ARB/USDT,LONG,1d,1.6377333122429607,41.033400716703014,41.033400716703014,0.0
T5_LINREG_B_max10,57,2024-12-09 00:00:00+00:00,AUCTION/USDT,LONG,1d,-0.9999999999999996,40.033400716703014,41.033400716703014,-1.0
T5_LINREG_B_max10,58,2024-12-10 00:00:00+00:00,LINK/USDT,LONG,1d,6.576595744680852,46.609996461383865,46.609996461383865,0.0
T5_LINREG_B_max10,59,2024-12-13 00:00:00+00:00,AVA/USDT,LONG,1d,-0.9999999999999996,45.609996461383865,46.609996461383865,-1.0
T5_LINREG_B_max10,60,2024-12-15 00:00:00+00:00,AVA/USDT,LONG,1d,-0.9999999999999998,44.609996461383865,46.609996461383865,-2.0
T5_LINREG_B_max10,61,2024-12-18 00:00:00+00:00,LINK/USDT,LONG,1d,-1.0000000000000002,43.609996461383865,46.609996461383865,-3.0
T5_LINREG_B_max10,62,2024-12-22 00:00:00+00:00,AGLD/USDT,LONG,1d,-1.0000000000000002,42.609996461383865,46.609996461383865,-4.0
T5_LINREG_B_max10,63,2024-12-28 00:00:00+00:00,AGLD/USDT,LONG,1d,-1.0000000000000002,41.609996461383865,46.609996461383865,-5.0
T5_LINREG_B_max10,64,2024-12-29 00:00:00+00:00,ATA/USDT,LONG,1d,-0.9999999999999996,40.609996461383865,46.609996461383865,-6.0
T5_LINREG_B_max10,65,2025-01-04 00:00:00+00:00,ATA/USDT,LONG,1d,-0.9999999999999998,39.609996461383865,46.609996461383865,-7.0
T5_LINREG_B_max10,66,2025-01-08 00:00:00+00:00,AGLD/USDT,LONG,1d,-0.6158284928156522,38.99416796856821,46.609996461383865,-7.615828492815652
T5_LINREG_B_max10,67,2025-01-20 00:00:00+00:00,SOL/USDT,LONG,1d,-1.0000000000000004,37.99416796856821,46.609996461383865,-8.615828492815652
T5_LINREG_B_max10,68,2025-01-28 00:00:00+00:00,ACH/USDT,LONG,1d,-0.9999999999999992,36.99416796856821,46.609996461383865,-9.615828492815652
T5_LINREG_B_max10,69,2025-02-03 00:00:00+00:00,ACH/USDT,LONG,1d,-0.9999999999999996,35.99416796856821,46.609996461383865,-10.615828492815652
T5_LINREG_B_max10,70,2025-02-28 00:00:00+00:00,AUCTION/USDT,LONG,1d,-0.9999999999999998,34.99416796856821,46.609996461383865,-11.615828492815652
T5_LINREG_B_max10,71,2025-03-03 00:00:00+00:00,ADA/USDT,LONG,1d,-1.0,33.99416796856821,46.609996461383865,-12.615828492815652
T5_LINREG_B_max10,72,2025-03-23 00:00:00+00:00,AUCTION/USDT,LONG,1d,0.3622506586375601,34.35641862720578,46.609996461383865,-12.253577834178088
T5_LINREG_B_max10,73,2025-04-14 00:00:00+00:00,ARK/USDT,LONG,1d,-1.0,33.35641862720578,46.609996461383865,-13.253577834178088
T5_LINREG_B_max10,74,2025-04-18 00:00:00+00:00,TRX/USDT,LONG,1d,-0.8279450394018975,32.52847358780388,46.609996461383865,-14.081522873579985
T5_LINREG_B_max10,75,2025-04-22 00:00:00+00:00,ARDR/USDT,LONG,1d,-1.0,31.52847358780388,46.609996461383865,-15.081522873579985
T5_LINREG_B_max10,76,2025-05-03 00:00:00+00:00,ACH/USDT,LONG,1d,-0.2598366740905719,31.26863691371331,46.609996461383865,-15.341359547670557
T5_LINREG_B_max10,77,2025-05-07 00:00:00+00:00,ALPINE/USDT,LONG,1d,-0.9999999999999994,30.26863691371331,46.609996461383865,-16.341359547670557
T5_LINREG_B_max10,78,2025-05-07 00:00:00+00:00,ASR/USDT,LONG,1d,-1.0000000000000009,29.26863691371331,46.609996461383865,-17.341359547670557
T5_LINREG_B_max10,79,2025-05-11 00:00:00+00:00,DOGE/USDT,LONG,1d,-1.0,28.26863691371331,46.609996461383865,-18.341359547670557
T5_LINREG_B_max10,80,2025-05-13 00:00:00+00:00,DOT/USDT,LONG,1d,-1.0,27.26863691371331,46.609996461383865,-19.341359547670557
T5_LINREG_B_max10,81,2025-05-15 00:00:00+00:00,ADA/USDT,LONG,1d,-0.9999999999999996,26.26863691371331,46.609996461383865,-20.341359547670557
T5_LINREG_B_max10,82,2025-05-15 00:00:00+00:00,ALPINE/USDT,LONG,1d,-0.9999999999999998,25.26863691371331,46.609996461383865,-21.341359547670557
T5_LINREG_B_max10,83,2025-05-15 00:00:00+00:00,ATOM/USDT,LONG,1d,-0.9999999999999998,24.26863691371331,46.609996461383865,-22.341359547670557
T5_LINREG_B_max10,84,2025-05-16 00:00:00+00:00,SUI/USDT,LONG,1d,1.7461951900649797,26.01483210377829,46.609996461383865,-20.595164357605576
T5_LINREG_B_max10,85,2025-05-20 00:00:00+00:00,ASR/USDT,LONG,1d,-0.4743031358885016,25.540528967889788,46.609996461383865,-21.069467493494077
T5_LINREG_B_max10,86,2025-05-23 00:00:00+00:00,BTC/USDT,LONG,1d,1.746138674348551,27.28666764223834,46.609996461383865,-19.323328819145527
T5_LINREG_B_max10,87,2025-05-23 00:00:00+00:00,TRX/USDT,LONG,1d,-0.1957055214723934,27.090962120765944,46.609996461383865,-19.51903434061792
T5_LINREG_B_max10,88,2025-05-29 00:00:00+00:00,BNB/USDT,LONG,1d,0.233016917566899,27.323979038332844,46.609996461383865,-19.28601742305102
T5_LINREG_B_max10,89,2025-05-29 00:00:00+00:00,AAVE/USDT,LONG,1d,0.8650447690857688,28.189023807418614,46.609996461383865,-18.42097265396525
T5_LINREG_B_max10,90,2025-06-12 00:00:00+00:00,AXL/USDT,LONG,1d,-1.0000000000000004,27.189023807418614,46.609996461383865,-19.42097265396525
T5_LINREG_B_max10,91,2025-06-12 00:00:00+00:00,UNI/USDT,LONG,1d,-1.0000000000000004,26.189023807418614,46.609996461383865,-20.42097265396525
T5_LINREG_B_max10,92,2025-07-24 00:00:00+00:00,1INCH/USDT,LONG,1d,-1.0000000000000009,25.189023807418614,46.609996461383865,-21.42097265396525
T5_LINREG_B_max10,93,2025-07-25 00:00:00+00:00,BTC/USDT,LONG,1d,0.2889789616675451,25.47800276908616,46.609996461383865,-21.131993692297705
T5_LINREG_B_max10,94,2025-07-28 00:00:00+00:00,XRP/USDT,LONG,1d,3.565181755953454,29.043184525039614,46.609996461383865,-17.56681193634425
T5_LINREG_B_max10,95,2025-07-28 00:00:00+00:00,ALGO/USDT,LONG,1d,1.9464986417144576,30.98968316675407,46.609996461383865,-15.620313294629796
T5_LINREG_B_max10,96,2025-07-29 00:00:00+00:00,LINK/USDT,LONG,1d,1.5386270712287484,32.528310237982815,46.609996461383865,-14.08168622340105
T5_LINREG_B_max10,97,2025-07-29 00:00:00+00:00,SUI/USDT,LONG,1d,0.6881092299799455,33.21641946796276,46.609996461383865,-13.393576993421107
T5_LINREG_B_max10,98,2025-07-29 00:00:00+00:00,ADA/USDT,LONG,1d,0.9634384993556396,34.1798579673184,46.609996461383865,-12.430138494065467
T5_LINREG_B_max10,99,2025-07-31 00:00:00+00:00,LTC/USDT,LONG,1d,1.3680017703031655,35.547859737621565,46.609996461383865,-11.0621367237623
T5_LINREG_B_max10,100,2025-07-31 00:00:00+00:00,ARDR/USDT,LONG,1d,0.3384971260339261,35.88635686365549,46.609996461383865,-10.723639597728372
T5_LINREG_B_max10,101,2025-08-01 00:00:00+00:00,ETH/USDT,LONG,1d,2.004143337066069,37.89050020072156,46.609996461383865,-8.719496260662304
T5_LINREG_B_max10,102,2025-08-06 00:00:00+00:00,ACM/USDT,LONG,1d,-0.8745874587458744,37.01591274197569,46.609996461383865,-9.594083719408175
T5_LINREG_B_max10,103,2025-08-13 00:00:00+00:00,ASR/USDT,LONG,1d,10.85665294924554,47.872565691221226,47.872565691221226,0.0
T5_LINREG_B_max10,104,2025-08-16 00:00:00+00:00,TRX/USDT,LONG,1d,-1.000000000000001,46.872565691221226,47.872565691221226,-1.0
T5_LINREG_B_max10,105,2025-08-18 00:00:00+00:00,ACM/USDT,LONG,1d,-0.1095305832147938,46.763035108006434,47.872565691221226,-1.1095305832147915
T5_LINREG_B_max10,106,2025-08-20 00:00:00+00:00,API3/USDT,LONG,1d,-1.0000000000000009,45.763035108006434,47.872565691221226,-2.1095305832147915
T5_LINREG_B_max10,107,2025-08-24 00:00:00+00:00,API3/USDT,LONG,1d,-1.0,44.763035108006434,47.872565691221226,-3.1095305832147915
T5_LINREG_B_max10,108,2025-08-26 00:00:00+00:00,ALPINE/USDT,LONG,1d,4.987275649611575,49.75031075761801,49.75031075761801,0.0
T5_LINREG_B_max10,109,2025-09-22 00:00:00+00:00,DOGE/USDT,LONG,1d,-0.9999999999999996,48.75031075761801,49.75031075761801,-1.0
T5_LINREG_B_max10,110,2025-09-22 00:00:00+00:00,NEAR/USDT,LONG,1d,-1.0000000000000002,47.75031075761801,49.75031075761801,-2.0
T5_LINREG_B_max10,111,2025-09-22 00:00:00+00:00,BNB/USDT,LONG,1d,-0.999999999999999,46.75031075761801,49.75031075761801,-3.0
T5_LINREG_B_max10,112,2025-09-25 00:00:00+00:00,AVAX/USDT,LONG,1d,-0.2609874590441757,46.48932329857384,49.75031075761801,-3.2609874590441734
T5_LINREG_B_max10,113,2025-09-27 00:00:00+00:00,ALPINE/USDT,LONG,1d,-1.0000000000000004,45.48932329857384,49.75031075761801,-4.260987459044173
T5_LINREG_B_max10,114,2025-09-29 00:00:00+00:00,ALPINE/USDT,LONG,1d,-0.9999999999999998,44.48932329857384,49.75031075761801,-5.260987459044173
T5_LINREG_B_max10,115,2025-10-01 00:00:00+00:00,ALPINE/USDT,LONG,1d,-1.0000000000000009,43.48932329857384,49.75031075761801,-6.260987459044173
T5_LINREG_B_max10,116,2025-10-10 00:00:00+00:00,ATM/USDT,LONG,1d,-1.0000000000000004,42.48932329857384,49.75031075761801,-7.260987459044173
T5_LINREG_B_max10,117,2025-10-10 00:00:00+00:00,APT/USDT,LONG,1d,-1.0000000000000004,41.48932329857384,49.75031075761801,-8.260987459044173
T5_LINREG_B_max10,118,2025-10-10 00:00:00+00:00,BNB/USDT,LONG,1d,-1.0000000000000002,40.48932329857384,49.75031075761801,-9.260987459044173
T5_LINREG_B_max10,119,2025-10-10 00:00:00+00:00,ALICE/USDT,LONG,1d,-1.0000000000000004,39.48932329857384,49.75031075761801,-10.260987459044173
T5_LINREG_B_max10,120,2025-10-15 00:00:00+00:00,ALICE/USDT,LONG,1d,-1.0000000000000002,38.48932329857384,49.75031075761801,-11.260987459044173
T5_LINREG_B_max10,121,2025-11-07 00:00:00+00:00,ALCX/USDT,LONG,1d,-0.9999999999999992,37.48932329857384,49.75031075761801,-12.260987459044173
T5_LINREG_B_max10,122,2025-11-08 00:00:00+00:00,AR/USDT,LONG,1d,-1.0,36.48932329857384,49.75031075761801,-13.260987459044173
T5_LINREG_B_max10,123,2025-11-11 00:00:00+00:00,UNI/USDT,LONG,1d,-0.9999999999999996,35.48932329857384,49.75031075761801,-14.260987459044173
T5_LINREG_B_max10,124,2025-11-13 00:00:00+00:00,ADX/USDT,LONG,1d,0.6151042975622008,36.104427596136034,49.75031075761801,-13.645883161481976
T5_LINREG_B_max10,125,2025-11-14 00:00:00+00:00,NEAR/USDT,LONG,1d,-1.0000000000000004,35.104427596136034,49.75031075761801,-14.645883161481976
T5_LINREG_B_max10,126,2025-11-16 00:00:00+00:00,ICP/USDT,LONG,1d,-0.6447944006999127,34.45963319543612,49.75031075761801,-15.290677562181891
T5_LINREG_B_max10,127,2025-11-19 00:00:00+00:00,ALCX/USDT,LONG,1d,-0.9999999999999998,33.45963319543612,49.75031075761801,-16.29067756218189
T5_LINREG_B_max10,128,2026-01-08 00:00:00+00:00,XRP/USDT,LONG,1d,-0.9999999999999992,32.45963319543612,49.75031075761801,-17.29067756218189
T5_LINREG_B_max10,129,2026-01-17 00:00:00+00:00,ICP/USDT,LONG,1d,-0.9999999999999996,31.45963319543612,49.75031075761801,-18.29067756218189
T5_LINREG_B_max10,130,2026-01-18 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0,30.45963319543612,49.75031075761801,-19.29067756218189
T5_LINREG_B_max10,131,2026-01-20 00:00:00+00:00,TRX/USDT,LONG,1d,-0.9999999999999992,29.45963319543612,49.75031075761801,-20.29067756218189
T5_LINREG_B_max10,132,2026-01-20 00:00:00+00:00,ARPA/USDT,LONG,1d,-1.0000000000000002,28.45963319543612,49.75031075761801,-21.29067756218189
T5_LINREG_B_max10,133,2026-01-26 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0,27.45963319543612,49.75031075761801,-22.29067756218189
T5_LINREG_B_max10,134,2026-01-26 00:00:00+00:00,AUCTION/USDT,LONG,1d,-0.9999999999999994,26.45963319543612,49.75031075761801,-23.29067756218189
T5_LINREG_B_max10,135,2026-02-11 00:00:00+00:00,ATM/USDT,LONG,1d,-1.000000000000001,25.45963319543612,49.75031075761801,-24.29067756218189
T5_LINREG_B_max10,136,2026-02-19 00:00:00+00:00,AWE/USDT,LONG,1d,-1.0000000000000002,24.45963319543612,49.75031075761801,-25.29067756218189
T5_LINREG_B_max10,137,2026-02-28 00:00:00+00:00,ATM/USDT,LONG,1d,0.7456140350877185,25.205247230523838,49.75031075761801,-24.54506352709417
T5_LINREG_B_max10,138,2026-04-26 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0,24.205247230523838,49.75031075761801,-25.54506352709417
T5_LINREG_B_max10,139,2026-04-30 00:00:00+00:00,ATM/USDT,LONG,1d,-0.4245055475156782,23.78074168300816,49.75031075761801,-25.96956907460985
T5_LINREG_B_max10,140,2026-05-02 00:00:00+00:00,AWE/USDT,LONG,1d,-0.9999999999999994,22.78074168300816,49.75031075761801,-26.96956907460985
T5_LINREG_B_max10,141,2026-05-03 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0000000000000002,21.78074168300816,49.75031075761801,-27.96956907460985
T5_LINREG_B_max10,142,2026-05-07 00:00:00+00:00,ICP/USDT,LONG,1d,-0.9999999999999992,20.78074168300816,49.75031075761801,-28.96956907460985
T5_LINREG_B_max10,143,2026-05-10 00:00:00+00:00,ICP/USDT,LONG,1d,-0.9999999999999996,19.78074168300816,49.75031075761801,-29.96956907460985
T5_LINREG_B_uncap,1,2024-05-26 00:00:00+00:00,SOL/USDT,LONG,1d,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,0.0
T5_LINREG_B_uncap,2,2024-06-01 00:00:00+00:00,UNI/USDT,LONG,1d,-1.0000000000000002,-2.0000000000000004,-1.0000000000000002,-1.0000000000000002
T5_LINREG_B_uncap,3,2024-06-04 00:00:00+00:00,AUCTION/USDT,LONG,1d,-1.0000000000000002,-3.000000000000001,-1.0000000000000002,-2.000000000000001
T5_LINREG_B_uncap,4,2024-06-04 00:00:00+00:00,ALICE/USDT,LONG,1d,-0.9999999999999992,-4.0,-1.0000000000000002,-3.0
T5_LINREG_B_uncap,5,2024-06-06 00:00:00+00:00,LINK/USDT,LONG,1d,0.5139384027343891,-3.486061597265611,-1.0000000000000002,-2.4860615972656106
T5_LINREG_B_uncap,6,2024-06-07 00:00:00+00:00,ETH/USDT,LONG,1d,0.0496631618024391,-3.436398435463172,-1.0000000000000002,-2.436398435463172
T5_LINREG_B_uncap,7,2024-06-07 00:00:00+00:00,AUDIO/USDT,LONG,1d,-1.0000000000000004,-4.436398435463172,-1.0000000000000002,-3.436398435463172
T5_LINREG_B_uncap,8,2024-06-07 00:00:00+00:00,ATM/USDT,LONG,1d,-1.0,-5.436398435463172,-1.0000000000000002,-4.436398435463172
T5_LINREG_B_uncap,9,2024-06-07 00:00:00+00:00,ALICE/USDT,LONG,1d,-1.0,-6.436398435463172,-1.0000000000000002,-5.436398435463172
T5_LINREG_B_uncap,10,2024-06-08 00:00:00+00:00,BTC/USDT,LONG,1d,-0.3674764534610023,-6.803874888924174,-1.0000000000000002,-5.803874888924174
T5_LINREG_B_uncap,11,2024-06-10 00:00:00+00:00,BNB/USDT,LONG,1d,-1.0,-7.803874888924174,-1.0000000000000002,-6.803874888924174
T5_LINREG_B_uncap,12,2024-06-11 00:00:00+00:00,AGLD/USDT,LONG,1d,-1.0000000000000002,-8.803874888924174,-1.0000000000000002,-7.803874888924174
T5_LINREG_B_uncap,13,2024-06-11 00:00:00+00:00,AVA/USDT,LONG,1d,-1.0000000000000002,-9.803874888924174,-1.0000000000000002,-8.803874888924174
T5_LINREG_B_uncap,14,2024-07-25 00:00:00+00:00,BCH/USDT,LONG,1d,-1.0,-10.803874888924174,-1.0000000000000002,-9.803874888924174
T5_LINREG_B_uncap,15,2024-07-25 00:00:00+00:00,ETH/USDT,LONG,1d,-0.9999999999999998,-11.803874888924174,-1.0000000000000002,-10.803874888924174
T5_LINREG_B_uncap,16,2024-07-30 00:00:00+00:00,NEAR/USDT,LONG,1d,-0.8566768603465854,-12.660551749270759,-1.0000000000000002,-11.660551749270759
T5_LINREG_B_uncap,17,2024-08-01 00:00:00+00:00,SOL/USDT,LONG,1d,0.430268079190084,-12.230283670080675,-1.0000000000000002,-11.230283670080675
T5_LINREG_B_uncap,18,2024-08-01 00:00:00+00:00,AR/USDT,LONG,1d,-1.0000000000000002,-13.230283670080675,-1.0000000000000002,-12.230283670080675
