symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r,vol_filtered,month,year
IOST/USDT,2025-07-20 00:00:00+00:00,2025-07-23 00:00:00+00:00,0.004489,0.004016478475974942,0.004016478475974942,0.00047252152402505745,initial_stop,4,-1.0000000000000007,-1.2824812610395797,0.311096939559107,True,2025-07,2025
FET/USDT,2025-07-21 00:00:00+00:00,2025-07-23 00:00:00+00:00,0.842,0.7272087633466812,0.7272087633466812,0.11479123665331879,initial_stop,3,-1.0000000000000002,-1.0627988996098405,0.12196052946342442,True,2025-07,2025
HBAR/USDT,2025-07-10 00:00:00+00:00,2025-07-23 00:00:00+00:00,0.1899,0.2395080289747063,0.17172049213762983,0.018179507862370183,chandelier_stop,14,2.728788334110523,-0.10011272108015858,6.001262565849012,True,2025-07,2025
ARDR/USDT,2025-07-12 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.09156,0.13211392053941595,0.08216358139354117,0.009396418606458836,chandelier_stop,13,4.315891217483682,-0.7183588005924134,7.975379039465987,True,2025-07,2025
ICX/USDT,2025-07-22 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.1585,0.14360690463679252,0.14360690463679252,0.01489309536320749,initial_stop,3,-0.9999999999999998,-1.4234784296334622,0.006714520894496725,True,2025-07,2025
TRX/USDT,2025-07-11 00:00:00+00:00,2025-07-30 00:00:00+00:00,0.3009,0.3221043684862156,0.2898427997683826,0.011057200231617381,chandelier_stop,20,1.9176977934778656,-0.4974134396402712,4.530984241086828,True,2025-07,2025
JST/USDT,2025-07-17 00:00:00+00:00,2025-07-30 00:00:00+00:00,0.03773,0.035715445444116804,0.035715445444116804,0.0020145545558831945,initial_stop,14,-1.0000000000000004,-1.072197322078996,2.7847347115107213,True,2025-07,2025
SOL/USDT,2025-07-16 00:00:00+00:00,2025-08-01 00:00:00+00:00,173.63,162.71,158.23452103038733,15.395478969612672,midline_exit,17,-0.7092991404524467,-0.9372881498835918,2.1220515493206475,True,2025-08,2025
ETH/USDT,2025-07-09 00:00:00+00:00,2025-08-01 00:00:00+00:00,2768.74,3440.6793510278244,2529.739207274685,239.0007927253145,chandelier_stop,24,2.8114523946374095,-0.05539730579561976,4.904837287913467,True,2025-08,2025
ETC/USDT,2025-07-16 00:00:00+00:00,2025-08-01 00:00:00+00:00,19.88,19.78,18.215464015849406,1.6645359841505947,midline_exit,17,-0.060076802755950884,-0.3424377757089275,3.6346465667351064,True,2025-08,2025
ADA/USDT,2025-07-11 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.7094,0.7141,0.6387676167748146,0.07063238322518543,midline_exit,22,0.06654171621274198,-0.29731405116332016,3.2265653457200285,True,2025-08,2025
BTC/USDT,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,116010.0,113297.93,110995.602279312,5014.397720688001,midline_exit,23,-0.5408565796069118,-0.6555961818578977,1.4374607682716931,True,2025-08,2025
AVAX/USDT,2025-07-17 00:00:00+00:00,2025-08-01 00:00:00+00:00,23.91,21.48252311588415,21.48252311588415,2.4274768841158503,initial_stop,16,-1.0000000000000004,-1.1905365686119038,1.4294677830738076,True,2025-08,2025
BTC/USDT,2025-08-13 00:00:00+00:00,2025-08-14 00:00:00+00:00,123306.43,117966.17861112705,117966.17861112705,5340.251388872937,initial_stop,2,-1.0000000000000013,-1.1472175285165702,0.21863577479381982,True,2025-08,2025
SOL/USDT,2025-08-13 00:00:00+00:00,2025-08-18 00:00:00+00:00,201.51,180.77099667810643,180.77099667810643,20.739003321893563,initial_stop,6,-1.0,-1.0371761683114495,0.40262301280337665,True,2025-08,2025
ETH/USDT,2025-08-12 00:00:00+00:00,2025-08-19 00:00:00+00:00,4590.52,4201.99525873746,4201.99525873746,388.5247412625405,initial_stop,8,-0.9999999999999997,-1.3465809109090128,0.5082816588675239,True,2025-08,2025
ETH/USDT,2025-08-22 00:00:00+00:00,2025-08-25 00:00:00+00:00,4832.07,4384.895222371878,4384.895222371878,447.1747776281222,initial_stop,4,-0.9999999999999991,-1.1135243419611975,0.27888424445913385,True,2025-08,2025
ETC/USDT,2025-08-22 00:00:00+00:00,2025-08-25 00:00:00+00:00,24.5,21.877295335225547,21.877295335225547,2.622704664774452,initial_stop,4,-1.0000000000000004,-1.3726288164853648,0.1372628816485362,True,2025-08,2025
ADA/USDT,2025-08-13 00:00:00+00:00,2025-09-01 00:00:00+00:00,0.9042,0.7999012492625407,0.7999012492625407,0.10429875073745928,initial_stop,20,-1.0000000000000002,-1.1735519278472004,1.1035606772484716,True,2025-09,2025
AVAX/USDT,2025-08-23 00:00:00+00:00,2025-09-01 00:00:00+00:00,26.26,22.90547571586923,22.90547571586923,3.3545242841307714,initial_stop,10,-1.0000000000000002,-1.0701964558680324,0.09241250733122247,True,2025-09,2025
QTUM/USDT,2025-08-23 00:00:00+00:00,2025-09-14 00:00:00+00:00,2.564,2.51,2.238764525294487,0.325235474705513,midline_exit,23,-0.16603354861241687,-0.3997103948076679,2.8440931938237926,True,2025-09,2025
NEAR/USDT,2025-09-18 00:00:00+00:00,2025-09-22 00:00:00+00:00,3.175,2.8767972265128394,2.8767972265128394,0.2982027734871605,initial_stop,5,-0.9999999999999997,-1.4151444504193031,0.5600216190047966,True,2025-09,2025
DEXE/USDT,2025-09-20 00:00:00+00:00,2025-09-29 00:00:00+00:00,10.074,9.033848304907673,9.033848304907673,1.0401516950923273,initial_stop,10,-0.9999999999999993,-1.064267842107144,2.7294095788095616,True,2025-09,2025
ZEC/USDT,2025-08-21 00:00:00+00:00,2025-10-03 00:00:00+00:00,42.56,125.28774008371589,37.012813622205954,5.54718637779405,chandelier_stop,44,14.913459626105844,-0.6976509777086285,21.1422497844103,True,2025-10,2025
BTC/USDT,2025-10-01 00:00:00+00:00,2025-10-10 00:00:00+00:00,118594.99,113875.26851295661,113875.26851295661,4719.721487043398,initial_stop,10,-0.9999999999999997,-3.516095186030924,1.611247617232562,True,2025-10,2025
AVAX/USDT,2025-09-10 00:00:00+00:00,2025-10-10 00:00:00+00:00,29.48,26.688896681647762,26.688896681647762,2.7911033183522385,initial_stop,31,-1.0,-7.509575106798264,2.39331878403685,True,2025-10,2025
ZEC/USDT,2025-10-08 00:00:00+00:00,2025-11-08 00:00:00+00:00,177.56,535.9940846252707,139.61189380280925,37.94810619719075,chandelier_stop,32,9.445374764230136,-0.7908168024000523,15.084810741948885,True,2025-11,2025
DUSK/USDT,2025-11-07 00:00:00+00:00,2025-11-09 00:00:00+00:00,0.0875,0.0726893539422197,0.0726893539422197,0.014810646057780288,initial_stop,3,-1.0000000000000002,-1.2963647855127767,0.16204559818909708,True,2025-11,2025
NEAR/USDT,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,2.768,2.369770822632518,2.369770822632518,0.3982291773674816,initial_stop,8,-1.0000000000000004,-1.160135987659365,1.0471357291211165,True,2025-11,2025
JST/USDT,2025-11-30 00:00:00+00:00,2025-12-03 00:00:00+00:00,0.04291,0.04122794195576826,0.04122794195576826,0.001682058044231735,initial_stop,4,-1.0000000000000009,-2.740690201392885,1.2425254926054532,True,2025-12,2025
DUSK/USDT,2026-01-12 00:00:00+00:00,2026-01-13 00:00:00+00:00,0.0756,0.06669744002078133,0.06669744002078133,0.008902559979218669,initial_stop,2,-1.0,-1.1906687542396435,0.5167053084436182,True,2026-01,2026
DUSK/USDT,2026-01-16 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.1041,0.24748448600774103,0.09103822845776592,0.013061771542234079,chandelier_stop,5,10.977414935188541,-0.4057642550907371,17.287088452733673,True,2026-01,2026
TRX/USDT,2026-01-15 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.3126,0.3026234163851526,0.3026234163851526,0.009976583614847366,initial_stop,6,-1.000000000000001,-1.5736850014101935,0.8419715931111886,True,2026-01,2026
JST/USDT,2026-01-21 00:00:00+00:00,2026-01-27 00:00:00+00:00,0.04497,0.041585292133413145,0.041585292133413145,0.003384707866586858,initial_stop,7,-1.0000000000000002,-1.6013198815487533,0.65293670446914,True,2026-01,2026
JST/USDT,2026-03-18 00:00:00+00:00,2026-04-13 00:00:00+00:00,0.05809,0.0727050788525505,0.053168388629350125,0.004921611370649877,chandelier_stop,27,2.9695719047846385,-0.5953334750226547,5.674970633919021,True,2026-04,2026
ZEC/USDT,2026-04-07 00:00:00+00:00,2026-04-19 00:00:00+00:00,320.78,301.41,280.45623217981756,40.32376782018243,midline_exit,13,-0.48036185721476843,-0.5257445210610796,1.8192744370302278,True,2026-04,2026
DEXE/USDT,2026-03-19 00:00:00+00:00,2026-04-21 00:00:00+00:00,6.134,12.609333845070658,5.228965415785626,0.9050345842143743,chandelier_stop,34,7.154791604667402,-0.1856282654058292,11.16973889873527,True,2026-04,2026
DUSK/USDT,2026-03-23 00:00:00+00:00,2026-04-23 00:00:00+00:00,0.1076,0.136,0.08830527512450068,0.019294724875499318,midline_exit,32,1.4719048954184717,-0.30578305925947125,3.5398276182070982,True,2026-04,2026
NEAR/USDT,2026-05-20 00:00:00+00:00,2026-05-28 00:00:00+00:00,1.703,2.3798499129564514,1.518694539063338,0.1843054609366622,chandelier_stop,9,3.6724354748720947,-0.037980426431345485,6.91786338570924,True,2026-05,2026
DEXE/USDT,2026-05-24 00:00:00+00:00,2026-05-28 00:00:00+00:00,15.207,17.144,13.020914053125793,2.186085946874208,end_of_data,5,0.8860584840086603,-0.07593480038484157,1.277625888402783,True,2026-05,2026
ZEC/USDT,2026-05-04 00:00:00+00:00,2026-05-28 00:00:00+00:00,422.67,533.958966059301,367.0426691283093,55.62733087169074,chandelier_stop,25,2.0006166809620733,-0.1224218364118145,4.805731208218848,True,2026-05,2026
TRX/USDT,2026-05-03 00:00:00+00:00,2026-05-28 00:00:00+00:00,0.3385,0.36056401167370933,0.3288953779019351,0.009604622098064874,chandelier_stop,26,2.2972285060705024,-0.23946803700516495,4.060544975304926,True,2026-05,2026
