symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r,month
ZRX/USDT,2024-03-07 00:00:00+00:00,2024-03-12 00:00:00+00:00,0.5154,0.8337629534939971,0.4266735060091006,0.08872649399089935,chandelier_stop,6,3.5881385499876903,-0.29979771321436766,6.463683779264666,2024-03
IOST/USDT,2024-03-13 00:00:00+00:00,2024-03-15 00:00:00+00:00,0.01416,0.012086221058114051,0.012086221058114051,0.0020737789418859495,initial_stop,3,-1.0,-1.330903667818125,0.00964422947694254,2024-03
AVAX/USDT,2024-03-12 00:00:00+00:00,2024-03-15 00:00:00+00:00,55.48,48.30029015282525,48.30029015282525,7.179709847174752,initial_stop,4,-0.9999999999999997,-1.0000404128901341,0.5292692993011857,2024-03
ARDR/USDT,2024-03-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,0.1341,0.11744783390709662,0.11744783390709662,0.01665216609290337,initial_stop,5,-1.0000000000000004,-1.2070501752060943,0.49242842968606926,2024-03
BTC/USDT,2024-03-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,71452.01,65354.47068431958,65354.47068431958,6097.539315680414,initial_stop,5,-0.9999999999999999,-1.0942135268963784,0.3812997144636801,2024-03
HBAR/USDT,2024-03-08 00:00:00+00:00,2024-03-16 00:00:00+00:00,0.1305,0.10851474792724619,0.10851474792724619,0.021985252072753814,initial_stop,9,-1.0,-1.0097678173775562,0.47304438291561135,2024-03
DUSK/USDT,2024-03-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,0.3946,0.33331806507143563,0.33331806507143563,0.061281934928564374,initial_stop,5,-1.0,-1.1275753626341767,0.9023866505596236,2024-03
ZRX/USDT,2024-03-14 00:00:00+00:00,2024-03-16 00:00:00+00:00,1.339,1.1281467317703588,1.1281467317703588,0.21085326822964112,initial_stop,3,-1.0,-1.317029621269877,0.28313528408286553,2024-03
NEAR/USDT,2024-02-19 00:00:00+00:00,2024-03-16 00:00:00+00:00,3.529,6.614663766267736,3.0661934730297062,0.46280652697029384,chandelier_stop,27,6.667286622917043,-0.9593641708266119,11.842961757433919,2024-03
CELR/USDT,2024-03-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,0.03659,0.030734148090242587,0.030734148090242587,0.005855851909757409,initial_stop,5,-1.0000000000000002,-1.1902623405462356,0.5140157309962952,2024-03
ETC/USDT,2024-02-28 00:00:00+00:00,2024-03-16 00:00:00+00:00,29.57,30.69,26.77782526737913,2.7921747326208712,midline_exit,18,0.4011210283207149,-0.5049827231537567,3.617252130392158,2024-03
DUSK/USDT,2024-03-26 00:00:00+00:00,2024-04-02 00:00:00+00:00,0.6183,0.495349407973297,0.495349407973297,0.12295059202670296,initial_stop,8,-0.9999999999999999,-1.116708734270922,0.549001016484248,2024-04
SOL/USDT,2024-03-08 00:00:00+00:00,2024-04-05 00:00:00+00:00,144.79,174.37,123.14595852494745,21.64404147505254,midline_exit,29,1.366657887534297,-0.3834773653324759,3.0211548095289946,2024-04
DEXE/USDT,2024-02-29 00:00:00+00:00,2024-04-12 00:00:00+00:00,6.068,13.58056935386886,4.993159902078619,1.0748400979213806,chandelier_stop,44,6.9894762657229865,-0.21119420501616176,11.410999667503217,2024-04
FET/USDT,2024-03-07 00:00:00+00:00,2024-04-12 00:00:00+00:00,2.5759,2.0819168567817816,2.0819168567817816,0.49398314321821823,initial_stop,37,-1.0,-1.4087525243600965,1.8302243961401974,2024-04
HBAR/USDT,2024-04-24 00:00:00+00:00,2024-04-30 00:00:00+00:00,0.1248,0.0993372559888906,0.0993372559888906,0.025462744011109394,initial_stop,7,-1.0000000000000002,-1.3392115156607696,0.10210996893601251,2024-04
TRX/USDT,2024-05-10 00:00:00+00:00,2024-05-19 00:00:00+00:00,0.12741,0.12091414580588983,0.12091414580588983,0.0064958541941101695,initial_stop,10,-0.9999999999999998,-1.059137073341045,0.04002552893440155,2024-05
FET/USDT,2024-05-22 00:00:00+00:00,2024-05-30 00:00:00+00:00,2.5385,2.128888082648257,2.128888082648257,0.4096119173517429,initial_stop,9,-1.0000000000000002,-1.0500182777413272,0.054930042430085625,2024-05
NEAR/USDT,2024-05-16 00:00:00+00:00,2024-05-30 00:00:00+00:00,8.021,7.285,6.714372245258667,1.3066277547413339,midline_exit,15,-0.5632820804007049,-0.6137937886975071,0.381899127880368,2024-05
ZRX/USDT,2024-05-18 00:00:00+00:00,2024-05-30 00:00:00+00:00,0.5864,0.5146,0.4991845989939364,0.08721540100606363,midline_exit,13,-0.8232490955927406,-0.8931908711236001,0.25568878595707634,2024-05
AVAX/USDT,2024-05-21 00:00:00+00:00,2024-05-30 00:00:00+00:00,41.2,35.89659846546585,35.89659846546585,5.303401534534155,initial_stop,10,-0.9999999999999997,-1.1124935499567554,0.11313493728373665,2024-05
ETC/USDT,2024-05-21 00:00:00+00:00,2024-06-02 00:00:00+00:00,31.72,28.93,27.892647002435005,3.827352997564995,midline_exit,13,-0.7289633336081173,-0.830861434004951,0.6845462129223194,2024-06
ETH/USDT,2024-05-21 00:00:00+00:00,2024-06-07 00:00:00+00:00,3789.6,3678.32,3445.037380600669,344.5626193993307,midline_exit,18,-0.3229601637983598,-0.8462902926276231,0.5438779178272178,2024-06
ZEC/USDT,2024-05-25 00:00:00+00:00,2024-06-07 00:00:00+00:00,26.91,24.028573071825857,24.028573071825857,2.8814269281741427,initial_stop,14,-1.0000000000000002,-1.3569665646449787,0.6038674737806293,2024-06
DEXE/USDT,2024-06-06 00:00:00+00:00,2024-06-11 00:00:00+00:00,14.047,12.669935394128665,12.669935394128665,1.3770646058713367,initial_stop,6,-0.9999999999999996,-1.4567217772115384,1.0551429423172303,2024-06
SOL/USDT,2024-05-17 00:00:00+00:00,2024-06-11 00:00:00+00:00,169.44,147.19135022901892,147.19135022901892,22.24864977098107,initial_stop,26,-1.0000000000000002,-1.08950431821783,0.8742103543455764,2024-06
BTC/USDT,2024-05-18 00:00:00+00:00,2024-06-14 00:00:00+00:00,66915.2,66043.99,61421.830798135576,5493.3692018644215,midline_exit,28,-0.15859301787040048,-0.3344395638611839,0.925082551938301,2024-06
DUSK/USDT,2024-05-26 00:00:00+00:00,2024-06-14 00:00:00+00:00,0.4193,0.35359652450509693,0.35359652450509693,0.06570347549490309,initial_stop,20,-0.9999999999999998,-1.1049643790248493,1.4565439541691199,2024-06
TRX/USDT,2024-06-22 00:00:00+00:00,2024-07-22 00:00:00+00:00,0.11966,0.13340870099843002,0.11511528551246888,0.004544714487531119,chandelier_stop,31,3.025206761866112,-0.4268694997942296,4.81438384304008,2024-07
NEAR/USDT,2024-07-16 00:00:00+00:00,2024-07-25 00:00:00+00:00,6.246,5.386847859979396,5.386847859979396,0.8591521400206047,initial_stop,10,-1.0000000000000002,-1.2954632225827987,0.28283698390621675,2024-07
SOL/USDT,2024-07-16 00:00:00+00:00,2024-08-02 00:00:00+00:00,160.62,152.77,141.18943244285475,19.43056755714526,midline_exit,18,-0.40400260964653556,-0.5465614922861417,1.7168824277462968,2024-08
BTC/USDT,2024-07-16 00:00:00+00:00,2024-08-02 00:00:00+00:00,65043.99,61498.33,60109.1274287725,4934.862571227494,midline_exit,18,-0.718492146199332,-0.7728644810166029,1.0204944772651199,2024-08
ZEC/USDT,2024-07-14 00:00:00+00:00,2024-08-05 00:00:00+00:00,29.36,25.60688874443068,25.60688874443068,3.753111255569318,initial_stop,23,-1.0000000000000004,-1.0684468769875868,1.4467996364196005,2024-08
TRX/USDT,2024-08-20 00:00:00+00:00,2024-08-21 00:00:00+00:00,0.1613,0.15417987290688792,0.15417987290688792,0.007120127093112069,initial_stop,2,-1.000000000000001,-1.1376201427409696,0.7443687353737211,2024-08
ZEC/USDT,2024-08-09 00:00:00+00:00,2024-08-26 00:00:00+00:00,40.81,36.74,34.68449371624898,6.125506283751021,midline_exit,18,-0.6644348746807083,-0.7199404907474019,0.7476932987807475,2024-08
BTC/USDT,2024-08-24 00:00:00+00:00,2024-08-27 00:00:00+00:00,64157.01,58232.264220899,58232.264220899,5924.745779101002,initial_stop,4,-1.0,-1.0334620637392278,0.1422828981073868,2024-08
JST/USDT,2024-08-21 00:00:00+00:00,2024-09-03 00:00:00+00:00,0.03097,0.028861123608279738,0.028861123608279738,0.002108876391720262,initial_stop,14,-1.0000000000000004,-1.109595616503254,1.6833608711908332,2024-09
AVAX/USDT,2024-09-27 00:00:00+00:00,2024-10-01 00:00:00+00:00,30.43,27.244739526404324,27.244739526404324,3.185260473595675,initial_stop,5,-1.0000000000000002,-1.7047271471241265,0.1036022023114116,2024-10
FET/USDT,2024-09-19 00:00:00+00:00,2024-10-01 00:00:00+00:00,1.487,1.486,1.254269974967326,0.23273002503267406,midline_exit,13,-0.0042968241844159,-0.32226181383115726,1.0913933428415166,2024-10
BTC/USDT,2024-09-19 00:00:00+00:00,2024-10-01 00:00:00+00:00,62947.99,60805.78,58154.181307749175,4793.808692250823,midline_exit,13,-0.4468701480438456,-0.5807469965374942,0.740540607250052,2024-10
NEAR/USDT,2024-09-24 00:00:00+00:00,2024-10-01 00:00:00+00:00,5.346,4.653181010535725,4.653181010535725,0.692818989464275,initial_stop,8,-0.9999999999999999,-1.0854205953296499,0.7577736868990249,2024-10
SOL/USDT,2024-09-20 00:00:00+00:00,2024-10-02 00:00:00+00:00,146.66,140.18,131.03801196099894,15.621988039001053,midline_exit,13,-0.41479995912315093,-0.5152993319353956,0.967866571287354,2024-10
ARDR/USDT,2024-09-22 00:00:00+00:00,2024-10-02 00:00:00+00:00,0.08598,0.07364,0.0700967183869942,0.0158832816130058,midline_exit,11,-0.7769175350952393,-0.8984289486068935,0.44197415691803704,2024-10
TRX/USDT,2024-09-28 00:00:00+00:00,2024-10-19 00:00:00+00:00,0.1551,0.1567,0.14967293746559573,0.005427062534404246,midline_exit,22,0.29481878822235785,-0.3869496595418386,1.6399295094868505,2024-10
TRX/USDT,2024-10-31 00:00:00+00:00,2024-11-04 00:00:00+00:00,0.1684,0.1628213732752844,0.1628213732752844,0.005578626724715582,initial_stop,5,-1.0000000000000024,-1.0217568375289687,0.07170223421256149,2024-11
JST/USDT,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.03381,0.032023845700535396,0.032023845700535396,0.0017861542994646058,initial_stop,2,-0.999999999999999,-1.8643406121174173,0.022394481827235333,2024-11
ADA/USDT,2024-11-08 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.4447,0.5493994077596334,0.4036386359861732,0.04106136401382674,chandelier_stop,6,2.5498278070932465,-0.4261913947648481,5.240936465908317,2024-11
VET/USDT,2024-11-12 00:00:00+00:00,2024-11-14 00:00:00+00:00,0.02702,0.02400379629113006,0.02400379629113006,0.0030162037088699396,initial_stop,3,-1.0000000000000002,-1.0145203359445736,0.1392478892472945,2024-11
ZRX/USDT,2024-11-12 00:00:00+00:00,2024-11-15 00:00:00+00:00,0.3804,0.3331938362231358,0.3331938362231358,0.04720616377686421,initial_stop,4,-1.0,-1.0189347354587177,0.41308164951028986,2024-11
HBAR/USDT,2024-11-13 00:00:00+00:00,2024-11-20 00:00:00+00:00,0.05948,0.11953144247570974,0.049970323501339974,0.009509676498660025,chandelier_stop,8,6.314772377816572,-0.10094980624580298,10.320014567669949,2024-11
DEXE/USDT,2024-11-12 00:00:00+00:00,2024-11-22 00:00:00+00:00,9.212,8.168667471214043,8.168667471214043,1.043332528785957,initial_stop,11,-0.9999999999999998,-1.0025566836463409,0.5099045465581775,2024-11
TRX/USDT,2024-11-13 00:00:00+00:00,2024-11-25 00:00:00+00:00,0.177,0.19954990632009637,0.1675683481897726,0.009431651810227395,chandelier_stop,13,2.3908756147723715,-0.11662856328169192,5.06804120442266,2024-11
ZEC/USDT,2024-10-11 00:00:00+00:00,2024-11-26 00:00:00+00:00,36.32,44.431385639652625,32.07793211330368,4.2420678866963195,chandelier_stop,47,1.9121300875667249,-0.7661357825489841,4.9928479613499945,2024-11
SOL/USDT,2024-10-21 00:00:00+00:00,2024-12-02 00:00:00+00:00,166.17,222.35441867462563,151.1278389923364,15.042161007663594,chandelier_stop,43,3.735129456864684,-0.7352666943509771,6.529646900465926,2024-12
QTUM/USDT,2024-11-23 00:00:00+00:00,2024-12-06 00:00:00+00:00,3.691,4.536156564025276,3.1851696146861697,0.5058303853138301,chandelier_stop,14,1.6708299630931025,-0.6761159667935214,4.054718853489806,2024-12
VET/USDT,2024-11-23 00:00:00+00:00,2024-12-06 00:00:00+00:00,0.04258,0.06219542399222959,0.036666309458057496,0.005913690541942504,chandelier_stop,14,3.316951378011471,-0.8590236441982209,6.327689914546736,2024-12
ARDR/USDT,2024-11-26 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.11822,0.10856,0.09998848886529516,0.018231511134704847,midline_exit,14,-0.5298518553194186,-0.8507248732923588,1.183116409859198,2024-12
ETH/USDT,2024-11-08 00:00:00+00:00,2024-12-09 00:00:00+00:00,2961.75,3542.2863117932684,2705.557374412868,256.19262558713206,chandelier_stop,32,2.266014919292928,-0.03138263633301002,4.395052345552585,2024-12
AVAX/USDT,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,31.89,44.35098488840447,28.68761765036402,3.2023823496359776,chandelier_stop,30,3.8911608696010136,-0.405947778268193,7.463193769699851,2024-12
DEXE/USDT,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,10.609,9.344460716626127,9.344460716626127,1.2645392833738731,initial_stop,7,-0.9999999999999998,-1.4005100697819821,0.6982780302752631,2024-12
HBAR/USDT,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.31148,0.2686456391212276,0.2686456391212276,0.04283436087877238,initial_stop,8,-1.0000000000000004,-1.8064936283045496,1.8844684114337467,2024-12
ICX/USDT,2024-11-19 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1699,0.23829952187685682,0.14821290668075301,0.02168709331924698,chandelier_stop,21,3.1539275858675464,-0.7193218459642643,5.763796842662374,2024-12
TRX/USDT,2024-12-04 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.3306,0.28022338217217296,0.28022338217217296,0.05037661782782705,initial_stop,6,-0.9999999999999999,-1.7845580723035563,0.3037123304365336,2024-12
ZRX/USDT,2024-11-19 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.4344,0.6835711362106596,0.35188103132348825,0.08251896867651175,chandelier_stop,21,3.0195619286936606,-0.3950606814755224,5.787760167874522,2024-12
IOST/USDT,2024-11-19 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.006413,0.009477172228646004,0.0055224882926749475,0.0008905117073250529,chandelier_stop,21,3.44091178525913,-0.6602945196153039,6.455838764061874,2024-12
MTL/USDT,2024-11-24 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.382,1.395,1.1546468910108405,0.22735310898915945,midline_exit,16,0.05717977668218288,-0.7565324299488737,1.9353155184738646,2024-12
CELR/USDT,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.01817,0.025049032504095153,0.015723374893376628,0.0024466251066233716,chandelier_stop,17,2.8116414261721623,-0.412813551723057,5.8325241416713265,2024-12
SC/USDT,2024-11-19 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.006214,0.006695,0.005444210152007193,0.0007697898479928072,midline_exit,21,0.6248458605347766,-0.7456580539437866,2.8280445704453365,2024-12
ETC/USDT,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,23.02,31.256099849552303,21.10946717396937,1.9105328260306298,chandelier_stop,30,4.310891567701471,-0.9683162596287883,8.871870594977286,2024-12
ADA/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.7416,1.0263563234274782,0.6343951819496063,0.10720481805039375,chandelier_stop,24,2.6561896060830286,-0.48785120809976434,5.454978709306732,2024-12
JST/USDT,2024-12-04 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.05426,0.045578032924363895,0.045578032924363895,0.008681967075636106,initial_stop,6,-1.0000000000000002,-1.6908610539650588,0.28680136405810586,2024-12
DUSK/USDT,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.2371,0.2139,0.19911658517582972,0.03798341482417029,midline_exit,21,-0.6107928975684661,-0.7213674738524127,2.669586198855279,2024-12
VTHO/USDT,2024-11-24 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.002928,0.002855,0.002240001354047269,0.0006879986459527311,midline_exit,25,-0.10610485998691284,-0.6424431248522656,2.341574375875564,2024-12
FET/USDT,2024-11-29 00:00:00+00:00,2024-12-18 00:00:00+00:00,1.723,1.4220475521226104,1.4220475521226104,0.30095244787738984,initial_stop,20,-0.9999999999999997,-1.003480789506776,1.5683540816132384,2024-12
NEAR/USDT,2024-11-12 00:00:00+00:00,2024-12-18 00:00:00+00:00,5.338,5.687,4.605697552699011,0.7323024473009889,midline_exit,37,0.47657904365374215,-0.5161801676249699,3.9683057331168303,2024-12
ZEC/USDT,2024-12-01 00:00:00+00:00,2024-12-19 00:00:00+00:00,60.04,49.74550067608823,49.74550067608823,10.294499323911769,initial_stop,19,-1.0000000000000004,-1.3492642588004942,1.8738162384637531,2024-12
BTC/USDT,2024-10-16 00:00:00+00:00,2024-12-19 00:00:00+00:00,67620.01,96528.86099662626,63240.58627185258,4379.423728147414,chandelier_stop,65,6.601062786143166,-0.5388859691360185,9.30099312797734,2024-12
DEXE/USDT,2024-12-24 00:00:00+00:00,2024-12-27 00:00:00+00:00,14.717,11.308071484093524,11.308071484093524,3.4089285159064757,initial_stop,4,-1.0000000000000002,-1.0789313952574848,0.3314824569442514,2024-12
ARDR/USDT,2025-01-10 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.10979,0.09395188527883716,0.09395188527883716,0.01583811472116284,initial_stop,4,-0.9999999999999998,-1.1238711370246415,1.1497580564729624,2025-01
DEXE/USDT,2025-01-03 00:00:00+00:00,2025-01-13 00:00:00+00:00,18.607,14.020220542316597,14.020220542316597,4.586779457683401,initial_stop,11,-1.0000000000000002,-1.1417597136106907,0.265545795527558,2025-01
VTHO/USDT,2025-01-22 00:00:00+00:00,2025-01-24 00:00:00+00:00,0.007371,0.005457798856515337,0.005457798856515337,0.0019132011434846632,initial_stop,3,-1.0,-1.1143627042354896,0.27597725508271026,2025-01
HBAR/USDT,2025-01-17 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.37453,0.3080607238222768,0.3080607238222768,0.06646927617772318,initial_stop,11,-1.0000000000000002,-1.25230790504527,0.15495881093183952,2025-01
SOL/USDT,2025-01-19 00:00:00+00:00,2025-02-01 00:00:00+00:00,252.42,219.5851801757303,219.5851801757303,32.834819824269694,initial_stop,14,-0.9999999999999998,-1.2084732065644137,0.6356057414566373,2025-02
BTC/USDT,2025-01-18 00:00:00+00:00,2025-02-02 00:00:00+00:00,104556.23,96879.43401879241,96879.43401879241,7676.795981207589,initial_stop,16,-0.9999999999999997,-1.0950180284298325,0.6554518333322293,2025-02
HBAR/USDT,2025-03-02 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.26416,0.21500903977780558,0.21500903977780558,0.049150960222194416,initial_stop,8,-1.0000000000000002,-1.3407672953303253,0.4811706606155113,2025-03
ADA/USDT,2025-03-03 00:00:00+00:00,2025-03-10 00:00:00+00:00,0.8578,0.6663516176219828,0.6663516176219828,0.19144838237801723,initial_stop,8,-0.9999999999999999,-1.0425786706616684,0.887967805673766,2025-03
ARDR/USDT,2025-04-16 00:00:00+00:00,2025-04-19 00:00:00+00:00,0.12943,0.10660128949894941,0.10660128949894941,0.022828710501050575,initial_stop,4,-1.0000000000000002,-1.0070652040964814,0.6732749972580666,2025-04
JST/USDT,2025-04-28 00:00:00+00:00,2025-04-30 00:00:00+00:00,0.04006,0.03690213999773482,0.03690213999773482,0.0031578600022651795,initial_stop,3,-1.0,-1.2065132707805386,0.12350135842635478,2025-04
HBAR/USDT,2025-04-26 00:00:00+00:00,2025-05-05 00:00:00+00:00,0.19155,0.17349,0.16484996085304476,0.026700039146955228,midline_exit,10,-0.6764035026540209,-0.743819134147777,0.2876400277066931,2025-05
VTHO/USDT,2025-04-15 00:00:00+00:00,2025-05-06 00:00:00+00:00,0.002901,0.002349975406928516,0.002349975406928516,0.0005510245930714839,initial_stop,22,-1.0000000000000004,-1.0616586035464093,0.274034955787193,2025-05
HBAR/USDT,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.21917,0.19596537635451602,0.19596537635451602,0.02320462364548399,initial_stop,6,-0.9999999999999996,-1.1135711742098822,0.41715824173187505,2025-05
VET/USDT,2025-05-11 00:00:00+00:00,2025-05-17 00:00:00+00:00,0.0312,0.02767403359069214,0.02767403359069214,0.0035259664093078577,initial_stop,7,-0.9999999999999998,-1.1259324506098467,0.7884363256159649,2025-05
ETC/USDT,2025-05-11 00:00:00+00:00,2025-05-17 00:00:00+00:00,19.96,17.93703652168657,17.93703652168657,2.022963478313433,initial_stop,7,-0.9999999999999996,-1.023251295532919,0.5190405122268432,2025-05
QTUM/USDT,2025-05-11 00:00:00+00:00,2025-05-18 00:00:00+00:00,2.519,2.247345662179905,2.247345662179905,0.27165433782009546,initial_stop,8,-0.9999999999999993,-1.119069190793949,0.8135338525179691,2025-05
ADA/USDT,2025-05-09 00:00:00+00:00,2025-05-30 00:00:00+00:00,0.7774,0.687118936148216,0.687118936148216,0.09028106385178405,initial_stop,22,-0.9999999999999997,-1.0555923461032266,0.9625495789755554,2025-05
SOL/USDT,2025-05-09 00:00:00+00:00,2025-05-30 00:00:00+00:00,172.78,157.0406306121008,157.0406306121008,15.739369387899178,initial_stop,22,-1.0000000000000007,-1.115673669461025,0.9485767588299037,2025-05
BTC/USDT,2025-04-23 00:00:00+00:00,2025-05-30 00:00:00+00:00,93691.08,103985.48,86845.66841565065,6845.411584349345,midline_exit,38,1.5038394511640567,-0.2967053149358673,2.6717049478535273,2025-05
ETH/USDT,2025-05-11 00:00:00+00:00,2025-06-05 00:00:00+00:00,2514.57,2414.01,2250.110165370543,264.4598346294568,midline_exit,26,-0.3802467778931262,-0.7235881405889889,1.0339188194045097,2025-06
ZEC/USDT,2025-05-08 00:00:00+00:00,2025-06-13 00:00:00+00:00,42.0,45.27,36.24282128363694,5.757178716363057,midline_exit,37,0.5679865366531018,-0.5228255276225792,2.5689666290823756,2025-06
ICX/USDT,2025-06-10 00:00:00+00:00,2025-06-14 00:00:00+00:00,0.1628,0.13412119403149966,0.13412119403149966,0.028678805968500334,initial_stop,5,-1.0000000000000002,-1.2273872224200093,0.7740908050489829,2025-06
TRX/USDT,2025-04-13 00:00:00+00:00,2025-06-22 00:00:00+00:00,0.2547,0.2635,0.2376589387911745,0.017041061208825488,midline_exit,71,0.5163997647894457,-0.8860950509455218,2.3824807330058455,2025-06
ZRX/USDT,2025-07-21 00:00:00+00:00,2025-07-23 00:00:00+00:00,0.3006,0.27103470536929797,0.27103470536929797,0.029565294630702038,initial_stop,3,-0.9999999999999991,-1.2447026305560673,0.037205785152492676,2025-07
HBAR/USDT,2025-07-11 00:00:00+00:00,2025-07-23 00:00:00+00:00,0.19369,0.2395080289747063,0.1739447426992277,0.019745257300772312,chandelier_stop,13,2.320457428170064,-0.18384161546773115,5.333432651489475,2025-07
MTL/USDT,2025-07-21 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.861,0.7776852470684051,0.7776852470684051,0.08331475293159482,initial_stop,4,-1.0000000000000004,-1.2482783221524847,0.13202943791997448,2025-07
IOST/USDT,2025-07-21 00:00:00+00:00,2025-07-30 00:00:00+00:00,0.004327,0.0036528014419767328,0.0036528014419767328,0.0006741985580232676,initial_stop,10,-0.9999999999999997,-1.0204708862285292,0.20468747427258296,2025-07
TRX/USDT,2025-07-10 00:00:00+00:00,2025-07-30 00:00:00+00:00,0.2939,0.3221043684862156,0.28266916898133515,0.01123083101866487,chandelier_stop,21,2.5113340623985776,-0.06232842421336644,5.084218603690475,2025-07
JST/USDT,2025-07-11 00:00:00+00:00,2025-07-31 00:00:00+00:00,0.03628,0.03486,0.034443466490493714,0.001836533509506285,midline_exit,21,-0.7731958021183811,-0.8548714150182126,3.844198847151956,2025-07
ICX/USDT,2025-07-11 00:00:00+00:00,2025-07-31 00:00:00+00:00,0.1324,0.1301,0.11684693635196601,0.015553063648033978,midline_exit,21,-0.14788083248734943,-0.18645844096230954,1.7552811856107167,2025-07
SOL/USDT,2025-07-11 00:00:00+00:00,2025-08-01 00:00:00+00:00,162.93,162.71,146.7955256055111,16.1344743944889,midline_exit,22,-0.01363539924642013,-0.35328079865725176,2.688033024169292,2025-08
ETH/USDT,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,2951.29,3488.2,2699.9378353264938,251.35216467350625,midline_exit,23,2.1360866364426134,-0.18873917422442815,3.9375431728848778,2025-08
BTC/USDT,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,116010.0,113297.93,110995.602279312,5014.397720688001,midline_exit,23,-0.5408565796069118,-0.6555961818578977,1.4374607682716931,2025-08
ETC/USDT,2025-07-17 00:00:00+00:00,2025-08-01 00:00:00+00:00,20.26,19.78,18.51007372900302,1.749926270996981,midline_exit,16,-0.27429727066531284,-0.5428800148584327,3.2401365097340036,2025-08
ADA/USDT,2025-07-12 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.7089,0.7141,0.6276985012908992,0.08120149870910076,midline_exit,21,0.06403822691288807,-0.15640105419109174,2.8127559667122477,2025-08
AVAX/USDT,2025-07-18 00:00:00+00:00,2025-08-01 00:00:00+00:00,23.51,21.51,20.924485750463855,2.5855142495361467,midline_exit,15,-0.7735405056687695,-0.9630579295576188,1.496800878469068,2025-08
TRX/USDT,2025-08-13 00:00:00+00:00,2025-08-16 00:00:00+00:00,0.3621,0.3458180705279271,0.3458180705279271,0.016281929472072826,initial_stop,4,-1.0000000000000018,-1.0379605211401557,0.48520048029628776,2025-08
QTUM/USDT,2025-08-24 00:00:00+00:00,2025-08-29 00:00:00+00:00,3.101,2.7311384877734524,2.7311384877734524,0.3698615122265478,initial_stop,6,-0.9999999999999996,-1.3788944865601866,0.7354103928321005,2025-08
ADA/USDT,2025-08-14 00:00:00+00:00,2025-08-29 00:00:00+00:00,0.9258,0.8162940171723592,0.8162940171723592,0.10950598282764076,initial_stop,16,-1.0000000000000002,-1.0574764684982165,0.5661791109403241,2025-08
NEAR/USDT,2025-09-19 00:00:00+00:00,2025-09-22 00:00:00+00:00,3.12,2.7766688531904937,2.7766688531904937,0.3433311468095062,initial_stop,4,-1.0000000000000004,-1.0689388463890992,0.4747603050719971,2025-09
ETH/USDT,2025-08-09 00:00:00+00:00,2025-09-22 00:00:00+00:00,4260.62,4199.08,3889.9009148728214,370.7190851271785,midline_exit,45,-0.16600170444121623,-0.5411644774942607,1.8778639350633268,2025-09
SOL/USDT,2025-09-11 00:00:00+00:00,2025-09-22 00:00:00+00:00,228.73,220.38,206.50285820779942,22.227141792200563,midline_exit,12,-0.3756668346323316,-0.6402082702776141,1.1148531930765488,2025-09
DEXE/USDT,2025-09-21 00:00:00+00:00,2025-09-23 00:00:00+00:00,11.376,10.127716283128553,10.127716283128553,1.2482837168714467,initial_stop,3,-0.9999999999999998,-1.2473125932478577,0.11535839012696969,2025-09
ZEC/USDT,2025-08-22 00:00:00+00:00,2025-10-03 00:00:00+00:00,43.95,125.28774008371589,38.04189836347695,5.908101636523047,chandelier_stop,43,13.76715315472867,-0.8903028965316762,19.615437771683624,2025-10
ZEC/USDT,2025-10-09 00:00:00+00:00,2025-10-10 00:00:00+00:00,212.57,168.8081871026086,168.8081871026086,43.7618128973914,initial_stop,2,-0.9999999999999999,-1.4857702571064135,1.4037352644424332,2025-10
