trade_id,symbol,timeframe,side,filter_mode,keltner_n,keltner_mult,stop_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,pnl_pct,mae_r,mfe_r
17,ADA/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.267200+00:00,0.8406,0.75024,0.75024,0.09036000000000002,initial_stop,5,-0.9999999999999997,-10.749464668094221,-1.0635236830455947,0.2622841965471441
75,ATOM/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.267200+00:00,5.384,4.8904000000000005,4.8904000000000005,0.4936000000000002,initial_stop,5,-0.9999999999999992,-9.167904903417535,-1.258103727714749,0.23298217179902608
126,LINK/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.353600+00:00,17.34,15.76,15.574666666666667,1.7653333333333323,midline_exit,6,-0.8950151057401818,-9.1118800461361,-0.9799848942598195,0.3625377643504537
4,1MBABYDOGE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:07.094400+00:00,1970-01-01 00:29:07.440000+00:00,0.0020016,0.00165408,0.00165408,0.00034752,initial_stop,4,-1.0000000000000002,-17.3621103117506,-1.2485612338858199,0.09064226519336972
64,ASR/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.489600+00:00,1970-01-01 00:29:07.440000+00:00,1.843,1.588,1.4340666666666668,0.40893333333333326,midline_exit,11,-0.6235735246168893,-13.836136733586535,-0.7678513205086407,0.9952722530159768
97,BNB/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.748800+00:00,1970-01-01 00:29:07.440000+00:00,666.29,636.6913333333333,636.6913333333333,29.598666666666666,initial_stop,8,-0.9999999999999993,-4.4423099050963755,-1.0554529483310062,0.9024055137618824
132,LTC/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.440000+00:00,105.27,96.06,94.49666666666667,10.773333333333333,midline_exit,7,-0.8548886138613856,-8.748931319464226,-0.8994430693069305,0.06497524752475274
116,ETH/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.526400+00:00,2583.23,2345.47,2345.47,237.76000000000002,initial_stop,8,-1.0000000000000009,-9.203981062468314,-1.093623822341857,0.6530534993270524
148,SUI/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:05.366400+00:00,1970-01-01 00:29:07.958400+00:00,2.9662,3.5816,2.5416133333333333,0.4245866666666667,midline_exit,30,1.449409621906795,20.74708381093655,-0.16769250094209304,3.138817359628186
103,BTC/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:08.476800+00:00,103261.6,105589.75,98217.64400000001,5043.955999999997,midline_exit,21,0.46157222624463723,2.2546135252601074,-0.5042133595138443,1.7284845466534597
142,SOL/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:08.476800+00:00,164.46,166.71,151.12400000000002,13.335999999999993,midline_exit,21,0.16871625674865035,1.3681138270704052,-0.37642471505698955,1.7434013197360536
9,AAVE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:08.649600+00:00,206.28,247.09,180.42266666666666,25.857333333333337,midline_exit,23,1.578275666477595,19.78378902462672,-0.14889393079977287,2.960862166761201
87,AXL/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:09.513600+00:00,1970-01-01 00:29:09.772800+00:00,0.5105,0.4314333333333333,0.4314333333333333,0.07906666666666666,initial_stop,3,-1.0000000000000002,-15.488083578191315,-1.402613827993254,0.13532883642495838
160,UNI/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:09.513600+00:00,1970-01-01 00:29:09.772800+00:00,8.665,7.320599999999999,7.320599999999999,1.3443999999999998,initial_stop,3,-1.0000000000000002,-15.515291402192732,-1.39764950907468,0.006694436179708675
65,ASR/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:10.723200+00:00,1970-01-01 00:29:11.328000+00:00,2.521,2.2607333333333335,2.2607333333333335,0.26026666666666665,initial_stop,7,-0.9999999999999991,-10.323945524262845,-1.0988729508196724,0.6992827868852457
3,1INCH/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.192000+00:00,1970-01-01 00:29:13.228800+00:00,0.2955,0.2834,0.2601266666666667,0.03537333333333333,midline_exit,12,-0.34206558612891064,-4.094754653130284,-0.6247644176404074,2.716735770825481
13,ACH/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.969600+00:00,1970-01-01 00:29:13.228800+00:00,0.02702,0.02288933333333333,0.02288933333333333,0.004130666666666667,initial_stop,3,-1.0000000000000002,-15.287441401431046,-1.147514525500322,0.3074564234990317
34,ALGO/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.192000+00:00,1970-01-01 00:29:13.315200+00:00,0.2182,0.2615,0.1942,0.024000000000000004,midline_exit,13,1.8041666666666665,19.844179651695693,-0.2416666666666666,4.908333333333333
143,SOL/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:13.056000+00:00,1970-01-01 00:29:13.401600+00:00,195.72,178.26133333333334,178.26133333333334,17.458666666666666,initial_stop,4,-0.9999999999999996,-8.920226173445055,-1.1507178860546818,0.6060027493508484
18,ADA/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.192000+00:00,1970-01-01 00:29:13.660800+00:00,0.7094,0.7932,0.6344266666666667,0.07497333333333334,midline_exit,17,1.1177307487106525,11.812799548914565,-0.28009959096567694,3.0397474657656054
57,ARK/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.278400+00:00,1970-01-01 00:29:13.660800+00:00,0.4951,0.4639,0.39216666666666666,0.10293333333333334,midline_exit,16,-0.30310880829015546,-6.301757220763482,-0.6149611398963727,0.6479922279792745
109,DOGE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.796800+00:00,1970-01-01 00:29:13.660800+00:00,0.2358,0.22615,0.20504266666666668,0.03075733333333332,midline_exit,10,-0.3137463152418943,-4.09245122985582,-0.48606294433847835,1.6808999479798852
166,XRP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.660800+00:00,2.5471,3.1235,2.3497,0.19740000000000002,midline_exit,18,2.9199594731509624,22.629657257272974,-0.17831813576494487,5.641337386018236
14,ACM/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:13.574400+00:00,1970-01-01 00:29:13.747200+00:00,0.996,0.8814666666666667,0.8814666666666667,0.1145333333333333,initial_stop,2,-0.9999999999999997,-11.499330655957152,-1.030267753201397,0.8556461001164154
55,ARDR/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.278400+00:00,1970-01-01 00:29:13.747200+00:00,0.09156,0.09898,0.08009866666666668,0.01146133333333333,midline_exit,17,0.6473941368078174,8.103975535168196,-0.5889367147510477,6.538506281991626
149,SUI/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.747200+00:00,3.4909,3.8128,3.072233333333333,0.4186666666666667,midline_exit,19,0.768869426751593,9.221117763327523,-0.455971337579618,2.2755573248407646
84,AVAX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.710400+00:00,1970-01-01 00:29:13.833600+00:00,23.91,23.31,21.475333333333335,2.434666666666666,midline_exit,13,-0.2464403066812712,-2.5094102885821923,-0.6202081051478651,1.4252464403066814
127,LINK/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.710400+00:00,1970-01-01 00:29:13.833600+00:00,18.0,17.71,16.27466666666667,1.7253333333333332,midline_exit,13,-0.1680834621329207,-1.6111111111111076,-0.7129057187017005,1.3214837712519327
104,BTC/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.920000+00:00,116010.0,115764.08,111304.796,4705.203999999998,midline_exit,21,-0.052265534076736814,-0.211981725713295,-0.2734929240049947,1.5319208263871245
133,LTC/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.883200+00:00,1970-01-01 00:29:13.920000+00:00,113.16,106.09,102.06266666666667,11.097333333333331,midline_exit,12,-0.6370899915895706,-6.247790738776948,-0.7172894389042408,0.822720173014539
98,BNB/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.796800+00:00,1970-01-01 00:29:14.006400+00:00,729.92,757.08,696.0386666666666,33.88133333333334,midline_exit,14,0.8016213450867757,3.7209557211749456,-0.3293849120459634,3.871748455393335
117,ETH/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:14.006400+00:00,2951.29,3488.2,2711.0526666666665,240.23733333333342,midline_exit,22,2.2349149174705,18.19238366951401,-0.19747138940381193,4.119717723584454
21,ADX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:13.574400+00:00,1970-01-01 00:29:14.092800+00:00,0.1336,0.11798666666666667,0.11798666666666667,0.015613333333333331,initial_stop,6,-0.9999999999999997,-11.686626746506978,-1.0247651579846286,0.9222886421861656
66,ASR/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:13.401600+00:00,1970-01-01 00:29:15.043200+00:00,3.103,5.981,2.6951333333333336,0.40786666666666654,midline_exit,19,7.056227525335078,92.74895262649048,-0.15691402419091224,13.862373324615891
72,ATM/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:13.574400+00:00,1970-01-01 00:29:15.129600+00:00,1.508,1.51,1.2761333333333331,0.23186666666666678,midline_exit,18,0.008625646923519267,0.13262599469496816,-0.7159286946520983,2.811960897067279
52,ARB/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:15.043200+00:00,1970-01-01 00:29:15.216000+00:00,0.5712,0.49436,0.49436,0.07684,initial_stop,2,-1.0000000000000002,-13.45238095238096,-1.305309734513275,0.06116605934409066
118,ETH/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:14.697600+00:00,1970-01-01 00:29:15.561600+00:00,4260.62,4075.59,3870.1106666666665,390.5093333333333,midline_exit,10,-0.47381710040220915,-4.342795180044212,-0.49494335602734146,1.350492689888761
128,LINK/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:14.697600+00:00,1970-01-01 00:29:16.080000+00:00,21.94,23.38,19.430666666666667,2.509333333333333,midline_exit,16,0.5738575982996803,6.563354603463978,-0.4383634431455904,2.3631774707757707
154,TRX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:12.192000+00:00,1970-01-01 00:29:16.080000+00:00,0.3009,0.3417,0.2917666666666667,0.009133333333333342,midline_exit,45,4.467153284671529,13.559322033898313,-0.6021897810218978,7.565693430656927
47,API3/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:15.561600+00:00,1970-01-01 00:29:16.425600+00:00,1.37,1.1174,1.0974666666666666,0.2725333333333334,midline_exit,10,-0.9268590998043056,-18.437956204379567,-0.9679549902152641,1.2431506849315064
40,ALPINE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:14.611200+00:00,1970-01-01 00:29:16.512000+00:00,1.142,1.755,0.9752,0.16679999999999998,midline_exit,22,3.6750599520383695,53.677758318739066,-0.5335731414868105,8.56115107913669
58,ARK/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:17.808000+00:00,1970-01-01 00:29:17.894400+00:00,0.4944,0.45769333333333334,0.45769333333333334,0.03670666666666665,initial_stop,1,-1.0000000000000004,-7.424487594390506,-1.2095895386850712,0.22611696331275064
110,DOGE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:17.635200+00:00,1970-01-01 00:29:18.499200+00:00,0.2755,0.25004133333333334,0.25004133333333334,0.025458666666666668,initial_stop,10,-1.0000000000000007,-9.24089534180279,-1.760893474389862,1.2310149785272853
136,NEAR/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:18.153600+00:00,1970-01-01 00:29:18.499200+00:00,3.175,2.8617999999999997,2.8617999999999997,0.3132,initial_stop,4,-1.0000000000000004,-9.864566929133867,-1.3473818646232432,0.5332056194125169
144,SOL/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:17.635200+00:00,1970-01-01 00:29:18.499200+00:00,242.18,222.19333333333333,222.19333333333333,19.986666666666668,initial_stop,10,-1.0000000000000004,-8.252814710821156,-1.3849232821881257,0.5668779186124074
85,AVAX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:17.462400+00:00,1970-01-01 00:29:18.758400+00:00,29.48,28.64,26.706666666666667,2.773333333333333,midline_exit,15,-0.30288461538461536,-2.849389416553594,-0.4543269230769237,2.408653846153845
99,BNB/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:17.980800+00:00,1970-01-01 00:29:18.758400+00:00,955.65,945.9,913.2926666666666,42.35733333333336,midline_exit,9,-0.23018446235205225,-1.0202479987443058,-0.3800994711659535,3.017659279778393
41,ALPINE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:18.844800+00:00,1970-01-01 00:29:19.276800+00:00,4.682,4.104666666666667,4.104666666666667,0.5773333333333334,initial_stop,5,-1.0000000000000007,-12.330912715363807,-5.854503464203233,18.478060046189373
1,1000CHEEMS/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:19.881600+00:00,1970-01-01 00:29:20.054400+00:00,0.001741,0.0014931333333333334,0.0014931333333333334,0.00024786666666666666,initial_stop,2,-0.9999999999999996,-14.237028527666084,-1.335395373856912,1.3797740720817657
37,ALICE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:19.968000+00:00,1970-01-01 00:29:20.054400+00:00,0.4928,0.39872,0.39872,0.09408,initial_stop,1,-1.0,-19.090909090909093,-4.4940476190476195,0.005314625850340141
50,APT/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:19.363200+00:00,1970-01-01 00:29:20.054400+00:00,5.227,4.723266666666667,4.723266666666667,0.5037333333333334,initial_stop,8,-0.9999999999999991,-9.637140488489248,-8.893594494441503,0.8357596611963989
100,BNB/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:19.449600+00:00,1970-01-01 00:29:20.054400+00:00,1189.4,1082.664,1082.664,106.73600000000003,initial_stop,7,-1.0000000000000007,-8.973936438540452,-3.0850884425123666,1.504553290361264
105,BTC/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:19.449600+00:00,1970-01-01 00:29:20.054400+00:00,122232.0,116970.94933333334,116970.94933333334,5261.050666666669,initial_stop,7,-0.9999999999999988,-4.304151667866563,-3.8456196835714422,0.7541516422068297
22,ADX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:21.782400+00:00,1970-01-01 00:29:22.214400+00:00,0.1417,0.12096666666666667,0.12096666666666667,0.020733333333333333,initial_stop,5,-0.9999999999999997,-14.631851329099032,-1.3360128617363338,0.2556270096463022
32,ALCX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:22.300800+00:00,1970-01-01 00:29:22.560000+00:00,10.93,9.062,9.062,1.8679999999999999,initial_stop,3,-1.0000000000000002,-17.09057639524245,-1.150963597430407,4.855460385438972
51,AR/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:22.473600+00:00,1970-01-01 00:29:22.560000+00:00,7.91,6.403333333333333,6.403333333333333,1.5066666666666668,initial_stop,1,-1.0,-19.047619047619047,-1.0353982300884959,0.43141592920354
161,UNI/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:22.732800+00:00,1970-01-01 00:29:22.905600+00:00,9.347,7.945133333333333,7.945133333333333,1.4018666666666666,initial_stop,2,-1.0000000000000002,-14.9980385863557,-1.3360757085790371,0.6798078752140012
137,NEAR/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:22.473600+00:00,1970-01-01 00:29:22.992000+00:00,2.768,2.448,2.333733333333333,0.43426666666666663,midline_exit,6,-0.7368744243168557,-11.560693641618492,-0.8658274485723056,0.9602394841879036
120,ICP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:22.214400+00:00,1970-01-01 00:29:23.078400+00:00,5.19,5.393,4.242266666666667,0.9477333333333335,midline_exit,10,0.21419527293190704,3.9113680154142516,-0.5043612830613399,4.915939786156442
167,XRP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:27.571200+00:00,1970-01-01 00:29:27.744000+00:00,2.3478,2.1891866666666666,2.1891866666666666,0.15861333333333327,initial_stop,2,-1.0,-6.75582815117699,-1.2363399462004037,0.43754203093476757
121,ICP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:28.348800+00:00,1970-01-01 00:29:28.694400+00:00,4.541,3.9170000000000007,3.9170000000000007,0.6239999999999999,initial_stop,4,-0.9999999999999997,-13.741466637304544,-1.0721153846153857,0.4503205128205124
89,AXS/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:28.608000+00:00,1970-01-01 00:29:28.780800+00:00,1.979,1.6402,1.6402,0.33879999999999993,initial_stop,2,-1.0000000000000002,-17.119757453259222,-1.0035419126328222,0.6729634002361269
62,ARPA/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:28.780800+00:00,1970-01-01 00:29:28.867200+00:00,0.0198,0.016989333333333335,0.016989333333333335,0.0028106666666666657,initial_stop,1,-1.0000000000000002,-14.195286195286194,-1.5441176470588247,0.323766603415559
155,TRX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:28.435200+00:00,1970-01-01 00:29:28.867200+00:00,0.3126,0.3018,0.3018,0.010800000000000002,initial_stop,5,-0.9999999999999976,-3.454894433781186,-1.4537037037037026,0.7777777777777793
79,AUCTION/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:29.299200+00:00,1970-01-01 00:29:29.385600+00:00,8.41,7.3406666666666665,7.3406666666666665,1.0693333333333337,initial_stop,1,-1.0,-12.715021799445115,-1.982543640897755,0.3647132169576064
90,AXS/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:28.867200+00:00,1970-01-01 00:29:29.731200+00:00,2.104,2.083,1.5849333333333333,0.5190666666666667,midline_exit,10,-0.04045723092730524,-0.9980988593155882,-0.42576419213973815,1.720395581813511
73,ATM/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:30.681600+00:00,1970-01-01 00:29:30.768000+00:00,1.357,1.1263333333333334,1.1263333333333334,0.23066666666666666,initial_stop,1,-0.9999999999999997,-16.99828052075656,-1.1141618497109822,0.403179190751445
86,AWE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:30.336000+00:00,1970-01-01 00:29:31.459200+00:00,0.07503,0.06538333333333333,0.06538333333333333,0.009646666666666666,initial_stop,13,-0.9999999999999998,-12.85707939046603,-1.5176226675881135,3.4706288873531443
156,TRX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:33.705600+00:00,1970-01-01 00:29:36.988800+00:00,0.3068,0.3234,0.2962666666666667,0.01053333333333332,midline_exit,38,1.57594936708861,5.410691003911339,-0.7310126582278529,2.829113924050636
91,AXS/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:37.075200+00:00,1970-01-01 00:29:37.161600+00:00,1.578,1.3868,1.3868,0.19119999999999995,initial_stop,1,-1.0000000000000004,-12.116603295310524,-1.1349372384937246,0.041841004184100465
122,ICP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:38.025600+00:00,1970-01-01 00:29:38.112000+00:00,3.2,2.9248000000000003,2.9248000000000003,0.27519999999999994,initial_stop,1,-0.9999999999999998,-8.599999999999996,-1.0755813953488385,0.28343023255813904
123,ICP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:38.198400+00:00,1970-01-01 00:29:38.544000+00:00,3.621,3.2208666666666668,3.2208666666666668,0.40013333333333334,initial_stop,4,-0.9999999999999998,-11.050354414066089,-1.177107630789737,1.177107630789736
