symbol,timeframe,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk,bars_held,exit_reason,breakeven_touched,chandelier_touched,mfe_r,mae_r,gross_r,cost_r,net_r,donchian_entry,ema_len,ema_slope_lookback,atr_len,initial_stop_atr_mult,be_trigger_r,chand_activate_r,chand_atr_mult,chand_lookback
AVAX/USDT,1d,LONG,2025-08-23 00:00:00+00:00,2025-10-10 00:00:00+00:00,26.26,22.594285714285718,22.594285714285718,22.594285714285718,3.665714285714285,48,INITIAL_STOP,False,False,2.70070148090413,-4.839438815276696,-0.9999999999999997,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
BNB/USDT,1d,LONG,2025-08-22 00:00:00+00:00,2025-10-10 00:00:00+00:00,900.21,1162.4664285714284,825.3371428571429,1162.4664285714284,74.87285714285714,49,STOP_BE_CHAND,False,True,6.007250386369273,-0.9431989467859802,3.502690274942281,0.02,3.482690274942281,20,50,10,14,2.0,999.0,4.0,3.0,22
BTC/USDT,1d,LONG,2025-10-01 00:00:00+00:00,2025-10-10 00:00:00+00:00,118594.99,113755.60857142857,113755.60857142857,113755.60857142857,4839.381428571431,9,INITIAL_STOP,False,False,1.5714074437494512,-3.429155201948773,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22
LTC/USDT,1d,LONG,2025-10-09 00:00:00+00:00,2025-10-10 00:00:00+00:00,125.9,114.93714285714287,114.93714285714287,114.93714285714287,10.962857142857137,1,INITIAL_STOP,False,False,0.9203805056033367,-6.676179306750068,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
TAO/USDT,1d,LONG,2025-10-13 00:00:00+00:00,2025-10-17 00:00:00+00:00,447.4,347.21428571428567,347.21428571428567,347.21428571428567,100.18571428571428,4,INITIAL_STOP,False,False,0.3154142307143878,-1.051048053614715,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
DASH/USDT,1d,LONG,2025-10-01 00:00:00+00:00,2025-10-30 00:00:00+00:00,31.23,42.811428571428564,27.375714285714288,42.811428571428564,3.8542857142857136,29,STOP_BE_CHAND,False,True,7.848406226834693,-0.7186805040770942,3.004818383988138,0.02,2.984818383988138,20,50,10,14,2.0,999.0,4.0,3.0,22
TAO/USDT,1d,LONG,2025-10-31 00:00:00+00:00,2025-11-04 00:00:00+00:00,481.0,394.8285714285714,394.8285714285714,394.8285714285714,86.17142857142858,4,INITIAL_STOP,False,False,0.6777188328912463,-1.2556366047745355,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
DASH/USDT,1d,LONG,2025-11-01 00:00:00+00:00,2025-11-05 00:00:00+00:00,73.71,105.24214285714285,58.56857142857142,105.24214285714285,15.141428571428573,4,STOP_BE_CHAND,False,True,5.038494197565808,-0.22785168412114273,2.0825077837531842,0.02,2.062507783753184,20,50,10,14,2.0,999.0,4.0,3.0,22
FIL/USDT,1d,LONG,2025-11-07 00:00:00+00:00,2025-11-08 00:00:00+00:00,3.392,2.740428571428571,2.740428571428571,2.740428571428571,0.6515714285714286,1,INITIAL_STOP,False,False,0.41898706424029836,-1.0190747643060727,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
ICP/USDT,1d,LONG,2025-11-04 00:00:00+00:00,2025-11-11 00:00:00+00:00,5.19,6.323571428571428,4.210571428571429,6.323571428571428,0.9794285714285716,7,STOP_BE_CHAND,False,True,4.756855309218202,-0.48803967327888037,1.157380396732788,0.02,1.137380396732788,20,50,10,14,2.0,999.0,4.0,3.0,22
ZEC/USDT,1d,LONG,2025-08-21 00:00:00+00:00,2025-11-11 00:00:00+00:00,42.56,483.3042857142857,36.19714285714286,483.3042857142857,6.362857142857142,82,STOP_BE_CHAND,False,True,111.18275707229459,-0.6082173327346213,69.26829815895825,0.02,69.24829815895825,20,50,10,14,2.0,999.0,4.0,3.0,22
UNI/USDT,1d,LONG,2025-11-10 00:00:00+00:00,2025-11-12 00:00:00+00:00,9.347,7.905714285714286,7.905714285714286,7.905714285714286,1.441285714285714,2,INITIAL_STOP,False,False,0.6612151848547932,-1.2995341460997123,-0.9999999999999999,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
NEAR/USDT,1d,LONG,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,2.768,2.3187142857142855,2.3187142857142855,2.3187142857142855,0.44928571428571423,7,INITIAL_STOP,False,False,0.9281399046104936,-1.0282988871224161,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
LTC/USDT,1d,LONG,2025-11-09 00:00:00+00:00,2025-11-17 00:00:00+00:00,110.31,91.92285714285714,91.92285714285714,91.92285714285714,18.387142857142855,8,INITIAL_STOP,False,False,0.10822779892782197,-1.0735762567011116,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22
BCH/USDT,1d,LONG,2025-11-22 00:00:00+00:00,2025-12-15 00:00:00+00:00,556.7,536.1,471.3571428571429,471.3571428571429,85.34285714285716,23,DONCHIAN_EXIT,False,False,0.594074322062269,-0.5612654837629732,-0.24137931034482782,0.02,-0.2613793103448278,20,50,10,14,2.0,999.0,4.0,3.0,22
XRP/USDT,1d,LONG,2026-01-05 00:00:00+00:00,2026-01-07 00:00:00+00:00,2.3478,2.1860857142857144,2.1860857142857144,2.1860857142857144,0.16171428571428564,2,INITIAL_STOP,False,False,0.42915194346289715,-1.2126325088339225,-0.999999999999999,0.02,-1.019999999999999,20,50,10,14,2.0,999.0,4.0,3.0,22
ZEC/USDT,1d,LONG,2025-12-27 00:00:00+00:00,2026-01-07 00:00:00+00:00,516.1,469.52,438.9614285714286,438.9614285714286,77.13857142857144,11,DONCHIAN_EXIT,False,False,0.5691056910569102,-0.6326277385780692,-0.6038483619460345,0.02,-0.6238483619460345,20,50,10,14,2.0,999.0,4.0,3.0,22
VIRTUAL/USDT,1d,LONG,2026-01-05 00:00:00+00:00,2026-01-13 00:00:00+00:00,1.0924,0.9552285714285715,0.9552285714285715,0.9552285714285715,0.13717142857142856,8,INITIAL_STOP,False,False,0.7727556759008531,-1.0833159758383677,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
BCH/USDT,1d,LONG,2025-12-19 00:00:00+00:00,2026-01-14 00:00:00+00:00,624.9,597.4,553.3142857142857,553.3142857142857,71.58571428571425,26,DONCHIAN_EXIT,False,False,0.6244262622231102,-0.8605068848533235,-0.38415485930951926,0.02,-0.4041548593095193,20,50,10,14,2.0,999.0,4.0,3.0,22
ICP/USDT,1d,LONG,2026-01-14 00:00:00+00:00,2026-01-18 00:00:00+00:00,4.541,3.9007142857142862,3.9007142857142862,3.9007142857142862,0.6402857142857142,4,INITIAL_STOP,False,False,0.4388665774207938,-1.044846050870148,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
BNB/USDT,1d,LONG,2026-01-04 00:00:00+00:00,2026-01-20 00:00:00+00:00,895.43,884.2,853.0357142857142,853.0357142857142,42.39428571428568,16,DONCHIAN_EXIT,False,False,1.511760345059983,-0.47954576088421486,-0.2648941905917219,0.02,-0.28489419059172194,20,50,10,14,2.0,999.0,4.0,3.0,22
CHZ/USDT,1d,LONG,2025-12-30 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.0397,0.051681428571428566,0.03413142857142857,0.051681428571428566,0.005568571428571428,21,STOP_BE_CHAND,False,True,4.424833247819394,-0.03412006157003515,2.1516162134427907,0.02,2.1316162134427907,20,50,10,14,2.0,999.0,4.0,3.0,22
DASH/USDT,1d,LONG,2026-01-13 00:00:00+00:00,2026-01-20 00:00:00+00:00,59.03,69.50285714285714,49.82142857142857,69.50285714285714,9.20857142857143,7,STOP_BE_CHAND,False,True,4.107043127520942,-0.32578343158547934,1.1372944461681656,0.02,1.1172944461681655,20,50,10,14,2.0,999.0,4.0,3.0,22
TRX/USDT,1d,LONG,2026-01-03 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.2956,0.297,0.2865857142857143,0.2865857142857143,0.009014285714285721,17,DONCHIAN_EXIT,False,False,2.817749603803488,-0.49920760697305255,0.15530903328050838,0.02,0.1353090332805084,20,50,10,14,2.0,999.0,4.0,3.0,22
XUSD/USDT,1d,LONG,2025-12-19 00:00:00+00:00,2026-01-31 00:00:00+00:00,1.0006,1.0073571428571426,0.9999142857142858,1.0073571428571426,0.0006857142857142102,43,STOP_BE_CHAND,False,True,15.166666666668284,-0.8749999999999999,9.8541666666675,0.02,9.8341666666675,20,50,10,14,2.0,999.0,4.0,3.0,22
CHZ/USDT,1d,LONG,2026-03-30 00:00:00+00:00,2026-04-05 00:00:00+00:00,0.04269,0.038028571428571425,0.038028571428571425,0.038028571428571425,0.004661428571428572,6,INITIAL_STOP,False,False,0.31749923383389567,-1.0554704259883545,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22
TAO/USDT,1d,LONG,2026-03-15 00:00:00+00:00,2026-04-10 00:00:00+00:00,283.0,257.7,242.28571428571428,242.28571428571428,40.714285714285715,26,DONCHIAN_EXIT,False,False,2.328421052631579,-0.989824561403509,-0.6214035087719301,0.02,-0.6414035087719301,20,50,10,14,2.0,999.0,4.0,3.0,22
DASH/USDT,1d,LONG,2026-04-10 00:00:00+00:00,2026-04-13 00:00:00+00:00,45.75,40.26571428571429,40.26571428571429,40.26571428571429,5.484285714285714,3,INITIAL_STOP,False,False,0.39749934878874704,-1.1232091690544408,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
ZEC/USDT,1d,LONG,2026-04-07 00:00:00+00:00,2026-04-19 00:00:00+00:00,320.78,301.41,276.2128571428571,276.2128571428571,44.56714285714287,12,DONCHIAN_EXIT,False,False,1.6460557104849824,-0.47568676475302074,-0.43462512421065996,0.02,-0.45462512421066,20,50,10,14,2.0,999.0,4.0,3.0,22
SPK/USDT,1d,LONG,2026-04-22 00:00:00+00:00,2026-04-24 00:00:00+00:00,0.03826,0.0472695,0.03185971428571429,0.0472695,0.006400285714285713,2,STOP_BE_CHAND,False,True,4.073568144279274,-0.177648319271461,1.4076715325208693,0.02,1.3876715325208693,20,50,10,14,2.0,999.0,4.0,3.0,22
TRX/USDT,1d,LONG,2026-03-13 00:00:00+00:00,2026-04-24 00:00:00+00:00,0.2934,0.3231214285714286,0.28414285714285714,0.3231214285714286,0.009257142857142844,42,STOP_BE_CHAND,False,True,4.666666666666675,-0.06481481481481377,3.210648148148158,0.02,3.190648148148158,20,50,10,14,2.0,999.0,4.0,3.0,22
CHZ/USDT,1d,LONG,2026-04-20 00:00:00+00:00,2026-04-30 00:00:00+00:00,0.04648,0.04040714285714286,0.04040714285714286,0.04040714285714286,0.006072857142857142,10,INITIAL_STOP,False,False,0.9073159256645498,-1.063749705951541,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
DOGS/USDT,1d,LONG,2026-05-05 00:00:00+00:00,2026-05-06 00:00:00+00:00,6.18e-05,5.185714285714286e-05,5.185714285714286e-05,5.185714285714286e-05,9.942857142857141e-06,1,INITIAL_STOP,False,False,0.6738505747126438,-1.076149425287356,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
ICP/USDT,1d,LONG,2026-05-06 00:00:00+00:00,2026-05-07 00:00:00+00:00,3.2,2.9210000000000003,2.9210000000000003,2.9210000000000003,0.27899999999999997,1,INITIAL_STOP,False,False,0.27956989247311775,-1.0609318996415782,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
DOGS/USDT,1d,LONG,2026-05-07 00:00:00+00:00,2026-05-10 00:00:00+00:00,8.71e-05,6.838571428571429e-05,6.838571428571429e-05,6.838571428571429e-05,1.8714285714285714e-05,3,INITIAL_STOP,False,False,0.07480916030534315,-1.1061068702290078,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
TON/USDT,1d,LONG,2026-05-05 00:00:00+00:00,2026-05-10 00:00:00+00:00,1.952,2.3335714285714286,1.7751428571428571,2.3335714285714286,0.17685714285714288,5,STOP_BE_CHAND,False,True,5.39983844911147,-0.1922455573505656,2.15751211631664,0.02,2.13751211631664,20,50,10,14,2.0,999.0,4.0,3.0,22
ICP/USDT,1d,LONG,2026-05-08 00:00:00+00:00,2026-05-12 00:00:00+00:00,3.621,3.2,3.2,3.2,0.42099999999999993,4,INITIAL_STOP,False,False,1.1187648456057,-1.118764845605701,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
JTO/USDT,1d,LONG,2026-05-07 00:00:00+00:00,2026-05-12 00:00:00+00:00,0.5927,0.49212857142857147,0.49212857142857147,0.49212857142857147,0.10057142857142856,5,INITIAL_STOP,False,False,0.3012784090909091,-1.154403409090909,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
ONDO/USDT,1d,LONG,2026-05-08 00:00:00+00:00,2026-05-12 00:00:00+00:00,0.4517,0.39137142857142854,0.39137142857142854,0.39137142857142854,0.06032857142857145,4,INITIAL_STOP,False,False,0.5967321809140425,-1.0591996211224246,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
PENGU/USDT,1d,LONG,2026-05-05 00:00:00+00:00,2026-05-12 00:00:00+00:00,0.011044,0.009518,0.009280428571428571,0.009280428571428571,0.0017635714285714286,7,DONCHIAN_EXIT,False,False,0.16727420008100452,-0.9066828675577155,-0.8652895909275008,0.02,-0.8852895909275008,20,50,10,14,2.0,999.0,4.0,3.0,22
RENDER/USDT,1d,LONG,2026-05-08 00:00:00+00:00,2026-05-12 00:00:00+00:00,2.052,1.8619999999999999,1.8619999999999999,1.8619999999999999,0.1900000000000001,4,INITIAL_STOP,False,False,0.17368421052631525,-1.0631578947368412,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
MORPHO/USDT,1d,LONG,2026-05-05 00:00:00+00:00,2026-05-13 00:00:00+00:00,2.222,2.003285714285714,2.003285714285714,2.003285714285714,0.21871428571428578,8,INITIAL_STOP,False,False,0.6538210320052262,-1.138471587197909,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22
VIRTUAL/USDT,1d,LONG,2026-05-06 00:00:00+00:00,2026-05-13 00:00:00+00:00,0.8705,0.7747571428571429,0.7747571428571429,0.7747571428571429,0.09574285714285716,7,INITIAL_STOP,False,False,1.1259325574455374,-1.1238436287675322,-0.9999999999999997,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
DASH/USDT,1d,LONG,2026-05-04 00:00:00+00:00,2026-05-16 00:00:00+00:00,47.49,41.75571428571429,41.75571428571429,41.75571428571429,5.734285714285711,12,INITIAL_STOP,False,False,1.8485301444942712,-1.218983557548581,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
TAO/USDT,1d,LONG,2026-05-02 00:00:00+00:00,2026-05-16 00:00:00+00:00,287.0,273.6,260.9,260.9,26.099999999999998,14,DONCHIAN_EXIT,False,False,1.7739463601532572,-0.7318007662835259,-0.513409961685823,0.02,-0.533409961685823,20,50,10,14,2.0,999.0,4.0,3.0,22
INJ/USDT,1d,LONG,2026-05-13 00:00:00+00:00,2026-05-17 00:00:00+00:00,5.146,4.446428571428571,4.446428571428571,4.446428571428571,0.6995714285714284,4,INITIAL_STOP,False,False,0.3159076985909743,-1.0134776393710432,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22
PENDLE/USDT,1d,LONG,2026-05-05 00:00:00+00:00,2026-05-20 00:00:00+00:00,1.969,1.7142857142857144,1.7142857142857144,1.7142857142857144,0.2547142857142858,15,INITIAL_STOP,False,False,0.9108244531688163,-1.0521592821088053,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
EDEN/USDT,1d,LONG,2026-05-20 00:00:00+00:00,2026-05-23 00:00:00+00:00,0.1206,0.09381428571428571,0.09381428571428571,0.09381428571428571,0.026785714285714284,3,INITIAL_STOP,False,False,2.0272,-1.2656,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
BFUSD/USDT,1d,LONG,2026-05-14 00:00:00+00:00,2026-05-26 00:00:00+00:00,0.9998,0.9999,0.9993571428571427,0.9993571428571427,0.00044285714285731615,12,FORCED_END_OF_DATA,False,False,0.45161290322558,-0.9032258064514107,0.22580645161279,0.02,0.20580645161279001,20,50,10,14,2.0,999.0,4.0,3.0,22
NEAR/USDT,1d,LONG,2026-05-20 00:00:00+00:00,2026-05-26 00:00:00+00:00,1.703,2.817,1.4894285714285715,2.175142857142857,0.21357142857142855,6,FORCED_END_OF_DATA,False,True,5.969899665551841,-0.032775919732442024,5.216053511705686,0.02,5.196053511705687,20,50,10,14,2.0,999.0,4.0,3.0,22
PHA/USDT,1d,LONG,2026-05-25 00:00:00+00:00,2026-05-26 00:00:00+00:00,0.049,0.0521,0.040514285714285725,0.040514285714285725,0.008485714285714277,1,FORCED_END_OF_DATA,False,False,0.5420875420875426,-0.6010101010101017,0.36531986531986554,0.02,0.3453198653198655,20,50,10,14,2.0,999.0,4.0,3.0,22
RENDER/USDT,1d,LONG,2026-05-25 00:00:00+00:00,2026-05-26 00:00:00+00:00,2.184,2.378,1.8865714285714288,1.8865714285714288,0.29742857142857143,1,FORCED_END_OF_DATA,False,False,0.850624399615753,-0.15129682997118282,0.6522574447646492,0.02,0.6322574447646492,20,50,10,14,2.0,999.0,4.0,3.0,22
SAHARA/USDT,1d,LONG,2026-05-09 00:00:00+00:00,2026-05-26 00:00:00+00:00,0.03819,0.03543,0.031785714285714285,0.031785714285714285,0.006404285714285715,17,FORCED_END_OF_DATA,False,False,1.4786973009145659,-0.9212580861030563,-0.4309614097702429,0.02,-0.4509614097702429,20,50,10,14,2.0,999.0,4.0,3.0,22
TRX/USDT,1d,LONG,2026-05-03 00:00:00+00:00,2026-05-26 00:00:00+00:00,0.3385,0.3763,0.32742857142857146,0.32742857142857146,0.011071428571428565,23,FORCED_END_OF_DATA,False,False,3.52258064516129,-0.20774193548387326,3.414193548387099,0.02,3.394193548387099,20,50,10,14,2.0,999.0,4.0,3.0,22
ZEC/USDT,1d,LONG,2026-05-03 00:00:00+00:00,2026-05-26 00:00:00+00:00,413.2,612.0,360.31142857142856,518.3078571428572,52.888571428571424,23,FORCED_END_OF_DATA,False,True,5.233644859813085,-0.29987574955431934,3.758846091513155,0.02,3.738846091513155,20,50,10,14,2.0,999.0,4.0,3.0,22
