symbol,entry_ts,exit_ts,r,funding,year,month
ANKRUSDT,1748001600000,1748505600000,0.4679683336471756,0.0001,2025,2025-05
BELUSDT,1748016000000,1748520000000,0.0422312345589341,0.0001,2025,2025-05
ENJUSDT,1748520000000,1749024000000,1.5160703479601187,0.0001,2025,2025-05
ARPAUSDT,1748520000000,1748649600000,-1.0,0.0001,2025,2025-05
APTUSDT,1748534400000,1749038400000,0.9084985886255814,0.0001,2025,2025-05
ARUSDT,1748534400000,1749038400000,1.124135537394556,0.0001,2025,2025-05
DASHUSDT,1748534400000,1749038400000,0.9122995224002864,0.0001,2025,2025-05
FETUSDT,1749124800000,1749585600000,-1.0,0.0001,2025,2025-06
1000XECUSDT,1749139200000,1749398400000,-1.0,0.0001,2025,2025-06
GMXUSDT,1749196800000,1749297600000,-1.0,0.0001,2025,2025-06
BTCDOMUSDT,1749571200000,1749758400000,-1.0,0.00013321,2025,2025-06
ARCUSDT,1749672000000,1750176000000,1.7601921029141598,0.00026962,2025,2025-06
ALCHUSDT,1749672000000,1750176000000,0.8988204923222823,0.00014529,2025,2025-06
DUSKUSDT,1749686400000,1750190400000,1.8830158114918327,0.0001,2025,2025-06
EDUUSDT,1749700800000,1750204800000,1.1345069194233088,0.0001,2025,2025-06
IOTAUSDT,1749758400000,1750262400000,1.4094323185960729,0.0001,2025,2025-06
DYDXUSDT,1750881600000,1751126400000,-1.0,0.0001,2025,2025-06
HOTUSDT,1750939200000,1751227200000,-1.0,0.0001,2025,2025-06
ALCHUSDT,1750968000000,1751198400000,-1.0,0.00011964,2025,2025-06
ALICEUSDT,1750968000000,1751184000000,-1.0,0.0001,2025,2025-06
GTCUSDT,1750996800000,1751184000000,-1.0,0.0001,2025,2025-06
1000XECUSDT,1751284800000,1751486400000,-1.0,0.0001,2025,2025-06
ANKRUSDT,1751328000000,1751472000000,-1.0,0.0001,2025,2025-07
1INCHUSDT,1751342400000,1751472000000,-1.0,0.0001,2025,2025-07
BLURUSDT,1751342400000,1751472000000,-1.0,0.0001,2025,2025-07
AGLDUSDT,1751356800000,1751472000000,-1.0,0.0001,2025,2025-07
CRVUSDT,1751630400000,1752033600000,-1.0,0.0001,2025,2025-07
COTIUSDT,1751644800000,1752033600000,-1.0,0.0001,2025,2025-07
EDUUSDT,1751644800000,1752105600000,-1.0,0.0001,2025,2025-07
HIGHUSDT,1751673600000,1752048000000,-1.0,0.0001,2025,2025-07
IOTXUSDT,1751688000000,1752177600000,-1.0,0.0001,2025,2025-07
ARCUSDT,1753286400000,1753790400000,1.6441736694580205,0.00039773,2025,2025-07
BELUSDT,1753329600000,1753531200000,-1.0,0.0001,2025,2025-07
AGLDUSDT,1753329600000,1753833600000,0.5762346353221102,0.0001,2025,2025-07
AXSUSDT,1753329600000,1753675200000,-1.0,0.0001,2025,2025-07
COMPUSDT,1753329600000,1753588800000,-1.0,0.0001,2025,2025-07
ALCHUSDT,1753718400000,1753804800000,-1.0,0.00016529,2025,2025-07
GMXUSDT,1753790400000,1753862400000,-1.0,0.0001,2025,2025-07
BELUSDT,1753804800000,1754308800000,1.063428903152623,0.0001,2025,2025-07
1INCHUSDT,1754409600000,1754496000000,-1.0,0.0001,2025,2025-08
BTCDOMUSDT,1754510400000,1755014400000,3.515185268262212,0.0001,2025,2025-08
1000RATSUSDT,1754928000000,1755086400000,-1.0,0.00067139,2025,2025-08
BATUSDT,1754956800000,1755028800000,-1.0,0.0001,2025,2025-08
COTIUSDT,1754956800000,1755000000000,-1.0,0.0001,2025,2025-08
BELUSDT,1754971200000,1755072000000,-1.0,0.0001,2025,2025-08
1000000MOGUSDT,1755172800000,1755676800000,1.3433268320439211,0.00014889,2025,2025-08
1000FLOKIUSDT,1755187200000,1755691200000,0.625391999538624,0.0001,2025,2025-08
CKBUSDT,1755187200000,1755691200000,0.7870051385136917,0.0001,2025,2025-08
ALICEUSDT,1755201600000,1755446400000,-1.0,0.0001,2025,2025-08
BELUSDT,1755201600000,1755417600000,-1.0,0.0001,2025,2025-08
FETUSDT,1755460800000,1755964800000,0.522263290034502,0.0001,2025,2025-08
ALGOUSDT,1755475200000,1755892800000,-1.0,0.0001,2025,2025-08
BTCDOMUSDT,1755734400000,1756238400000,2.2677732903579657,0.0001,2025,2025-08
ALCHUSDT,1755734400000,1756238400000,6.290132172997126,0.00014738,2025,2025-08
HOTUSDT,1755792000000,1755878400000,-1.0,0.0001,2025,2025-08
GMTUSDT,1756022400000,1756051200000,-1.0,0.0001,2025,2025-08
CKBUSDT,1756036800000,1756051200000,-1.0,0.0001,2025,2025-08
CKBUSDT,1756094400000,1756252800000,-1.0,0.0001,2025,2025-08
1000FLOKIUSDT,1756094400000,1756598400000,0.6899947224953268,0.0001,2025,2025-08
COMPUSDT,1756094400000,1756598400000,0.5306771298235242,0.0001,2025,2025-08
DUSKUSDT,1756440000000,1756944000000,0.145730764534472,0.0001,2025,2025-08
AXSUSDT,1756440000000,1756598400000,-1.0,0.0001,2025,2025-08
AKTUSDT,1756440000000,1756944000000,0.7366454382976746,0.00038033,2025,2025-08
BATUSDT,1756684800000,1756785600000,-1.0,0.0001,2025,2025-09
AGLDUSDT,1756684800000,1757188800000,0.2469551063889532,0.0001,2025,2025-09
GMTUSDT,1756684800000,1757188800000,0.115837792047087,0.0001,2025,2025-09
AXSUSDT,1756872000000,1757232000000,-1.0,0.0001,2025,2025-09
1000SHIBUSDT,1756958400000,1757318400000,-1.0,0.0001,2025,2025-09
CHRUSDT,1757145600000,1757289600000,-1.0,0.0001,2025,2025-09
BTCDOMUSDT,1757390400000,1757894400000,1.640977201769381,0.0001,2025,2025-09
AGLDUSDT,1757433600000,1757505600000,-1.0,0.0001,2025,2025-09
BANDUSDT,1757577600000,1757707200000,-1.0,0.0001,2025,2025-09
AVAAIUSDT,1757592000000,1757750400000,-1.0,0.00031029,2025,2025-09
AVAAIUSDT,1757865600000,1758297600000,-1.0,0.00069393,2025,2025-09
BANDUSDT,1757908800000,1758240000000,-1.0,0.0001,2025,2025-09
CHRUSDT,1757908800000,1758240000000,-1.0,0.0001,2025,2025-09
CRVUSDT,1757923200000,1758182400000,-1.0,0.0001,2025,2025-09
AGLDUSDT,1757923200000,1758153600000,-1.0,0.0001,2025,2025-09
BTCDOMUSDT,1758168000000,1758499200000,-1.0,0.0001,2025,2025-09
AKTUSDT,1758268800000,1758772800000,3.424666545790372,0.00038812,2025,2025-09
GMTUSDT,1758268800000,1758772800000,2.4538429977808573,0.0001,2025,2025-09
DUSKUSDT,1758268800000,1758772800000,2.724074318366173,0.0001,2025,2025-09
FLOWUSDT,1758297600000,1758801600000,3.106671009038936,0.0001,2025,2025-09
BANDUSDT,1758499200000,1759003200000,1.1831903808351427,0.0001,2025,2025-09
EGLDUSDT,1759190400000,1759305600000,-1.0,0.0001,2025,2025-09
CFXUSDT,1759608000000,1759939200000,-1.0,0.0001,2025,2025-10
CTSIUSDT,1759665600000,1760169600000,6.873903421648556,0.0001,2025,2025-10
HFTUSDT,1759665600000,1760169600000,6.041189176974686,0.0001,2025,2025-10
CKBUSDT,1759680000000,1759723200000,-1.0,0.0001,2025,2025-10
HBARUSDT,1759694400000,1759752000000,-1.0,0.0001,2025,2025-10
ENJUSDT,1759723200000,1760227200000,6.711532929395981,0.0001,2025,2025-10
FETUSDT,1759809600000,1760313600000,8.0304513965663,0.0001,2025,2025-10
ICPUSDT,1759968000000,1760472000000,4.93810575783136,0.0001,2025,2025-10
ALICEUSDT,1760198400000,1760342400000,-1.0,0.0001,2025,2025-10
ARCUSDT,1761148800000,1761408000000,-1.0,0.0002314,2025,2025-10
ARPAUSDT,1761566400000,1762070400000,1.3741381946484927,0.0001,2025,2025-10
HIGHUSDT,1761595200000,1762099200000,1.469288776794123,0.0001,2025,2025-10
CTSIUSDT,1761595200000,1762099200000,1.3337222621998552,0.0001,2025,2025-10
GTCUSDT,1761595200000,1762099200000,2.518672177361704,0.0001,2025,2025-10
HOTUSDT,1761609600000,1762113600000,0.5895973981181817,0.0001,2025,2025-10
1000XECUSDT,1762128000000,1762531200000,-1.0,0.0001,2025,2025-11
EGLDUSDT,1762128000000,1762531200000,-1.0,0.0001,2025,2025-11
CKBUSDT,1762156800000,1762531200000,-1.0,0.0001,2025,2025-11
ARUSDT,1762891200000,1763395200000,0.4802693904522121,0.0001,2025,2025-11
CHRUSDT,1762920000000,1763424000000,1.7815303058487928,0.0001,2025,2025-11
CELOUSDT,1762948800000,1763452800000,2.704715699495876,0.0001,2025,2025-11
JASMYUSDT,1762948800000,1763452800000,2.810397659946332,0.0001,2025,2025-11
CTSIUSDT,1762963200000,1763467200000,1.0600866592705973,0.0001,2025,2025-11
EDUUSDT,1763568000000,1763668800000,-1.0,0.0001,2025,2025-11
FLOWUSDT,1763654400000,1764158400000,1.4320268961463192,0.0001,2025,2025-11
ATOMUSDT,1763683200000,1764187200000,0.949059502345109,0.0001,2025,2025-11
DUSKUSDT,1763769600000,1764273600000,0.4669058715846542,0.0001,2025,2025-11
EDUUSDT,1763812800000,1764316800000,-0.1718078084556858,0.0001,2025,2025-11
BTCDOMUSDT,1764014400000,1764244800000,-1.0,0.00045653,2025,2025-11
HOTUSDT,1764288000000,1764792000000,0.8079344884194012,0.0001,2025,2025-11
JASMYUSDT,1764345600000,1764849600000,0.5203847858204493,0.0001,2025,2025-11
BANUSDT,1764345600000,1764475200000,-1.0,0.00021174,2025,2025-11
AXSUSDT,1764360000000,1764864000000,0.2940613209586166,0.0001,2025,2025-11
ALGOUSDT,1764374400000,1764878400000,0.491228897829025,0.0001,2025,2025-11
CELOUSDT,1764475200000,1764734400000,-1.0,0.0001,2025,2025-11
EDUUSDT,1764849600000,1765353600000,2.47090051669551,0.0001,2025,2025-12
FLOWUSDT,1764907200000,1765411200000,1.0922833562223635,0.0001,2025,2025-12
IDUSDT,1764936000000,1765267200000,-1.0,0.0001,2025,2025-12
1000XECUSDT,1764936000000,1765440000000,0.8370465798803669,0.0001,2025,2025-12
CRVUSDT,1764936000000,1765440000000,0.5172405751649201,0.0001,2025,2025-12
BELUSDT,1765396800000,1765900800000,1.9549700719691188,0.0001,2025,2025-12
CELOUSDT,1765411200000,1765915200000,1.8414401615220812,0.0001,2025,2025-12
ARPAUSDT,1765411200000,1765915200000,1.6655976768395546,0.0001,2025,2025-12
HOTUSDT,1765440000000,1765800000000,-1.0,0.0001,2025,2025-12
CRVUSDT,1765684800000,1766188800000,1.988582431861427,0.0001,2025,2025-12
HOTUSDT,1766692800000,1766865600000,-1.0,0.0001,2025,2025-12
ICPUSDT,1766692800000,1767196800000,1.2079512232799283,0.0001,2025,2025-12
CKBUSDT,1766721600000,1766822400000,-1.0,0.0001,2025,2025-12
EDUUSDT,1766822400000,1767024000000,-1.0,0.0001,2025,2025-12
CHRUSDT,1767024000000,1767268800000,-1.0,0.0001,2025,2025-12
CELOUSDT,1767038400000,1767081600000,-1.0,0.0001,2025,2025-12
ACHUSDT,1767052800000,1767312000000,-1.0,0.0001,2025,2025-12
ADAUSDT,1767052800000,1767355200000,-1.0,0.0001,2025,2025-12
COTIUSDT,1767096000000,1767312000000,-1.0,0.0001,2025,2025-12
CELOUSDT,1767196800000,1767355200000,-1.0,0.0001,2025,2025-12
GMTUSDT,1767268800000,1767528000000,-1.0,0.0001,2026,2026-01
EDUUSDT,1767830400000,1768233600000,-1.0,0.0001,2026,2026-01
ALICEUSDT,1767873600000,1768305600000,-1.0,0.0001,2026,2026-01
COTIUSDT,1767888000000,1768334400000,-1.0,0.0001,2026,2026-01
EGLDUSDT,1767902400000,1767974400000,-1.0,0.0001,2026,2026-01
BANDUSDT,1767916800000,1768334400000,-1.0,0.0001,2026,2026-01
HIGHUSDT,1767974400000,1768392000000,-1.0,0.0001,2026,2026-01
AXSUSDT,1768233600000,1768305600000,-1.0,0.0001,2026,2026-01
HOTUSDT,1768435200000,1768939200000,1.8785721560252724,0.0001,2026,2026-01
EGLDUSDT,1768435200000,1768622400000,-1.0,0.0001,2026,2026-01
IOTAUSDT,1768435200000,1768939200000,2.3788654281092887,0.0001,2026,2026-01
GMXUSDT,1768449600000,1768953600000,2.2784851639022805,0.0001,2026,2026-01
HFTUSDT,1768478400000,1768651200000,-1.0,0.0001,2026,2026-01
ANKRUSDT,1768737600000,1769241600000,2.435454937846746,0.0001,2026,2026-01
CELRUSDT,1768766400000,1769270400000,1.1538620478306882,0.0001,2026,2026-01
BANUSDT,1769025600000,1769529600000,-0.335153983558884,0.00015827,2026,2026-01
BELUSDT,1769083200000,1769587200000,0.5547468181487126,0.0001,2026,2026-01
EDUUSDT,1769270400000,1769774400000,0.2812717478607996,0.0001,2026,2026-01
BANUSDT,1769601600000,1770105600000,1.5140732537254236,0.00017321,2026,2026-01
IOSTUSDT,1769702400000,1770206400000,1.5343236437015546,0.0001,2026,2026-01
EDUUSDT,1770292800000,1770379200000,-1.0,0.0001,2026,2026-02
BANDUSDT,1770696000000,1771070400000,-1.0,0.0001,2026,2026-02
ALICEUSDT,1771156800000,1771660800000,0.1404088489821439,0.0001,2026,2026-02
HFTUSDT,1771156800000,1771660800000,1.047442326828692,0.0001,2026,2026-02
ARKMUSDT,1771200000000,1771704000000,0.6258130871403074,0.0001,2026,2026-02
CKBUSDT,1771228800000,1771732800000,1.044352817735971,0.0001,2026,2026-02
ANKRUSDT,1771228800000,1771329600000,-1.0,0.0001,2026,2026-02
EGLDUSDT,1771344000000,1771848000000,1.0474345078009375,0.0001,2026,2026-02
BTCDOMUSDT,1772020800000,1772193600000,-1.0,0.0001,2026,2026-02
BELUSDT,1772078400000,1772582400000,0.3580803603353282,0.0001,2026,2026-02
ARCUSDT,1772078400000,1772438400000,-1.0,0.00040257,2026,2026-02
GALAUSDT,1772193600000,1772697600000,0.6050251196718458,0.0001,2026,2026-02
IOSTUSDT,1772208000000,1772712000000,0.257243997683616,0.0001,2026,2026-02
ARKMUSDT,1772208000000,1772712000000,-0.2218936338293516,0.0001,2026,2026-02
AAVEUSDT,1772683200000,1773187200000,0.3642017104175765,0.0001,2026,2026-03
HOTUSDT,1772712000000,1772870400000,-1.0,0.0001,2026,2026-03
CTSIUSDT,1772726400000,1772870400000,-1.0,0.0001,2026,2026-03
DYDXUSDT,1772755200000,1773259200000,0.6034290898996483,0.0001,2026,2026-03
ALGOUSDT,1772798400000,1773129600000,-1.0,0.0001,2026,2026-03
GMXUSDT,1772884800000,1773388800000,1.095129376748445,0.0001,2026,2026-03
AVAAIUSDT,1772899200000,1773230400000,-1.0,0.00019514,2026,2026-03
HFTUSDT,1773172800000,1773216000000,-1.0,0.0001,2026,2026-03
ASTRUSDT,1773288000000,1773648000000,-1.0,0.0001,2026,2026-03
EGLDUSDT,1773446400000,1773561600000,-1.0,0.0001,2026,2026-03
CELOUSDT,1773460800000,1773604800000,-1.0,0.0001,2026,2026-03
CHRUSDT,1773460800000,1773691200000,-1.0,0.0001,2026,2026-03
ANKRUSDT,1773504000000,1773619200000,-1.0,0.0001,2026,2026-03
IOTXUSDT,1773561600000,1773633600000,-1.0,0.0001,2026,2026-03
ARCUSDT,1773748800000,1773907200000,-1.0,0.00021677,2026,2026-03
GTCUSDT,1773748800000,1773849600000,-1.0,0.0001,2026,2026-03
ARUSDT,1773878400000,1774281600000,-1.0,0.0001,2026,2026-03
IOTAUSDT,1773892800000,1774396800000,1.145420015117614,0.0001,2026,2026-03
HFTUSDT,1773892800000,1774396800000,1.056470648626744,0.0001,2026,2026-03
IDUSDT,1773892800000,1774396800000,0.9205364015894026,0.0001,2026,2026-03
ARKMUSDT,1773907200000,1774411200000,0.241184814183545,0.0001,2026,2026-03
1000RATSUSDT,1774368000000,1774468800000,-1.0,0.00018367,2026,2026-03
BTCDOMUSDT,1774440000000,1774512000000,-1.0,0.00081534,2026,2026-03
BELUSDT,1774497600000,1775001600000,0.0513112499060985,0.0001,2026,2026-03
ADAUSDT,1774512000000,1775016000000,1.089402004850438,0.0001,2026,2026-03
1000XECUSDT,1774512000000,1775016000000,0.2730476968980462,0.0001,2026,2026-03
AVAAIUSDT,1774540800000,1775044800000,1.0350922628613106,0.00024246,2026,2026-03
FILUSDT,1774540800000,1775044800000,0.4666486434018071,0.0001,2026,2026-03
GRTUSDT,1775088000000,1775203200000,-1.0,0.0001,2026,2026-04
CRVUSDT,1775088000000,1775592000000,-1.0,0.0001,2026,2026-04
GMXUSDT,1775102400000,1775606400000,0.3201772937478811,0.0001,2026,2026-04
BICOUSDT,1775116800000,1775160000000,-1.0,0.0001,2026,2026-04
BATUSDT,1775116800000,1775462400000,-1.0,0.0001,2026,2026-04
BNTUSDT,1775217600000,1775433600000,-1.0,0.0001,2026,2026-04
1000SATSUSDT,1775289600000,1775462400000,-1.0,0.00028621,2026,2026-04
DOTUSDT,1775505600000,1775592000000,-1.0,0.0001,2026,2026-04
GALAUSDT,1775520000000,1775592000000,-1.0,0.0001,2026,2026-04
ARPAUSDT,1775534400000,1775707200000,-1.0,0.0001,2026,2026-04
CHRUSDT,1775692800000,1775966400000,-1.0,0.0001,2026,2026-04
DYDXUSDT,1775764800000,1776268800000,-1.0,0.0001,2026,2026-04
1000SHIBUSDT,1775779200000,1776283200000,-0.4919189984655699,0.0001,2026,2026-04
HIGHUSDT,1775836800000,1776340800000,2.913376649648362,0.0001,2026,2026-04
ETCUSDT,1775952000000,1776110400000,-1.0,0.0001,2026,2026-04
BANDUSDT,1775966400000,1776283200000,-1.0,0.0001,2026,2026-04
CRVUSDT,1776225600000,1776268800000,-1.0,0.0001,2026,2026-04
IDUSDT,1776614400000,1776700800000,-1.0,0.0001,2026,2026-04
IOSTUSDT,1776643200000,1777089600000,-1.0,0.0001,2026,2026-04
ENSUSDT,1776657600000,1776816000000,-1.0,0.0001,2026,2026-04
GRTUSDT,1776744000000,1777248000000,-0.2893105991430947,0.0001,2026,2026-04
1000XECUSDT,1776787200000,1776830400000,-1.0,0.0001,2026,2026-04
CRVUSDT,1776931200000,1777248000000,-1.0,0.0001,2026,2026-04
IOTAUSDT,1776960000000,1777060800000,-1.0,0.0001,2026,2026-04
1000XECUSDT,1776960000000,1777464000000,-0.3673306052251162,0.0001,2026,2026-04
IOSTUSDT,1777262400000,1777766400000,0.4319169237994155,0.0001,2026,2026-04
IOTAUSDT,1777262400000,1777766400000,0.7341846217026831,0.0001,2026,2026-04
CRVUSDT,1777291200000,1777550400000,-1.0,0.0001,2026,2026-04
IOTXUSDT,1777334400000,1777838400000,0.596379366421183,0.0001,2026,2026-04
BANDUSDT,1777478400000,1777953600000,-1.0,0.0001,2026,2026-04
EDUUSDT,1777867200000,1778169600000,-1.0,0.0001,2026,2026-05
BANUSDT,1777939200000,1778011200000,-1.0,0.00058972,2026,2026-05
1000RATSUSDT,1777939200000,1778443200000,-0.2602992031803035,0.00088593,2026,2026-05
BANUSDT,1778068800000,1778457600000,-1.0,0.00013425,2026,2026-05
1000RATSUSDT,1778544000000,1779048000000,1.2333736112662617,0.00012628,2026,2026-05
FETUSDT,1778673600000,1779177600000,1.3840457182643595,0.0001,2026,2026-05
CHZUSDT,1778673600000,1778803200000,-1.0,0.0001,2026,2026-05
CTSIUSDT,1778688000000,1779192000000,1.954354511593776,0.0001,2026,2026-05
HOTUSDT,1778688000000,1779192000000,1.0962470564238394,0.0001,2026,2026-05
EDUUSDT,1778803200000,1779307200000,0.3952009899325915,0.0001,2026,2026-05
CHRUSDT,1779465600000,1779969600000,1.674608248389279,0.0001,2026,2026-05
DYDXUSDT,1779624000000,1779696000000,-1.0,0.0001,2026,2026-05
GTCUSDT,1779652800000,1780156800000,0.5247496664070623,0.0001,2026,2026-05
IDUSDT,1779811200000,1780027200000,-1.0,0.0001,2026,2026-05
BICOUSDT,1779825600000,1780329600000,0.4629620694269437,0.0001,2026,2026-05
C98USDT,1780012800000,1780516800000,0.998846835794874,0.0001,2026,2026-05
EDUUSDT,1780286400000,1780790400000,5.4162264856223095,0.0001,2026,2026-06
IOTAUSDT,1780358400000,1780862400000,2.769796839645506,0.0001,2026,2026-06
GOATUSDT,1780401600000,1780444800000,-1.0,0.00012082,2026,2026-06
IOTXUSDT,1780401600000,1780905600000,2.154897065472269,0.0001,2026,2026-06
GMXUSDT,1780444800000,1780473600000,-1.0,0.0001,2026,2026-06
CELRUSDT,1780531200000,1781035200000,1.4519276543928097,0.0001,2026,2026-06
BANDUSDT,1780545600000,1781049600000,1.3066384686880448,0.0001,2026,2026-06
