scenario,trade_id,symbol,side,entry_time,skip_reason,open_positions,same_side_count,current_heat_pct,equity
SAME_SIDE_CAP3,289,AMP/USDT,SHORT,2025-12-12 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0184944052358325,9760.324676699029
SAME_SIDE_CAP3,291,ADA/USDT,SHORT,2025-12-14 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,292,ARK/USDT,SHORT,2025-12-14 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,293,BTC/USDT,SHORT,2025-12-14 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,294,APE/USDT,SHORT,2025-12-14 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,295,BNB/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,296,ACX/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,297,ASR/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,298,ANIME/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,299,AWE/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,300,AGLD/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,301,ETH/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,302,SUI/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,303,AUDIO/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,304,ARDR/USDT,SHORT,2025-12-16 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,305,DOGE/USDT,SHORT,2025-12-18 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,306,BNB/USDT,SHORT,2025-12-18 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,307,ACX/USDT,SHORT,2025-12-18 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0204204563767745,9735.92386500728
SAME_SIDE_CAP3,309,AIXBT/USDT,SHORT,2025-12-18 18:00:00+00:00,MAX_OPEN,5,3,1.2704204563767747,9735.92386500728
SAME_SIDE_CAP3,312,ACE/USDT,LONG,2025-12-22 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.7509614468470682,9865.869460014392
SAME_SIDE_CAP3,315,A/USDT,SHORT,2025-12-25 18:00:00+00:00,MAX_OPEN,5,2,1.250961446847068,9865.869460014392
SAME_SIDE_CAP3,316,BNB/USDT,SHORT,2025-12-25 18:00:00+00:00,MAX_OPEN,5,2,1.250961446847068,9865.869460014392
SAME_SIDE_CAP3,317,AT/USDT,LONG,2025-12-26 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0034701221524491,9841.204786364357
SAME_SIDE_CAP3,318,APT/USDT,LONG,2025-12-27 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0034701221524491,9841.204786364357
SAME_SIDE_CAP3,319,ATA/USDT,LONG,2025-12-27 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0034701221524491,9841.204786364357
SAME_SIDE_CAP3,320,ATOM/USDT,LONG,2025-12-27 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0034701221524491,9841.204786364357
SAME_SIDE_CAP3,321,AVAX/USDT,LONG,2025-12-27 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0034701221524491,9841.204786364357
SAME_SIDE_CAP3,324,AWE/USDT,SHORT,2025-12-30 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0030755958914193,9888.984237109853
SAME_SIDE_CAP3,325,AXS/USDT,SHORT,2025-12-31 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0030755958914193,9888.984237109853
SAME_SIDE_CAP3,326,ANIME/USDT,SHORT,2025-12-31 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0030755958914193,9888.984237109853
SAME_SIDE_CAP3,327,1000CAT/USDT,SHORT,2025-12-31 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0030755958914193,9888.984237109853
SAME_SIDE_CAP3,328,ALGO/USDT,SHORT,2025-12-31 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0030755958914193,9888.984237109853
SAME_SIDE_CAP3,329,ARB/USDT,SHORT,2025-12-31 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0030755958914193,9888.984237109853
SAME_SIDE_CAP3,330,ARKM/USDT,SHORT,2025-12-31 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0030755958914193,9888.984237109853
SAME_SIDE_CAP3,331,ATOM/USDT,SHORT,2025-12-31 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0030755958914193,9888.984237109853
SAME_SIDE_CAP3,334,1000CAT/USDT,LONG,2026-01-02 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0068598953682606,9839.539315924303
SAME_SIDE_CAP3,335,ATOM/USDT,LONG,2026-01-02 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,336,A/USDT,LONG,2026-01-02 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,337,ALGO/USDT,LONG,2026-01-02 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,338,ARB/USDT,LONG,2026-01-02 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,339,BNB/USDT,LONG,2026-01-02 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,340,SUI/USDT,LONG,2026-01-02 18:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,341,DOGE/USDT,LONG,2026-01-02 18:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,342,ACX/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,343,ASTR/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,344,BTC/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,345,ETH/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,346,ARKM/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,347,AXS/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,348,ARK/USDT,LONG,2026-01-04 06:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,349,ASTER/USDT,LONG,2026-01-04 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,350,ATA/USDT,LONG,2026-01-04 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,351,AGLD/USDT,LONG,2026-01-05 18:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,352,SUI/USDT,LONG,2026-01-06 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,353,XRP/USDT,LONG,2026-01-06 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,354,AWE/USDT,LONG,2026-01-07 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,355,AUCTION/USDT,LONG,2026-01-07 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,356,ARDR/USDT,LONG,2026-01-07 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,357,AMP/USDT,LONG,2026-01-07 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,358,ACX/USDT,LONG,2026-01-08 18:00:00+00:00,MAX_SAME_SIDE,3,3,0.758091206692756,9814.874642274268
SAME_SIDE_CAP3,361,ATA/USDT,SHORT,2026-01-12 06:00:00+00:00,MAX_OPEN,5,2,1.258091206692756,9814.874642274268
SAME_SIDE_CAP3,362,ASTER/USDT,SHORT,2026-01-12 12:00:00+00:00,MAX_OPEN,5,2,1.258091206692756,9814.874642274268
SAME_SIDE_CAP3,363,AVAX/USDT,LONG,2026-01-13 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0106177510704322,9790.337455668583
SAME_SIDE_CAP3,364,ADA/USDT,LONG,2026-01-13 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0106177510704322,9790.337455668583
SAME_SIDE_CAP3,365,BTC/USDT,LONG,2026-01-13 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0106177510704322,9790.337455668583
SAME_SIDE_CAP3,366,ETH/USDT,LONG,2026-01-13 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0106177510704322,9790.337455668583
SAME_SIDE_CAP3,368,ASTR/USDT,LONG,2026-01-13 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0055352245914002,9839.917121942146
SAME_SIDE_CAP3,369,SUI/USDT,LONG,2026-01-13 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0055352245914002,9839.917121942146
SAME_SIDE_CAP3,370,ARKM/USDT,LONG,2026-01-13 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0055352245914002,9839.917121942146
SAME_SIDE_CAP3,371,1000CHEEMS/USDT,LONG,2026-01-14 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0055352245914002,9839.917121942146
SAME_SIDE_CAP3,372,AXS/USDT,LONG,2026-01-14 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0055352245914002,9839.917121942146
SAME_SIDE_CAP3,373,2Z/USDT,LONG,2026-01-14 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0055352245914002,9839.917121942146
SAME_SIDE_CAP3,374,ANIME/USDT,LONG,2026-01-14 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0055352245914002,9839.917121942146
SAME_SIDE_CAP3,376,AVA/USDT,LONG,2026-01-16 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0074287965828572,9815.317329137291
SAME_SIDE_CAP3,377,AGLD/USDT,LONG,2026-01-16 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0074287965828572,9815.317329137291
SAME_SIDE_CAP3,380,AXS/USDT,LONG,2026-01-17 00:00:00+00:00,MAX_OPEN,5,3,1.2580916155246618,9790.594868544516
SAME_SIDE_CAP3,381,TRX/USDT,LONG,2026-01-17 06:00:00+00:00,MAX_OPEN,5,3,1.2580916155246618,9790.594868544516
SAME_SIDE_CAP3,382,ACH/USDT,LONG,2026-01-18 12:00:00+00:00,MAX_OPEN,5,3,1.2580916155246618,9790.594868544516
SAME_SIDE_CAP3,383,ARDR/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,2,1.2580916155246618,9790.594868544516
SAME_SIDE_CAP3,384,XRP/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,2,1.2580916155246618,9790.594868544516
SAME_SIDE_CAP3,385,AWE/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,2,1.2580916155246618,9790.594868544516
SAME_SIDE_CAP3,386,ASTER/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,2,1.2580916155246618,9790.594868544516
SAME_SIDE_CAP3,387,ADA/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,2,1.2580916155246618,9790.594868544516
SAME_SIDE_CAP3,388,AIXBT/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,2,1.2580916155246618,9790.594868544516
SAME_SIDE_CAP3,389,AVAX/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,2,1.2580916155246618,9790.594868544516
SAME_SIDE_CAP3,391,ANIME/USDT,SHORT,2026-01-19 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0112714979155322,9741.580088050312
SAME_SIDE_CAP3,392,ARKM/USDT,SHORT,2026-01-19 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0112714979155322,9741.580088050312
SAME_SIDE_CAP3,393,SUI/USDT,SHORT,2026-01-19 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0112714979155322,9741.580088050312
SAME_SIDE_CAP3,395,1000CHEEMS/USDT,SHORT,2026-01-20 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0138060129479018,9717.226137830186
SAME_SIDE_CAP3,396,AMP/USDT,SHORT,2026-01-20 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0138060129479018,9717.226137830186
SAME_SIDE_CAP3,397,ARK/USDT,SHORT,2026-01-20 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0138060129479018,9717.226137830186
SAME_SIDE_CAP3,398,ASTR/USDT,SHORT,2026-01-20 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0138060129479018,9717.226137830186
SAME_SIDE_CAP3,399,AUDIO/USDT,SHORT,2026-01-20 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0138060129479018,9717.226137830186
SAME_SIDE_CAP3,400,BTC/USDT,SHORT,2026-01-20 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0138060129479018,9717.226137830186
SAME_SIDE_CAP3,401,ETH/USDT,SHORT,2026-01-20 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0138060129479018,9717.226137830186
SAME_SIDE_CAP3,402,AGLD/USDT,SHORT,2026-01-20 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0138060129479018,9717.226137830186
SAME_SIDE_CAP3,403,ARB/USDT,SHORT,2026-01-20 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0138060129479018,9717.226137830186
SAME_SIDE_CAP3,406,0G/USDT,LONG,2026-01-24 00:00:00+00:00,MAX_OPEN,5,2,1.263220986907212,9692.688951224502
SAME_SIDE_CAP3,407,TRX/USDT,SHORT,2026-01-24 06:00:00+00:00,MAX_OPEN,5,3,1.263220986907212,9692.688951224502
SAME_SIDE_CAP3,408,APT/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,409,1000CHEEMS/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,410,ASR/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,411,1000CAT/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,412,ARPA/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,413,ATOM/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,414,APE/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,415,ACE/USDT,SHORT,2026-01-25 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,416,ALCX/USDT,SHORT,2026-01-25 18:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,417,ACH/USDT,SHORT,2026-01-27 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,418,0G/USDT,SHORT,2026-01-29 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,419,AEVO/USDT,SHORT,2026-01-29 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,420,AGLD/USDT,SHORT,2026-01-29 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,421,ACX/USDT,SHORT,2026-01-29 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,422,ARK/USDT,SHORT,2026-01-29 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,423,1000CAT/USDT,SHORT,2026-01-29 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,424,ALCX/USDT,SHORT,2026-01-29 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,425,ATA/USDT,SHORT,2026-01-29 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,426,ASR/USDT,SHORT,2026-01-29 12:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,427,BNB/USDT,SHORT,2026-01-30 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,428,ALGO/USDT,SHORT,2026-01-30 00:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,429,ASTR/USDT,SHORT,2026-01-31 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,430,AUCTION/USDT,SHORT,2026-01-31 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,431,APT/USDT,SHORT,2026-01-31 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,432,1000CHEEMS/USDT,SHORT,2026-01-31 06:00:00+00:00,MAX_SAME_SIDE,4,3,1.0157603878769044,9668.45722884644
SAME_SIDE_CAP3,434,1INCH/USDT,SHORT,2026-01-31 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.7525333181249437,9704.832285126
SAME_SIDE_CAP3,435,ACE/USDT,SHORT,2026-01-31 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.7525333181249437,9704.832285126
SAME_SIDE_CAP3,436,0G/USDT,SHORT,2026-01-31 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.7525333181249437,9704.832285126
SAME_SIDE_CAP3,437,ALICE/USDT,SHORT,2026-01-31 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.7525333181249437,9704.832285126
SAME_SIDE_CAP3,438,2Z/USDT,SHORT,2026-01-31 12:00:00+00:00,MAX_SAME_SIDE,3,3,0.7525333181249437,9704.832285126
SAME_SIDE_CAP3,443,DOGE/USDT,SHORT,2026-02-05 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9990132970873958,9731.095753315012
SAME_SIDE_CAP3,444,ASTER/USDT,SHORT,2026-02-05 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9990132970873958,9731.095753315012
SAME_SIDE_CAP3,445,A/USDT,SHORT,2026-02-05 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9990132970873958,9731.095753315012
SAME_SIDE_CAP3,446,ASTR/USDT,SHORT,2026-02-05 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9990132970873958,9731.095753315012
SAME_SIDE_CAP3,447,1000SATS/USDT,SHORT,2026-02-05 18:00:00+00:00,MAX_SAME_SIDE,4,3,0.9990132970873958,9731.095753315012
SAME_SIDE_CAP3,448,ADX/USDT,SHORT,2026-02-05 18:00:00+00:00,MAX_SAME_SIDE,4,3,0.9990132970873958,9731.095753315012
SAME_SIDE_CAP3,449,BCH/USDT,SHORT,2026-02-05 18:00:00+00:00,MAX_SAME_SIDE,4,3,0.9990132970873958,9731.095753315012
SAME_SIDE_CAP3,450,1INCH/USDT,SHORT,2026-02-05 18:00:00+00:00,MAX_SAME_SIDE,4,3,0.9990132970873958,9731.095753315012
SAME_SIDE_CAP3,453,AIXBT/USDT,SHORT,2026-02-11 06:00:00+00:00,MAX_SAME_SIDE,4,3,0.9943955292644014,9841.407514135155
SAME_SIDE_CAP3,454,AVA/USDT,SHORT,2026-02-11 06:00:00+00:00,MAX_SAME_SIDE,4,3,0.9943955292644014,9841.407514135155
SAME_SIDE_CAP3,455,SUI/USDT,SHORT,2026-02-11 06:00:00+00:00,MAX_SAME_SIDE,4,3,0.9943955292644014,9841.407514135155
SAME_SIDE_CAP3,456,1000SATS/USDT,SHORT,2026-02-11 06:00:00+00:00,MAX_SAME_SIDE,4,3,0.9943955292644014,9841.407514135155
SAME_SIDE_CAP3,457,ACX/USDT,SHORT,2026-02-11 06:00:00+00:00,MAX_SAME_SIDE,4,3,0.9943955292644014,9841.407514135155
SAME_SIDE_CAP3,458,NEAR/USDT,SHORT,2026-02-11 06:00:00+00:00,MAX_SAME_SIDE,4,3,0.9943955292644014,9841.407514135155
SAME_SIDE_CAP3,459,ARKM/USDT,SHORT,2026-02-11 06:00:00+00:00,MAX_SAME_SIDE,4,3,0.9943955292644014,9841.407514135155
SAME_SIDE_CAP3,460,BNB/USDT,SHORT,2026-02-11 06:00:00+00:00,MAX_SAME_SIDE,4,3,0.9943955292644014,9841.407514135155
SAME_SIDE_CAP3,461,APT/USDT,SHORT,2026-02-11 06:00:00+00:00,MAX_SAME_SIDE,4,3,0.9943955292644014,9841.407514135155
SAME_SIDE_CAP3,463,1INCH/USDT,SHORT,2026-02-12 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9962611822199513,9816.803995349817
SAME_SIDE_CAP3,464,BTC/USDT,SHORT,2026-02-12 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9962611822199513,9816.803995349817
SAME_SIDE_CAP3,465,UNI/USDT,SHORT,2026-02-12 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9962611822199513,9816.803995349817
SAME_SIDE_CAP3,466,ACE/USDT,SHORT,2026-02-13 00:00:00+00:00,MAX_SAME_SIDE,4,3,0.9962611822199513,9816.803995349817
SAME_SIDE_CAP3,470,AAVE/USDT,LONG,2026-02-15 00:00:00+00:00,MAX_SAME_SIDE,3,3,0.7522033880958402,9718.850072229416
SAME_SIDE_CAP3,475,AVA/USDT,SHORT,2026-02-18 06:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,476,APE/USDT,SHORT,2026-02-18 12:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,477,ASTR/USDT,SHORT,2026-02-18 12:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,478,ADX/USDT,SHORT,2026-02-18 12:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,479,AVAX/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,480,1INCH/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,481,ARKM/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,482,1000SATS/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,483,BTC/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,484,SUI/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,485,AIXBT/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,486,ANKR/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,487,1000CAT/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,488,A/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,489,ARB/USDT,SHORT,2026-02-18 18:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,490,AR/USDT,SHORT,2026-02-19 06:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,491,LTC/USDT,SHORT,2026-02-19 06:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,492,ACH/USDT,SHORT,2026-02-19 06:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,493,AMP/USDT,SHORT,2026-02-19 06:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,494,ACE/USDT,SHORT,2026-02-19 06:00:00+00:00,MAX_OPEN,5,3,1.2468107063388914,9805.955610343508
SAME_SIDE_CAP3,495,ADA/USDT,SHORT,2026-02-19 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9993089787858558,9781.44072131765
SAME_SIDE_CAP3,496,LINK/USDT,SHORT,2026-02-19 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9993089787858558,9781.44072131765
SAME_SIDE_CAP3,497,NEAR/USDT,SHORT,2026-02-19 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9993089787858558,9781.44072131765
SAME_SIDE_CAP3,498,BNB/USDT,SHORT,2026-02-19 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9993089787858558,9781.44072131765
SAME_SIDE_CAP3,499,AUCTION/USDT,SHORT,2026-02-19 12:00:00+00:00,MAX_SAME_SIDE,4,3,0.9993089787858558,9781.44072131765
