scenario,time,event,equity,peak_equity,drawdown_pct,open_positions,long_positions,short_positions,max_same_side,portfolio_heat_pct,open_risk_usdt,effective_side_diversification
SAME_SIDE_CAP4,2026-02-15 12:00:00+00:00,exit,9894.853206238848,10316.297888132392,-4.08523179985297,3,3,0,3,0.7541538344586692,74.62241486890684,1.0
SAME_SIDE_CAP4,2026-02-17 06:00:00+00:00,entry,9894.853206238848,10316.297888132392,-4.08523179985297,4,3,1,3,1.0041538344586693,99.35954788450397,1.6
SAME_SIDE_CAP4,2026-02-17 18:00:00+00:00,exit,10008.585602414996,10316.297888132392,-2.982778212243955,3,2,1,2,0.7445912161922424,74.5230492606635,1.7999999999999998
SAME_SIDE_CAP4,2026-02-17 18:00:00+00:00,entry,10008.585602414996,10316.297888132392,-2.982778212243955,4,2,2,2,0.9945912161922424,99.54451326670099,2.0
SAME_SIDE_CAP4,2026-02-18 06:00:00+00:00,entry,10008.585602414996,10316.297888132392,-2.982778212243955,5,3,2,3,1.2445912161922426,124.56597727273848,1.923076923076923
SAME_SIDE_CAP4,2026-02-18 18:00:00+00:00,exit,9983.786471572292,10316.297888132392,-3.223166102469893,4,2,2,2,0.999288663816173,99.76684643003459,2.0
SAME_SIDE_CAP4,2026-02-18 18:00:00+00:00,entry,9983.786471572292,10316.297888132392,-3.223166102469893,5,2,3,3,1.2492886638161729,124.72631260896532,1.923076923076923
SAME_SIDE_CAP4,2026-02-19 12:00:00+00:00,exit,9958.765007566255,10316.297888132392,-3.4657091569392757,4,1,3,3,1.0011768379631032,99.70484860292783,1.6
SAME_SIDE_CAP4,2026-02-19 12:00:00+00:00,entry,9958.765007566255,10316.297888132392,-3.4657091569392757,5,1,4,4,1.2511768379631032,124.60176112184347,1.4705882352941173
SAME_SIDE_CAP4,2026-02-20 06:00:00+00:00,exit,9933.805541387324,10316.297888132392,-3.7076512416831,4,1,3,3,1.0030626684584467,99.64229494291274,1.6
SAME_SIDE_CAP4,2026-02-20 12:00:00+00:00,exit,9908.908628868408,10316.297888132392,-3.9489869687907553,3,1,2,2,0.7543250747739813,74.7453824239971,1.7999999999999998
SAME_SIDE_CAP4,2026-02-21 06:00:00+00:00,exit,9884.171495852812,10316.297888132392,-4.1887738892911175,2,1,1,1,0.5059427533140474,50.008249408399976,2.0
SAME_SIDE_CAP4,2026-02-22 00:00:00+00:00,entry,9884.171495852812,10316.297888132392,-4.1887738892911175,3,1,2,2,0.7559427533140474,74.71867814803201,1.7999999999999998
SAME_SIDE_CAP4,2026-02-22 06:00:00+00:00,entry,9884.171495852812,10316.297888132392,-4.1887738892911175,4,2,2,2,1.0059427533140475,99.42910688766403,2.0
SAME_SIDE_CAP4,2026-02-22 12:00:00+00:00,exit,9923.052779783631,10316.297888132392,-3.8118820589810665,3,1,2,2,0.7529807591093073,74.71867814803201,1.7999999999999998
SAME_SIDE_CAP4,2026-02-22 12:00:00+00:00,entry,9923.052779783631,10316.297888132392,-3.8118820589810665,4,1,3,3,1.0029807591093074,99.52631009749109,1.6
SAME_SIDE_CAP4,2026-02-22 12:00:00+00:00,entry,9923.052779783631,10316.297888132392,-3.8118820589810665,5,1,4,4,1.2529807591093074,124.33394204695017,1.4705882352941173
SAME_SIDE_CAP4,2026-02-24 12:00:00+00:00,exit,9898.065994381268,10316.297888132392,-4.0540889598801515,4,0,4,4,1.0037027102161475,99.34715664458767,1.0
SAME_SIDE_CAP4,2026-02-25 12:00:00+00:00,exit,9873.258362431809,10316.297888132392,-4.294559254732701,3,0,3,3,0.7549637815491067,74.53952469512859,1.0
SAME_SIDE_CAP4,2026-02-25 18:00:00+00:00,exit,9848.45073048235,10316.297888132392,-4.535029549585252,2,0,2,2,0.5049717372473852,49.73189274566952,1.0
SAME_SIDE_CAP4,2026-02-25 18:00:00+00:00,entry,9848.45073048235,10316.297888132392,-4.535029549585252,3,0,3,3,0.7549717372473852,74.3530195718754,1.0
SAME_SIDE_CAP4,2026-02-28 06:00:00+00:00,entry,9848.45073048235,10316.297888132392,-4.535029549585252,4,0,4,4,1.0049717372473854,98.97414639808127,1.0
SAME_SIDE_CAP4,2026-02-28 18:00:00+00:00,exit,9823.829603656144,10316.297888132392,-4.77369197571128,3,0,3,3,0.7568638969898598,74.3530195718754,1.0
SAME_SIDE_CAP4,2026-03-01 18:00:00+00:00,entry,9823.829603656144,10316.297888132392,-4.77369197571128,4,0,4,4,1.0068638969898598,98.91259358101576,1.0
SAME_SIDE_CAP4,2026-03-02 00:00:00+00:00,exit,9799.270029647003,10316.297888132392,-5.01175774577201,3,0,3,3,0.7587607989873282,74.3530195718754,1.0
SAME_SIDE_CAP4,2026-03-02 12:00:00+00:00,entry,9799.270029647003,10316.297888132392,-5.01175774577201,4,1,3,3,1.0087607989873282,98.8511946459929,1.6
SAME_SIDE_CAP4,2026-03-02 12:00:00+00:00,entry,9799.270029647003,10316.297888132392,-5.01175774577201,5,2,3,3,1.2587607989873284,123.34936972011042,1.923076923076923
SAME_SIDE_CAP4,2026-03-08 00:00:00+00:00,exit,9774.771854572886,10316.297888132392,-5.249228351407577,4,1,3,3,1.0112890215411812,98.8511946459929,1.6
SAME_SIDE_CAP4,2026-03-08 00:00:00+00:00,entry,9774.771854572886,10316.297888132392,-5.249228351407577,5,1,4,4,1.2612890215411812,123.28812428242512,1.4705882352941173
SAME_SIDE_CAP4,2026-03-08 06:00:00+00:00,exit,9750.273679498769,10316.297888132392,-5.486698957043144,4,0,4,4,1.0132018080274654,98.7899492083076,1.0
SAME_SIDE_CAP4,2026-03-09 00:00:00+00:00,exit,9725.836749862336,10316.297888132392,-5.723575886164632,3,0,3,3,0.7644896936289602,74.3530195718754,1.0
SAME_SIDE_CAP4,2026-03-09 06:00:00+00:00,entry,9725.836749862336,10316.297888132392,-5.723575886164632,4,0,4,4,1.0144896936289602,98.66761144653123,1.0
SAME_SIDE_CAP4,2026-03-10 12:00:00+00:00,entry,9725.836749862336,10316.297888132392,-5.723575886164632,5,1,4,4,1.2644896936289602,122.98220332118707,1.4705882352941173
SAME_SIDE_CAP4,2026-03-17 00:00:00+00:00,exit,9700.815285856299,10316.297888132392,-5.966118940634015,4,1,3,3,1.0098196535911312,97.96073931514958,1.6
SAME_SIDE_CAP4,2026-03-17 06:00:00+00:00,entry,9700.815285856299,10316.297888132392,-5.966118940634015,5,2,3,3,1.2598196535911312,122.21277752979033,1.923076923076923
SAME_SIDE_CAP4,2026-03-18 00:00:00+00:00,exit,9856.356553503581,10316.297888132392,-4.458395246204707,4,1,3,3,0.9938838838001254,97.96073931514958,1.6
SAME_SIDE_CAP4,2026-03-18 06:00:00+00:00,entry,9856.356553503581,10316.297888132392,-4.458395246204707,5,1,4,4,1.2438838838001254,122.60163069890854,1.4705882352941173
SAME_SIDE_CAP4,2026-03-19 12:00:00+00:00,exit,9832.041961628925,10316.297888132392,-4.694086306489295,4,0,4,4,0.9996604897317687,98.2870388242527,1.0
SAME_SIDE_CAP4,2026-03-20 12:00:00+00:00,exit,9807.401070245167,10316.297888132392,-4.932940318373779,3,0,3,3,0.7509241940143548,73.64614744049373,1.0
SAME_SIDE_CAP4,2026-03-20 12:00:00+00:00,entry,9807.401070245167,10316.297888132392,-4.932940318373779,4,0,4,4,1.000924194014355,98.16465011610666,1.0
SAME_SIDE_CAP4,2026-03-20 18:00:00+00:00,entry,9807.401070245167,10316.297888132392,-4.932940318373779,5,1,4,4,1.2509241940143552,122.68315279171958,1.4705882352941173
SAME_SIDE_CAP4,2026-03-23 06:00:00+00:00,exit,9782.882567569553,10316.297888132392,-5.17060796757785,4,1,3,3,1.0034327759542405,98.16465011610666,1.6
SAME_SIDE_CAP4,2026-03-23 18:00:00+00:00,entry,9782.882567569553,10316.297888132392,-5.17060796757785,5,2,3,3,1.2534327759542405,122.62185653503055,1.923076923076923
SAME_SIDE_CAP4,2026-03-27 06:00:00+00:00,exit,9758.42536115063,10316.297888132392,-5.4076814476589,4,1,3,3,1.0059476450669078,98.16465011610666,1.6
SAME_SIDE_CAP4,2026-03-27 06:00:00+00:00,entry,9758.42536115063,10316.297888132392,-5.4076814476589,5,1,4,4,1.2559476450669078,122.56071351898323,1.4705882352941173
SAME_SIDE_CAP4,2026-03-29 00:00:00+00:00,exit,9734.029297747753,10316.297888132392,-5.644162244039759,4,1,3,3,1.008468817109682,98.16465011610666,1.6
SAME_SIDE_CAP4,2026-03-29 12:00:00+00:00,entry,9734.029297747753,10316.297888132392,-5.644162244039759,5,1,4,4,1.258468817109682,122.49972336047604,1.4705882352941173
SAME_SIDE_CAP4,2026-04-01 12:00:00+00:00,exit,9709.714705873097,10316.297888132392,-5.879853304324349,4,1,3,3,1.0112051121999615,98.18513148582021,1.6
SAME_SIDE_CAP4,2026-04-01 12:00:00+00:00,exit,9685.379632628728,10316.297888132392,-6.115742898714243,3,1,2,2,0.7624900731062726,73.85005824145082,1.7999999999999998
SAME_SIDE_CAP4,2026-04-01 18:00:00+00:00,entry,9685.379632628728,10316.297888132392,-6.115742898714243,4,2,2,2,1.0124900731062725,98.06350732302263,2.0
SAME_SIDE_CAP4,2026-04-02 00:00:00+00:00,exit,9661.166183547157,10316.297888132392,-6.350453541467453,3,1,2,2,0.7644010757957619,73.85005824145082,1.7999999999999998
SAME_SIDE_CAP4,2026-04-02 00:00:00+00:00,entry,9661.166183547157,10316.297888132392,-6.350453541467453,4,1,3,3,1.0144010757957618,98.0029737003187,1.6
SAME_SIDE_CAP4,2026-04-02 06:00:00+00:00,entry,9661.166183547157,10316.297888132392,-6.350453541467453,5,1,4,4,1.264401075795762,122.1558891591866,1.4705882352941173
SAME_SIDE_CAP4,2026-04-04 12:00:00+00:00,exit,9637.013268088289,10316.297888132392,-6.584577407613786,4,1,3,3,1.0169434343817163,98.0029737003187,1.6
SAME_SIDE_CAP4,2026-04-05 12:00:00+00:00,entry,9637.013268088289,10316.297888132392,-6.584577407613786,5,1,4,4,1.2669434343817163,122.09550687053944,1.4705882352941173
SAME_SIDE_CAP4,2026-04-06 00:00:00+00:00,exit,9612.920734918069,10316.297888132392,-6.818115964094745,4,1,3,3,1.0194921647937003,98.0029737003187,1.6
SAME_SIDE_CAP4,2026-04-06 12:00:00+00:00,entry,9612.920734918069,10316.297888132392,-6.818115964094745,5,2,3,3,1.2694921647937003,122.03527553761388,1.923076923076923
SAME_SIDE_CAP4,2026-04-07 12:00:00+00:00,exit,9588.888433080774,10316.297888132392,-7.051070674184504,4,1,3,3,1.0220472830012033,98.0029737003187,1.6
SAME_SIDE_CAP4,2026-04-07 18:00:00+00:00,entry,9588.888433080774,10316.297888132392,-7.051070674184504,5,2,3,3,1.2720472830012033,121.97519478302064,1.923076923076923
SAME_SIDE_CAP4,2026-04-08 18:00:00+00:00,exit,9564.916211998072,10316.297888132392,-7.283442997499044,4,1,3,3,1.0246088050137376,98.0029737003187,1.6
SAME_SIDE_CAP4,2026-04-09 06:00:00+00:00,entry,9564.916211998072,10316.297888132392,-7.283442997499044,5,1,4,4,1.2746088050137379,121.9152642303139,1.4705882352941173
SAME_SIDE_CAP4,2026-04-10 12:00:00+00:00,exit,9541.003921468076,10316.297888132392,-7.5152343900053005,4,1,3,3,1.02717674688094,98.0029737003187,1.6
SAME_SIDE_CAP4,2026-04-10 18:00:00+00:00,entry,9541.003921468076,10316.297888132392,-7.5152343900053005,5,2,3,3,1.27717674688094,121.8554835039889,1.923076923076923
SAME_SIDE_CAP4,2026-04-12 00:00:00+00:00,exit,9517.151411664407,10316.297888132392,-7.7464463040302824,4,1,3,3,1.0297511246926718,98.0029737003187,1.6
SAME_SIDE_CAP4,2026-04-12 12:00:00+00:00,entry,9517.151411664407,10316.297888132392,-7.7464463040302824,5,1,4,4,1.2797511246926716,121.79585222947972,1.4705882352941173
SAME_SIDE_CAP4,2026-04-14 00:00:00+00:00,exit,9493.358533135246,10316.297888132392,-7.977080188270202,4,1,3,3,1.0323319545791194,98.0029737003187,1.6
SAME_SIDE_CAP4,2026-04-14 06:00:00+00:00,entry,9493.358533135246,10316.297888132392,-7.977080188270202,5,2,3,3,1.2823319545791194,121.73637003315683,1.923076923076923
SAME_SIDE_CAP4,2026-04-25 06:00:00+00:00,exit,9468.648104395614,10316.297888132392,-8.216608253546978,4,2,2,2,1.024707436835493,97.0259412935248,2.0
SAME_SIDE_CAP4,2026-04-26 00:00:00+00:00,entry,9468.648104395614,10316.297888132392,-8.216608253546978,5,2,3,3,1.2747074368354931,120.69756155451384,1.923076923076923
SAME_SIDE_CAP4,2026-04-26 12:00:00+00:00,exit,9444.495188936746,10316.297888132392,-8.45073211969331,4,2,2,2,1.0222319368507706,96.54464609564594,2.0
SAME_SIDE_CAP4,2026-04-26 12:00:00+00:00,entry,9444.495188936746,10316.297888132392,-8.45073211969331,5,3,2,3,1.2722319368507706,120.15588406798781,1.923076923076923
SAME_SIDE_CAP4,2026-04-27 00:00:00+00:00,exit,9420.823568675756,10316.297888132392,-8.680190599059449,4,3,1,3,1.0241595451146013,96.48426380699877,1.6
SAME_SIDE_CAP4,2026-04-27 00:00:00+00:00,exit,9397.212330703414,10316.297888132392,-8.909063768760214,3,2,1,2,0.7754749309703223,72.87302583465691,1.7999999999999998
SAME_SIDE_CAP4,2026-04-27 06:00:00+00:00,entry,9397.212330703414,10316.297888132392,-8.909063768760214,4,2,2,2,1.0254749309703222,96.36605666141544,2.0
SAME_SIDE_CAP4,2026-04-27 12:00:00+00:00,exit,9373.719299876655,10316.297888132392,-9.136791109338322,3,2,1,2,0.7774184771632304,72.87302583465691,1.7999999999999998
SAME_SIDE_CAP4,2026-04-27 18:00:00+00:00,entry,9373.719299876655,10316.297888132392,-9.136791109338322,4,3,1,3,1.0274184771632304,96.30732408434855,1.6
SAME_SIDE_CAP4,2026-04-27 18:00:00+00:00,entry,9373.719299876655,10316.297888132392,-9.136791109338322,5,3,2,3,1.2774184771632304,119.74162233404019,1.923076923076923
SAME_SIDE_CAP4,2026-04-28 06:00:00+00:00,exit,9350.285001626964,10316.297888132392,-9.363949131564969,4,2,2,2,1.0299934608152685,96.30732408434855,2.0
SAME_SIDE_CAP4,2026-04-28 18:00:00+00:00,entry,9350.285001626964,10316.297888132392,-9.363949131564969,5,3,2,3,1.2799934608152685,119.68303658841596,1.923076923076923
SAME_SIDE_CAP4,2026-04-29 12:00:00+00:00,exit,9326.850703377273,10316.297888132392,-9.591107153791617,4,3,1,3,1.0319532433801308,96.24873833872432,1.6
SAME_SIDE_CAP4,2026-04-29 12:00:00+00:00,entry,9326.850703377273,10316.297888132392,-9.591107153791617,5,3,2,3,1.2819532433801308,119.5658650971675,1.923076923076923
SAME_SIDE_CAP4,2026-04-29 18:00:00+00:00,exit,9303.474990873206,10316.297888132392,-9.817697280962696,4,2,2,2,1.0339163880965285,96.1901525931001,2.0
SAME_SIDE_CAP4,2026-04-29 18:00:00+00:00,entry,9303.474990873206,10316.297888132392,-9.817697280962696,5,3,2,3,1.2839163880965285,119.44884007028311,1.923076923076923
SAME_SIDE_CAP4,2026-04-30 00:00:00+00:00,exit,9280.216303396024,10316.297888132392,-10.043153037760282,4,2,2,2,1.0365076572396275,96.1901525931001,2.0
SAME_SIDE_CAP4,2026-05-02 00:00:00+00:00,entry,9280.216303396024,10316.297888132392,-10.043153037760282,5,2,3,3,1.2865076572396277,119.39069335159016,1.923076923076923
SAME_SIDE_CAP4,2026-05-02 06:00:00+00:00,exit,9256.89917663758,10316.297888132392,-10.269175269875811,4,2,2,2,1.037859057983649,96.07356659314696,2.0
SAME_SIDE_CAP4,2026-05-02 18:00:00+00:00,exit,9233.698635879091,10316.297888132392,-10.494067387281403,3,2,1,2,0.7892073231792134,72.87302583465691,1.7999999999999998
SAME_SIDE_CAP4,2026-05-02 18:00:00+00:00,entry,9233.698635879091,10316.297888132392,-10.494067387281403,4,3,1,3,1.0392073231792134,95.95727242435464,1.6
SAME_SIDE_CAP4,2026-05-03 00:00:00+00:00,exit,9319.079012322318,10316.297888132392,-9.666441262395592,3,2,1,2,0.7665861578626014,71.43876974874172,1.7999999999999998
SAME_SIDE_CAP4,2026-05-03 00:00:00+00:00,entry,9319.079012322318,10316.297888132392,-9.666441262395592,4,2,2,2,1.0165861578626014,94.73646727954751,2.0
SAME_SIDE_CAP4,2026-05-03 06:00:00+00:00,entry,9319.079012322318,10316.297888132392,-9.666441262395592,5,2,3,3,1.2665861578626014,118.0341648103533,1.923076923076923
SAME_SIDE_CAP4,2026-05-06 00:00:00+00:00,exit,9295.781314791511,10316.297888132392,-9.892275159239611,4,2,2,2,1.0191339928447132,94.73646727954751,2.0
SAME_SIDE_CAP4,2026-05-06 00:00:00+00:00,exit,9272.483617260705,10316.297888132392,-10.118109056083629,3,2,1,2,0.7704383496106548,71.43876974874172,1.7999999999999998
SAME_SIDE_CAP4,2026-05-06 00:00:00+00:00,entry,9272.483617260705,10316.297888132392,-10.118109056083629,4,3,1,3,1.0204383496106548,94.61997879189349,1.6
SAME_SIDE_CAP4,2026-05-06 00:00:00+00:00,entry,9272.483617260705,10316.297888132392,-10.118109056083629,5,4,1,4,1.2704383496106548,117.80118783504524,1.4705882352941173
SAME_SIDE_CAP4,2026-05-07 12:00:00+00:00,exit,9249.302408217553,10316.297888132392,-10.342813783443425,4,3,1,3,1.0229958392086766,94.61997879189349,1.6
SAME_SIDE_CAP4,2026-05-08 12:00:00+00:00,entry,9249.302408217553,10316.297888132392,-10.342813783443425,5,4,1,4,1.2729958392086766,117.74323481243736,1.4705882352941173
SAME_SIDE_CAP4,2026-05-11 06:00:00+00:00,exit,9224.681281391348,10316.297888132392,-10.581476209569454,4,4,0,4,1.0094886223774877,93.12210798623148,1.0
SAME_SIDE_CAP4,2026-05-12 00:00:00+00:00,exit,9301.510545161113,10316.297888132392,-9.83673943865721,3,3,0,3,0.7459940115800996,69.38871165339337,1.0
SAME_SIDE_CAP4,2026-05-13 00:00:00+00:00,entry,9301.510545161113,10316.297888132392,-9.83673943865721,4,4,0,4,0.9959940115800996,92.64248801629616,1.0
SAME_SIDE_CAP4,2026-05-13 12:00:00+00:00,entry,9301.510545161113,10316.297888132392,-9.83673943865721,5,4,1,4,1.2459940115800994,115.89626437919893,1.4705882352941173
SAME_SIDE_CAP4,2026-05-14 00:00:00+00:00,exit,9278.387289140568,10316.297888132392,-10.060882404198606,4,3,1,3,0.999882904944447,92.77300835865505,1.6
SAME_SIDE_CAP4,2026-05-14 00:00:00+00:00,entry,9278.387289140568,10316.297888132392,-10.060882404198606,5,4,1,4,1.249882904944447,115.96897658150647,1.4705882352941173
SAME_SIDE_CAP4,2026-05-15 12:00:00+00:00,exit,9255.206080097416,10316.297888132392,-10.285587131558401,4,3,1,3,1.0025467475855283,92.7877675383547,1.6
SAME_SIDE_CAP4,2026-05-16 06:00:00+00:00,exit,9232.121833507717,10316.297888132392,-10.509351963090205,3,2,1,2,0.7550108437225131,69.70352094865697,1.7999999999999998
SAME_SIDE_CAP4,2026-05-16 06:00:00+00:00,exit,9208.868057144815,10316.297888132392,-10.734760114493561,2,1,1,1,0.5044023249927617,46.4497445857542,2.0
SAME_SIDE_CAP4,2026-05-16 06:00:00+00:00,exit,9185.672088921963,10316.297888132392,-10.959607908483067,1,0,1,1,0.2531526940848142,23.25377636290278,1.0
SAME_SIDE_CAP4,2026-05-16 06:00:00+00:00,entry,9185.672088921963,10316.297888132392,-10.959607908483067,2,0,2,2,0.5031526940848142,46.21795658520769,1.0
SAME_SIDE_CAP4,2026-05-16 06:00:00+00:00,entry,9185.672088921963,10316.297888132392,-10.959607908483067,3,0,3,3,0.7531526940848142,69.18213680751259,1.0
SAME_SIDE_CAP4,2026-05-17 12:00:00+00:00,exit,9162.41831255906,10316.297888132392,-11.185016059886422,2,0,2,2,0.5012689759171456,45.928360444609815,1.0
SAME_SIDE_CAP4,2026-05-17 18:00:00+00:00,entry,9162.41831255906,10316.297888132392,-11.185016059886422,3,0,3,3,0.7512689759171457,68.83440622600747,1.0
SAME_SIDE_CAP4,2026-05-17 18:00:00+00:00,entry,9162.41831255906,10316.297888132392,-11.185016059886422,4,0,4,4,1.0012689759171456,91.74045200740511,1.0
SAME_SIDE_CAP4,2026-05-20 00:00:00+00:00,exit,9139.454132336756,10316.297888132392,-11.407617040115214,3,0,3,3,0.7525205640209898,68.7762717851002,1.0
SAME_SIDE_CAP4,2026-05-20 12:00:00+00:00,exit,9116.548086555358,10316.297888132392,-11.629654499965497,2,0,2,2,0.5031534476448354,45.870226003702555,1.0
SAME_SIDE_CAP4,2026-05-20 18:00:00+00:00,exit,9093.583906333053,10316.297888132392,-11.852255480194291,1,0,1,1,0.2518923893740638,22.90604578139765,1.0
SAME_SIDE_CAP4,2026-05-20 18:00:00+00:00,exit,9070.677860551656,10316.297888132392,-12.074292940044574,0,0,0,0,0.0,0.0,0.0
SAME_SIDE_CAP4,2026-05-20 18:00:00+00:00,entry,9070.677860551656,10316.297888132392,-12.074292940044574,1,0,1,1,0.25,22.67669465137914,1.0
SAME_SIDE_CAP4,2026-05-21 12:00:00+00:00,exit,9048.001165900276,10316.297888132392,-12.294107207694468,0,0,0,0,0.0,0.0,0.0
SAME_SIDE_CAP4,2026-05-22 06:00:00+00:00,entry,9048.001165900276,10316.297888132392,-12.294107207694468,1,1,0,1,0.25,22.62000291475069,1.0
SAME_SIDE_CAP4,2026-05-22 06:00:00+00:00,entry,9048.001165900276,10316.297888132392,-12.294107207694468,2,2,0,2,0.5,45.24000582950138,1.0
SAME_SIDE_CAP4,2026-05-22 12:00:00+00:00,exit,9025.381162985524,10316.297888132392,-12.513371939675238,1,1,0,1,0.25062656641604014,22.62000291475069,1.0
SAME_SIDE_CAP4,2026-05-22 18:00:00+00:00,exit,9002.761160070773,10316.297888132392,-12.732636671656008,0,0,0,0,0.0,0.0,0.0
SAME_SIDE_CAP3,2025-10-01 18:00:00+00:00,entry,10000.0,10000.0,0.0,1,1,0,1,0.25,25.0,1.0
SAME_SIDE_CAP3,2025-10-01 18:00:00+00:00,entry,10000.0,10000.0,0.0,2,2,0,2,0.5,50.0,1.0
SAME_SIDE_CAP3,2025-10-01 18:00:00+00:00,entry,10000.0,10000.0,0.0,3,3,0,3,0.75,75.0,1.0
SAME_SIDE_CAP3,2025-10-07 12:00:00+00:00,entry,10000.0,10000.0,0.0,4,3,1,3,1.0,100.0,1.6
SAME_SIDE_CAP3,2025-10-07 12:00:00+00:00,entry,10000.0,10000.0,0.0,5,3,2,3,1.25,125.0,1.923076923076923
SAME_SIDE_CAP3,2025-10-09 12:00:00+00:00,exit,9975.0,10000.0,-0.25,4,3,1,3,1.0025062656641603,100.0,1.6
SAME_SIDE_CAP3,2025-10-09 12:00:00+00:00,exit,9950.0,10000.0,-0.5,3,3,0,3,0.7537688442211055,75.0,1.0
SAME_SIDE_CAP3,2025-10-09 12:00:00+00:00,entry,9950.0,10000.0,-0.5,4,3,1,3,1.0037688442211055,99.875,1.6
SAME_SIDE_CAP3,2025-10-09 12:00:00+00:00,entry,9950.0,10000.0,-0.5,5,3,2,3,1.2537688442211057,124.75,1.923076923076923
SAME_SIDE_CAP3,2025-10-10 12:00:00+00:00,exit,9925.0,10000.0,-0.75,4,2,2,2,1.005037783375315,99.75,2.0
SAME_SIDE_CAP3,2025-10-10 12:00:00+00:00,entry,9925.0,10000.0,-0.75,5,2,3,3,1.2550377833753148,124.5625,1.923076923076923
SAME_SIDE_CAP3,2025-10-10 18:00:00+00:00,exit,9900.0,10000.0,-1.0,4,1,3,3,1.0056818181818183,99.5625,1.6
SAME_SIDE_CAP3,2025-10-10 18:00:00+00:00,exit,9875.0,10000.0,-1.25,3,0,3,3,0.7550632911392405,74.5625,1.0
SAME_SIDE_CAP3,2025-10-10 18:00:00+00:00,exit,10091.921970505482,10091.921970505482,0.0,2,0,2,2,0.49234922887053656,49.6875,1.0
SAME_SIDE_CAP3,2025-10-10 18:00:00+00:00,exit,10253.135795233742,10253.135795233742,0.0,1,0,1,1,0.24260870524667544,24.875,1.0
SAME_SIDE_CAP3,2025-10-10 18:00:00+00:00,entry,10253.135795233742,10253.135795233742,0.0,2,0,2,2,0.4926087052466755,50.50783948808436,1.0
SAME_SIDE_CAP3,2025-10-10 18:00:00+00:00,entry,10253.135795233742,10253.135795233742,0.0,3,0,3,3,0.7426087052466754,76.14067897616872,1.0
SAME_SIDE_CAP3,2025-10-11 12:00:00+00:00,exit,10227.502955745658,10253.135795233742,-0.249999999999995,2,0,2,2,0.4938433135305017,50.50783948808436,1.0
SAME_SIDE_CAP3,2025-10-12 12:00:00+00:00,exit,10201.870116257574,10253.135795233742,-0.49999999999999,1,0,1,1,0.2438278444690205,24.875,1.0
SAME_SIDE_CAP3,2025-10-16 12:00:00+00:00,entry,10201.870116257574,10253.135795233742,-0.49999999999999,2,0,2,2,0.49382784446902056,50.37967529064394,1.0
SAME_SIDE_CAP3,2025-10-16 12:00:00+00:00,entry,10201.870116257574,10253.135795233742,-0.49999999999999,3,0,3,3,0.7438278444690205,75.88435058128788,1.0
SAME_SIDE_CAP3,2025-10-20 06:00:00+00:00,entry,10201.870116257574,10253.135795233742,-0.49999999999999,4,1,3,3,0.9938278444690205,101.3890258719318,1.6
SAME_SIDE_CAP3,2025-10-20 18:00:00+00:00,exit,10176.36544096693,10253.135795233742,-0.7487499999999879,3,1,2,2,0.7456920746556597,75.88435058128788,1.7999999999999998
SAME_SIDE_CAP3,2025-10-21 00:00:00+00:00,exit,10150.860765676287,10253.135795233742,-0.9974999999999858,2,0,2,2,0.49630939142615127,50.37967529064394,1.0
SAME_SIDE_CAP3,2025-10-21 00:00:00+00:00,entry,10150.860765676287,10253.135795233742,-0.9974999999999858,3,0,3,3,0.7463093914261513,75.75682720483465,1.0
SAME_SIDE_CAP3,2025-10-21 12:00:00+00:00,exit,10125.356090385643,10253.135795233742,-1.2462499999999839,2,0,2,2,0.49630009518289214,50.25215191419072,1.0
SAME_SIDE_CAP3,2025-10-21 18:00:00+00:00,entry,10125.356090385643,10253.135795233742,-1.2462499999999839,3,0,3,3,0.7463000951828922,75.56554214015483,1.0
SAME_SIDE_CAP3,2025-10-23 12:00:00+00:00,exit,10100.04270015968,10253.135795233742,-1.493134374999976,2,0,2,2,0.4975439550705686,50.25215191419072,1.0
SAME_SIDE_CAP3,2025-10-23 12:00:00+00:00,entry,10100.04270015968,10253.135795233742,-1.493134374999976,3,0,3,3,0.7475439550705686,75.50225866458992,1.0
SAME_SIDE_CAP3,2025-10-24 06:00:00+00:00,entry,10100.04270015968,10253.135795233742,-1.493134374999976,4,1,3,3,0.9975439550705687,100.75236541498913,1.6
SAME_SIDE_CAP3,2025-10-25 12:00:00+00:00,entry,10100.04270015968,10253.135795233742,-1.493134374999976,5,2,3,3,1.2475439550705687,126.00247216538833,1.923076923076923
SAME_SIDE_CAP3,2025-10-27 00:00:00+00:00,exit,10168.306585251548,10253.135795233742,-0.8273489367187293,4,2,2,2,0.9908470458701916,100.75236541498913,2.0
SAME_SIDE_CAP3,2025-10-28 00:00:00+00:00,entry,10168.306585251548,10253.135795233742,-0.8273489367187293,5,2,3,3,1.2408470458701917,126.173131878118,1.923076923076923
SAME_SIDE_CAP3,2025-10-28 12:00:00+00:00,exit,10261.424284028306,10261.424284028306,0.0,4,2,2,2,0.9871741882438917,101.298131878118,2.0
SAME_SIDE_CAP3,2025-10-28 12:00:00+00:00,entry,10261.424284028306,10261.424284028306,0.0,5,3,2,3,1.2371741882438916,126.95169258818876,1.923076923076923
SAME_SIDE_CAP3,2025-10-28 18:00:00+00:00,exit,10235.770723318235,10261.424284028306,-0.24999999999999692,4,2,2,2,0.9896483090164326,101.298131878118,2.0
