symbol,timeframe,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk,bars_held,exit_reason,breakeven_touched,chandelier_touched,mfe_r,mae_r,gross_r,cost_r,net_r,donchian_entry,ema_len,ema_slope_lookback,atr_len,initial_stop_atr_mult,be_trigger_r,chand_activate_r,chand_atr_mult,chand_lookback,source_trade_id,variant,portfolio_entry_time,open_positions_before_entry,skip_reason,portfolio_status
SOL/USDT,1d,LONG,2024-10-20 00:00:00+00:00,2024-12-03 00:00:00+00:00,167.4,219.48857142857145,153.33857142857144,219.48857142857145,14.061428571428564,44,STOP_BE_CHAND,False,True,6.897592197500764,-0.8740221477191912,3.70435842730875,0.02,3.68435842730875,20,50,10,14,2.0,999.0,4.0,3.0,22,84,T5_1D_LONG_max3,2024-10-20 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
TRX/USDT,1d,LONG,2024-10-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,0.1646,0.1602,0.1593285714285714,0.1593285714285714,0.0052714285714285,12,DONCHIAN_EXIT,False,False,1.119241192411925,-0.910569105691055,-0.8346883468834648,0.02,-0.8546883468834648,20,50,10,14,2.0,999.0,4.0,3.0,22,85,T5_1D_LONG_max3,2024-10-24 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
SUI/USDT,1d,LONG,2024-11-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.3042,3.410771428571429,1.900385714285714,3.410771428571429,0.4038142857142855,33,STOP_BE_CHAND,False,True,5.412884282024979,-0.2471433119892446,2.74029787384583,0.02,2.72029787384583,20,50,10,14,2.0,999.0,4.0,3.0,22,89,T5_1D_LONG_max3,2024-11-06 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
UNI/USDT,1d,LONG,2024-11-06 00:00:00+00:00,2024-11-15 00:00:00+00:00,9.288,7.946285714285715,7.946285714285715,7.946285714285715,1.3417142857142854,9,INITIAL_STOP,False,False,1.1000851788756385,-1.0672913117546854,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,90,T5_1D_LONG_max3,2024-11-06 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
ADA/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.4065,0.5338785714285715,0.3637428571428571,0.5338785714285715,0.0427571428571428,6,STOP_BE_CHAND,False,True,5.926495155362517,-0.0631473438022047,2.9791179418643545,0.02,2.9591179418643545,20,50,10,14,2.0,999.0,4.0,3.0,22,91,T5_1D_LONG_max3,2024-11-07 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
ETH/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-12-19 00:00:00+00:00,2895.47,3502.704285714286,2626.2085714285718,3502.704285714286,269.2614285714285,42,STOP_BE_CHAND,False,True,4.502427274608322,-0.0336847354933855,2.2551848177289218,0.02,2.2351848177289217,20,50,10,14,2.0,999.0,4.0,3.0,22,92,T5_1D_LONG_max3,2024-11-07 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
JTO/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-12-18 00:00:00+00:00,2.818,2.99,2.296857142857143,2.296857142857143,0.521142857142857,41,DONCHIAN_EXIT,False,False,2.9205043859649127,-0.4048793859649121,0.3300438596491232,0.02,0.3100438596491232,20,50,10,14,2.0,999.0,4.0,3.0,22,93,T5_1D_LONG_max3,2024-11-07 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
LINK/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-12-09 00:00:00+00:00,12.59,20.24407142857143,11.041428571428572,20.24407142857143,1.548571428571428,32,STOP_BE_CHAND,False,True,9.570110701107014,-0.0452029520295204,4.942666051660519,0.02,4.92266605166052,20,50,10,14,2.0,999.0,4.0,3.0,22,94,T5_1D_LONG_max3,2024-11-07 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
PEPE/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-11-20 00:00:00+00:00,1.099e-05,1.842928571428572e-05,9.29e-06,1.842928571428572e-05,1.7000000000000002e-06,13,STOP_BE_CHAND,False,True,8.811764705882352,-0.4235294117647057,4.376050420168068,0.02,4.356050420168068,20,50,10,14,2.0,999.0,4.0,3.0,22,95,T5_1D_LONG_max3,2024-11-07 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
AVAX/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,30.36,43.235,27.277142857142856,43.235,3.0828571428571427,30,STOP_BE_CHAND,False,True,8.248841519925858,-0.2173308619091745,4.176320667284523,0.02,4.156320667284524,20,50,10,14,2.0,999.0,4.0,3.0,22,96,T5_1D_LONG_max3,2024-11-09 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
BCH/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-10 00:00:00+00:00,405.0,503.5214285714285,359.7142857142857,503.5214285714285,45.28571428571427,31,STOP_BE_CHAND,False,True,5.189274447949528,-0.2252365930599367,2.175552050473185,0.02,2.155552050473185,20,50,10,14,2.0,999.0,4.0,3.0,22,97,T5_1D_LONG_max3,2024-11-09 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
BNB/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,624.66,661.9778571428571,583.1085714285714,661.9778571428571,41.55142857142856,30,STOP_BE_CHAND,False,True,4.072062160489585,-0.7607440005500934,0.8981124939833608,0.02,0.8781124939833608,20,50,10,14,2.0,999.0,4.0,3.0,22,98,T5_1D_LONG_max3,2024-11-09 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
INJ/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,23.8,28.0,20.752857142857145,20.752857142857145,3.0471428571428576,30,DONCHIAN_EXIT,False,False,3.760900140646975,-0.4922644163150491,1.3783403656821374,0.02,1.3583403656821371,20,50,10,14,2.0,999.0,4.0,3.0,22,99,T5_1D_LONG_max3,2024-11-09 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
DASH/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,25.9,51.855,23.877142857142854,51.855,2.022857142857144,29,STOP_BE_CHAND,False,True,22.611581920903944,-0.7217514124293768,12.8308615819209,0.02,12.8108615819209,20,50,10,14,2.0,999.0,4.0,3.0,22,100,T5_1D_LONG_max3,2024-11-10 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
DOT/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-11-14 00:00:00+00:00,5.241,4.72342857142857,4.72342857142857,4.72342857142857,0.5175714285714289,4,INITIAL_STOP,False,False,1.1553960805961918,-1.0723157604195406,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,999.0,4.0,3.0,22,101,T5_1D_LONG_max3,2024-11-10 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
ICP/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-11-14 00:00:00+00:00,9.001,7.898714285714285,7.898714285714285,7.898714285714285,1.102285714285714,4,INITIAL_STOP,False,False,0.6114567133229665,-1.0324002073613263,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,102,T5_1D_LONG_max3,2024-11-10 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
LTC/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-11-12 00:00:00+00:00,76.58,69.98142857142857,69.98142857142857,69.98142857142857,6.598571428571431,2,INITIAL_STOP,False,False,0.9395973154362418,-1.3002814462004757,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,103,T5_1D_LONG_max3,2024-11-10 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
SEI/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.4674,0.5658,0.3999142857142856,0.3999142857142856,0.0674857142857142,29,DONCHIAN_EXIT,False,False,3.975656223539374,-0.7038526672311598,1.4580863674851818,0.02,1.4380863674851818,20,50,10,14,2.0,999.0,4.0,3.0,22,104,T5_1D_LONG_max3,2024-11-10 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
XRP/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.5884,2.0232142857142863,0.5436285714285713,2.0232142857142863,0.0447714285714286,29,STOP_BE_CHAND,False,True,51.83663050414797,-0.4042756860242496,32.04754307594125,0.02,32.027543075941246,20,50,10,14,2.0,999.0,4.0,3.0,22,105,T5_1D_LONG_max3,2024-11-10 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
APT/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,13.72,11.736571428571429,11.736571428571429,11.736571428571429,1.983428571428572,1,INITIAL_STOP,False,False,0.0151253241140878,-1.114232209737828,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22,106,T5_1D_LONG_max3,2024-11-11 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
FET/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,1.58,1.3554285714285714,1.3554285714285714,1.3554285714285714,0.2245714285714286,2,INITIAL_STOP,False,False,0.2983460559796435,-1.6609414758269718,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,107,T5_1D_LONG_max3,2024-11-11 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
GRT/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1996,0.1758857142857142,0.1758857142857142,0.1758857142857142,0.0237142857142857,2,INITIAL_STOP,False,False,0.4596385542168672,-1.1174698795180722,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,108,T5_1D_LONG_max3,2024-11-11 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
NEAR/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-12-18 00:00:00+00:00,5.562,5.687,4.855285714285714,4.855285714285714,0.7067142857142859,37,DONCHIAN_EXIT,False,False,3.795027289266221,-0.8730543763897309,0.1768748736608044,0.02,0.1568748736608045,20,50,10,14,2.0,999.0,4.0,3.0,22,109,T5_1D_LONG_max3,2024-11-11 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
TAO/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,606.2,511.0857142857144,511.0857142857144,511.0857142857144,95.11428571428571,1,INITIAL_STOP,False,False,0.1892460198257735,-1.0009011715229803,-1.0,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,110,T5_1D_LONG_max3,2024-11-11 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
HBAR/USDT,1d,LONG,2024-11-12 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.06464,0.2716728571428571,0.0552428571428571,0.2716728571428571,0.0093971428571428,27,STOP_BE_CHAND,False,True,34.857403466099115,-0.8768622681666164,22.031468531468533,0.02,22.01146853146853,20,50,10,14,2.0,999.0,4.0,3.0,22,111,T5_1D_LONG_max3,2024-11-12 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
TRX/USDT,1d,LONG,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1873,0.1776285714285714,0.1776285714285714,0.1776285714285714,0.0096714285714285,1,INITIAL_STOP,False,False,0.506646971935009,-1.4268833087149193,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,999.0,4.0,3.0,22,112,T5_1D_LONG_max3,2024-11-12 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
ATOM/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,6.122,8.224428571428572,5.2297142857142855,8.224428571428572,0.8922857142857146,23,STOP_BE_CHAND,False,True,5.105987832212615,-0.6119116234390011,2.3562279859109827,0.02,2.3362279859109827,20,50,10,14,2.0,999.0,4.0,3.0,22,114,T5_1D_LONG_max3,2024-11-16 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
CHZ/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.0752,0.1054878571428571,0.0642571428571428,0.1054878571428571,0.0109428571428571,23,STOP_BE_CHAND,False,True,6.214099216710184,-0.6762402088772852,2.7678198433420387,0.02,2.7478198433420387,20,50,10,14,2.0,999.0,4.0,3.0,22,115,T5_1D_LONG_max3,2024-11-16 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
FIL/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,4.745,6.387642857142857,4.037857142857144,6.387642857142857,0.7071428571428567,23,STOP_BE_CHAND,False,True,5.202626262626265,-0.9446464646464654,2.322929292929293,0.02,2.302929292929293,20,50,10,14,2.0,999.0,4.0,3.0,22,116,T5_1D_LONG_max3,2024-11-16 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
LTC/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-11-20 00:00:00+00:00,95.42,82.56857142857143,82.56857142857143,82.56857142857143,12.851428571428574,4,INITIAL_STOP,False,False,0.1564028457092044,-1.0185638061360605,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,117,T5_1D_LONG_max3,2024-11-16 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
TRX/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.2002,0.3439214285714286,0.1836142857142857,0.3439214285714286,0.0165857142857142,18,STOP_BE_CHAND,False,True,15.061154177433254,-0.8380706287683032,8.665374677002589,0.02,8.64537467700259,20,50,10,14,2.0,999.0,4.0,3.0,22,118,T5_1D_LONG_max3,2024-11-16 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
GRT/USDT,1d,LONG,2024-11-18 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.2186,0.2107,0.1799142857142857,0.1799142857142857,0.0386857142857142,31,DONCHIAN_EXIT,False,False,3.3655834564254072,-0.395494830132939,-0.2042097488921711,0.02,-0.2242097488921711,20,50,10,14,2.0,999.0,4.0,3.0,22,119,T5_1D_LONG_max3,2024-11-18 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
POND/USDT,1d,LONG,2024-11-18 00:00:00+00:00,2024-12-30 00:00:00+00:00,0.01894,0.0234628571428571,0.0150785714285714,0.0234628571428571,0.0038614285714285,42,STOP_BE_CHAND,False,True,4.392156862745099,-0.8779134295227523,1.1712911579726244,0.02,1.1512911579726244,20,50,10,14,2.0,999.0,4.0,3.0,22,120,T5_1D_LONG_max3,2024-11-18 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
DOT/USDT,1d,LONG,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,6.63,6.941,5.374,5.374,1.2560000000000002,27,DONCHIAN_EXIT,False,False,3.9960191082802536,-0.0358280254777069,0.2476114649681527,0.02,0.2276114649681528,20,50,10,14,2.0,999.0,4.0,3.0,22,122,T5_1D_LONG_max3,2024-11-22 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
ICP/USDT,1d,LONG,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,11.27,10.149,9.309285714285714,9.309285714285714,1.9607142857142856,27,DONCHIAN_EXIT,False,False,2.196648451730419,-0.7344262295081964,-0.5717304189435339,0.02,-0.591730418943534,20,50,10,14,2.0,999.0,4.0,3.0,22,123,T5_1D_LONG_max3,2024-11-22 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
LTC/USDT,1d,LONG,2024-11-23 00:00:00+00:00,2024-12-19 00:00:00+00:00,99.5,99.36,81.03142857142856,81.03142857142856,18.468571428571437,26,DONCHIAN_EXIT,False,False,2.575185643564356,-0.6253867574257422,-0.0075804455445544,0.02,-0.0275804455445544,20,50,10,14,2.0,999.0,4.0,3.0,22,124,T5_1D_LONG_max3,2024-11-23 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
TIA/USDT,1d,LONG,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,7.125,6.662,5.737571428571429,5.737571428571429,1.3874285714285712,16,DONCHIAN_EXIT,False,False,1.5546746293245473,-0.9910420098846788,-0.3337108731466228,0.02,-0.3537108731466228,20,50,10,14,2.0,999.0,4.0,3.0,22,125,T5_1D_LONG_max3,2024-11-23 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
AAVE/USDT,1d,LONG,2024-11-27 00:00:00+00:00,2024-12-20 00:00:00+00:00,210.52,280.615,175.31857142857143,280.615,35.201428571428565,23,STOP_BE_CHAND,False,True,5.3784748995576495,-0.4499817377541498,1.9912544133760808,0.02,1.9712544133760808,20,50,10,14,2.0,999.0,4.0,3.0,22,126,T5_1D_LONG_max3,2024-11-27 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
UNI/USDT,1d,LONG,2024-11-27 00:00:00+00:00,2024-12-19 00:00:00+00:00,13.53,12.726,11.193142857142856,11.193142857142856,2.3368571428571423,22,DONCHIAN_EXIT,False,False,2.541875534906468,-0.5216407873823204,-0.3440518400782486,0.02,-0.3640518400782486,20,50,10,14,2.0,999.0,4.0,3.0,22,127,T5_1D_LONG_max3,2024-11-27 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
FET/USDT,1d,LONG,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,1.677,1.432,1.3834285714285717,1.3834285714285717,0.2935714285714285,20,DONCHIAN_EXIT,False,False,1.7644768856447683,-0.8720194647201948,-0.8345498783454992,0.02,-0.8545498783454992,20,50,10,14,2.0,999.0,4.0,3.0,22,128,T5_1D_LONG_max3,2024-11-28 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
PHA/USDT,1d,LONG,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.1629,0.1382,0.1293285714285714,0.1293285714285714,0.0335714285714285,20,DONCHIAN_EXIT,False,False,1.0663829787234045,-0.7893617021276594,-0.7357446808510638,0.02,-0.7557446808510638,20,50,10,14,2.0,999.0,4.0,3.0,22,129,T5_1D_LONG_max3,2024-11-28 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
WLD/USDT,1d,LONG,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,2.943,2.3645714285714288,2.3645714285714288,2.3645714285714288,0.5784285714285714,20,INITIAL_STOP,False,False,2.155840948382317,-1.0251914052852555,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,130,T5_1D_LONG_max3,2024-11-28 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
ENA/USDT,1d,LONG,2024-11-29 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.7905,0.7982,0.6177714285714285,0.6177714285714285,0.1727285714285714,45,DONCHIAN_EXIT,False,False,3.123397568439336,-0.3884707633777186,0.044578612190886,0.02,0.024578612190886,20,50,10,14,2.0,999.0,4.0,3.0,22,131,T5_1D_LONG_max3,2024-11-29 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
TAO/USDT,1d,LONG,2024-11-30 00:00:00+00:00,2024-12-02 00:00:00+00:00,677.8,567.4857142857143,567.4857142857143,567.4857142857143,110.3142857142857,2,INITIAL_STOP,False,False,0.0054390054390056,-1.021626521626521,-1.0,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,132,T5_1D_LONG_max3,2024-11-30 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
ALT/USDT,1d,LONG,2024-12-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.16465,0.13343,0.13343,0.13343,0.0312199999999999,8,INITIAL_STOP,False,False,1.4138372837924411,-1.1851377322229335,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,133,T5_1D_LONG_max3,2024-12-01 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
APT/USDT,1d,LONG,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,14.51,12.048571428571428,12.048571428571428,12.048571428571428,2.461428571428571,6,INITIAL_STOP,False,False,0.3331398723157285,-1.6656993615786422,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,134,T5_1D_LONG_max3,2024-12-03 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
PENDLE/USDT,1d,LONG,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,6.233,5.180714285714285,5.180714285714285,5.180714285714285,1.0522857142857145,6,INITIAL_STOP,False,False,0.8685853923431991,-1.2192506109150143,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,135,T5_1D_LONG_max3,2024-12-03 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
PEPE/USDT,1d,LONG,2024-12-07 00:00:00+00:00,2024-12-18 00:00:00+00:00,2.489e-05,1.9914285714285712e-05,1.9914285714285712e-05,1.9914285714285712e-05,4.975714285714287e-06,11,INITIAL_STOP,False,False,0.6973873097904103,-1.159632500717772,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,136,T5_1D_LONG_max3,2024-12-07 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
LTC/USDT,1d,LONG,2025-01-16 00:00:00+00:00,2025-01-27 00:00:00+00:00,124.41,108.16142857142856,108.16142857142856,108.16142857142856,16.24857142857143,11,INITIAL_STOP,False,False,1.0345524881308248,-1.1225602250747313,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,143,T5_1D_LONG_max3,2025-01-16 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
BCH/USDT,1d,LONG,2025-01-17 00:00:00+00:00,2025-01-19 00:00:00+00:00,489.4,433.3571428571428,433.3571428571428,433.3571428571428,56.04285714285715,2,INITIAL_STOP,False,False,0.0999235279123123,-1.257965842467499,-1.0,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,144,T5_1D_LONG_max3,2025-01-17 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
BTC/USDT,1d,LONG,2025-01-17 00:00:00+00:00,2025-02-02 00:00:00+00:00,104077.48,96535.08285714284,96535.08285714284,96535.08285714284,7542.397142857147,16,INITIAL_STOP,False,False,0.7306059195276683,-1.051055765143252,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,999.0,4.0,3.0,22,145,T5_1D_LONG_max3,2025-01-17 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
DOGE/USDT,1d,LONG,2025-01-17 00:00:00+00:00,2025-01-19 00:00:00+00:00,0.41525,0.3580271428571428,0.3580271428571428,0.3580271428571428,0.0572228571428571,2,INITIAL_STOP,False,False,0.3290643099660476,-1.1955012981825444,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,146,T5_1D_LONG_max3,2025-01-17 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
LINK/USDT,1d,LONG,2025-01-17 00:00:00+00:00,2025-02-02 00:00:00+00:00,25.09,21.722857142857144,21.722857142857144,21.722857142857144,3.367142857142857,16,INITIAL_STOP,False,False,0.6296139159949091,-1.722528638099279,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22,147,T5_1D_LONG_max3,2025-01-17 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
SOL/USDT,1d,LONG,2025-01-18 00:00:00+00:00,2025-01-20 00:00:00+00:00,261.97,229.4528571428572,229.4528571428572,229.4528571428572,32.51714285714287,2,INITIAL_STOP,False,False,1.0412968983393356,-1.0003953958351643,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22,148,T5_1D_LONG_max3,2025-01-18 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
AAVE/USDT,1d,LONG,2025-01-21 00:00:00+00:00,2025-01-27 00:00:00+00:00,370.8,304.76428571428573,304.76428571428573,304.76428571428573,66.03571428571429,6,INITIAL_STOP,False,False,0.0242293131422385,-1.2525040562466203,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,149,T5_1D_LONG_max3,2025-01-21 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
SUI/USDT,1d,LONG,2025-04-23 00:00:00+00:00,2025-05-23 00:00:00+00:00,2.9662,3.5816,2.572142857142857,2.572142857142857,0.3940571428571429,30,DONCHIAN_EXIT,False,False,3.381996809744778,-0.1806844547563808,1.5617024361948946,0.02,1.5417024361948946,20,50,10,14,2.0,999.0,4.0,3.0,22,157,T5_1D_LONG_max3,2025-04-23 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
ADA/USDT,1d,LONG,2025-04-24 00:00:00+00:00,2025-05-05 00:00:00+00:00,0.7219,0.6622,0.6455285714285715,0.6455285714285715,0.0763714285714285,11,DONCHIAN_EXIT,False,False,0.1636737747848868,-0.8877665544332208,-0.7817059483726148,0.02,-0.8017059483726148,20,50,10,14,2.0,999.0,4.0,3.0,22,158,T5_1D_LONG_max3,2025-04-24 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
HBAR/USDT,1d,LONG,2025-04-25 00:00:00+00:00,2025-05-05 00:00:00+00:00,0.19258,0.17349,0.1712714285714285,0.1712714285714285,0.0213085714285714,10,DONCHIAN_EXIT,False,False,0.3120809868597475,-0.9803566639849824,-0.8958836149101637,0.02,-0.9158836149101636,20,50,10,14,2.0,999.0,4.0,3.0,22,159,T5_1D_LONG_max3,2025-04-25 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
TAO/USDT,1d,LONG,2025-04-28 00:00:00+00:00,2025-05-30 00:00:00+00:00,378.1,376.6,319.61428571428576,319.61428571428576,58.48571428571426,32,DONCHIAN_EXIT,False,False,1.9013190034196392,-0.7574499267220328,-0.0256472887151929,0.02,-0.0456472887151929,20,50,10,14,2.0,999.0,4.0,3.0,22,160,T5_1D_LONG_max3,2025-04-28 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
AAVE/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-06-13 00:00:00+00:00,206.28,266.6914285714286,180.35142857142856,266.6914285714286,25.92857142857144,36,STOP_BE_CHAND,False,True,4.594545454545454,-0.1484848484848482,2.3299173553719017,0.02,2.3099173553719017,20,50,10,14,2.0,999.0,4.0,3.0,22,162,T5_1D_LONG_max3,2025-05-08 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
ADA/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,0.7693,0.6877285714285714,0.6877285714285714,0.6877285714285714,0.0815714285714286,22,INITIAL_STOP,False,False,1.1646234676006997,-1.069001751313484,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,163,T5_1D_LONG_max3,2025-05-08 00:00:00+00:00,3,MAX_OPEN_REACHED,SKIPPED
