variant,closed_trade_index,portfolio_exit_time,symbol,side,timeframe,portfolio_net_r,equity_r,peak_r,dd_r
T5_4H_ALL_max5,23,2026-01-13 20:00:00+00:00,BIO/USDT,SHORT,4h,-1.019999999999999,-5.017175751773774,4.905847140028099,-9.923022891801873
T5_4H_ALL_max5,24,2026-01-15 00:00:00+00:00,SUI/USDT,LONG,4h,-1.020000000000001,-6.037175751773775,4.905847140028099,-10.943022891801874
T5_4H_ALL_max5,25,2026-01-15 00:00:00+00:00,WLD/USDT,LONG,4h,-1.020000000000001,-7.0571757517737765,4.905847140028099,-11.963022891801876
T5_4H_ALL_max5,26,2026-01-16 04:00:00+00:00,XUSD/USDT,SHORT,4h,-1.019999999999873,-8.07717575177365,4.905847140028099,-12.983022891801749
T5_4H_ALL_max5,27,2026-01-17 04:00:00+00:00,APT/USDT,SHORT,4h,-1.0200000000000002,-9.09717575177365,4.905847140028099,-14.003022891801749
T5_4H_ALL_max5,28,2026-01-18 00:00:00+00:00,DODO/USDT,LONG,4h,-1.020000000000001,-10.117175751773651,4.905847140028099,-15.02302289180175
T5_4H_ALL_max5,29,2026-01-19 12:00:00+00:00,ZEC/USDT,SHORT,4h,3.033013096216112,-7.084162655557539,4.905847140028099,-11.990009795585639
T5_4H_ALL_max5,30,2026-01-25 08:00:00+00:00,LAYER/USDT,SHORT,4h,1.7963771712158787,-5.2877854843416605,4.905847140028099,-10.193632624369759
T5_4H_ALL_max5,31,2026-01-26 12:00:00+00:00,FF/USDT,SHORT,4h,-1.02,-6.307785484341661,4.905847140028099,-11.21363262436976
T5_4H_ALL_max5,32,2026-01-27 16:00:00+00:00,AAVE/USDT,SHORT,4h,-1.0200000000000031,-7.327785484341664,4.905847140028099,-12.233632624369763
T5_4H_ALL_max5,33,2026-01-27 20:00:00+00:00,WLFI/USDT,SHORT,4h,-1.0199999999999991,-8.347785484341664,4.905847140028099,-13.253632624369763
T5_4H_ALL_max5,34,2026-01-29 00:00:00+00:00,ZEC/USDT,LONG,4h,-1.0200000000000002,-9.367785484341663,4.905847140028099,-14.273632624369762
T5_4H_ALL_max5,35,2026-01-29 12:00:00+00:00,ASTER/USDT,LONG,4h,-1.0199999999999991,-10.387785484341663,4.905847140028099,-15.293632624369762
T5_4H_ALL_max5,36,2026-02-03 16:00:00+00:00,SAGA/USDT,SHORT,4h,3.7374257425742567,-6.6503597417674065,4.905847140028099,-11.556206881795505
T5_4H_ALL_max5,37,2026-02-03 20:00:00+00:00,SAPIEN/USDT,SHORT,4h,3.413937823834193,-3.2364219179332134,4.905847140028099,-8.142269057961313
T5_4H_ALL_max5,38,2026-02-03 20:00:00+00:00,LTC/USDT,SHORT,4h,3.1845701849836776,-0.05185173294953582,4.905847140028099,-4.957698872977635
T5_4H_ALL_max5,39,2026-02-03 20:00:00+00:00,AAVE/USDT,SHORT,4h,2.180452574014712,2.128600841065176,4.905847140028099,-2.7772462989629227
T5_4H_ALL_max5,40,2026-02-06 12:00:00+00:00,U/USDT,LONG,4h,-1.0199999999999327,1.1086008410652435,4.905847140028099,-3.7972462989628557
T5_4H_ALL_max5,41,2026-02-06 16:00:00+00:00,DASH/USDT,SHORT,4h,2.736649266716379,3.845250107781623,4.905847140028099,-1.0605970322464762
T5_4H_ALL_max5,42,2026-02-19 00:00:00+00:00,INJ/USDT,SHORT,4h,-1.0199999999999994,2.825250107781623,4.905847140028099,-2.0805970322464757
T5_4H_ALL_max5,43,2026-02-21 12:00:00+00:00,KITE/USDT,LONG,4h,4.567703435804704,7.392953543586327,7.392953543586327,0.0
T5_4H_ALL_max5,44,2026-02-25 20:00:00+00:00,ZEC/USDT,SHORT,4h,-1.0199999999999976,6.37295354358633,7.392953543586327,-1.0199999999999978
T5_4H_ALL_max5,45,2026-03-02 08:00:00+00:00,XUSD/USDT,SHORT,4h,-1.0199999999999192,5.352953543586411,7.392953543586327,-2.0399999999999165
T5_4H_ALL_max5,46,2026-03-03 08:00:00+00:00,BNB/USDT,LONG,4h,-1.020000000000002,4.332953543586409,7.392953543586327,-3.059999999999919
T5_4H_ALL_max5,47,2026-03-13 12:00:00+00:00,AVAX/USDT,SHORT,4h,-1.0200000000000014,3.3129535435864073,7.392953543586327,-4.07999999999992
T5_4H_ALL_max5,48,2026-03-24 20:00:00+00:00,KITE/USDT,SHORT,4h,-1.019999999999999,2.2929535435864086,7.392953543586327,-5.099999999999919
T5_4H_ALL_max5,49,2026-03-26 04:00:00+00:00,APT/USDT,LONG,4h,-1.02,1.2729535435864086,7.392953543586327,-6.119999999999919
T5_4H_ALL_max5,50,2026-03-30 12:00:00+00:00,OSMO/USDT,SHORT,4h,4.08576923076923,5.358722774355639,7.392953543586327,-2.034230769230688
T5_4H_ALL_max5,51,2026-04-04 16:00:00+00:00,ZBT/USDT,LONG,4h,3.1539130434782656,8.512635817833905,8.512635817833905,0.0
T5_4H_ALL_max5,52,2026-04-05 20:00:00+00:00,NEAR/USDT,LONG,4h,-1.0199999999999978,7.492635817833907,8.512635817833905,-1.0199999999999978
T5_4H_ALL_max5,53,2026-04-06 08:00:00+00:00,ENA/USDT,SHORT,4h,4.530824175824179,12.023459993658086,12.023459993658086,0.0
T5_4H_ALL_max5,54,2026-04-06 08:00:00+00:00,ICP/USDT,SHORT,4h,-1.0200000000000016,11.003459993658085,12.023459993658086,-1.0200000000000014
T5_4H_ALL_max5,55,2026-04-06 20:00:00+00:00,BTC/USDT,LONG,4h,-1.0200000000000016,9.983459993658084,12.023459993658086,-2.0400000000000027
T5_4H_ALL_max5,56,2026-04-07 12:00:00+00:00,ETH/USDT,LONG,4h,-1.019999999999996,8.963459993658088,12.023459993658086,-3.0599999999999987
T5_4H_ALL_max5,57,2026-04-07 12:00:00+00:00,DODO/USDT,LONG,4h,-1.020000000000001,7.943459993658086,12.023459993658086,-4.08
T5_4H_ALL_max5,58,2026-04-07 20:00:00+00:00,SAGA/USDT,SHORT,4h,-1.0200000000000002,6.923459993658086,12.023459993658086,-5.1000000000000005
T5_4H_ALL_max5,59,2026-04-07 20:00:00+00:00,AI/USDT,SHORT,4h,-1.02,5.903459993658085,12.023459993658086,-6.120000000000001
T5_4H_ALL_max5,60,2026-04-08 20:00:00+00:00,ADA/USDT,LONG,4h,-1.0200000000000002,4.883459993658085,12.023459993658086,-7.1400000000000015
T5_4H_ALL_max5,61,2026-04-09 00:00:00+00:00,DOGE/USDT,LONG,4h,-1.0199999999999994,3.8634599936580853,12.023459993658086,-8.16
T5_4H_ALL_max5,62,2026-04-09 08:00:00+00:00,AI/USDT,LONG,4h,-1.0199999999999991,2.843459993658086,12.023459993658086,-9.18
T5_4H_ALL_max5,63,2026-04-14 16:00:00+00:00,JTO/USDT,LONG,4h,1.647420814479634,4.49088080813772,12.023459993658086,-7.532579185520366
T5_4H_ALL_max5,64,2026-04-19 16:00:00+00:00,TIA/USDT,LONG,4h,4.371480730223117,8.862361538360837,12.023459993658086,-3.1610984552972496
T5_4H_ALL_max5,65,2026-04-26 04:00:00+00:00,LAYER/USDT,SHORT,4h,-1.0199999999999994,7.842361538360837,12.023459993658086,-4.181098455297249
T5_4H_ALL_max5,66,2026-04-27 12:00:00+00:00,LINK/USDT,LONG,4h,-1.0199999999999971,6.82236153836084,12.023459993658086,-5.201098455297246
T5_4H_ALL_max5,67,2026-04-29 08:00:00+00:00,AVAX/USDT,SHORT,4h,-1.0199999999999971,5.802361538360843,12.023459993658086,-6.221098455297243
T5_4H_ALL_max5,68,2026-04-30 00:00:00+00:00,BFUSD/USDT,LONG,4h,-1.020000000000208,4.782361538360635,12.023459993658086,-7.241098455297451
T5_4H_ALL_max5,69,2026-04-30 12:00:00+00:00,APT/USDT,LONG,4h,-1.0199999999999991,3.762361538360636,12.023459993658086,-8.26109845529745
T5_4H_ALL_max5,70,2026-05-03 16:00:00+00:00,WLFI/USDT,SHORT,4h,5.954647887323946,9.717009425684582,12.023459993658086,-2.3064505679735046
T5_4H_ALL_max5,71,2026-05-04 08:00:00+00:00,ADA/USDT,LONG,4h,-1.020000000000001,8.69700942568458,12.023459993658086,-3.326450567973506
T5_4H_ALL_max5,72,2026-05-07 00:00:00+00:00,JTO/USDT,LONG,4h,3.450366886171213,12.147376311855794,12.147376311855794,0.0
T5_4H_ALL_max5,73,2026-05-07 04:00:00+00:00,DODO/USDT,SHORT,4h,-1.0199999999999991,11.127376311855794,12.147376311855794,-1.0199999999999996
T5_4H_ALL_max5,74,2026-05-08 00:00:00+00:00,BTC/USDT,LONG,4h,3.139086965170755,14.26646327702655,14.26646327702655,0.0
T5_4H_ALL_max5,75,2026-05-08 04:00:00+00:00,SPK/USDT,LONG,4h,-1.0200000000000011,13.246463277026548,14.26646327702655,-1.0200000000000014
T5_4H_ALL_max5,76,2026-05-10 20:00:00+00:00,FIL/USDT,LONG,4h,-1.0199999999999991,12.226463277026548,14.26646327702655,-2.040000000000001
T5_4H_ALL_max5,77,2026-05-11 00:00:00+00:00,BTC/USDT,LONG,4h,-1.0200000000000058,11.206463277026543,14.26646327702655,-3.060000000000006
T5_4H_ALL_max5,78,2026-05-11 16:00:00+00:00,OSMO/USDT,LONG,4h,1.0375342465753412,12.243997523601884,14.26646327702655,-2.0224657534246653
T5_4H_ALL_max5,79,2026-05-12 00:00:00+00:00,RAD/USDT,LONG,4h,-1.02,11.223997523601884,14.26646327702655,-3.042465753424665
T5_4H_ALL_max5,80,2026-05-12 12:00:00+00:00,LINK/USDT,LONG,4h,2.7314450867052007,13.955442610307085,14.26646327702655,-0.3110206667194646
T5_4H_ALL_max5,81,2026-05-14 08:00:00+00:00,MLN/USDT,SHORT,4h,-1.02,12.935442610307085,14.26646327702655,-1.3310206667194642
T5_4H_ALL_max5,82,2026-05-14 20:00:00+00:00,ASTER/USDT,LONG,4h,1.1039436619718324,14.039386272278918,14.26646327702655,-0.22707700474763115
T5_4H_ALL_max5,83,2026-05-14 20:00:00+00:00,JTO/USDT,LONG,4h,0.0902831594634867,14.129669431742405,14.26646327702655,-0.13679384528414396
T5_4H_ALL_max5,84,2026-05-14 20:00:00+00:00,BFUSD/USDT,LONG,4h,0.913333333332366,15.043002765074771,15.043002765074771,0.0
T5_4H_ALL_max5,85,2026-05-14 20:00:00+00:00,BIO/USDT,SHORT,4h,0.2022222222222228,15.245224987296995,15.245224987296995,0.0
T5_4H_ALL_max5,86,2026-05-14 20:00:00+00:00,XRP/USDT,LONG,4h,-0.3407395498392261,14.904485437457769,15.245224987296995,-0.34073954983922583
